,CP (1356)
ACH-000004,0.16396341321589186
ACH-000005,0.1691395157778568
ACH-000007,0.07749061556419949
ACH-000009,0.016968322047609088
ACH-000011,0.16685720661928713
ACH-000012,0.21170878502549714
ACH-000013,0.2270415843645099
ACH-000014,0.08888981423699137
ACH-000015,0.0607239680486157
ACH-000017,0.0657400248430189
ACH-000018,0.07597058102683793
ACH-000019,0.1515631501342574
ACH-000021,0.059254083223767996
ACH-000022,0.20961525776945106
ACH-000025,0.020649057097971928
ACH-000028,0.0324966437060711
ACH-000030,0.15855820429485326
ACH-000035,0.1738001135576379
ACH-000036,0.1562391100548612
ACH-000037,0.13989905151762647
ACH-000039,0.033055399642138564
ACH-000040,0.08097777388308824
ACH-000041,0.04613049645720678
ACH-000042,0.15192444329847024
ACH-000045,0.030646198369426562
ACH-000047,0.2317280117712105
ACH-000052,-0.05254440132883918
ACH-000053,0.07922470567669597
ACH-000054,0.01825149813161116
ACH-000055,0.16280655544057313
ACH-000060,0.0034229766161555874
ACH-000067,0.168911234862184
ACH-000070,0.14777268905996704
ACH-000075,0.1211402815115606
ACH-000078,0.13368573694019853
ACH-000082,0.14772460746893235
ACH-000085,-0.09513607666345973
ACH-000086,0.030330529812800124
ACH-000087,0.2547142640652339
ACH-000092,0.07880968113583935
ACH-000095,0.05724028805617382
ACH-000097,0.11149556593541174
ACH-000098,0.03294300880431452
ACH-000099,0.1299280565200978
ACH-000108,0.02308563333469361
ACH-000113,0.11808242728488348
ACH-000116,0.12863195408768152
ACH-000118,0.1726927308453957
ACH-000120,0.1911802614712257
ACH-000123,0.13483121592884126
ACH-000127,0.06954116807170023
ACH-000128,0.08135176402350362
ACH-000132,0.16997087281391202
ACH-000133,0.09878528511427398
ACH-000137,0.19388675456755028
ACH-000138,0.07255803360221377
ACH-000142,0.08582378808625513
ACH-000143,0.17655846579573412
ACH-000146,0.101358441009855
ACH-000148,0.2302178861382033
ACH-000150,0.1047274441556715
ACH-000152,0.12993076466298306
ACH-000153,0.2307631898646304
ACH-000159,0.1002518411323383
ACH-000160,0.08310201774914014
ACH-000163,-0.01848345684887341
ACH-000167,-0.23198306697259946
ACH-000168,0.1941077684997674
ACH-000169,0.14176503424845066
ACH-000178,0.1236776474091563
ACH-000183,0.15153428783914052
ACH-000188,0.13303763035781765
ACH-000189,0.02298545532475125
ACH-000190,0.05266226261679058
ACH-000198,0.13344542321617353
ACH-000203,-0.10915427226331244
ACH-000204,0.10804789160732628
ACH-000206,0.2376457367022003
ACH-000207,0.027669369782408557
ACH-000208,0.20784012317734693
ACH-000210,-0.07487685065229742
ACH-000211,0.14254905236978824
ACH-000215,0.1038029515931041
ACH-000221,0.01792511357125463
ACH-000222,0.1890842640433273
ACH-000223,0.216720124418886
ACH-000226,0.1419324351493295
ACH-000227,0.19700912069736695
ACH-000228,0.14345940285547612
ACH-000231,0.10667842544228057
ACH-000232,0.07915982537316722
ACH-000233,0.03324853660096762
ACH-000234,0.14167579860395432
ACH-000235,0.0916027718253902
ACH-000237,0.0913828048608352
ACH-000238,0.2360254185360482
ACH-000242,0.1968448100375267
ACH-000243,0.1253979267480487
ACH-000244,-0.01903206168737145
ACH-000246,0.21107873880449235
ACH-000248,0.12576961144334972
ACH-000250,0.1021741688685357
ACH-000251,-0.013690481829500693
ACH-000252,0.21419875690872506
ACH-000253,0.11517372848216922
ACH-000255,0.06327471908572824
ACH-000256,0.027028127512623557
ACH-000257,0.051572711942468666
ACH-000258,0.02725642197074796
ACH-000259,0.09897763864477613
ACH-000260,0.0798306409095485
ACH-000261,0.07316391531984846
ACH-000262,0.17062543904793911
ACH-000263,0.07877256567106704
ACH-000264,0.13230801251457822
ACH-000265,0.1217104407207893
ACH-000266,0.09198034883232677
ACH-000272,0.05776112458348871
ACH-000274,0.029564315392472805
ACH-000277,0.2293416103937906
ACH-000278,0.16502823876438225
ACH-000279,0.04972917499928792
ACH-000280,0.05335059770274565
ACH-000281,0.01474050326727246
ACH-000288,0.08644814555804989
ACH-000291,0.19007227568732288
ACH-000293,0.15495804450044565
ACH-000294,0.13842532292816426
ACH-000295,0.2734364241723858
ACH-000296,0.1178763486725815
ACH-000302,0.0044408861388785
ACH-000304,0.22782078780697546
ACH-000307,0.0947659991686495
ACH-000308,0.18792672227488885
ACH-000310,0.034189168994324316
ACH-000311,0.15953601968251302
