,NEDD8 (4738)
ACH-000260,-1.1268591428748
ACH-000261,-1.3117989375693664
ACH-000262,-1.0024976053096937
ACH-000263,-1.2405735137243878
ACH-000264,-1.5291902879498107
ACH-000265,-1.053398475452568
ACH-000266,-1.2234481572724998
ACH-000272,-1.475916637204567
ACH-000274,-1.2854498312989542
ACH-000277,-1.333229865150864
ACH-000278,-1.0268440088219135
ACH-000279,-1.3067458780736705
ACH-000280,-0.8834106007085117
ACH-000281,-1.2149043240834791
ACH-000288,-1.2291628335261076
ACH-000291,-1.1002404799546963
ACH-000293,-1.0433798303564294
ACH-000294,-1.0807721908749892
ACH-000295,-1.6766059428226008
ACH-000296,-1.1586026403099132
ACH-000302,-1.1315411691232966
ACH-000304,-1.159332369015791
ACH-000307,-1.1228923552258891
ACH-000308,-1.4188261542244824
ACH-000310,-1.2055405952207408
ACH-000311,-1.022131295253136
ACH-000312,-1.183183065428398
ACH-000315,-1.3005586841563277
ACH-000316,-1.272360667270762
ACH-000317,-1.3324096994435373
ACH-000318,-1.02656679087414
ACH-000319,-1.2577733104742554
ACH-000320,-1.2375775886135414
ACH-000322,-1.1456044504715142
ACH-000323,-1.4461710974956097
ACH-000324,-1.1719792686061972
ACH-000329,-1.1432513124427892
ACH-000330,-1.2011662708018105
ACH-000331,-1.0817822356877118
ACH-000332,-1.0625838435443449
ACH-000334,-1.3985028211726942
ACH-000335,-0.9811268210457644
ACH-000336,-1.1895658759752166
ACH-000337,-1.0091697080272943
ACH-000338,-1.1103114126620313
ACH-000339,-1.2169944285364065
ACH-000341,-1.0121048762440752
ACH-000348,-1.2214487210719542
ACH-000350,-1.1519002473046591
ACH-000352,-1.1874610120961273
ACH-000356,-1.2289019744527283
ACH-000361,-1.2997372161921277
ACH-000362,-1.1656545978039845
ACH-000363,-1.1489997627211626
ACH-000364,-1.199424980497008
ACH-000365,-1.2898577856312017
ACH-000366,-1.2286138957022303
ACH-000368,-1.5349985007318907
ACH-000374,-1.3628951304922343
ACH-000375,-1.3208482514002722
ACH-000376,-1.1085451765008012
ACH-000381,-1.070097945878723
ACH-000383,-1.2237170232742862
ACH-000387,-1.403991063693459
ACH-000389,-1.06139183118325
ACH-000390,-1.1697127812777008
ACH-000393,-1.3138465458789963
ACH-000395,-1.2362170134102262
ACH-000396,-1.4563553555751183
ACH-000397,-1.1674424655208466
ACH-000401,-1.1358584317255134
ACH-000402,-1.2264500872121509
ACH-000403,-1.357015836039687
ACH-000404,-1.3413234814850783
ACH-000406,-1.2438555242211102
ACH-000407,-1.2828615245115171
ACH-000408,-1.1425493383844938
ACH-000410,-1.1631476650345831
ACH-000411,-1.1761441879782129
ACH-000414,-0.9912978048375112
ACH-000415,-1.0947216317137909
ACH-000416,-1.3367067265243442
ACH-000420,-1.0423830998564187
ACH-000421,-1.2086577521562007
ACH-000424,-1.260743238020178
ACH-000425,-1.1128143356064435
ACH-000426,-1.0390645443290203
ACH-000427,-1.3179300175198785
ACH-000433,-1.185758401728147
ACH-000435,-1.3182733591897136
ACH-000436,-1.0018229372515313
ACH-000444,-1.2097788584418978
ACH-000445,-1.314834172864997
ACH-000448,-1.0053322741047352
ACH-000450,-1.185291502841679
ACH-000452,-1.2641609469829789
ACH-000454,-1.1418996314895484
ACH-000458,-1.2758358279121356
ACH-000459,-1.0195469368388086
ACH-000460,-1.1794437856449165
ACH-000461,-1.1409659700764516
ACH-000463,-1.0560292838355394
ACH-000464,-1.2113036520455456
ACH-000466,-1.148484671166787
ACH-000467,-1.2638010638399615
ACH-000468,-1.044755897373482
ACH-000469,-1.1851087318932485
ACH-000470,-1.4854377312193332
ACH-000471,-1.286695109956124
ACH-000472,-1.2838096185666368
ACH-000473,-0.9501644281321736
ACH-000475,-1.23206397194102
ACH-000476,-1.2540296501570305
ACH-000477,-0.8720565750322644
ACH-000479,-1.5410615317981238
ACH-000480,-1.1629358584255345
ACH-000481,-1.1318586614467347
ACH-000483,-1.0209858976996709
ACH-000484,-1.4155452665370647
ACH-000485,-0.9604298370664562
ACH-000486,-1.0883113494660606
ACH-000487,-1.2972177710901762
ACH-000488,-0.9684012020460422
ACH-000490,-0.9616005099837488
ACH-000491,-0.8901119519900392
ACH-000495,-1.3538849823898742
ACH-000496,-1.2106897831030203
ACH-000499,-1.4818779486962912
ACH-000500,-1.2024829848141487
ACH-000502,-1.1054230547358057
ACH-000503,-0.9003006881135206
ACH-000505,-1.1393703723364403
ACH-000507,-1.280284611852654
ACH-000510,-1.2632985551639593
ACH-000511,-1.1967899767657744
ACH-000512,-1.1403099586282328
ACH-000516,-1.3525544754169758
ACH-000517,-1.378425622226345
ACH-000518,-0.9239168807180684
ACH-000520,-1.3135421594647183
ACH-000521,-1.1082014406205232
ACH-000522,-1.376216505675928
ACH-000524,-0.9692273705535506
ACH-000527,-1.081023658547937
ACH-000528,-1.3031011899110536
ACH-000537,-0.9443479537645276
ACH-000541,-0.9847667605724136
ACH-000542,-1.1365619268526352
ACH-000544,-1.2004132228694604
ACH-000545,-0.9521477627439822
ACH-000547,-1.2252889369601054
ACH-000548,-1.1564138291613126
ACH-000549,-1.06267768038378
ACH-000550,-1.241465049978846
ACH-000552,-1.1759481796754476
ACH-000556,-1.1400884589827454
ACH-000557,-1.1737270189143283
ACH-000569,-1.3719066048406512
ACH-000570,-1.2592339976656621
ACH-000571,-1.4777527761674627
ACH-000573,-1.1822489883921683
ACH-000576,-1.0699825776006149
ACH-000579,-1.154894853228398
ACH-000580,-1.1581126867445128
ACH-000584,-1.187534907454243
ACH-000585,-1.0720495996265669
ACH-000588,-1.2638616547118298
ACH-000589,-0.9920598011945692
ACH-000591,-1.0483744049236794
ACH-000593,-1.0299582584159126
ACH-000600,-1.3113669329394078
ACH-000601,-1.2365396588741455
ACH-000605,-0.8566989612194718
ACH-000606,-1.1043385664057417
ACH-000608,-1.3326737715902326
ACH-000614,-1.2170161776589474
ACH-000616,-1.0152271419513024
ACH-000618,-1.1726221950704574
ACH-000619,-1.0663304199791124
ACH-000620,-1.0758956895250118
ACH-000621,-1.4185481780539095
ACH-000622,-1.339754400137965
ACH-000623,-1.2766703390281346
ACH-000624,-1.2258000571377958
ACH-000627,-1.2284824348276409
ACH-000630,-1.1450500664581436
ACH-000631,-1.2404049244531308
ACH-000632,-1.2085628575492842
ACH-000633,-1.258131016548356
ACH-000637,-1.1737182746921881
ACH-000638,-1.0400972082479627
ACH-000646,-0.999387785285229
ACH-000647,-1.1632775269302442
ACH-000648,-0.9639613672846826
ACH-000649,-1.3002456957290656
ACH-000651,-1.2407010792663222
ACH-000652,-1.1070300139113176
ACH-000653,-1.31116618984176
ACH-000657,-1.0974907682152502
ACH-000658,-1.2331585111755483
ACH-000661,-1.1065082827603183
ACH-000662,-1.4492457520327118
ACH-000663,-1.0673687361788533
ACH-000665,-1.1734702431352868
ACH-000671,-0.9601817260917964
ACH-000672,-1.033074281843017
ACH-000673,-1.3001134089333566
ACH-000676,-1.3656746024334578
ACH-000677,-0.8333730007906719
ACH-000681,-0.9851696223331952
ACH-000683,-1.249126484536053
ACH-000684,-1.5335475265498708
ACH-000688,-0.9404586632962966
ACH-000693,-1.0629950984260106
ACH-000694,-1.0438311240484306
ACH-000695,-1.2522485716595542
ACH-000696,-1.1321681544573858
ACH-000697,-1.2213418613792069
ACH-000699,-1.0570153862580225
ACH-000701,-1.126644836353095
ACH-000706,-1.0819397868230567
ACH-000711,-1.3289072607252919
ACH-000713,-1.2098436731727362
ACH-000714,-1.0643137255972683
ACH-000718,-1.2522718107407858
ACH-000720,-1.224354089970455
ACH-000721,-1.389077040440303
ACH-000724,-1.169345411582123
ACH-000725,-0.979202360879726
ACH-000732,-0.8557736655564643
ACH-000734,-1.175947227221736
ACH-000735,-1.3029713022781841
ACH-000736,-1.0157638754237155
ACH-000738,-1.1761586030609017
ACH-000746,-0.9636524519255544
ACH-000747,-1.0601575175106075
ACH-000748,-1.1954351323434769
ACH-000753,-1.1994426281648232
ACH-000756,-1.246059178654107
ACH-000757,-1.1711867225474992
ACH-000758,-1.19426452982662
ACH-000760,-1.2621136869784424
ACH-000762,-1.0436192763367718
ACH-000763,-1.191011400089239
ACH-000764,-1.2379366843679345
ACH-000765,-1.3044698026234889
ACH-000766,-1.261026118077272
ACH-000767,-1.4151126076944458
ACH-000768,-1.1078789172466823
ACH-000769,-1.1904466523498174
ACH-000770,-1.2481816427154178
ACH-000771,-1.1189822280180002
ACH-000773,-1.1633432354809556
ACH-000776,-1.1293730549817222
ACH-000777,-1.2335288483948663
ACH-000778,-0.9229756289219934
ACH-000781,-1.1570922037554727
ACH-000782,-0.9193760488512506
ACH-000783,-1.5472605500395409
ACH-000784,-1.2226756561529737
ACH-000785,-1.1527646594653311
ACH-000787,-1.2895749763893485
ACH-000788,-1.2569924889159088
ACH-000791,-1.1167428838977904
ACH-000792,-1.1595199275516668
ACH-000794,-1.1635984049874468
ACH-000796,-1.2400798443817067
ACH-000798,-1.229271188577388
ACH-000799,-1.3304670419340292
ACH-000800,-0.925460329646988
ACH-000802,-1.2317460136570433
ACH-000804,-1.211394179216602
ACH-000805,-1.1987233922614238
ACH-000809,-1.2083085312609971
ACH-000810,-0.7843838890313797
ACH-000811,-0.9224070235642922
ACH-000817,-1.1333004196771554
ACH-000819,-1.1238068395857146
ACH-000820,-1.614798203003894
ACH-000821,-1.2792613911171482
ACH-000822,-1.4025253236743878
ACH-000823,-1.0547779883023354
ACH-000824,-1.2476661421785131
ACH-000827,-1.229301598023932
ACH-000829,-1.0053785753872857
ACH-000831,-1.237589818060242
ACH-000832,-0.9818891729065332
ACH-000833,-1.1598074430682632
ACH-000834,-1.135830399068959
ACH-000835,-1.2481693549768238
ACH-000836,-1.2088599602797283
ACH-000837,-0.9443391287427292
ACH-000838,-0.99884013981047
ACH-000839,-1.137016711454488
ACH-000840,-1.204528914514148
ACH-000841,-1.0632172823831498
ACH-000843,-1.1169254695332995
ACH-000846,-1.1126173576915337
ACH-000847,-1.3363576298013655
ACH-000848,-1.2847085443771835
ACH-000849,-1.1720866915603765
ACH-000851,-1.2378612333370094
ACH-000855,-1.038075173771239
ACH-000856,-0.9446243140952268
ACH-000858,-1.198545502280514
ACH-000859,-1.2707485680464805
ACH-000861,-1.154507352943251
ACH-000862,-1.0529988045694951
ACH-000865,-1.2624500620598151
ACH-000866,-1.2354215844763743
ACH-000867,-1.0787644602546431
ACH-000869,-1.2812394520161579
ACH-000872,-1.2072146402700794
ACH-000873,-1.3469952855301621
ACH-000876,-1.0647227987862105
ACH-000878,-0.9256693315056282
ACH-000880,-1.2910064180317384
ACH-000881,-1.1165149954905071
ACH-000882,-1.1234165251535415
ACH-000884,-1.3241705416538132
ACH-000885,-1.2142095267221136
ACH-000887,-1.1558786541372061
ACH-000889,-1.2405407738668677
ACH-000896,-1.0863715193406205
ACH-000898,-1.0030785671676672
ACH-000900,-1.2530683732036598
ACH-000901,-1.3240384657200643
ACH-000905,-1.2567846841964732
ACH-000906,-1.1582520920424424
ACH-000907,-1.1110885701943358
ACH-000910,-1.1724531119447341
ACH-000911,-1.1555243462247318
ACH-000912,-1.0663423189434378
ACH-000913,-1.3043855036311771
ACH-000915,-1.2179181829400008
ACH-000916,-1.2641263021704152
ACH-000917,-1.278989131709552
ACH-000920,-1.2588345482433383
ACH-000921,-1.269077078013369
ACH-000924,-1.1087320697849328
ACH-000926,-1.4992800188348416
ACH-000928,-1.2867989754581877
ACH-000929,-1.1082884407788662
ACH-000932,-1.2129674815738691
ACH-000935,-1.3585179343809752
ACH-000936,-1.3356357914215735
ACH-000937,-1.26301691298898
ACH-000938,-1.1641079531663494
ACH-000939,-1.1887610483763305
ACH-000941,-1.1195854830865932
ACH-000943,-1.1070481730176067
ACH-000946,-1.189133930877902
ACH-000947,-1.1632152425814568
ACH-000948,-0.964492221864544
ACH-000950,-1.4035771351020137
ACH-000953,-1.1080344191505611
ACH-000954,-1.0271758787487428
ACH-000957,-1.2826812720395495
ACH-000958,-1.1731921520039177
ACH-000960,-1.4181775100191745
ACH-000963,-1.4659530438749004
ACH-000968,-1.2474754123062797
ACH-000969,-1.2883450418897628
ACH-000972,-1.4774635626164443
ACH-000973,-1.2586415498807306
ACH-000974,-1.1982327535039914
ACH-000978,-1.2471542904919592
ACH-000984,-1.3443715119082915
ACH-000986,-1.2386040318841465
ACH-000988,-1.1001116637103283
ACH-000993,-1.0006682129815725
ACH-000994,-1.2766601028868667
ACH-000996,-1.3450816746633265
ACH-001001,-1.3090832430098558
ACH-001020,-1.2524640822739308
ACH-001028,-1.3228420896608992
ACH-001031,-1.2291354002976609
ACH-001038,-1.4444301541596372
ACH-001048,-1.0317129895064552
ACH-001050,-1.0098695719257758
ACH-001053,-1.4630973797047824
ACH-001054,-1.4097737782560191
ACH-001061,-1.1879129782861333
ACH-001067,-1.2628449815540217
ACH-001075,-1.2422919690913912
ACH-001096,-1.187413850464469
ACH-001111,-1.3586884321881962
ACH-001119,-1.1067734959743163
ACH-001128,-1.2806000211918405
ACH-001134,-1.143397596046044
ACH-001151,-1.2378734910726823
ACH-001163,-1.3154809446786828
ACH-001164,-1.1768364605601402
ACH-001183,-1.245723067503426
ACH-001192,-1.474578458742014
ACH-001193,-1.2540698853805614
ACH-001196,-1.188309856601654
ACH-001197,-0.8326293089723888
ACH-001205,-1.2291797817288668
ACH-001211,-1.3625487077499316
ACH-001212,-1.000641221933572
ACH-001228,-1.183085218085634
ACH-001232,-1.1765526934352526
ACH-001239,-1.1636637696735337
ACH-001270,-1.319714611763342
ACH-001274,-1.1715721513886923
ACH-001275,-1.2896856110880341
ACH-001277,-1.3794507996112575
ACH-001278,-1.057989824947902
ACH-001280,-1.1366345931666608
ACH-001283,-1.2252925920527575
ACH-001289,-0.8034161558092365
ACH-001300,-1.0423000479767977
ACH-001301,-1.2255767774422148
ACH-001302,-1.3018476013657785
ACH-001306,-1.0570537226504573
ACH-001318,-0.9016366769246332
ACH-001322,-1.3181123271103592
ACH-001328,-0.8513442410532593
ACH-001332,-1.3359747685917642
ACH-001336,-1.2986515705278974
ACH-001346,-0.9762590820798775
ACH-001353,-1.1693294534815086
ACH-001354,-1.323509011739499
ACH-001367,-1.1451632058479764
ACH-001368,-1.3122098026222433
ACH-001374,-1.1030214418093212
ACH-001377,-0.9632914182664319
ACH-001380,-1.0525471898051904
ACH-001391,-1.35998416825973
ACH-001408,-0.9121219491020744
ACH-001430,-1.5122517050442514
ACH-001431,-1.1901157112671437
ACH-001450,-1.1567810371163865
ACH-001496,-1.2662079146534344
ACH-001500,-1.390152624705362
ACH-001523,-0.9296655015353018
ACH-001532,-1.1057137839162192
ACH-001550,-1.2426004874043843
ACH-001552,-1.3248703649949736
ACH-001554,-1.0396136164030672
ACH-001654,-1.2353051716776908
ACH-001735,-1.1607298331220923
ACH-001736,-1.163157119783077
ACH-001737,-1.2067791339491392
ACH-001740,-1.0995695780505252
ACH-001745,-1.145017055005613
ACH-001765,-1.0938908691454292
