,OR4C16 (219428)
ACH-000004,-0.19888028441027306
ACH-000005,0.1325593498092568
ACH-000007,-0.3409228334148379
ACH-000009,-0.04392809078498693
ACH-000011,-0.2399913353380879
ACH-000012,-0.15038880890065875
ACH-000013,-0.060307193301857874
ACH-000014,0.0009875725158993759
ACH-000015,-0.12856171361490162
ACH-000017,-0.04953638968398248
ACH-000018,-0.0924743302997476
ACH-000019,-0.2018871291920732
ACH-000021,-0.20357166451374648
ACH-000022,-0.1278524372234571
ACH-000025,-0.13994573934531207
ACH-000028,-0.2483057944078615
ACH-000030,-0.17179961399370142
ACH-000035,-0.12637973966088056
ACH-000036,-0.17792884266310266
ACH-000037,-0.21570525650545944
ACH-000039,-0.3940277738359044
ACH-000040,-0.1776348935340619
ACH-000041,0.07691280817244271
ACH-000042,-0.17362080937510596
ACH-000045,-0.0171407515851601
ACH-000047,-0.07903244474781031
ACH-000052,-0.15450227026054852
ACH-000053,-0.18376802462480574
ACH-000054,-0.1873801889405637
ACH-000055,-0.4359189841250575
ACH-000060,-0.13050990946744928
ACH-000067,-0.33834767346230205
ACH-000070,-0.28986174743992704
ACH-000075,-0.2481178815930564
ACH-000078,-0.24121192328620905
ACH-000082,-0.3195217624168113
ACH-000085,-0.025623589381361958
ACH-000086,-0.2644724339676767
ACH-000087,0.1581863002523226
ACH-000092,-0.16594387998019544
ACH-000095,-0.2355219655455013
ACH-000097,-0.30515014051910233
ACH-000098,-0.048295969063795886
ACH-000099,-0.22797318437517794
ACH-000108,-0.22206867588631413
ACH-000113,-0.2155933940652095
ACH-000116,-0.06939932738882996
ACH-000118,-0.1982184832166412
ACH-000120,0.08078596737373626
ACH-000123,-0.16074342370065858
ACH-000127,-0.12125953178678622
ACH-000128,-0.047418710782416336
ACH-000132,-0.5012531132943772
ACH-000133,-0.15941229161936002
ACH-000137,-0.1954027703194651
ACH-000138,-0.05659418115315719
ACH-000142,-0.1706918962012608
ACH-000143,-0.03819668475173117
ACH-000146,-0.13367915040184974
ACH-000148,-0.0590758488909329
ACH-000150,-0.2645919697574569
ACH-000152,-0.08598894903444372
ACH-000153,-0.3683420589238374
ACH-000159,-0.31976076688197097
ACH-000160,-0.08422286073589406
ACH-000163,0.022312856251139025
ACH-000167,0.11700907618752154
ACH-000168,-0.032171272498989496
ACH-000169,-0.2978152770958454
ACH-000178,-0.2828664860004137
ACH-000183,-0.29787736270512444
ACH-000188,-0.15441092022211605
ACH-000189,-0.3848133829903319
ACH-000190,-0.28051798792151034
ACH-000198,-0.11845770963068497
ACH-000203,0.022154651070701862
ACH-000204,-0.18105757207107495
ACH-000206,-0.1986993530640949
ACH-000207,-0.27916185791910314
ACH-000208,-0.12538209432816974
ACH-000210,-0.18865597904116235
ACH-000211,-0.32578789001007635
ACH-000215,-0.10755258657443158
ACH-000221,-0.04969609583909417
ACH-000222,-0.11256212723423548
ACH-000223,-0.35653522497857704
ACH-000226,-0.37501936290579707
ACH-000227,-0.14606840207247568
ACH-000228,-0.1933418799808109
ACH-000231,-0.2402049909505513
ACH-000232,-0.08034384216394531
ACH-000233,-0.10961885951806546
ACH-000234,-0.15127370424657413
ACH-000235,-0.1189400590801678
ACH-000237,-0.13750286786172314
ACH-000238,-0.06637326409371783
ACH-000242,-0.4299997970194624
ACH-000243,-0.1847155427666344
ACH-000244,-0.1475732704657748
ACH-000246,-0.009820622694419226
ACH-000248,-0.133425267333725
ACH-000250,-0.11939329806126907
ACH-000251,0.17403484251666476
ACH-000252,-0.3444918695944588
ACH-000253,-0.08112592573395147
ACH-000255,0.021963915231670718
ACH-000256,-0.41740318360016293
ACH-000257,-0.3704466136502152
ACH-000258,-0.05656666795389027
ACH-000259,-0.11644817062296435
ACH-000260,-0.09682790324109272
ACH-000261,-0.2359238526422994
ACH-000262,-0.1135171483519378
ACH-000263,-0.12059244458641068
ACH-000264,-0.14436239582861227
ACH-000265,-0.2937550495345588
ACH-000266,-0.17661910928242985
ACH-000272,-0.16286108552528406
ACH-000274,-0.2843522580332351
ACH-000277,-0.1655159711222176
ACH-000278,-0.11140971161519356
ACH-000279,0.005785125866869346
ACH-000280,-0.20289391644045304
ACH-000281,-0.04071415840728322
ACH-000288,-0.20972835831479295
ACH-000291,-0.1782902730316156
ACH-000293,-0.2412859622996807
ACH-000294,-0.158019843247649
ACH-000295,-0.14805282122088112
ACH-000296,-0.007988566522914683
ACH-000302,-0.14023817142648204
ACH-000304,-0.022267950093683868
ACH-000307,-0.01544030845428454
ACH-000308,-0.1712754093705644
ACH-000310,-0.30776874863854164
ACH-000311,-0.10004786668776648
ACH-000312,-0.21394523854435726
ACH-000315,-0.07963791128618967
ACH-000316,-0.205769466726326
ACH-000317,-0.46717313569748903
ACH-000318,-0.24499513454914384
ACH-000319,-0.11731632064075663
ACH-000320,-0.1969222070713416
ACH-000322,-0.1483235182645653
ACH-000323,-0.08385613768606852
ACH-000324,-0.3321839408663644
ACH-000329,-0.057639006663261334
ACH-000330,-0.2730813654576558
ACH-000331,-0.1561666013423106
ACH-000332,-0.2391423337354764
ACH-000334,-0.38492692601024014
ACH-000335,-0.2198773695805989
ACH-000336,0.03443776611631332
ACH-000337,-0.17530159718721686
ACH-000338,-0.14381216817032388
ACH-000339,-0.2465674374135891
ACH-000341,-0.18424213326711855
ACH-000348,0.030307531604338817
ACH-000350,-0.03399981346872146
ACH-000352,-0.11687398030781325
ACH-000356,-0.03897949454898021
ACH-000361,-0.16470314200598538
ACH-000362,-0.22923305178614664
ACH-000363,-0.2129244746997413
ACH-000364,-0.037867465713471236
ACH-000365,-0.17686126897063675
ACH-000366,-0.1507327581940185
ACH-000368,-0.32310935495529713
ACH-000374,-0.3621283735125924
ACH-000375,-0.2138714116316872
ACH-000376,-0.16078577548717982
ACH-000381,-0.13636809637817934
ACH-000383,-0.12511732486379398
ACH-000387,-0.09903325063181467
ACH-000389,0.05974639635259741
ACH-000390,-0.14756852125657904
ACH-000393,-0.18488091710409554
ACH-000395,-0.17875695007387735
ACH-000396,-0.31796348178056755
ACH-000397,-0.05026530368620536
ACH-000401,-0.3133499976222666
ACH-000402,-0.3746206363161412
ACH-000403,-0.40625278249148217
ACH-000404,-0.262738608213952
ACH-000406,-0.0665506751698127
ACH-000407,-0.07024536114984925
ACH-000408,-0.15530714157764125
ACH-000410,-0.2583956706315114
ACH-000411,-0.034283300603771626
ACH-000414,-0.17356956591619918
ACH-000415,-0.16903340355500013
ACH-000416,-0.11632385236675967
ACH-000420,-0.2588070858205205
ACH-000421,-0.27316031033033755
ACH-000424,-0.07108823632859693
ACH-000425,-0.2296173638605049
ACH-000426,-0.2264100605517408
ACH-000427,-0.2924289329712645
ACH-000433,-0.1860191587806813
ACH-000435,-0.11353771071588027
ACH-000436,-0.0793761742405501
ACH-000444,-0.05014897713735813
