,CXCR2 (3579)
ACH-000004,-0.11001382457590493
ACH-000005,-0.030400658245824774
ACH-000007,-0.15243110665418094
ACH-000009,-0.20478356986888369
ACH-000011,0.06933363840445016
ACH-000012,-0.09897716691893192
ACH-000013,-0.02311061268809293
ACH-000014,-0.1472992801057477
ACH-000015,-0.011031852406812013
ACH-000017,-0.08838594070429928
ACH-000018,-0.13444537117240749
ACH-000019,0.032062001611196024
ACH-000021,-0.02193875679596969
ACH-000022,-0.016644673804849252
ACH-000025,-0.05413148281509475
ACH-000028,-0.16066094967582525
ACH-000030,-0.04980308234290785
ACH-000035,0.19813381945033806
ACH-000036,-0.06707729640640196
ACH-000037,-0.0695071699333443
ACH-000039,-0.05829962111495692
ACH-000040,-0.17995258773571202
ACH-000041,-0.13275077321655002
ACH-000042,-0.036176043385853784
ACH-000045,0.05808116693584903
ACH-000047,-0.07032003287972935
ACH-000052,-0.05041085114801543
ACH-000053,-0.1414689100780531
ACH-000054,-0.09921619056559593
ACH-000055,-0.06985611190187546
ACH-000060,0.020323408517495742
ACH-000067,-0.13627746181994727
ACH-000070,-0.0771110201927797
ACH-000075,-0.08739519179632449
ACH-000078,-0.22947482221532076
ACH-000082,-0.1015924413387735
ACH-000085,-0.1414446509566955
ACH-000086,-0.0890718105222546
ACH-000087,-0.03303457856299133
ACH-000092,-0.15846796092008444
ACH-000095,-0.21853596699150213
ACH-000097,-0.05566430828202327
ACH-000098,-0.1351789240117547
ACH-000099,-0.1882245547772345
ACH-000108,-0.12213652827146905
ACH-000113,-0.12483718073506073
ACH-000116,0.011525229970345585
ACH-000118,-0.008240397062038744
ACH-000120,0.03787827321212135
ACH-000123,0.003444159576820759
ACH-000127,-0.06350678829894456
ACH-000128,-0.09363344582595837
ACH-000132,-0.10826008482432124
ACH-000133,-0.14246535722272824
ACH-000137,-0.06831910465075272
ACH-000138,-0.059677027837208865
ACH-000142,-0.026827440453280244
ACH-000143,-0.05400139141614271
ACH-000146,-0.07857871419408134
ACH-000148,-0.15987682050680954
ACH-000150,-0.05279454945607912
ACH-000152,-0.1428591770695068
ACH-000153,-0.0584340117317723
ACH-000159,-0.06614391664362004
ACH-000160,-0.043498016434840366
ACH-000163,-0.1209898474723756
ACH-000167,-0.26672187218093885
ACH-000168,-0.06153973351769819
ACH-000169,-0.04527879529020756
ACH-000178,-0.027575587438275456
ACH-000183,0.11107745277500174
ACH-000188,-0.05540476248800468
ACH-000189,-0.11736712482611154
ACH-000190,-0.17470066771822296
ACH-000198,-0.07502948022804408
ACH-000203,0.08693008013733447
ACH-000204,-0.051507167235942716
ACH-000206,-0.09409810132772173
ACH-000207,-0.11265762545791146
ACH-000208,-0.1417489293669973
ACH-000210,0.08769304467292664
ACH-000211,-0.1966852062549463
ACH-000215,-0.0685001081682824
ACH-000221,-0.05271007761607474
ACH-000222,0.13639596188524716
ACH-000223,-0.05054429164703773
ACH-000226,-0.038546060927248986
ACH-000227,-0.10179163888312097
ACH-000228,-0.03704699501791341
ACH-000231,-0.07345561366579006
ACH-000232,0.00040240453392452615
ACH-000233,-0.08918890595493648
ACH-000234,-0.14758796673015118
ACH-000235,-0.051758143986194716
ACH-000237,-0.1977325630966817
ACH-000238,0.05525909752385498
ACH-000242,0.34101131074463353
ACH-000243,-0.02324042713747873
ACH-000244,0.13109272429749744
ACH-000246,-0.07987306424081951
ACH-000248,0.12368409523798232
ACH-000250,-0.07317850056156851
ACH-000251,-0.08007794786383456
ACH-000252,-0.10059766161500512
ACH-000253,-0.20566982282477544
ACH-000255,-0.09113177582988716
ACH-000256,-0.1267914872945524
ACH-000257,0.05656381133538967
ACH-000258,-0.02824931456146632
ACH-000259,-0.07123298927476211
ACH-000260,-0.07195744380265225
ACH-000261,-0.0881668483839347
ACH-000262,-0.04527628670003722
ACH-000263,-0.2955980415230498
ACH-000264,-0.024103259401532826
ACH-000265,-0.10087116369053788
ACH-000266,-0.08693790884202603
ACH-000272,-0.16380533791272664
ACH-000274,-0.18964575062327346
ACH-000277,-0.0690940196821394
ACH-000278,-0.10968104847307604
ACH-000279,-0.06298000118082943
ACH-000280,-0.020448045749882803
ACH-000281,0.034000400037984366
ACH-000288,-0.23222210371075
ACH-000291,-0.011540185284305627
ACH-000293,-0.12961541660294046
ACH-000294,-0.19091324188951767
ACH-000295,0.026399848869989816
ACH-000296,0.09033679638074764
ACH-000302,-0.1202310580820148
ACH-000304,0.06626164710873678
ACH-000307,-0.15234703184326973
ACH-000308,-0.04611923676458514
ACH-000310,-0.1112156951652368
ACH-000311,-0.0647876065367743
