,GPC5 (2262)
ACH-000004,-0.022236380609904453
ACH-000005,0.2850608808920591
ACH-000007,-0.1965859808275993
ACH-000009,0.04070936998743382
ACH-000011,0.08009253512514844
ACH-000012,0.03232634915017819
ACH-000013,0.009373977046221149
ACH-000014,0.06838920493255657
ACH-000015,-0.041642424942397234
ACH-000017,0.051794965974958314
ACH-000018,-0.1199709247646843
ACH-000019,0.2216372555101832
ACH-000021,0.09366609744428897
ACH-000022,0.01625857193554273
ACH-000025,0.06280672922102909
ACH-000028,0.026583627148692786
ACH-000030,0.11865752116611708
ACH-000035,-0.08633991562132805
ACH-000036,-0.08689831416565122
ACH-000037,0.16891474584636668
ACH-000039,0.09943058047167347
ACH-000040,-0.04465798712368304
ACH-000041,-0.06384657983938087
ACH-000042,-0.020669316621538973
ACH-000045,0.05060255537576898
ACH-000047,0.017872008628987846
ACH-000052,0.035147221229310695
ACH-000053,0.09130487546537022
ACH-000054,0.044437787963716564
ACH-000055,0.16357495609451492
ACH-000060,0.003934955800692979
ACH-000067,0.1397953221262279
ACH-000070,0.0958770777693078
ACH-000075,0.08395540025609075
ACH-000078,-0.09877068310633193
ACH-000082,0.08443072447387395
ACH-000085,0.10310141317817892
ACH-000086,-0.021171538050092042
ACH-000087,-0.05881166227124051
ACH-000092,0.04191899775299382
ACH-000095,0.010302919172435013
ACH-000097,0.0088793701448343
ACH-000098,0.05856830566517213
ACH-000099,-0.005641799560464917
ACH-000108,-0.07872667883491018
ACH-000113,0.1039940750301264
ACH-000116,0.10865998656852206
ACH-000118,0.04959198033867478
ACH-000120,0.05854556188324249
ACH-000123,0.11118703834927464
ACH-000127,-0.024096958046841387
ACH-000128,-0.0344976797783486
ACH-000132,-0.06161790509643238
ACH-000133,0.10027256632769896
ACH-000137,0.07110858601725115
ACH-000138,-0.006607498621398354
ACH-000142,0.03738559260940162
ACH-000143,0.2324615709426561
ACH-000146,0.02054078781228225
ACH-000148,-0.03937844921658662
ACH-000150,0.025044943471234413
ACH-000152,-0.0380243237641137
ACH-000153,0.05256528255912436
ACH-000159,-0.05466742706973631
ACH-000160,-0.002400385434823016
ACH-000163,0.08350911645262178
ACH-000167,-0.1655618591123418
ACH-000168,0.0645458561876986
ACH-000169,-0.049310592441421934
ACH-000178,0.09428752924457316
ACH-000183,-0.02978583545809708
ACH-000188,-0.014669732085740591
ACH-000189,0.0708158880481558
ACH-000190,0.06468730759269191
ACH-000198,0.07740223626195332
ACH-000203,-0.055733879705058366
ACH-000204,0.19991179787760335
ACH-000206,0.18513216980304031
ACH-000207,0.09588903544461427
ACH-000208,-0.11877875409912955
ACH-000210,-0.07505278176063856
ACH-000211,0.09977267300942563
ACH-000215,0.06358518557378863
ACH-000221,-0.026086971037252448
