,PAXIP1 (22976)
ACH-000318,-0.06583862658436564
ACH-000319,-0.08392040687378667
ACH-000320,-0.4152319404613461
ACH-000322,0.06848818083465386
ACH-000323,-0.4076112369758575
ACH-000324,-0.7675131189779465
ACH-000329,0.1143748095057735
ACH-000330,-0.3713809491085031
ACH-000331,-0.09529526938891487
ACH-000332,0.09202558825825996
ACH-000334,-0.2479804957118195
ACH-000335,-0.1818249031327253
ACH-000336,0.5439176974189157
ACH-000337,-0.33933853950373866
ACH-000338,-0.4446961331644823
ACH-000339,-0.20183077933100368
ACH-000341,-0.18420518548816156
ACH-000348,0.08349386082031103
ACH-000350,0.03182722708107727
ACH-000352,-0.898042521991701
ACH-000356,-0.2892892979354885
ACH-000361,-0.3104686298457528
ACH-000362,-0.6044733217603149
ACH-000363,-0.3089342542392789
ACH-000364,0.04777264859159228
ACH-000365,-0.2323327120114231
ACH-000366,-0.23910743831545025
ACH-000368,-0.018967781880312774
ACH-000374,-0.24238901606252014
ACH-000375,-0.14928619400622606
ACH-000376,-0.2500956434653369
ACH-000381,-0.18599618486930886
ACH-000383,-0.20642340873211024
ACH-000387,-0.7975797324668538
ACH-000389,-0.28402019110578697
ACH-000390,-0.23300842302567795
ACH-000393,-0.5015606457104682
ACH-000395,-0.4037709466649251
ACH-000396,-0.19353928436226076
ACH-000397,-0.4601340758259191
ACH-000401,-0.16957831193824838
ACH-000402,-0.2334270529978069
ACH-000403,0.26077897451895843
ACH-000404,-0.7723775377337447
ACH-000406,-0.0625879395261035
ACH-000407,0.07086822170270703
ACH-000408,-0.3399163126795696
ACH-000410,0.4444707896037139
ACH-000411,-0.23380278052440745
ACH-000414,-0.3944876987938552
ACH-000415,-0.3987749152102541
ACH-000416,-0.4886781982683318
ACH-000420,-0.21892255639980387
ACH-000421,0.12467273772222505
ACH-000424,-0.3227631536335402
ACH-000425,-0.7475015075312897
ACH-000426,-0.6318016123095602
ACH-000427,0.0177727538268124
ACH-000433,-0.14806462912886595
ACH-000435,-0.09474840912858463
ACH-000436,-0.9080424676939974
ACH-000444,-0.32355941577672354
ACH-000445,-0.6397659433779578
ACH-000448,-0.06390355982944275
ACH-000450,-0.4510643335163678
ACH-000452,-0.15646420213728615
ACH-000454,0.11001197588335547
ACH-000458,-0.012275821390840913
ACH-000459,-0.6636259832269231
ACH-000460,0.08243967434480699
ACH-000461,-0.03166436201279159
ACH-000463,-0.010415533881261771
ACH-000464,-0.38262753944527095
ACH-000466,-0.6391604617887283
ACH-000467,-0.4621597725758531
ACH-000468,-0.5886825440743146
ACH-000469,0.2189042642767348
ACH-000470,0.2511572731011995
ACH-000471,-0.83038206824597
ACH-000472,-0.7973064253592497
ACH-000473,-0.42086597744678944
ACH-000475,-0.3409693148692549
ACH-000476,0.04961607733560068
ACH-000477,-0.4645337990259102
ACH-000479,0.05193217689312658
ACH-000480,-0.41293097044065374
ACH-000481,0.02773406844535008
ACH-000483,-0.540018153013123
ACH-000484,-0.4391117717471949
ACH-000485,0.3103343356388092
ACH-000486,-0.20111271899966146
ACH-000487,-0.7135814519379844
ACH-000488,-0.5257925854507752
ACH-000490,-0.12792743536740592
ACH-000491,-0.29586687203424605
ACH-000495,-0.7338837269539499
ACH-000496,0.19843527625007504
ACH-000499,-0.23368750402053864
ACH-000500,-0.7090331239944799
ACH-000502,-0.26321661967302434
ACH-000503,-0.35852775852993196
ACH-000505,-0.31107614552717106
ACH-000507,-0.09788522763856683
ACH-000510,-0.1847873909669506
ACH-000511,-0.23353843859886375
ACH-000512,-0.5277513775855414
ACH-000516,0.0053396136317506605
ACH-000517,-0.2361040647463264
ACH-000518,-0.1236668637478644
ACH-000520,-0.3674484104070097
ACH-000521,0.16566042348501778
ACH-000522,0.012981191039073015
ACH-000524,-0.06477077625553056
ACH-000527,-0.6130633999895434
ACH-000528,-0.4060254780055889
ACH-000537,-0.017868569110446698
ACH-000541,-0.06794937792050569
ACH-000542,-0.4280333672674481
ACH-000544,-0.6951669251382889
ACH-000545,-0.08085026348761264
ACH-000547,-0.5878347371299228
ACH-000548,-0.4950267800024245
ACH-000549,-0.6308132853813476
ACH-000550,0.105504761627831
ACH-000552,-0.3967842081301744
ACH-000556,-0.3925082134409508
ACH-000557,-0.1517880312620646
ACH-000569,-0.3969027104212958
ACH-000570,-0.4766944272294539
ACH-000571,-0.5320486275253133
ACH-000573,0.05896971536629333
ACH-000576,-0.7705218648782243
ACH-000579,-0.8088300198571416
ACH-000580,-0.3828686007553108
ACH-000584,-0.0017776186702078574
ACH-000585,0.0492361611897424
ACH-000588,-0.7748560791183368
ACH-000589,0.07941933996581305
ACH-000591,-0.21247016268832306
ACH-000593,0.16327464418466006
ACH-000600,-0.4802798000353988
ACH-000601,-0.4188986095352179
ACH-000605,-0.16264301161688896
ACH-000606,-0.00824042009716998
ACH-000608,-0.14753426965700006
ACH-000614,-0.6248208437348118
ACH-000616,-0.38630668247617583
ACH-000618,0.11478724167898953
ACH-000619,-0.2312972263026835
ACH-000620,-0.7773618944317282
ACH-000621,-0.3000693422123738
ACH-000622,-0.5265438398585873
ACH-000623,0.07012279258824662
ACH-000624,-0.3657042334341747
ACH-000627,-0.25083814483994965
ACH-000630,0.6796733936713512
ACH-000631,-0.5887761288081945
ACH-000632,0.3816157974511897
ACH-000633,-0.17075660984978905
ACH-000637,-0.3368131894508394
ACH-000638,0.4527061852040546
ACH-000646,-0.2313810743137936
ACH-000647,-0.3323304447570151
ACH-000648,0.12359124871363975
ACH-000649,-0.029319696932329664
ACH-000651,0.045578141639210513
ACH-000652,-0.5472100571671143
ACH-000653,-0.5856972463170881
ACH-000657,0.19795438944966626
ACH-000658,-0.2900014657629385
ACH-000661,-0.616486558004944
ACH-000662,-0.15027472599492553
ACH-000663,-0.03005008816224897
ACH-000665,-0.18528420399041404
ACH-000671,-0.5019165234025426
ACH-000672,0.016961092395870167
ACH-000673,-0.5836062233394284
ACH-000676,-0.11522068718642288
ACH-000677,-0.061385361054930775
ACH-000681,-0.11564950632435393
ACH-000683,-0.3021934728343013
ACH-000684,0.4539979822967736
ACH-000688,0.028744610907069614
ACH-000693,-0.08378935082541354
ACH-000694,-0.1347658105991235
ACH-000695,-0.3975589798688325
ACH-000696,-0.05744554309155379
ACH-000697,-0.22952302845485745
ACH-000699,-0.00399776829353621
ACH-000701,-0.4407635524819026
ACH-000706,-0.20241066258993887
ACH-000711,-0.16306193263075902
ACH-000713,-0.5212083638981324
ACH-000714,-0.06263497354925261
ACH-000718,-0.4012031965719393
ACH-000720,-0.22167666340593706
ACH-000721,-0.4680581688496949
ACH-000724,0.21705747767816835
ACH-000725,0.1575348709888634
ACH-000732,-0.8958777885243117
ACH-000734,-0.2815518931348389
ACH-000735,-0.3328764736964293
ACH-000736,0.3705488801098527
ACH-000738,-0.15909872768691252
ACH-000746,-0.4453529425777478
ACH-000747,-0.6295970371678767
ACH-000748,-0.23599830759669085
ACH-000753,0.013130225438561238
ACH-000756,0.10922558147327112
ACH-000757,0.020061288227333558
ACH-000758,0.09049882162329513
ACH-000760,-0.01563817454754725
ACH-000762,-0.3094101226003148
ACH-000763,-0.003121131331575553
ACH-000764,-0.4622790699411039
ACH-000765,0.09240313678500227
ACH-000766,0.2841161600285821
ACH-000767,-0.12471696614033588
ACH-000768,-0.4356326816981367
ACH-000769,0.014664417474679354
ACH-000770,-0.08535991400026517
ACH-000771,-0.32623232850741657
ACH-000773,-0.4252519468488775
ACH-000776,-0.2882280773066926
ACH-000777,-0.22233189247574892
ACH-000778,-0.07576991442223009
ACH-000781,-0.4704327916314223
ACH-000782,-0.11235642263462996
ACH-000783,-0.1219871654431978
ACH-000784,-0.4583802689941229
ACH-000785,-0.266846680488047
ACH-000787,0.1703036268782604
ACH-000788,0.19911035542405456
ACH-000791,-0.14131843071174766
ACH-000792,0.6435930254258007
ACH-000794,-0.4158299308766387
ACH-000796,-0.4602912535175793
ACH-000798,-0.045539245263364864
ACH-000799,-0.011393423324232616
ACH-000800,0.06624970986148976
ACH-000802,-0.2429290421059913
ACH-000804,-0.5027075971662566
ACH-000805,-0.4250073754406724
ACH-000809,-0.4810775240912245
ACH-000810,-0.25989162292733103
ACH-000811,-0.13567249222881642
ACH-000817,-0.4581898365403933
ACH-000819,-0.09510429689217867
ACH-000820,-0.19849107483577366
ACH-000821,-0.4893837381163239
ACH-000822,-0.5927981808890328
ACH-000823,-0.06730568778577133
ACH-000824,-0.055938531853526686
ACH-000827,-4.150768159326338e-05
ACH-000829,-0.6239242949849385
ACH-000831,-0.10798777089646673
ACH-000832,-0.2147501082914695
ACH-000833,0.1066236502118442
ACH-000834,-0.6994118750173908
ACH-000835,0.2539961370575942
ACH-000836,0.1029319331499039
ACH-000837,-0.13924764857635394
ACH-000838,-1.1189644016498912
ACH-000839,-0.31407659549550954
ACH-000840,-0.4538567324641143
ACH-000841,-0.3052661982385487
ACH-000843,-0.07142309741747108
ACH-000846,-0.2769813039285253
ACH-000847,0.046651553518164336
ACH-000848,-0.04787460369745344
ACH-000849,0.15724025133755293
ACH-000851,-0.5835890256517005
ACH-000855,-0.6940105719345144
ACH-000856,0.3453464407468596
ACH-000858,-0.06606357781531752
ACH-000859,-0.5214448800716047
ACH-000861,-0.2791083378740799
ACH-000862,-0.3235636871821007
ACH-000865,-0.1802054815017169
ACH-000866,-0.18321494684180556
ACH-000867,0.04021896798986272
ACH-000869,-0.6285372561079066
ACH-000872,-0.6242531870643799
ACH-000873,-0.09049043750429027
ACH-000876,-0.509338876645359
ACH-000878,-0.3058881656286451
ACH-000880,-0.08327882602043404
ACH-000881,-0.30849605561984045
ACH-000882,-0.5096791207014905
ACH-000884,-0.15066883773688952
ACH-000885,0.24510407593380096
ACH-000887,-0.27866771559725945
ACH-000889,-0.8272680616547587
ACH-000896,-0.4145412180099677
ACH-000898,-0.3937974305484361
ACH-000900,0.02419377278142481
ACH-000901,-0.19081704597708868
ACH-000905,-0.4823916876382188
ACH-000906,0.05297235625308756
ACH-000907,-0.3900252060344141
ACH-000910,-0.2659537418680097
ACH-000911,-0.6398890913034431
ACH-000912,-0.6606758497640947
ACH-000913,-0.40412348386922464
ACH-000915,0.21458636670142567
ACH-000916,0.03470242917214924
ACH-000917,0.10728193404014533
ACH-000920,-0.3000021570961865
ACH-000921,-0.26280101384864585
ACH-000924,0.11553480469032
ACH-000926,-0.25306970571804405
ACH-000928,-0.5532269546552764
ACH-000929,-0.3477475478675574
ACH-000932,-0.6053935094730403
ACH-000935,-0.15800491665942906
ACH-000936,-0.2399480270872128
ACH-000937,-0.40117309529496814
ACH-000938,-0.3761136069313945
ACH-000939,0.3534141023603373
ACH-000941,-0.3529148052636367
ACH-000943,-0.01670520635633106
ACH-000946,-0.2823081870370463
ACH-000947,-0.2420876825201453
ACH-000948,0.12651704233914698
ACH-000950,-0.2362342067265445
ACH-000953,-0.475159730215997
ACH-000954,-0.18522512774525932
ACH-000957,-0.2218770653931217
ACH-000958,-0.17158210593420584
ACH-000960,-0.5906050962838721
ACH-000963,0.010494706422687131
ACH-000968,-0.6756341264686356
ACH-000969,-0.2116758361661668
ACH-000972,-0.216298107135978
ACH-000973,-0.3903238523039496
ACH-000974,-0.1935718824921436
ACH-000978,-0.13857521015664045
ACH-000984,-0.2095800538038453
ACH-000986,0.10298567461174002
ACH-000988,-0.2221062389183588
ACH-000993,-0.2422908295051581
ACH-000994,-0.5023956772989034
ACH-000996,-0.4175815247939656
ACH-001001,-0.054992731381742224
ACH-001020,-0.03978283455430693
ACH-001028,-0.11408089582963632
ACH-001031,-0.4213304142712739
ACH-001038,-0.018547831168237012
ACH-001048,0.37075077898090586
ACH-001050,-0.7713711180618275
ACH-001053,-0.3802277201445389
ACH-001054,-0.26330273759958617
ACH-001061,-0.15635989298111558
ACH-001067,-0.4750507286774509
ACH-001075,0.269352462464825
ACH-001096,-0.4674912515692048
ACH-001111,-0.01939729837076999
ACH-001119,-0.2883006525120283
ACH-001128,0.5465313919839561
ACH-001134,-0.06636379587227118
ACH-001151,-0.14362396512158945
ACH-001163,-0.4927678320939288
ACH-001164,-0.0381486577813672
ACH-001183,-0.12089246935747525
ACH-001192,-0.009243981523467162
ACH-001193,-0.23649498512820336
ACH-001196,-0.03367485047689258
ACH-001197,-0.5063110776450381
ACH-001205,-0.04554752517839143
ACH-001211,0.4922962826947082
ACH-001212,-0.2815482711687497
ACH-001228,-0.2129497081182901
ACH-001232,-0.3608746020973177
ACH-001239,-0.2653208444697708
ACH-001270,0.12293020862790295
ACH-001274,0.117433438218234
ACH-001275,0.44997628775728893
ACH-001277,-0.4378468114607096
ACH-001278,-0.6922531357311713
ACH-001280,0.05382811922545696
ACH-001283,0.3174447923158502
ACH-001289,-0.3751100736037731
ACH-001300,-0.17429878991901238
ACH-001301,-0.4342299729042313
ACH-001302,-0.4215231750317968
ACH-001306,0.15517184315187085
ACH-001318,-0.23078846878946316
ACH-001322,-0.01295505586331854
ACH-001328,-0.061851512156590537
ACH-001332,-0.653724571695666
ACH-001336,-0.4773046609118347
ACH-001346,-0.4570750497988987
ACH-001353,0.2395165818905903
ACH-001354,0.008558324955301845
ACH-001367,-0.2702174232618173
ACH-001368,-0.11421304363670967
ACH-001374,-0.7963118667602913
ACH-001377,0.09175338602502707
ACH-001380,0.018903663360612617
ACH-001391,-0.2275063368118661
ACH-001408,-0.4328128993956657
ACH-001430,0.032262567279674075
ACH-001431,0.01284272826976375
ACH-001450,-0.6163700724076282
ACH-001496,-0.2254150558551761
ACH-001500,-0.5251510408370889
ACH-001523,-0.26023864414851944
ACH-001532,-0.5532003958313909
ACH-001550,-0.01601285833243728
ACH-001552,-0.21816723047382405
ACH-001554,-0.119100330201269
ACH-001654,0.014871826339333937
ACH-001735,0.06571679039043728
ACH-001736,0.1808680579867263
ACH-001737,-0.4254685688919264
ACH-001740,-0.5315800929911189
ACH-001745,-0.4851827134406712
ACH-001765,-0.4871655766461076
