,XPNPEP3 (63929)
ACH-000004,-0.037004907124278286
ACH-000005,0.14136848201719018
ACH-000007,-0.1711050469595385
ACH-000009,-0.12942751144531134
ACH-000011,0.009723876692919391
ACH-000012,-0.10786138940865757
ACH-000013,-0.2130588025895943
ACH-000014,-0.02992107897852183
ACH-000015,-0.14300767709964893
ACH-000017,-0.12465012876395455
ACH-000018,-0.021268992546756432
ACH-000019,-0.06066182360520159
ACH-000021,-0.0345364246173131
ACH-000022,0.01682315329606339
ACH-000025,-0.06052821629580734
ACH-000028,-0.4080049386885236
ACH-000030,-0.11232906642852426
ACH-000035,-0.1530879991367187
ACH-000036,0.050457737410998287
ACH-000037,0.07863188881290183
ACH-000039,-0.2712186536021634
ACH-000040,0.012326707962250657
ACH-000041,-0.01085833393985988
ACH-000042,-0.016480747330565364
ACH-000045,0.0416790903420777
ACH-000047,-0.012484713478889487
ACH-000052,-0.09669199765699156
ACH-000053,-0.018878895022496286
ACH-000054,0.097882538783711
ACH-000055,0.1444089390824662
ACH-000060,-0.2617645992705758
ACH-000067,-0.038960246874287306
ACH-000070,0.2484504254721685
ACH-000075,-0.15774299182840906
ACH-000078,0.13344615500140142
ACH-000082,0.030969645619840683
ACH-000085,-0.09116048322999973
ACH-000086,0.0912386864667116
ACH-000087,-0.4020978579185053
ACH-000092,-0.10809679440709162
ACH-000095,-0.01169520711415778
ACH-000097,-0.03065031162364177
ACH-000098,-0.18041465895378814
ACH-000099,-0.11185484549677012
ACH-000108,0.02766888061534643
ACH-000113,-0.12230879833357675
ACH-000116,-0.027746853750026827
ACH-000118,-0.060934201852237226
ACH-000120,-0.14139661409826285
ACH-000123,-0.11056506560271412
ACH-000127,0.09739280283343
ACH-000128,-0.241927533347071
ACH-000132,0.002229333629161443
ACH-000133,-0.04641721103662793
ACH-000137,0.023049608326606588
ACH-000138,0.20905276949391588
ACH-000142,0.16323680186679068
ACH-000143,0.04246040999928572
ACH-000146,-0.11480999612975686
ACH-000148,0.029346153602915388
ACH-000150,0.17624185607438372
ACH-000152,-0.07584608191035024
ACH-000153,0.17070324691760955
ACH-000159,0.1553250068382872
ACH-000160,-0.12277027603039314
ACH-000163,-0.18666695095941005
ACH-000167,-0.15571658100087854
ACH-000168,-0.10619514284303128
ACH-000169,-0.19927607802824726
ACH-000178,-0.05941697832231056
ACH-000183,0.040603412818011005
ACH-000188,0.0010162742755665658
ACH-000189,0.20703863535798056
ACH-000190,-0.0386109026229347
ACH-000198,-0.02550887078832191
ACH-000203,-0.3453252833073479
ACH-000204,-0.14620356353620528
ACH-000206,-0.15872277216163072
ACH-000207,-0.18015549174431295
ACH-000208,0.06736036480164792
ACH-000210,-0.23807744669588315
ACH-000211,0.05847727430370087
ACH-000215,-0.0028874763878349173
ACH-000221,-0.1310057194391894
ACH-000222,-0.06755332840241396
ACH-000223,-0.03379003173475968
ACH-000226,-0.05475902742953128
ACH-000227,-0.12002514753327198
ACH-000228,-0.057857752266431875
ACH-000231,-0.19039685088796293
ACH-000232,0.15940014052641574
ACH-000233,0.017747661419722602
ACH-000234,0.04746642168556557
ACH-000235,0.0727465672910398
ACH-000237,0.03442440438363765
ACH-000238,-0.2447626750536281
ACH-000242,-0.2806303210570548
ACH-000243,-0.007970391106301121
ACH-000244,-0.08342810738248843
