,TWF2 (11344)
ACH-000311,-0.11020742393347717
ACH-000312,0.03885903988165537
ACH-000315,-0.1945446738234251
ACH-000316,-0.16615870872313854
ACH-000317,-0.13139459447659654
ACH-000318,-0.2668897678918176
ACH-000319,0.040179977758056366
ACH-000320,-0.15107183402175148
ACH-000322,-0.1417917911067685
ACH-000323,-0.08540634971371408
ACH-000324,-0.25417357971652865
ACH-000329,-0.0678807453293054
ACH-000330,-0.01132565113513294
ACH-000331,-0.24882944915849986
ACH-000332,-0.10589373059832888
ACH-000334,-0.12024595830261164
ACH-000335,0.2131024403060528
ACH-000336,-0.10918795627731903
ACH-000337,-0.05153919506338255
ACH-000338,-0.05475072658031864
ACH-000339,-0.2945003863962985
ACH-000341,-0.05833621541882879
ACH-000348,-0.10635303845214852
ACH-000350,-0.16258145436545834
ACH-000352,-0.2393717370165024
ACH-000356,-0.0914939037694958
ACH-000361,-0.0869303283757425
ACH-000362,-0.2005485559729048
ACH-000363,-0.03395891144575379
ACH-000364,-0.21466452720612372
ACH-000365,-0.1852318657714092
ACH-000366,-0.13426739449058667
ACH-000368,-0.058267916823155526
ACH-000374,-0.08555409499456795
ACH-000375,-0.3186980378558723
ACH-000376,-0.30488824646165696
ACH-000381,-0.30593510762725057
ACH-000383,-0.07655160955084245
ACH-000387,-0.2338904159179518
ACH-000389,-0.17537691723647056
ACH-000390,-0.216523247525975
ACH-000393,-0.024498681902884137
ACH-000395,-0.7013368791626947
ACH-000396,-0.5246032503729671
ACH-000397,-0.2351000557629675
ACH-000401,-0.035767700155856993
ACH-000402,-0.012166075067699038
ACH-000403,-0.13498797561219786
ACH-000404,-0.4329967979464909
ACH-000406,-0.1583558971688745
ACH-000407,-0.2365493818879017
ACH-000408,-0.3157290365988465
ACH-000410,-0.1273876812461171
ACH-000411,-0.20972153105863994
ACH-000414,-0.06545127084951285
ACH-000415,-0.2605465540242715
ACH-000416,-0.09020796600583016
ACH-000420,-0.2067966580456424
ACH-000421,-0.13583309688233974
ACH-000424,-0.2321907229273852
ACH-000425,-0.15074169584101624
ACH-000426,-0.14496313679705908
ACH-000427,-0.13391961386885667
ACH-000433,-0.2645018571569205
ACH-000435,-0.3630084322293341
ACH-000436,-0.01589931637939415
ACH-000444,-0.22691781469628225
ACH-000445,-0.08213691563382691
ACH-000448,-0.13185932937347086
ACH-000450,0.2411041159879862
ACH-000452,-0.2021491635822437
ACH-000454,-0.378194174689393
ACH-000458,-0.26743309172323665
ACH-000459,-0.21996299919072948
ACH-000460,-0.28201420346388584
ACH-000461,-0.268158871896505
ACH-000463,-0.13089460560454133
ACH-000464,-0.21126996162618214
ACH-000466,-0.10293414162743802
ACH-000467,-0.043718280618775016
ACH-000468,-0.12892026676757273
ACH-000469,-0.1558777864725744
ACH-000470,-0.20563248415523988
ACH-000471,-0.07480900593751652
ACH-000472,-0.06327804682128126
ACH-000473,-0.07655280624343201
ACH-000475,-0.15773638769360332
ACH-000476,-0.08619564634076544
ACH-000477,-0.17490088195205636
ACH-000479,-0.2018128138631608
ACH-000480,-0.165536457128481
ACH-000481,-0.12327859926250065
ACH-000483,-0.14751149231511027
ACH-000484,0.029247760924310664
ACH-000485,-0.02071632382800399
ACH-000486,-0.09457530944933012
ACH-000487,-0.1125280251475377
ACH-000488,-0.2601552048645228
ACH-000490,-0.2212327301462946
ACH-000491,0.01495746208461086
ACH-000495,-0.2897425391793222
ACH-000496,-0.05648836855114243
ACH-000499,-0.03679356657609153
ACH-000500,-0.631284668896033
ACH-000502,-0.15200214705321913
ACH-000503,0.1305011156580507
ACH-000505,-0.051951378190600285
ACH-000507,-0.16518176262283968
ACH-000510,-0.15609173661119366
ACH-000511,-0.13773086491514272
ACH-000512,-0.03009843841977688
ACH-000516,-0.15736132949933984
ACH-000517,-0.12511444118998707
ACH-000518,0.05960180093654877
ACH-000520,-0.21953358317264507
ACH-000521,-0.14058947654836373
ACH-000522,0.01026258043627458
ACH-000524,-0.14351941062741638
ACH-000527,-0.07983010557544093
ACH-000528,-0.2272752294669604
ACH-000537,-0.31785253804701386
ACH-000541,-0.3475362984298488
ACH-000542,-0.056276041531278416
ACH-000544,-0.2919577209207296
ACH-000545,-0.21715706080303035
ACH-000547,-0.3155912145260366
ACH-000548,-0.29727281547283363
ACH-000549,-0.192298632061224
ACH-000550,-0.07204111646567041
ACH-000552,-0.12152676072380153
ACH-000556,-0.20714917038479205
ACH-000557,-0.003967078166192748
ACH-000569,-0.2337310482048042
ACH-000570,-0.07237677608981777
ACH-000571,-0.13997942303826327
ACH-000573,-0.20867613587747427
ACH-000576,-0.13803486046212665
ACH-000579,-0.37338779275471184
ACH-000580,-0.23827421079031114
ACH-000584,-0.12444814891337645
ACH-000585,-0.15501259684191118
ACH-000588,0.08699955818308476
ACH-000589,-0.2372961586836361
ACH-000591,-0.30201867754034506
ACH-000593,-0.1298237661434732
ACH-000600,-0.13383238936783298
ACH-000601,-0.2353800524285537
ACH-000605,-0.041899114772900696
ACH-000606,-0.2432917597659035
ACH-000608,-0.16906145433110287
ACH-000614,-0.03500239380565865
ACH-000616,-0.07583421155089169
ACH-000618,-0.23154611760258895
ACH-000619,-0.2094782977964925
ACH-000620,-0.26786149715237634
ACH-000621,-0.061880754629917774
ACH-000622,-0.224130056024634
ACH-000623,0.01862192634614698
ACH-000624,-0.2189615964831045
ACH-000627,-0.0435765012069774
ACH-000630,-0.2106343012308507
ACH-000631,-0.2922424430492282
ACH-000632,-0.0692318537579122
ACH-000633,-0.19820065082286292
ACH-000637,-0.265567966079082
ACH-000638,-0.2405406008621407
ACH-000646,-0.2122954169813279
ACH-000647,-0.1267220012944066
ACH-000648,-0.241211110728754
ACH-000649,-0.12451916252283625
ACH-000651,-0.2027778509942139
ACH-000652,-0.1233574344546614
ACH-000653,-0.2256838589959377
ACH-000657,-0.12261066737220913
ACH-000658,-0.2452598292179546
ACH-000661,-0.029863160101087038
ACH-000662,0.023989443491651673
ACH-000663,-0.2784554332233649
ACH-000665,-0.16451214217349167
ACH-000671,-0.04650097342699231
ACH-000672,-0.3809501466917564
ACH-000673,-0.19766088835265624
ACH-000676,-0.2492553573303051
ACH-000677,-0.053526545657107065
ACH-000681,-0.16947869332701376
ACH-000683,-0.19999909279698774
ACH-000684,-0.05378149180020662
ACH-000688,-0.12632949595262793
ACH-000693,-0.1999514417437456
ACH-000694,-0.1617072198439669
ACH-000695,0.08954992710911984
ACH-000696,-0.20239799226299607
ACH-000697,-0.1402212613606941
ACH-000699,-0.20018993310768615
ACH-000701,-0.09627678611136092
ACH-000706,-0.16514798284659932
ACH-000711,-0.16552510236082998
ACH-000713,-0.20659716955224625
ACH-000714,-0.12147530817758125
ACH-000718,0.03013933767776237
ACH-000720,-0.0533808622509262
ACH-000721,-0.14926917908035273
ACH-000724,-0.04616327881400485
ACH-000725,-0.04159974392375145
ACH-000732,-0.3362925541006518
ACH-000734,-0.20116680847584928
ACH-000735,-0.21528872452442915
ACH-000736,-0.0795209205146792
ACH-000738,-0.24600028873912336
ACH-000746,-0.1639443005111874
ACH-000747,-0.21176522765490302
ACH-000748,-0.10878517776267588
ACH-000753,-0.11315354811095517
ACH-000756,0.022544085664830474
ACH-000757,-0.07613470573353141
ACH-000758,-0.2530764115944588
ACH-000760,-0.122417655870328
ACH-000762,-0.3641103395224272
ACH-000763,-0.0610678144190308
ACH-000764,0.1552697127421241
ACH-000765,-0.021581955442041608
ACH-000766,-0.13188762738531526
ACH-000767,-0.1237771348859136
ACH-000768,-0.2733404503118506
ACH-000769,-0.2434689864082902
ACH-000770,-0.14743645337261274
ACH-000771,-0.17447042166730128
ACH-000773,-0.2372375514607815
ACH-000776,-0.1192452379025158
ACH-000777,-0.1784664441728868
ACH-000778,-0.2653049267133101
ACH-000781,-0.05092771637225156
ACH-000782,-0.16611012338631176
ACH-000783,-0.12292657408855055
ACH-000784,-0.21535196141894225
ACH-000785,-0.13148133365436224
ACH-000787,-0.19954300795692284
ACH-000788,-0.1466915380756855
ACH-000791,-0.17507981165328215
ACH-000792,-0.2613436726025718
ACH-000794,-0.20492282900482836
ACH-000796,-0.20215823769711064
ACH-000798,-0.3241871113824656
ACH-000799,-0.19303854092017075
ACH-000800,0.001129334386720154
ACH-000802,-0.10653526273456623
ACH-000804,-0.2986894297422236
ACH-000805,-0.10241565278319344
ACH-000809,-0.2552469155477618
ACH-000810,-0.0841704561140012
ACH-000811,-0.09210839444759447
ACH-000817,-0.2692842122330471
ACH-000819,-0.0902703764468146
ACH-000820,-0.28460080609701505
ACH-000821,-0.17187850143593386
ACH-000822,-0.25560819104258625
ACH-000823,-0.17959110534715134
ACH-000824,-0.17214637354141105
ACH-000827,-0.16560638538687816
ACH-000829,0.1751529535838033
ACH-000831,-0.1020089233048991
ACH-000832,-0.1341556795937229
ACH-000833,-0.1200986604091915
ACH-000834,-0.2341631366401561
ACH-000835,-0.1520493912405838
ACH-000836,-0.2762789806872467
ACH-000837,-0.14174207326279406
ACH-000838,0.05843387979171163
ACH-000839,-0.18600458199052747
ACH-000840,-0.20662695279326868
ACH-000841,-0.08633915057269942
ACH-000843,-0.22639447037708554
ACH-000846,-0.27479111192911154
ACH-000847,0.05949379278700456
ACH-000848,-0.21836277240101992
ACH-000849,-0.13034540601097686
ACH-000851,-0.32608507032695444
ACH-000855,0.12112340220963473
ACH-000856,-0.14878732002893647
ACH-000858,-0.15565955347218902
ACH-000859,-0.02804573592026531
ACH-000861,0.0059707577843571644
ACH-000862,-0.1328835101650827
ACH-000865,-0.13434432469677504
ACH-000866,-0.15711158378643938
ACH-000867,-0.2216133101405788
ACH-000869,-0.1432678149963096
ACH-000872,-0.26157363177149856
ACH-000873,-0.053287241271133115
ACH-000876,-0.34156737847078
ACH-000878,-0.2825171247730653
ACH-000880,-0.26838258262993203
ACH-000881,-0.06521422782743913
ACH-000882,-0.2916789305582424
ACH-000884,-0.04435764265944793
ACH-000885,-0.15685488673072975
ACH-000887,-0.20285375841113001
ACH-000889,-0.2260619072897677
ACH-000896,0.04225290688851952
ACH-000898,-0.2773927965805342
ACH-000900,-0.3290344084688945
ACH-000901,-0.27220743100920264
ACH-000905,-0.22360827991552806
ACH-000906,-0.1695753488731889
ACH-000907,-0.2004175213940582
ACH-000910,-0.14326959427885655
ACH-000911,-0.2864149277168798
ACH-000912,-0.2043454218932372
ACH-000913,-0.12207337063295655
ACH-000915,-0.06406675295449367
ACH-000916,-0.1580197113506952
ACH-000917,-0.19050826690285605
ACH-000920,-0.2214712110064224
ACH-000921,-0.3173323326892837
ACH-000924,-0.1753768687648729
ACH-000926,-0.13570712831806572
ACH-000928,-0.5166605431524653
ACH-000929,-0.3715170874636497
ACH-000932,-0.23812353540300715
ACH-000935,-0.0767323736952481
ACH-000936,-0.14755453338555946
ACH-000937,-0.05913608593323112
ACH-000938,-0.125406027990713
ACH-000939,-0.26485625295032633
ACH-000941,-0.19682982114610575
ACH-000943,-0.11025668261129873
ACH-000946,-0.18870034095813912
ACH-000947,-0.08436333288993728
ACH-000948,-0.19778727019556025
ACH-000950,-0.16674302085405932
ACH-000953,-0.12328966229370725
ACH-000954,-0.10962213452066884
ACH-000957,-0.059014389884840375
ACH-000958,-0.08629663260278758
ACH-000960,-0.11733318266830944
ACH-000963,-0.13484120838675476
ACH-000968,-0.26395348131571705
ACH-000969,0.005677954997551672
ACH-000972,-0.267187312136466
ACH-000973,-0.2412672731033673
ACH-000974,-0.038932819465402335
ACH-000978,-0.3194631945296971
ACH-000984,-0.2264867187550065
ACH-000986,-0.21630430069572945
ACH-000988,-0.17510629615936552
ACH-000993,-0.3135113063866496
ACH-000994,-0.4380878549949571
ACH-000996,-0.12082983751592764
ACH-001001,-0.28220376167400224
ACH-001020,-0.4586845147124903
ACH-001028,-0.17619378817867248
ACH-001031,-0.16695830767038075
ACH-001038,-0.22280384473060014
ACH-001048,-0.08084203741884924
ACH-001050,-0.05051597225379141
ACH-001053,0.009904485023348869
ACH-001054,-0.054593591690235456
ACH-001061,-0.27173701347712303
ACH-001067,-0.1271954167607597
ACH-001075,-0.11766700132286832
ACH-001096,0.051546197151379904
ACH-001111,-0.1979864213743616
ACH-001119,-0.17508352998896354
ACH-001128,-0.31650471909316197
ACH-001134,-0.2360426672601128
ACH-001151,-0.16694442096821255
ACH-001163,-0.18422915135849516
ACH-001164,-0.17553264038379907
ACH-001183,-0.1820379228785749
ACH-001192,-0.13922388293176993
ACH-001193,-0.10056365589123943
ACH-001196,-0.1413567011147044
ACH-001197,-0.02452891102015938
ACH-001205,0.04439265226314082
ACH-001211,-0.4103622730629333
ACH-001212,-0.01812441641969409
ACH-001228,-0.2256355711326969
ACH-001232,-0.20409117286879275
ACH-001239,-0.11027867154011692
ACH-001270,0.0446638011707689
ACH-001274,0.1511158005576254
ACH-001275,-0.05139340257015279
ACH-001277,-0.4495964718305765
ACH-001278,-0.3596168046033156
ACH-001280,-0.23302839530368896
ACH-001283,-0.12882459268563914
ACH-001289,-0.08545055105684267
ACH-001300,-0.1346964996455145
ACH-001301,-0.08683784681671143
ACH-001302,0.017328047462786562
ACH-001306,-0.055944037498628335
ACH-001318,-0.18295900900442025
ACH-001322,-0.055161333679117734
ACH-001328,-0.13961700673144722
ACH-001332,-0.13425987997225916
ACH-001336,-0.2516422916897889
ACH-001346,-0.1185026364866641
ACH-001353,-0.04234771921825712
ACH-001354,0.014845363893663022
ACH-001367,-0.03138614951817712
ACH-001368,-0.3232148888769519
ACH-001374,-0.06069983416080318
ACH-001377,0.033955445937317225
ACH-001380,-0.2662440265468805
ACH-001391,-0.2743637031519618
ACH-001408,-0.18369046704808886
ACH-001430,-0.033279956766286804
ACH-001431,-0.15912382291290114
ACH-001450,-0.04159724764896672
ACH-001496,-0.3215458771747626
ACH-001500,-0.13393378968968225
ACH-001523,-0.22148985509031865
ACH-001532,-0.1294384530997458
ACH-001550,-0.15739968147579286
ACH-001552,-0.14526056369072185
ACH-001554,-0.17720340500070644
ACH-001654,-0.1463997313411703
ACH-001735,-0.12622832277895465
ACH-001736,-0.19821955256821444
ACH-001737,0.003541051168034641
ACH-001740,-0.3630256191603053
ACH-001745,-0.0555315019764716
ACH-001765,-0.025649919368822386
