,LSM11 (134353)
ACH-000004,-0.2461089522053056
ACH-000005,-0.8685350417650071
ACH-000007,-0.4785904811929674
ACH-000009,-0.5590679283269987
ACH-000011,-0.5170207385570469
ACH-000012,-0.594704962435832
ACH-000013,-0.6559923407449969
ACH-000014,-0.6402238174193123
ACH-000015,-0.8494245412318686
ACH-000017,-0.4229001281895001
ACH-000018,-0.6288568128491904
ACH-000019,-0.11897098009059535
ACH-000021,-0.20664956176975927
ACH-000022,-0.7030625381829332
ACH-000025,-0.6427116516182645
ACH-000028,-0.41775877778747705
ACH-000030,-0.5793398365871361
ACH-000035,-0.7373936459841015
ACH-000036,-0.4926354474269678
ACH-000037,-0.6485418151579114
ACH-000039,-0.6470069667441438
ACH-000040,-0.681875280235724
ACH-000041,-0.8793926731599548
ACH-000042,-0.6580549397222373
ACH-000045,-0.37332366398940975
ACH-000047,-0.6748585002295077
ACH-000052,-0.3998848659687494
ACH-000053,-0.6111770282420447
ACH-000054,-0.6048376374893114
ACH-000055,-0.5323197784891577
ACH-000060,-0.6406439172734192
ACH-000067,-0.6213951992533026
ACH-000070,-0.5926317669989778
ACH-000075,-0.7666277922509477
ACH-000078,-0.6047149558027267
ACH-000082,-0.4265145642051481
ACH-000085,-0.4636830555824694
ACH-000086,-0.4312897019961425
ACH-000087,-0.7062910321441607
ACH-000092,-0.5697375696558059
ACH-000095,-0.4944847587952951
ACH-000097,-0.507917222804809
ACH-000098,-0.6033579585625789
ACH-000099,-0.6805341027583568
ACH-000108,-0.5636130288254194
ACH-000113,-0.40470151664283305
ACH-000116,-0.4182665026203217
ACH-000118,-0.3393892543535401
ACH-000120,-0.43140502004334463
ACH-000123,-0.6134403561587902
ACH-000127,-0.5581641416656229
ACH-000128,-0.5985471996328712
ACH-000132,-0.3816963861217351
ACH-000133,-0.6495623153810479
ACH-000137,-0.6648131978552095
ACH-000138,-0.7249084506306235
ACH-000142,-0.5624319193755426
ACH-000143,-0.5613698843899054
ACH-000146,-0.4402468308001178
ACH-000148,-0.6341830424408809
ACH-000150,-0.743089978038312
ACH-000152,-0.6832313883860001
ACH-000153,-0.8907945872057147
ACH-000159,-0.3436909150209419
ACH-000160,-0.33123197009399435
ACH-000163,-0.7286756761512769
ACH-000167,-0.3105355874136308
ACH-000168,-0.6342805330795471
ACH-000169,-0.7314437815791159
ACH-000178,-0.643429271260496
ACH-000183,-0.5862963323435523
ACH-000188,-0.6192151702628494
ACH-000189,-0.5695037005849167
ACH-000190,-0.4964557544994142
ACH-000198,-0.5391113473379855
ACH-000203,-0.5806255238283813
ACH-000204,-0.7987593952555073
ACH-000206,-0.4031863274179113
ACH-000207,-0.3391579304555924
ACH-000208,-0.4241418052579031
ACH-000210,-0.7011422260420419
ACH-000211,-0.5840838521750469
ACH-000215,-0.6094894562377057
ACH-000221,-0.6029301592599636
ACH-000222,-0.6812567755472719
ACH-000223,-0.41073364689539305
ACH-000226,-0.5747389703612985
ACH-000227,-0.23274971392663515
ACH-000228,-0.4174433632952764
ACH-000231,-0.7231678614589464
ACH-000232,-0.6741262893266587
ACH-000233,-0.4917237422209572
ACH-000234,-0.4846326797034153
ACH-000235,-0.5598056203456129
ACH-000237,-0.5973898566573067
ACH-000238,-0.534979017034746
ACH-000242,-0.6012420697848346
ACH-000243,-0.6280368692777621
ACH-000244,-0.6128522302008139
ACH-000246,-0.4856951048986856
ACH-000248,-0.41632027333253785
ACH-000250,-0.594682836729975
ACH-000251,-0.7344869792895241
ACH-000252,-0.4614017284685352
ACH-000253,-0.4949801240629768
ACH-000255,-0.5593165545121149
ACH-000256,-0.5432478531862638
ACH-000257,-1.0163571224315469
ACH-000258,-0.5829568382845086
ACH-000259,-0.5099403462493863
ACH-000260,-0.7862828893732662
ACH-000261,-0.733044285275241
ACH-000262,-0.4196772185173127
ACH-000263,-0.2909652362311516
ACH-000264,-0.4244405209988656
ACH-000265,-0.67795667129681
ACH-000266,-0.4808516682123597
ACH-000272,-0.4937983867977263
ACH-000274,-0.4678665877426013
ACH-000277,-0.4851791873801296
ACH-000278,-0.4764160850131426
ACH-000279,-0.6684041371927228
ACH-000280,-0.7039437890479266
ACH-000281,-0.7246207708379864
ACH-000288,-0.673282543255036
ACH-000291,-0.6747302359242442
ACH-000293,-0.5455944878098703
ACH-000294,-0.5811886868954199
ACH-000295,-0.5398335541439281
ACH-000296,-0.5967510135756054
ACH-000302,-0.3251625786177345
ACH-000304,-0.6108892741138771
ACH-000307,-0.5638655892161423
ACH-000308,-0.6392486552278985
ACH-000310,-0.2819792173608797
ACH-000311,-0.4988220741907168
ACH-000312,-0.5411489722450095
ACH-000315,-0.39579393978377453
ACH-000316,-0.6180352509014023
ACH-000317,-0.6094973065217711
ACH-000318,-0.6578316923404778
ACH-000319,-0.6599893902547069
ACH-000320,-0.4018024209016592
ACH-000322,-0.4845393309840763
ACH-000323,-0.6657427177333346
ACH-000324,-0.5599762388703144
ACH-000329,-0.5480795089398518
ACH-000330,-0.5254735386735869
ACH-000331,-0.858467334592806
ACH-000332,-0.5797406877382925
ACH-000334,-0.38526393832500055
ACH-000335,-0.7798267024092557
ACH-000336,-0.30467963024836703
ACH-000337,-0.6588755091345868
ACH-000338,-0.8992124140921983
ACH-000339,-0.5590469882948584
ACH-000341,-0.5324216011636227
ACH-000348,-0.4433211989760117
ACH-000350,-0.5210678750837912
ACH-000352,-0.4160386985016331
ACH-000356,-0.602834384775919
ACH-000361,-0.6055899850297496
ACH-000362,-0.4330992008924496
ACH-000363,-0.4284749381437992
ACH-000364,-0.5496440358733355
ACH-000365,-0.19313109217679292
ACH-000366,-0.6456473384490021
ACH-000368,-0.5107520037179923
ACH-000374,-0.5418974404237122
ACH-000375,-0.3541876591852914
ACH-000376,-0.6129712470758002
ACH-000381,-0.4771212242906119
ACH-000383,-0.4491732045176342
ACH-000387,-0.6338714296303288
ACH-000389,-0.8042642548809068
ACH-000390,-0.5538083865353166
ACH-000393,-0.9030894681059648
ACH-000395,-0.5972783668683072
ACH-000396,-0.3560601536420133
ACH-000397,-0.4945458085857781
ACH-000401,-0.4458169810435925
ACH-000402,-0.2387806066939026
ACH-000403,-0.3944545696589746
ACH-000404,-0.5736534272916377
ACH-000406,-0.4895502238864024
ACH-000407,-0.7714783383117688
ACH-000408,-0.6249814189756221
ACH-000410,-0.6508077258514327
ACH-000411,-0.4998480836903532
ACH-000414,-0.6227343270481325
ACH-000415,-0.6995415537876081
ACH-000416,-0.6054365639794193
ACH-000420,-0.573505948157354
ACH-000421,-0.6577021999795478
ACH-000424,-0.6908043727106422
ACH-000425,-0.3546708139782233
ACH-000426,-0.5473959374599335
ACH-000427,-0.42008962675264544
ACH-000433,-0.5256201266672468
ACH-000435,-0.4107283828166062
ACH-000436,-0.6270827999034796
ACH-000444,-0.6227157338991461
ACH-000445,-0.451494077131945
ACH-000448,-0.3998876232802309
ACH-000450,-0.5952315435363826
ACH-000452,-0.5714448114947305
ACH-000454,-0.6378611900743281
ACH-000458,-0.5210243433761406
ACH-000459,-0.3767010140180856
ACH-000460,-0.5210727708436018
ACH-000461,-0.5744750537568192
ACH-000463,-0.6367684937818834
ACH-000464,-0.7202393060070003
ACH-000466,-0.5017828607042043
ACH-000467,-0.5557939428516677
ACH-000468,-0.6481433218380703
ACH-000469,-0.5351068171534105
ACH-000470,-0.6037794705794441
ACH-000471,-0.4180745291160585
ACH-000472,-0.40725458501716055
ACH-000473,-0.5757877986768533
ACH-000475,-0.4662736835150229
ACH-000476,-0.382192405741801
ACH-000477,-0.4592542423355708
ACH-000479,-0.6859155021742701
ACH-000480,-0.6750510544639416
ACH-000481,-0.4535416875165603
ACH-000483,-0.5056081057825657
ACH-000484,-0.32187954156286863
ACH-000485,-0.6761439422870746
ACH-000486,-0.4597470452410912
ACH-000487,-0.7098946193930809
ACH-000488,-0.5211490325909316
ACH-000490,-0.6539123115727018
ACH-000491,-0.4075714302699371
ACH-000495,-0.4861282898456334
ACH-000496,-0.7058625647195823
ACH-000499,-0.6965039427333346
ACH-000500,-1.0841707051195677
ACH-000502,-0.5541859926917838
ACH-000503,-0.5712255581082446
ACH-000505,-0.6347661292293625
ACH-000507,-0.3423045341442778
ACH-000510,-0.5516447561863634
ACH-000511,-0.7554371343322148
ACH-000512,-0.6193571620481927
ACH-000516,-0.4542260190499604
ACH-000517,-0.40966553565438657
ACH-000518,-0.6426235680249291
ACH-000520,-0.4973036386316336
ACH-000521,-0.7259582709579693
ACH-000522,-0.522424089085311
ACH-000524,-0.4055925897980198
ACH-000527,-0.4730578742137026
ACH-000528,-0.5699594811803261
ACH-000537,-0.6748701051455384
ACH-000541,-0.6060265323102073
ACH-000542,-0.4907653919075146
ACH-000544,-0.6309347219216828
ACH-000545,-0.7687485474242187
ACH-000547,-0.6611620294432596
ACH-000548,-0.5569727981774568
ACH-000549,-0.5435787749748766
ACH-000550,-0.7578021503849319
ACH-000552,-0.6166678605247324
ACH-000556,-0.653291625086181
