,CDX2 (1045)
ACH-000264,-0.17881611985352852
ACH-000265,-0.25943347303191844
ACH-000266,-0.13442316666427356
ACH-000272,-0.1299244799022974
ACH-000274,-0.061387156672368264
ACH-000277,-0.060630427104779776
ACH-000278,-0.1839708601929838
ACH-000279,-0.12646082710903714
ACH-000280,-0.05043810342859805
ACH-000281,-0.16470079816476324
ACH-000288,-0.12932697046133496
ACH-000291,-0.04868586886274423
ACH-000293,-0.039496613836823784
ACH-000294,-0.14538227845057192
ACH-000295,0.04809361616662503
ACH-000296,-0.34176587691174365
ACH-000302,-0.16265436012956114
ACH-000304,-0.1738186828719192
ACH-000307,-0.10829494268691753
ACH-000308,0.030438336860573106
ACH-000310,-0.002993485686110357
ACH-000311,0.10069910295637427
ACH-000312,-0.06797606205694061
ACH-000315,-0.2408598551448323
ACH-000316,-0.08477963290291007
ACH-000317,-0.13664007911680331
ACH-000318,-0.11612677208786205
ACH-000319,0.013723824014882487
ACH-000320,-0.19053413753627396
ACH-000322,-0.19654057621919088
ACH-000323,-0.28162423040218776
ACH-000324,-0.070850975499809
ACH-000329,-0.14237118336959004
ACH-000330,-0.06668593582735545
ACH-000331,-0.11052463150199353
ACH-000332,-0.07792354159390019
ACH-000334,-0.028632758737914613
ACH-000335,-0.1988186136795183
ACH-000336,-0.027067933029813404
ACH-000337,0.24272633485050474
ACH-000338,-0.57865395395784
ACH-000339,-0.11087240841611372
ACH-000341,0.003460353201420309
ACH-000348,-0.05036546874053115
ACH-000350,-0.003789035780667988
ACH-000352,-0.0016370375754767936
ACH-000356,0.05694034685467105
ACH-000361,-0.07295380818545784
ACH-000362,-0.12705218963125411
ACH-000363,0.04079481870939974
ACH-000364,-0.0693976142722913
ACH-000365,-0.08035030361082329
ACH-000366,-0.07882433756827087
ACH-000368,-0.15073758865162687
ACH-000374,-0.16496066042771673
ACH-000375,-0.1906013273290872
ACH-000376,-0.14712274286224525
ACH-000381,-0.6994613461729267
ACH-000383,-0.16566719859220735
ACH-000387,-0.12460345634838307
ACH-000389,-0.03949946737443039
ACH-000390,-0.18908883503555265
ACH-000393,-0.11088900454466333
ACH-000395,-0.18230886336646346
ACH-000396,-0.27885760363040196
ACH-000397,-0.15868547619494358
ACH-000401,-0.0793369542347623
ACH-000402,-0.2473463846484073
ACH-000403,-0.05668808327542753
ACH-000404,-0.05365796219118223
ACH-000406,-0.09407313279470196
ACH-000407,-0.15453503707080404
ACH-000408,-0.5394444130708229
ACH-000410,-0.1446509473892588
ACH-000411,-0.07043332546761581
ACH-000414,-0.28931915614140297
ACH-000415,-0.21457207807844267
ACH-000416,-0.10530571483236648
ACH-000420,-0.1359474331071805
ACH-000421,-0.3258196760525364
ACH-000424,-0.2686057972967715
ACH-000425,-0.25905817083960203
ACH-000426,-0.2620304291530289
ACH-000427,-0.5011477063302693
ACH-000433,0.01474729992906883
ACH-000435,-0.21351060949310866
ACH-000436,-0.20309451167370365
ACH-000444,-0.0061335077402164435
ACH-000445,-0.1103163948887419
ACH-000448,-0.023298160149576155
ACH-000450,-0.07460922543509929
ACH-000452,-0.16290389968341076
ACH-000454,-0.1942771032269973
ACH-000458,-0.17474864956783265
ACH-000459,-0.22319883318179293
ACH-000460,-0.1850258203465419
ACH-000461,-0.2210569719303996
ACH-000463,-0.230892603804652
ACH-000464,-0.20120784885969248
ACH-000466,-0.18539065672074176
ACH-000467,-0.7032260666949313
ACH-000468,-0.2387742532204895
ACH-000469,-0.14822881329404522
ACH-000470,0.10925901094302116
ACH-000471,-0.1804198957639184
ACH-000472,-0.14783064998505574
ACH-000473,-0.05351151775730846
ACH-000475,-0.1492260361337567
ACH-000476,-0.33858766137091695
ACH-000477,-0.08391742180699302
ACH-000479,-0.3471834478735758
ACH-000480,0.14155202101735198
ACH-000481,-0.17805477664660582
ACH-000483,-0.16666549637985795
ACH-000484,-0.1771043373350768
ACH-000485,-0.2544713818767498
ACH-000486,-0.14946244922069274
ACH-000487,-0.14995106928714266
ACH-000488,-0.1409058853817799
ACH-000490,-0.1813159378994604
ACH-000491,-0.09453166937714473
ACH-000495,-0.08085219648500358
ACH-000496,-0.2062004561770299
ACH-000499,-0.2961414168183888
ACH-000500,-0.3335379434769198
ACH-000502,-0.2163580762144498
ACH-000503,-0.05424921486479455
ACH-000505,-0.0749336934307004
ACH-000507,-0.03276625163195595
ACH-000510,-0.20544992367755416
ACH-000511,-0.12035537865584266
ACH-000512,-0.026390766111081484
ACH-000516,-0.32104970826660884
ACH-000517,-0.1288947791447383
ACH-000518,-0.09035380875448508
ACH-000520,-0.20687460494156426
ACH-000521,-0.3653758010775572
ACH-000522,-0.187889352837558
ACH-000524,-0.1667204837604041
ACH-000527,-0.0641734478675093
ACH-000528,-0.061230539859870176
ACH-000537,-0.06519469591778627
ACH-000541,0.09422677262814444
ACH-000542,-0.11041813740485322
ACH-000544,-0.19715855768628526
ACH-000545,-0.04357413601892282
ACH-000547,-0.02318855514969979
ACH-000548,-0.06108592288151848
ACH-000549,-0.014861047732287582
ACH-000550,-0.14440393617850286
ACH-000552,-0.02922088645062589
ACH-000556,-0.2482514931517729
ACH-000557,-0.2386472852805277
ACH-000569,-0.3019983964237573
ACH-000570,0.006380245888735118
ACH-000571,-0.01726185078848879
ACH-000573,-0.10803871364172007
ACH-000576,-0.1968119596192273
ACH-000579,-0.0911978407018574
ACH-000580,-0.1977987655295751
ACH-000584,-0.10897940826047267
ACH-000585,-0.059226903460922575
ACH-000588,-0.06493789221920801
ACH-000589,-0.18800381374975192
ACH-000591,-0.1653121203121639
ACH-000593,-0.12016655807794215
ACH-000600,-0.1627088796506059
ACH-000601,-0.11509157728435478
ACH-000605,-0.0874063409348935
ACH-000606,-0.08196941846594863
ACH-000608,-0.08328671333051403
ACH-000614,-0.19338330988629315
ACH-000616,-0.24218900857227585
ACH-000618,-0.06609811297563489
ACH-000619,-0.02661493043950056
ACH-000620,-0.1083438752294374
ACH-000621,-0.1544493670214091
ACH-000622,-0.08329229194301138
ACH-000623,-0.26806502762924045
ACH-000624,-0.06627858643004883
ACH-000627,-0.17438543111093902
ACH-000630,-0.035826175905006
ACH-000631,0.0020281086566038657
ACH-000632,-0.06479487842219828
ACH-000633,-0.0036574107503782563
ACH-000637,-0.10540304152540964
ACH-000638,-0.3105335767515258
ACH-000646,-0.1861675903634368
ACH-000647,-0.0988540833813216
ACH-000648,-0.14434329413464664
ACH-000649,-0.1487006751731421
ACH-000651,-0.1804191681983997
ACH-000652,-0.1255520299161287
ACH-000653,-0.1758089214774642
ACH-000657,-0.12392171623218473
ACH-000658,-0.014536141414574438
ACH-000661,-0.22508813041560752
ACH-000662,0.08398376773617608
ACH-000663,-0.13594413652670442
ACH-000665,-0.11231601300601504
ACH-000671,-0.1510034308292526
ACH-000672,0.10364243685769206
ACH-000673,-0.08476279981532904
ACH-000676,-0.08104569654473788
ACH-000677,-0.05463732319977314
ACH-000681,-0.1681824311115838
ACH-000683,-0.07931959551114891
ACH-000684,0.11133989035591184
ACH-000688,0.01773316822525725
ACH-000693,-0.2578382302098296
ACH-000694,-0.1820639198527804
ACH-000695,-0.3212809040654208
ACH-000696,-0.07604131827545968
ACH-000697,-0.004980578946506453
ACH-000699,-0.04004190694071502
ACH-000701,0.06990912290196531
ACH-000706,-0.13627259333887312
ACH-000711,-0.0835297896868808
ACH-000713,-0.04052071506488684
ACH-000714,-0.1296360501349124
ACH-000718,-0.09749005858421583
ACH-000720,-0.0933626498442996
ACH-000721,-0.03300656274959165
ACH-000724,-0.12538102199433745
ACH-000725,0.03386513399040757
ACH-000732,-0.19576915060650552
ACH-000734,-0.02920071813527945
ACH-000735,-0.199388213941201
ACH-000736,-0.26771243000331235
ACH-000738,-0.27294976677626226
ACH-000746,-0.05799067104429804
ACH-000747,-0.05402435362475935
ACH-000748,-0.08607671061961393
ACH-000753,-0.21647930569708965
ACH-000756,-0.3365573529952452
ACH-000757,-0.05035803552028545
ACH-000758,-0.2109395082298176
ACH-000760,-0.055432843853656766
ACH-000762,-0.09096928335586747
ACH-000763,-0.06485351615869518
ACH-000764,-0.23655003330976
ACH-000765,-0.14806893079517874
ACH-000766,-0.12139738919682225
ACH-000767,-0.0967182744880224
ACH-000768,-0.1378424579856044
ACH-000769,0.054412227574739666
ACH-000770,-0.032137611906314464
ACH-000771,-0.13133730603622576
ACH-000773,-0.14384742934937034
ACH-000776,-0.11140614767792198
ACH-000777,-0.05439962724854203
ACH-000778,-0.1492542500932372
ACH-000781,-0.17148708482459304
ACH-000782,-0.2484799369362155
ACH-000783,0.0018543602142569347
ACH-000784,-0.15051712419514868
ACH-000785,-0.17476858526007638
ACH-000787,-0.16380249395309793
ACH-000788,-0.1437186758538955
ACH-000791,-0.23700664291398865
ACH-000792,-0.12488897233934085
ACH-000794,-0.01908630949273114
ACH-000796,-0.15421796611532598
ACH-000798,0.03719034037507278
ACH-000799,-0.1051714420053882
ACH-000800,0.024436951783916985
ACH-000802,-0.1193615830391767
ACH-000804,-0.007107586397823554
ACH-000805,-0.0231105627660972
ACH-000809,-0.12222845556268112
ACH-000810,-0.02263770467948765
ACH-000811,-0.10091183732215117
ACH-000817,-0.042562361638204135
ACH-000819,-0.13153779449573375
ACH-000820,-0.4298250069097256
ACH-000821,-0.3366894706291752
ACH-000822,-0.040876565952197
ACH-000823,-0.03508951303117792
ACH-000824,-0.07742346849841387
ACH-000827,-0.0023110597789566703
ACH-000829,-0.2039694533945395
ACH-000831,-0.22297019018958456
ACH-000832,-0.16274710744518914
ACH-000833,-0.19312828395226345
ACH-000834,0.010230731208174205
ACH-000835,-0.1133912235471978
ACH-000836,-0.0743172385481699
ACH-000837,-0.15949815241681894
ACH-000838,0.1063545447250166
ACH-000839,-0.0705888640699778
ACH-000840,-0.14910301302567538
ACH-000841,-0.11653854704086858
ACH-000843,-0.2030751003016747
ACH-000846,-0.0522950565468546
ACH-000847,-0.3673692171168383
ACH-000848,-0.02262831306466873
ACH-000849,-0.1167215294198628
ACH-000851,-0.2503057884650574
ACH-000855,-0.16496266395259804
ACH-000856,-0.09586048455552484
ACH-000858,-0.17584027962436666
ACH-000859,-0.08366517302743649
ACH-000861,-0.23967943069398145
ACH-000862,-0.2569619352288234
ACH-000865,-0.21059535900164253
ACH-000866,-0.09688529984963863
ACH-000867,-0.1095931281633778
ACH-000869,-0.2595640018948979
ACH-000872,-0.0717837808221324
ACH-000873,-0.2803099588102079
ACH-000876,0.04657009906482865
ACH-000878,-0.0968832399960661
ACH-000880,-0.5761597288230224
ACH-000881,-0.05692857856421015
ACH-000882,-0.05037135413872607
ACH-000884,-0.20624541415969694
ACH-000885,-0.10086250088271972
ACH-000887,-0.16369999641647898
ACH-000889,-0.025191268360625862
ACH-000896,-0.1032586838485667
ACH-000898,-0.036850933066260916
ACH-000900,-0.07442436703070034
ACH-000901,-0.16643638685198706
ACH-000905,-0.3272270833055249
ACH-000906,-0.18127583161443336
ACH-000907,-0.07521402607502825
ACH-000910,-0.021834667312453718
ACH-000911,-0.05998583996160387
ACH-000912,-0.17031470846815644
ACH-000913,-0.014739508880713357
ACH-000915,-0.1745185282928384
ACH-000916,-0.4858366577907716
ACH-000917,-0.0643491771806717
ACH-000920,0.13974903177287193
ACH-000921,-0.3591521206957716
ACH-000924,-0.016202731164992663
ACH-000926,-0.2508797694353965
ACH-000928,-0.1419805607443426
ACH-000929,-0.11641412667425677
ACH-000932,-0.1467884421877673
ACH-000935,-0.4669969622507161
ACH-000936,-0.05858278041677531
ACH-000937,-0.25344778547408925
ACH-000938,-0.23073387257839026
ACH-000939,-0.15763548570918026
ACH-000941,0.0022542065545182364
ACH-000943,0.006756184550151361
ACH-000946,-0.10611028243476596
ACH-000947,-0.09588326527700346
ACH-000948,-0.28931799303758776
ACH-000950,-0.3197906888776183
ACH-000953,-0.3067987097330173
ACH-000954,-0.4618422546489344
ACH-000957,-0.2392740113184953
ACH-000958,-0.0616834610266829
ACH-000960,-0.20757992135087053
ACH-000963,-0.6032271442552466
ACH-000968,-0.1973079675691411
ACH-000969,-0.1015306950663762
ACH-000972,-0.3477507133230612
ACH-000973,-0.2592803894989989
ACH-000974,-0.17043435140357846
ACH-000978,-0.16042481220137936
ACH-000984,-0.1815347023214396
ACH-000986,-0.49655982311903707
ACH-000988,-0.3377054876461027
ACH-000993,-0.2217788451699528
ACH-000994,-0.0783283147664544
ACH-000996,-0.21686510859195746
ACH-001001,-0.14964775067671776
ACH-001020,0.0798825651664595
ACH-001028,-0.1157191295316755
ACH-001031,-0.19067658966397133
ACH-001038,-0.08307856379106629
ACH-001048,-0.12082676206666013
ACH-001050,-0.18009672118926914
ACH-001053,-0.05677404625636701
ACH-001054,-0.07304199842987713
ACH-001061,-0.21515872490547525
ACH-001067,-0.12232589718823968
ACH-001075,0.008054205748797293
ACH-001096,-0.12815753950379902
ACH-001111,0.008384164542108056
ACH-001119,0.048522496548488066
ACH-001128,-0.031411416643825116
ACH-001134,-0.2546702212723501
ACH-001151,-0.1393442443810213
ACH-001163,-0.0011108021436956703
ACH-001164,-0.3290691824749596
ACH-001183,-0.1643298180322487
ACH-001192,-0.3801726533870539
ACH-001193,0.10950327845281098
ACH-001196,-0.2418173027082527
ACH-001197,-0.20213098704999932
ACH-001205,-0.05258046961568233
ACH-001211,-0.24197000756895215
ACH-001212,-0.014324279985578475
ACH-001228,-0.22314843738728984
ACH-001232,-0.06528975200576463
ACH-001239,-0.17902801856745987
ACH-001270,0.438034288809702
ACH-001274,-0.07758541189887412
ACH-001275,-0.13682574558002975
ACH-001277,-0.14676363706947845
ACH-001278,-0.28454590169563504
ACH-001280,0.037888846688461215
ACH-001283,-0.18846339777636564
ACH-001289,-0.10199797283810053
ACH-001300,0.01326554520732551
ACH-001301,0.15208300791404336
ACH-001302,-0.0973896993315791
ACH-001306,-0.17734064402347452
ACH-001318,-0.013149781369783349
ACH-001322,-0.2687665068742585
ACH-001328,-0.2301188638972567
ACH-001332,-0.4340523819626726
ACH-001336,-0.1753894372121958
ACH-001346,-0.1928050562611745
ACH-001353,-0.20529950744408956
ACH-001354,0.00023772897430312642
ACH-001367,-0.27810326309303
ACH-001368,-0.0333193043319242
ACH-001374,-0.1812464013685668
ACH-001377,-0.1264866002284569
ACH-001380,-0.2890924103746544
ACH-001391,-0.22267671660155006
ACH-001408,-0.13222566188194268
ACH-001430,-0.10208189708524412
ACH-001431,-0.16423828105539767
ACH-001450,0.012028282751831315
ACH-001496,-0.7720497489236415
ACH-001500,-0.059016401993356525
ACH-001523,-0.20053603971421954
ACH-001532,-0.21871410812014325
ACH-001550,-0.3325356022534101
ACH-001552,-0.1602461178563444
ACH-001554,-0.033797853562743216
ACH-001654,-0.24337670139575374
ACH-001735,0.010437246342250262
ACH-001736,-0.24812663189180106
ACH-001737,0.05698554091703945
ACH-001740,-0.0393155808597004
ACH-001745,-0.2155601548328412
ACH-001765,-0.07505597326386715
