,TPSAB1 (7177)
ACH-000004,0.04950049471317988
ACH-000005,-0.1023903140925967
ACH-000007,-0.194522793119818
ACH-000009,0.042660182708697585
ACH-000011,-0.2367181639248675
ACH-000012,-0.13793727773046485
ACH-000013,-0.08763040591250024
ACH-000014,-0.015883100719547894
ACH-000015,-0.21174163490580852
ACH-000017,-0.18811344150542966
ACH-000018,-0.34184200104249424
ACH-000019,0.035768131604018594
ACH-000021,-0.10232439779881912
ACH-000022,-0.007421876496645798
ACH-000025,-0.023966136222329498
ACH-000028,-0.017715721858640596
ACH-000030,0.029034860762855094
ACH-000035,0.0406229494586059
ACH-000036,0.04568122412034814
ACH-000037,-0.03932198217184232
ACH-000039,-0.2275527357771434
ACH-000040,-0.13872917821178776
ACH-000041,0.0212853971985286
ACH-000042,0.18047461548983734
ACH-000045,-0.046741287933942735
ACH-000047,-0.13100791149399318
ACH-000052,-0.154551189178022
ACH-000053,-0.25216046610581433
ACH-000054,-0.215042809003631
ACH-000055,0.11388309947907105
ACH-000060,-0.15172095230402116
ACH-000067,-0.10332002532626527
ACH-000070,0.009937817833799588
ACH-000075,0.0712999097810276
ACH-000078,-0.14068362322068387
ACH-000082,-0.0623800795863335
ACH-000085,-0.03432349861512151
ACH-000086,-0.07918283876275511
ACH-000087,0.12527469359093116
ACH-000092,0.044511569718941074
ACH-000095,-0.08611680068106882
ACH-000097,0.04540296925389007
ACH-000098,-0.009262619136956862
ACH-000099,-0.1743230318968297
ACH-000108,0.033219039532649416
ACH-000113,-0.018214055901158648
ACH-000116,-0.03852313113125255
ACH-000118,-0.1107528281695212
ACH-000120,-0.04485759328594986
ACH-000123,-0.1304552005532157
ACH-000127,-0.16455770891096966
ACH-000128,0.014414916835839087
ACH-000132,0.04395073398157267
ACH-000133,-0.18860856322815653
ACH-000137,0.08904468910931533
ACH-000138,-0.07732167136814287
ACH-000142,-0.1064422189636542
ACH-000143,-0.12723616761443113
ACH-000146,-0.09138812066716984
ACH-000148,-0.11343711056053699
ACH-000150,0.2588552837614902
ACH-000152,-0.03871309180614111
ACH-000153,0.11889619241543238
ACH-000159,-0.126125479044188
ACH-000160,-0.004449447008683422
ACH-000163,-0.0981447655012458
ACH-000167,-0.278183605923554
ACH-000168,0.023958214251538303
ACH-000169,-0.04350274866384394
ACH-000178,-0.0963706091322616
ACH-000183,-0.14159522742631292
ACH-000188,-0.07181851443214819
ACH-000189,-0.14985422808247315
ACH-000190,0.027842798488705096
ACH-000198,-0.1314237778294962
ACH-000203,0.07041758479174882
ACH-000204,-0.26641418472525746
ACH-000206,0.02251416361632185
ACH-000207,0.012225681674587856
ACH-000208,0.06614706544437607
ACH-000210,0.11960895086207225
ACH-000211,-0.1791627865100909
ACH-000215,0.02970612183141305
ACH-000221,-0.09610793186772557
ACH-000222,-0.10472606671301618
ACH-000223,0.04616065825756612
ACH-000226,-0.2520427435841169
ACH-000227,-0.12884416144987695
ACH-000228,-0.1966440702963872
ACH-000231,-0.2017216095977588
ACH-000232,-0.008028775068903763
ACH-000233,-0.2243726061629832
ACH-000234,-0.06783880717408845
ACH-000235,-0.06282143464482365
ACH-000237,-0.22017181107901
ACH-000238,-0.08537552461219773
ACH-000242,0.012285973141635554
ACH-000243,0.02033653662575656
ACH-000244,0.047444446350614136
ACH-000246,-0.07633611611520022
ACH-000248,-0.114924071928785
ACH-000250,-0.03803878775064237
ACH-000251,-0.043942574810668836
ACH-000252,-0.2405493674629449
ACH-000253,-0.023613021814694924
ACH-000255,-0.04608265111260578
ACH-000256,-0.1086904302013224
ACH-000257,0.17944088314608253
ACH-000258,-0.15100997451474468
ACH-000259,0.11862408100819305
ACH-000260,-0.20133021973122206
ACH-000261,-0.023959175297827998
ACH-000262,-0.19085682565607
ACH-000263,-0.3080248613396119
ACH-000264,-0.053266832026754835
ACH-000265,-0.06383136880525615
ACH-000266,-0.030583069122134005
ACH-000272,-0.0028957642473551024
ACH-000274,0.04820349735902306
ACH-000277,-0.09492941682595994
ACH-000278,-0.09307528136408087
ACH-000279,0.014368261674620068
ACH-000280,-0.16101966234653625
ACH-000281,-0.020676260739717175
ACH-000288,-0.1842887281851486
ACH-000291,0.02538203540261724
ACH-000293,-0.14800114028747458
ACH-000294,0.07779959131333236
ACH-000295,-0.3223479025966166
ACH-000296,-0.06508034545048456
ACH-000302,0.03408889943058836
ACH-000304,0.2823100137910633
ACH-000307,0.06642096886529295
ACH-000308,-0.04656895156533082
ACH-000310,-0.2757505913521937
ACH-000311,0.07007790195444244
ACH-000312,-0.15531873428388324
ACH-000315,-0.1835573361633924
ACH-000316,-0.10770194101673024
ACH-000317,-0.2343846721696389
ACH-000318,-0.07690889115600773
ACH-000319,-0.3556806957468601
ACH-000320,0.04052391729286367
ACH-000322,-0.04187948997955517
ACH-000323,-0.1654807256154579
ACH-000324,-0.2221186563578207
ACH-000329,-0.029842799745382027
ACH-000330,-0.08696475302948592
ACH-000331,-0.007156065678925028
ACH-000332,-0.10415021735325622
ACH-000334,-0.15305989652368934
ACH-000335,-0.07006572840181906
ACH-000336,-0.06449339827852124
ACH-000337,-0.04361205685619663
ACH-000338,-0.14858151185776908
ACH-000339,0.008728985080791623
ACH-000341,0.10370325419810776
ACH-000348,0.04262027218602263
ACH-000350,-0.08618754546929543
ACH-000352,0.09956674842195952
ACH-000356,0.03469217539997742
ACH-000361,0.05614699357472412
ACH-000362,-0.13392451504187186
ACH-000363,0.04835667098426268
ACH-000364,-0.0729698613967726
ACH-000365,0.07946997501934598
ACH-000366,-0.05741031330730231
ACH-000368,0.1153914057875678
ACH-000374,0.00570907302212686
ACH-000375,-0.02778005955736161
ACH-000376,0.019791119167850688
ACH-000381,0.14793441542526015
ACH-000383,0.03883352793208803
ACH-000387,0.10684277221493983
ACH-000389,0.09146332105898504
ACH-000390,-0.05779414597753866
ACH-000393,-0.006402233613326101
ACH-000395,-0.059761701616802027
ACH-000396,-0.13062021546648928
ACH-000397,-0.2604162279404448
ACH-000401,-0.061557001201183174
ACH-000402,0.1628033576377186
ACH-000403,-0.0704677428074969
ACH-000404,-0.29749940943549635
ACH-000406,0.0010601006246948534
ACH-000407,-0.09377475358377478
ACH-000408,-0.11081726736818584
ACH-000410,-0.010034539134995059
ACH-000411,-0.05765434470377486
ACH-000414,-0.0642085590589749
ACH-000415,0.07812217698703404
ACH-000416,-0.07850453564275807
ACH-000420,-0.1271196694269027
ACH-000421,-0.09851800289045204
ACH-000424,-0.12435333555898558
ACH-000425,-0.11538537074913348
ACH-000426,0.11733021286172632
ACH-000427,-0.09009133068524174
ACH-000433,-0.023734050037762282
ACH-000435,0.2178433938319944
ACH-000436,0.01402069019571878
ACH-000444,-0.21231429910837224
ACH-000445,-0.11030939562357978
ACH-000448,-0.04963123532309553
ACH-000450,-0.055683519920496034
ACH-000452,-0.08773526129842403
ACH-000454,-0.07048974734922021
ACH-000458,-0.010361916871805512
ACH-000459,-0.25166211389744353
ACH-000460,-0.07908770546825837
ACH-000461,-0.03088481545265793
ACH-000463,-0.2411192182297091
ACH-000464,-0.06600137819646866
ACH-000466,-0.21502711530100807
ACH-000467,0.010668465535061374
ACH-000468,-0.09950707418472922
ACH-000469,-0.084136509200545
ACH-000470,0.20713945505148634
ACH-000471,-0.09428340208115077
ACH-000472,-0.02422467472164257
ACH-000473,-0.10995656181277916
ACH-000475,-0.07849538196651264
ACH-000476,-0.14034173289236876
ACH-000477,-0.2337574473009277
ACH-000479,-0.4616380049779829
ACH-000480,-0.007276048675288778
ACH-000481,-0.07288823679407701
ACH-000483,0.058625900185169826
ACH-000484,-0.06310503550870772
ACH-000485,-0.04807643176703755
ACH-000486,0.01929152028493981
ACH-000487,-0.047952475832249486
ACH-000488,-0.08990363750907944
ACH-000490,-0.05465482463050788
ACH-000491,-0.07545792064119516
