,OR7G3 (390883)
ACH-000004,-0.2913979120700031
ACH-000005,-0.5294644947017213
ACH-000007,-0.1970579490128133
ACH-000009,-0.14174741220126988
ACH-000011,-0.2397558498654908
ACH-000012,-0.26476750063901
ACH-000013,-0.3246920583353888
ACH-000014,-0.13658674984949767
ACH-000015,-0.3112751852251557
ACH-000017,-0.17717475884069156
ACH-000018,-0.11907520523225502
ACH-000019,-0.4960370774993875
ACH-000021,-0.1233289577766358
ACH-000022,-0.21731555465770025
ACH-000025,-0.3573629019533437
ACH-000028,-0.2690054668472336
ACH-000030,-0.2022717669886271
ACH-000035,-0.273253290796661
ACH-000036,-0.3399079685905742
ACH-000037,-0.2670437469821612
ACH-000039,-0.3521374058835587
ACH-000040,-0.3247959638492749
ACH-000041,-0.2420302723846781
ACH-000042,-0.11516364992063105
ACH-000045,-0.15529272760410834
ACH-000047,-0.20781838902152255
ACH-000052,-0.3041403551611192
ACH-000053,-0.12732538221477802
ACH-000054,-0.20502759793028524
ACH-000055,-0.2203114064254284
ACH-000060,-0.3034707828510377
ACH-000067,-0.2509704034492289
ACH-000070,-0.15554121664934553
ACH-000075,-0.14210451767205673
ACH-000078,-0.2831595629439708
ACH-000082,-0.18735174698257406
ACH-000085,-0.006320831123232912
ACH-000086,-0.10479206949721344
ACH-000087,-0.3674087298692133
ACH-000092,-0.25694867441381514
ACH-000095,-0.1446153760499814
ACH-000097,-0.3363787466601413
ACH-000098,-0.3288069736403764
ACH-000099,-0.274442466253031
ACH-000108,-0.24906644806052616
ACH-000113,-0.17543567853837586
ACH-000116,-0.3250901015494651
ACH-000118,-0.23945372137902385
ACH-000120,-0.010690081718382458
ACH-000123,-0.3672001547117789
ACH-000127,-0.279403243692715
ACH-000128,-0.2323363339018207
ACH-000132,-0.2556830536484679
ACH-000133,-0.035659710078168226
ACH-000137,-0.06911146706120933
ACH-000138,-0.252787301140291
ACH-000142,-0.35326852947054943
ACH-000143,-0.2856334000625431
ACH-000146,-0.19228639769490302
ACH-000148,-0.1912007669237116
ACH-000150,-0.19137944780670696
ACH-000152,-0.3030695341144564
ACH-000153,-0.4429059126203297
ACH-000159,-0.3018633334865617
ACH-000160,-0.14067566211025295
ACH-000163,-0.17632851570455213
ACH-000167,-0.17572982853398514
ACH-000168,-0.3166045991399194
ACH-000169,-0.26357507004184755
ACH-000178,-0.13476201959948386
ACH-000183,-0.1787258290683042
ACH-000188,-0.3324433479202725
ACH-000189,0.0017170909684052875
ACH-000190,-0.236747658908621
ACH-000198,-0.17652427452930258
ACH-000203,-0.8903300204460782
ACH-000204,-0.2908675907012072
ACH-000206,-0.030468534594579294
ACH-000207,-0.13406833632312307
ACH-000208,-0.5250132146229819
ACH-000210,-0.24284715886499236
ACH-000211,-0.3720562119727561
ACH-000215,-0.3200830687398537
ACH-000221,-0.2624763953602742
ACH-000222,-0.1925547735098012
ACH-000223,-0.3785721589682155
ACH-000226,-0.26421323745199204
ACH-000227,-0.2466674373775656
ACH-000228,-0.2732515250695551
ACH-000231,-0.19350442606160886
ACH-000232,-0.2365836429368389
ACH-000233,-0.5386241428335653
ACH-000234,-0.3277534781920812
ACH-000235,-0.16872589647064193
ACH-000237,-0.2812804959462813
