,OR10A7 (121364)
ACH-000004,-0.03537599489330868
ACH-000005,-0.17239500971634805
ACH-000007,-0.01969388516780671
ACH-000009,-0.10791451211609547
ACH-000011,-0.1601005667633889
ACH-000012,-0.11029179100307693
ACH-000013,-0.14494001488721295
ACH-000014,-0.04771734016937945
ACH-000015,-0.1662297717463762
ACH-000017,-0.16175662467604984
ACH-000018,-0.2029885613952363
ACH-000019,-0.11789543968594166
ACH-000021,-0.12186522261536728
ACH-000022,-0.05623212450800378
ACH-000025,-0.1224926368013832
ACH-000028,-0.21805161107402288
ACH-000030,-0.08230541488441179
ACH-000035,0.11611862614245255
ACH-000036,-0.13322223636898606
ACH-000037,-0.15740356456410068
ACH-000039,-0.08131904319212177
ACH-000040,-0.21931168486151714
ACH-000041,-0.293053141178348
ACH-000042,-0.12512917302712054
ACH-000045,-0.0942964680931419
ACH-000047,-0.09669379402928403
ACH-000052,-0.10862380441781527
ACH-000053,-0.03560718284095045
ACH-000054,-0.07970081133867181
ACH-000055,-0.3655661948945916
ACH-000060,0.010904497444599929
ACH-000067,-0.24693570364845255
ACH-000070,-0.13027007559059814
ACH-000075,-0.10928573602822472
ACH-000078,-0.1340750507537974
ACH-000082,-0.00012226175704732142
ACH-000085,-0.10953253615168444
ACH-000086,-0.17946366543053172
ACH-000087,0.08351187211342173
ACH-000092,-0.0430721076357489
ACH-000095,-0.11151987457022508
ACH-000097,-0.12098816422700442
ACH-000098,-0.010637293338752336
ACH-000099,-0.11789251765090605
ACH-000108,-0.0094450361777659
ACH-000113,-0.06704962587658313
ACH-000116,-0.03235184900682235
ACH-000118,0.03666216364408907
ACH-000120,-0.1008373673438178
ACH-000123,-0.0385345047259793
ACH-000127,-0.045084108627889384
ACH-000128,-0.25942331612810193
ACH-000132,0.0791125833530641
ACH-000133,-0.27289982787455475
ACH-000137,-0.2438328951771009
ACH-000138,-0.0940591093955008
ACH-000142,-0.23594267491195176
ACH-000143,0.01608865272416153
ACH-000146,-0.14067034327015238
ACH-000148,-0.053706357812813514
ACH-000150,-0.018466386092738204
ACH-000152,-0.2000233576517304
ACH-000153,-0.05994091909695805
ACH-000159,-0.11215077939587267
ACH-000160,-0.1621034485967888
ACH-000163,-0.1392607033119895
ACH-000167,-0.19481180826310715
ACH-000168,-0.10972338535217184
ACH-000169,-0.14856195136395464
ACH-000178,-0.10486305697227273
ACH-000183,-0.07011661603290703
ACH-000188,-0.10042855209128336
ACH-000189,-0.226167539514032
ACH-000190,0.04389635022258113
ACH-000198,-0.16930123624528626
ACH-000203,-0.06345849739634454
ACH-000204,-0.13078830593053153
ACH-000206,-0.2481608528572943
ACH-000207,0.060372073922578665
ACH-000208,0.008860640275013595
ACH-000210,-0.14773515753707256
ACH-000211,0.007677406000520763
ACH-000215,-0.22357553204714453
ACH-000221,-0.07187409933917342
ACH-000222,-0.09259923554130237
ACH-000223,-0.12140541816145088
ACH-000226,-0.14578544158445236
ACH-000227,-0.07729944067176367
ACH-000228,0.03323564520421088
ACH-000231,-0.020242925928464543
ACH-000232,-0.11407549652567672
ACH-000233,-0.08233556389918066
ACH-000234,-0.09419741794578704
ACH-000235,-0.10724632979142013
ACH-000237,-0.058173041636218926
ACH-000238,-0.05157243017043833
ACH-000242,0.12095667446917595
ACH-000243,-0.14533226670510774
ACH-000244,-0.031682699534046364
ACH-000246,-0.08673594929744846
ACH-000248,-0.14982844741858664
ACH-000250,-0.03671274502738807
ACH-000251,-0.16529032435011884
ACH-000252,-0.05593308032596482
ACH-000253,-0.0667601077019346
ACH-000255,-0.08918342148924012
ACH-000256,0.09358536063886308
ACH-000257,-0.06472026883345032
ACH-000258,-0.1795872739254806
ACH-000259,-0.24836877634723076
ACH-000260,-0.0485246215972614
ACH-000261,-0.1603576341505174
ACH-000262,-0.009232890772607593
ACH-000263,-0.029658638692040187
ACH-000264,-0.17095919837701115
ACH-000265,-0.04685258624675916
ACH-000266,-0.12976482404560707
ACH-000272,-0.07705606058077707
ACH-000274,-0.12170867960351454
ACH-000277,-0.0924428034918469
ACH-000278,-0.2429347698401506
ACH-000279,-0.14151139055362058
ACH-000280,-0.1068766965435094
ACH-000281,-0.22121173510930808
ACH-000288,-0.15191430806924894
ACH-000291,-0.02426342475993584
ACH-000293,0.002188160497456256
ACH-000294,-0.02902714238444112
ACH-000295,0.0908680318108454
ACH-000296,-0.16547014634662313
ACH-000302,-0.12538841400173342
ACH-000304,-0.09199131361482453
ACH-000307,-0.10993356371355463
ACH-000308,-0.09305225582386624
ACH-000310,-0.031039654330799995
ACH-000311,-0.14201403333261658
ACH-000312,-0.2337742247026689
ACH-000315,-0.10314347173326667
ACH-000316,-0.21419441959457494
ACH-000317,-0.09713171629631186
ACH-000318,-0.24288715784580275
ACH-000319,-0.06651836846114992
ACH-000320,-0.1744552735119872
ACH-000322,0.03550487679661087
ACH-000323,-0.0023933665260514585
ACH-000324,-0.03635729491153823
ACH-000329,-0.18327739112999028
ACH-000330,-0.06892449068172142
ACH-000331,-0.1206915965307204
ACH-000332,-0.12315499530117935
ACH-000334,-0.21144852334194916
ACH-000335,-0.3783490783028569
ACH-000336,-0.11054788728233277
ACH-000337,-0.08896178241376686
ACH-000338,-0.17605242421521475
ACH-000339,-0.16897930838332553
ACH-000341,-0.05716197335300971
ACH-000348,-0.11167723148301684
ACH-000350,-0.12463728787822502
ACH-000352,-0.20713534255584173
ACH-000356,-0.07629046077224423
ACH-000361,-0.14597827360516136
ACH-000362,-0.033948174794464304
ACH-000363,-0.17038704291014045
ACH-000364,-0.2651498352813255
ACH-000365,-0.13607745206863914
ACH-000366,-0.12014503689324885
ACH-000368,-0.19865270999334755
ACH-000374,-0.1934925690270412
ACH-000375,-0.11065007913860236
ACH-000376,0.012074207748221995
ACH-000381,0.03581009611071237
ACH-000383,-0.08580419451215017
ACH-000387,-0.09994553906090983
ACH-000389,-0.17840346993931752
ACH-000390,-0.04061014904371376
ACH-000393,-0.17613680090955472
ACH-000395,-0.30797268564712565
ACH-000396,-0.2581653112756286
ACH-000397,-0.13528413364045705
ACH-000401,-0.051105350554118335
ACH-000402,0.16235203063932366
ACH-000403,-0.13688651486526215
ACH-000404,-0.012572743569875174
ACH-000406,-0.08107816763883903
ACH-000407,-0.2637443960449317
ACH-000408,-0.07638473921073835
ACH-000410,-0.19264786308255136
ACH-000411,-0.1610787362490865
ACH-000414,-0.16155776422953466
ACH-000415,0.016334007970734334
ACH-000416,-0.1896068496988936
ACH-000420,-0.16486132220717842
ACH-000421,-0.060593037585689326
ACH-000424,-0.15079116637259074
ACH-000425,-0.17678946266576356
ACH-000426,-0.21636048266042374
ACH-000427,-0.15414502835233107
ACH-000433,-0.2667087232900486
ACH-000435,-0.01855010520377649
ACH-000436,-0.29457094195972305
ACH-000444,-0.20037523717901676
ACH-000445,0.006575814448146385
ACH-000448,-0.1356339004228026
ACH-000450,-0.1311571282467946
ACH-000452,-0.15454716719426154
ACH-000454,-0.22020719301426867
ACH-000458,-0.06836272359578201
ACH-000459,0.09340326186227713
ACH-000460,-0.09382455748036443
ACH-000461,-0.15942374608422874
ACH-000463,-0.13445359496533876
ACH-000464,-0.09963937546534653
ACH-000466,-0.22007010941695695
ACH-000467,-0.076028641479519
ACH-000468,-0.1594785891254941
ACH-000469,-0.1673023528911009
ACH-000470,-0.10738584268370888
ACH-000471,-0.1017392991167074
ACH-000472,-0.17081534983558458
ACH-000473,-0.030804419153794012
ACH-000475,-0.04978555628043359
ACH-000476,-0.17144547275450872
ACH-000477,-0.19105897598776173
ACH-000479,-0.12983333684252668
ACH-000480,-0.31121535899039965
ACH-000481,-0.10657236136050637
ACH-000483,-0.1725871950316971
ACH-000484,-0.069214024898081
ACH-000485,-0.09830609582947944
ACH-000486,-0.06650496826796959
ACH-000487,-0.022089990671605688
ACH-000488,-0.1412752764018412
ACH-000490,-0.13409675706560512
ACH-000491,0.2343477717228822
ACH-000495,0.036515081994883514
ACH-000496,-0.14751521195204725
ACH-000499,-0.3509215559444612
ACH-000500,-0.3787395291779349
ACH-000502,-0.03772851407729212
ACH-000503,-0.12327680735825228
ACH-000505,-0.12600987906195213
ACH-000507,-0.2370623948854923
ACH-000510,-0.015596041597431215
ACH-000511,-0.10994769557824956
ACH-000512,-0.2350746201641544
ACH-000516,-0.2393606306989449
ACH-000517,-0.206817734290604
ACH-000518,0.0051129657058576064
ACH-000520,-0.10331827148673636
ACH-000521,-0.17359514855757496
ACH-000522,-0.12424161864581695
