,NR1I2 (8856)
ACH-000004,0.274428873578221
ACH-000005,-0.0018070796048594892
ACH-000007,0.12788689644169074
ACH-000009,0.049889585117727536
ACH-000011,0.0451695744759106
ACH-000012,0.06126887796989933
ACH-000013,0.112471989775324
ACH-000014,0.07564514327147928
ACH-000015,0.19313620051226602
ACH-000017,0.14833748104470426
ACH-000018,0.02753109832194981
ACH-000019,-0.13346349942831895
ACH-000021,0.03235924656743727
ACH-000022,0.06641456763844338
ACH-000025,0.024666148736533132
ACH-000028,0.03396109609756229
ACH-000030,0.038765786192665096
ACH-000035,-0.05463988980562485
ACH-000036,0.1388593775406539
ACH-000037,0.16264740247835516
ACH-000039,0.19938405493693767
ACH-000040,-0.06909028055641055
ACH-000041,0.3089721252019184
ACH-000042,0.13513283933742315
ACH-000045,0.16309512732958295
ACH-000047,0.14968485631261244
ACH-000052,0.1099935269634443
ACH-000053,0.08373449161947523
ACH-000054,0.009838240917563456
ACH-000055,-0.04876069419808965
ACH-000060,0.012302324774512936
ACH-000067,0.16624427658164484
ACH-000070,0.09942122978711512
ACH-000075,-0.08395266289109421
ACH-000078,0.20594400278103103
ACH-000082,0.14503241051811566
ACH-000085,-0.2075136524108948
ACH-000086,0.04950301738388379
ACH-000087,0.019746775848796475
ACH-000092,-0.0069200171827830175
ACH-000095,0.15574591592374
ACH-000097,0.08006686312867213
ACH-000098,0.16010485836624594
ACH-000099,0.22927349651608964
ACH-000108,-0.06507956096651538
ACH-000113,0.009287894268772324
ACH-000116,0.09443420823744947
ACH-000118,0.0672456721528601
ACH-000120,0.15590867234063344
ACH-000123,0.17971155533350908
ACH-000127,0.014366323632930503
ACH-000128,-0.14068266238523225
ACH-000132,0.01333076511478797
ACH-000133,0.08561593380991117
ACH-000137,0.025774470269185917
ACH-000138,0.08815242145762091
ACH-000142,0.06673438358916138
ACH-000143,0.2178997587909561
ACH-000146,0.13258700659960554
ACH-000148,0.12391086535569132
ACH-000150,0.12414159315004032
ACH-000152,0.03667495004469661
ACH-000153,0.15036666345998356
ACH-000159,0.08971185909673984
ACH-000160,0.1798437956227309
ACH-000163,0.026805720152730448
ACH-000167,0.09447103732813396
ACH-000168,0.13015060443186235
ACH-000169,0.09068908309653242
ACH-000178,0.10881574353062333
ACH-000183,0.11511638008693514
ACH-000188,-0.042366810742380835
ACH-000189,0.2508958135475509
ACH-000190,0.08944881287211427
ACH-000198,0.038875192610676935
ACH-000203,0.02367036213607028
ACH-000204,0.1096988364087414
ACH-000206,0.07112807837492517
ACH-000207,0.17447156341805184
ACH-000208,0.34055897212466385
ACH-000210,0.15020620752181013
ACH-000211,0.09450673478575787
ACH-000215,0.1103591422965933
ACH-000221,0.1266539909015944
ACH-000222,0.0475090168097485
ACH-000223,0.010160638036262158
ACH-000226,-0.013665582980613723
ACH-000227,0.051525456564856485
ACH-000228,0.10229709072689323
ACH-000231,-0.004561517101990317
ACH-000232,0.03142164382292796
ACH-000233,-0.009086162853465064
ACH-000234,0.034721276831764764
ACH-000235,-0.007751235041499655
ACH-000237,0.14247833260869133
ACH-000238,0.0647545117240848
ACH-000242,0.28573189681564193
ACH-000243,0.058765317355830037
ACH-000244,0.1789103135316874
ACH-000246,0.1731855435817731
ACH-000248,-0.04434698225092761
ACH-000250,0.09137649090718088
ACH-000251,0.2355410204515427
ACH-000252,-0.2621640212932866
ACH-000253,-0.02873953315351416
ACH-000255,0.024935618510520275
ACH-000256,0.21315203039955846
ACH-000257,-0.02096931510755513
ACH-000258,-0.022585941156241414
ACH-000259,-0.007040810924637258
ACH-000260,0.07120354061522448
ACH-000261,0.10062558194608168
ACH-000262,-0.19411724621817011
ACH-000263,0.3126041229652615
ACH-000264,0.18657506267746066
ACH-000265,0.08051880192939219
ACH-000266,0.04675062980221782
ACH-000272,0.14178365249370886
ACH-000274,-0.014469245365835113
ACH-000277,0.04393279843716008
ACH-000278,0.0750530078615986
ACH-000279,0.0796445788280318
ACH-000280,0.11492158836861595
ACH-000281,0.12528528164991354
ACH-000288,0.04722661920594401
ACH-000291,0.06553552889494682
ACH-000293,0.08287537866449511
ACH-000294,0.10656168064506842
ACH-000295,-0.1781306824625754
ACH-000296,0.23285650808062486
ACH-000302,-0.006340355239421457
ACH-000304,0.13140546089811078
ACH-000307,0.08363832744641754
ACH-000308,0.17700987955866312
ACH-000310,0.10806538102045912
ACH-000311,0.1520819636948671
ACH-000312,0.10891591367830684
ACH-000315,0.07460256410491617
ACH-000316,0.11368921855323412
ACH-000317,0.2164691593244397
ACH-000318,0.03037542754269345
ACH-000319,0.15524113905665451
ACH-000320,-0.00620852865335629
ACH-000322,0.1266532814915717
ACH-000323,0.07800452480102822
ACH-000324,0.07963522180746993
ACH-000329,0.05370622054723024
ACH-000330,0.15894058717818915
ACH-000331,0.013380446500100972
ACH-000332,0.10560877965747303
ACH-000334,0.25338946220404684
ACH-000335,0.12650083876099946
ACH-000336,0.25905293785851097
ACH-000337,0.014360788308030004
ACH-000338,-0.2592670830243653
ACH-000339,0.051542857454989134
ACH-000341,0.031643363378325615
ACH-000348,0.012722553019606966
ACH-000350,0.2364970574805644
ACH-000352,0.07370154584169279
ACH-000356,0.1841715890180688
ACH-000361,-0.08317253511297218
ACH-000362,0.13423218442348694
ACH-000363,0.02508745809819441
ACH-000364,0.05090907461272181
ACH-000365,0.07830530989854077
ACH-000366,0.008429459688068462
ACH-000368,-0.1368044690988712
ACH-000374,0.19432987567931495
ACH-000375,0.09784313105071292
ACH-000376,0.048516736591019134
ACH-000381,0.08759733081148492
ACH-000383,0.04775748350504296
ACH-000387,0.0931514861088134
ACH-000389,0.12016931374924472
ACH-000390,0.14545898462881093
ACH-000393,0.12995969785907038
ACH-000395,0.1672064980168241
ACH-000396,0.21930157906410244
ACH-000397,0.060426266862890224
ACH-000401,0.2817789381541493
ACH-000402,0.1678538174075758
ACH-000403,0.11948123930980604
ACH-000404,-0.07505484776580029
ACH-000406,0.11896846370330424
ACH-000407,-0.052226362016752056
ACH-000408,0.1782714361112003
ACH-000410,0.02781653511440659
ACH-000411,0.11738104253951763
ACH-000414,0.10154560396601807
ACH-000415,0.06332782389781512
ACH-000416,0.14983532268625105
ACH-000420,-0.0002039793924828032
ACH-000421,0.006725018445446128
ACH-000424,0.1291691329168326
ACH-000425,0.06500443133605398
ACH-000426,-0.08662195033781478
ACH-000427,0.10660860417272268
ACH-000433,0.1389060919266595
ACH-000435,0.030302739411535287
ACH-000436,-0.028766102808525363
ACH-000444,0.12102864494769827
ACH-000445,-0.03880315197729815
ACH-000448,0.0828981018759781
ACH-000450,0.094561750352028
ACH-000452,0.06355517701902692
ACH-000454,0.01964630337162656
ACH-000458,-0.09758173575892956
ACH-000459,-0.006631983655962077
ACH-000460,0.20308215857201195
ACH-000461,0.16486976991919178
ACH-000463,0.13596896302655245
ACH-000464,-0.035971602814094686
ACH-000466,0.2588933397194049
ACH-000467,0.014520917940128613
ACH-000468,0.21297662315072305
ACH-000469,0.10675685215384173
ACH-000470,-0.08959331939650488
ACH-000471,0.07153273991954398
ACH-000472,0.08601433345902748
ACH-000473,0.09147959207867727
ACH-000475,0.08213713724084297
ACH-000476,0.028420730705789182
ACH-000477,0.016072152607160068
ACH-000479,-0.0974958821840537
ACH-000480,0.1533473968719439
ACH-000481,0.04944879388620081
ACH-000483,0.1706075761888714
ACH-000484,0.0926233997464227
ACH-000485,0.164178197183571
ACH-000486,0.1067436934696802
ACH-000487,0.12727022722669035
ACH-000488,-0.0025912516272483936
ACH-000490,0.1170849676729032
ACH-000491,0.015286675414890398
ACH-000495,0.15103775617664214
ACH-000496,0.06570982721772119
ACH-000499,0.3531461236156592
ACH-000500,0.003423601671230863
ACH-000502,-0.018838430555404302
ACH-000503,0.10246089011730884
ACH-000505,0.09517043088557572
ACH-000507,0.003370563597818497
ACH-000510,0.13361485271594895
ACH-000511,0.22026365188903216
ACH-000512,0.10095967176011847
ACH-000516,0.056491783304731785
ACH-000517,0.14902899004764902
ACH-000518,0.18119410519036933
ACH-000520,0.1717717359818387
ACH-000521,0.0754501371983406
ACH-000522,0.12395368735302463
ACH-000524,0.09415711015055712
ACH-000527,0.11341207624240887
ACH-000528,-0.013366737279390663
ACH-000537,0.13722584664330387
ACH-000541,-0.0017154258175061529
ACH-000542,0.14348383302832865
ACH-000544,0.06528579681556412
ACH-000545,0.22428847751949071
ACH-000547,-0.1813982024988318
ACH-000548,-0.03382996576656427
ACH-000549,0.20681337276642306
ACH-000550,0.07551924946632259
ACH-000552,0.1636064947820533
ACH-000556,0.08762499320007854
ACH-000557,0.14870113976843302
ACH-000569,0.2093411081913125
ACH-000570,-0.01086085745381132
ACH-000571,0.11423485591719905
ACH-000573,0.1041291025085868
ACH-000576,0.03438718075290097
ACH-000579,0.21022564640425667
ACH-000580,0.045870430516389234
ACH-000584,0.007574988817770469
ACH-000585,0.1439615786645735
ACH-000588,0.07977762000130506
ACH-000589,0.06656726631623279
ACH-000591,0.14029847704777346
ACH-000593,0.0837097592029029
ACH-000600,0.0858971173721782
ACH-000601,0.06567090848055608
ACH-000605,0.18908894439881468
ACH-000606,0.11648582886342965
ACH-000608,0.12791098821488298
ACH-000614,0.14316941612402945
ACH-000616,0.10009433161337332
ACH-000618,0.15305717091625734
ACH-000619,-0.03001192455054809
ACH-000620,-0.010604001709991059
ACH-000621,0.08751807918925122
ACH-000622,0.08932324613595513
ACH-000623,0.20059321116591688
ACH-000624,0.05119056357264427
ACH-000627,0.07729550303471931
ACH-000630,-0.06500504899992711
ACH-000631,0.15533049077811575
ACH-000632,0.16750744396269515
ACH-000633,-0.027275608386554552
ACH-000637,0.038321592472590295
ACH-000638,-0.03536490035248523
ACH-000646,-0.015789633682534502
ACH-000647,0.13510196919904432
ACH-000648,-0.1031294738216455
ACH-000649,0.13553456837355915
ACH-000651,0.223284546803724
ACH-000652,0.12027967955944513
ACH-000653,0.13644597451744336
ACH-000657,0.14726850086867835
ACH-000658,0.09505017169341827
ACH-000661,0.0879319889039781
ACH-000662,0.0001683687904644484
ACH-000663,0.07213210074726131
ACH-000665,0.033335380144788575
ACH-000671,0.03608005409549648
ACH-000672,0.33286540609134074
ACH-000673,0.011536214158269874
ACH-000676,0.14765789744011593
ACH-000677,0.1206165428056693
ACH-000681,0.13573656311891716
ACH-000683,0.07679242693594387
ACH-000684,0.09303960555335856
ACH-000688,0.04385442106122521
ACH-000693,0.05779341380758325
ACH-000694,0.14027682496898433
ACH-000695,0.04134298028648218
ACH-000696,-0.04485367065490861
ACH-000697,-0.19130092589894224
ACH-000699,0.1438074336712256
ACH-000701,0.12759680490045336
ACH-000706,0.019683669531913188
ACH-000711,0.06312552313748683
ACH-000713,-0.060130622587973886
ACH-000714,0.07007474201360926
ACH-000718,-0.040858652064093635
ACH-000720,-0.06671128579897216
ACH-000721,0.06194197337904521
ACH-000724,0.12155199259847227
ACH-000725,0.10091511716090937
ACH-000732,0.057519185129945576
ACH-000734,0.044297504083695885
ACH-000735,0.1054737218523302
ACH-000736,0.006003890817001982
ACH-000738,0.15638680576354036
ACH-000746,0.005265627231502001
ACH-000747,0.02528013701778514
ACH-000748,0.009740703573559271
ACH-000753,0.08006416974654071
ACH-000756,0.018529066155451603
ACH-000757,0.001345160237025685
ACH-000758,0.15814907218493152
ACH-000760,0.11755584677616494
ACH-000762,0.19766460034747885
ACH-000763,0.10091926050123466
ACH-000764,0.00829022043533936
ACH-000765,0.17284758423053595
ACH-000766,0.0673756569550574
ACH-000767,0.0773037965537727
ACH-000768,0.04180965314666545
ACH-000769,0.05920817172535081
ACH-000770,0.1817819945204797
ACH-000771,0.19592490372385413
ACH-000773,0.17788378354564272
ACH-000776,0.0020377268066850518
ACH-000777,0.17752102076515072
ACH-000778,0.21791158766101087
ACH-000781,0.102102355728554
ACH-000782,-0.08693919583872996
ACH-000783,0.08539542396020322
ACH-000784,0.10389598295970176
ACH-000785,0.008856958461940737
ACH-000787,0.11562660447503965
ACH-000788,0.07306888753759785
ACH-000791,0.048730600538350606
ACH-000792,-0.01074316248261095
ACH-000794,0.2096640714690773
ACH-000796,0.05397589708894551
ACH-000798,0.2409527893739201
ACH-000799,0.07319778619359976
ACH-000800,0.14010149249057502
ACH-000802,0.034798873182203816
ACH-000804,0.10169926360016224
ACH-000805,0.0208820831753838
ACH-000809,0.08890750829450561
ACH-000810,0.19478387978456987
ACH-000811,-0.1134368116340424
ACH-000817,0.24476644649582505
ACH-000819,0.08542108502469622
ACH-000820,0.1890343553703714
ACH-000821,0.13773921091607472
ACH-000822,0.025384074889043186
ACH-000823,0.2177759857965484
ACH-000824,0.10875165781940813
ACH-000827,0.1266823181802829
ACH-000829,0.15198026088616495
ACH-000831,0.04314147679213061
ACH-000832,0.08329034572071282
ACH-000833,0.1853723827736445
ACH-000834,0.046166983792636944
ACH-000835,-0.004535507036172053
ACH-000836,-0.005472418527074349
ACH-000837,0.12011710623703413
ACH-000838,-0.019565195918965342
ACH-000839,0.029490059312395994
ACH-000840,0.06847662502294112
ACH-000841,0.1875650358425458
ACH-000843,-0.11710826420020795
ACH-000846,0.2119818294284368
ACH-000847,0.03271857053641763
ACH-000848,0.021807241952017636
ACH-000849,0.06423177034473945
ACH-000851,-0.009691090239000395
ACH-000855,-0.0010384109163383208
ACH-000856,0.03760729617033727
ACH-000858,0.19635054135148935
ACH-000859,0.10240718904088104
ACH-000861,0.13151602670406087
ACH-000862,0.0504404038824585
ACH-000865,0.06755177887539356
ACH-000866,0.059812366421700285
ACH-000867,0.0659340706316284
ACH-000869,-0.013331011839236642
ACH-000872,0.13734771124070388
ACH-000873,-0.05160459368133009
ACH-000876,-0.05582491482328837
ACH-000878,0.14837035273958885
ACH-000880,0.17369062689704687
ACH-000881,0.08250890327169565
ACH-000882,0.055465630676153316
ACH-000884,0.08250176498017918
ACH-000885,0.14962080348552892
ACH-000887,0.12535550839055787
ACH-000889,0.04703142283709219
ACH-000896,0.013699372873245044
ACH-000898,0.025836396819045256
ACH-000900,0.002319974788254607
ACH-000901,0.06461560045743465
ACH-000905,0.03780212306093295
ACH-000906,0.10873908318752648
ACH-000907,0.01881453725711614
ACH-000910,0.08315364528944083
ACH-000911,0.0889926508119524
ACH-000912,0.10673097720478474
ACH-000913,0.1257226688047728
ACH-000915,0.10313490847774023
ACH-000916,-0.4152732652251011
ACH-000917,0.18623222050117766
ACH-000920,-0.08175940655049035
ACH-000921,0.05207413838278069
ACH-000924,0.06753217627718182
ACH-000926,0.17577880995310974
ACH-000928,0.05577831592605692
ACH-000929,0.00670869504103835
ACH-000932,-0.007313667648493232
ACH-000935,0.16310381458600146
ACH-000936,-0.04996091930433883
ACH-000937,0.07720154793151865
ACH-000938,0.16525884017168038
ACH-000939,0.10563599079260284
ACH-000941,-0.06529242846774512
ACH-000943,0.07218105614967893
ACH-000946,0.02594570865049159
ACH-000947,0.08649295734743545
ACH-000948,-0.0528340386262893
ACH-000950,0.16997410336501695
ACH-000953,0.17098604224028166
ACH-000954,0.2541790580963728
ACH-000957,-0.0270391637781812
ACH-000958,-0.12867844270824413
ACH-000960,0.15728962502280636
ACH-000963,0.035187457356134856
ACH-000968,0.13488616613741775
ACH-000969,0.004601893947253132
ACH-000972,-0.09754933474818966
ACH-000973,0.03052815403566869
ACH-000974,0.11684591667251673
ACH-000978,0.30934482906251504
ACH-000984,-0.08430948690110462
ACH-000986,0.14791468467818514
ACH-000988,-0.01638832587142067
ACH-000993,-0.03277132960839756
ACH-000994,-0.015292017179535248
ACH-000996,0.2340843686392725
ACH-001001,0.004669141489402776
ACH-001020,0.06876307066364365
ACH-001028,0.031230951310369088
ACH-001031,0.04687784883980951
ACH-001038,0.07432523922107996
ACH-001048,0.06716820334920247
ACH-001050,0.18062631776269567
ACH-001053,0.033311560063316384
ACH-001054,0.20395685085837195
ACH-001061,0.08600013521357533
ACH-001067,0.04930509882669319
ACH-001075,-0.0909090913230737
ACH-001096,-0.006572240926244732
ACH-001111,0.047628825086317536
ACH-001119,0.012052277273319477
ACH-001128,0.3843709794068383
ACH-001134,-0.20900263615427794
ACH-001151,0.03930444566273892
ACH-001163,0.20270734104241026
ACH-001164,-0.028484673600324213
ACH-001183,0.15668438080452074
ACH-001192,0.10515900090183553
ACH-001193,0.11830119346878668
ACH-001196,-0.05214300399865888
ACH-001197,-0.0384225751764294
ACH-001205,0.17403260338873647
ACH-001211,0.163628459581456
ACH-001212,0.2121808358837306
ACH-001228,0.09723064437509088
ACH-001232,0.039747708019180206
