,SMARCC2 (6601)
ACH-000004,-0.005013765833724572
ACH-000005,0.050119592520976836
ACH-000007,-0.18430544585493014
ACH-000009,0.14172344609187298
ACH-000011,-0.03796902277546713
ACH-000012,-0.04057969335384026
ACH-000013,-0.1158081749358953
ACH-000014,-0.018504975292538896
ACH-000015,-0.056722849534254625
ACH-000017,-0.2156012386260944
ACH-000018,-0.15690407607419413
ACH-000019,0.07878407022141717
ACH-000021,-0.038700514319992135
ACH-000022,-0.01796207973976286
ACH-000025,-0.15723233842003312
ACH-000028,-0.016061121707824432
ACH-000030,-0.022252339333645732
ACH-000035,-0.11450889781503427
ACH-000036,-0.027250322871307027
ACH-000037,-0.008015729096404117
ACH-000039,-0.020630282703148026
ACH-000040,-0.13705080403094352
ACH-000041,0.06064288101454773
ACH-000042,-0.007119417460762828
ACH-000045,-0.011987180094407315
ACH-000047,-0.02305439574043245
ACH-000052,0.04885664202302785
ACH-000053,0.029298090690863563
ACH-000054,-0.05418704842942272
ACH-000055,0.012860187846948028
ACH-000060,0.0210198488896744
ACH-000067,-0.4672734090841049
ACH-000070,-0.08605221737549419
ACH-000075,-0.08016318853637362
ACH-000078,-0.03601052964497484
ACH-000082,0.013082430295760677
ACH-000085,0.03690221661560415
ACH-000086,-0.25668940327744155
ACH-000087,0.028994599667339936
ACH-000092,-0.0331085680531555
ACH-000095,0.02103872653163896
ACH-000097,-0.0844444300832541
ACH-000098,-0.021474254026561567
ACH-000099,0.05563659336945366
ACH-000108,-0.2204308343601912
ACH-000113,-0.08479948037706785
ACH-000116,0.017842785031312508
ACH-000118,-0.1338437089904607
ACH-000120,-0.2133180844842812
ACH-000123,-0.07521128436224819
ACH-000127,0.015867442050597317
ACH-000128,-0.2287443569763028
ACH-000132,0.0783950338587674
ACH-000133,-0.21766124001839027
ACH-000137,-0.12696504678488124
ACH-000138,-0.11433782350622584
ACH-000142,-0.009908443543264915
ACH-000143,-0.1882606354609748
ACH-000146,-0.056532721295066375
ACH-000148,-0.05964452265181595
ACH-000150,-0.0940414008278284
ACH-000152,0.061229077219148276
ACH-000153,-0.030857384100433906
ACH-000159,-0.1167014266057859
ACH-000160,0.2602066732665031
ACH-000163,-0.1319781117294968
ACH-000167,0.6407012012106584
ACH-000168,-0.17723570846589046
ACH-000169,-0.053290050858963926
