,SOCS3 (9021)
ACH-000004,-0.22979006223124274
ACH-000005,-0.2260262674950591
ACH-000007,-0.10211043095710473
ACH-000009,-0.11912530660347667
ACH-000011,-0.1796641628992757
ACH-000012,-0.4289663704338881
ACH-000013,-0.6064139809756427
ACH-000014,-0.6837994030184895
ACH-000015,-0.007951582061614773
ACH-000017,-0.08235411259970611
ACH-000018,-0.4209650665358772
ACH-000019,-0.04431065625646325
ACH-000021,-0.2706418145662789
ACH-000022,-0.04868043980136687
ACH-000025,-0.6116946527448518
ACH-000028,-0.2252783845283152
ACH-000030,-0.15936633601413253
ACH-000035,0.04286288966603618
ACH-000036,-0.2793851873978958
ACH-000037,-0.2804731609117642
ACH-000039,-0.3116357394733667
ACH-000040,-0.4395139238182704
ACH-000041,0.09084631770032324
ACH-000042,-0.09266887741934657
ACH-000045,-0.2747257645164105
ACH-000047,-0.11260406429828755
ACH-000052,-0.3761803458634361
ACH-000053,-0.0639540553161371
ACH-000054,0.018158819623001362
ACH-000055,0.03491465234089605
ACH-000060,-0.1648086525791643
ACH-000067,-0.09433684496019802
ACH-000070,-0.11832737671472347
ACH-000075,-0.00814286029837286
ACH-000078,-0.3798821796029455
ACH-000082,-0.5378928968877069
ACH-000085,-0.162182919431472
ACH-000086,-0.2095277731180957
ACH-000087,0.17121611399902292
ACH-000092,0.1057463494357763
ACH-000095,-0.03971431720518683
ACH-000097,-0.09219430400908364
ACH-000098,-0.3488195927745957
ACH-000099,-0.4559149420773142
ACH-000108,-0.28148029037155403
ACH-000113,-0.22534521642667335
ACH-000116,-1.123103676710458
ACH-000118,-0.3617467656226548
ACH-000120,-0.26329662702676443
ACH-000123,-0.2708421615596916
ACH-000127,-0.5841933673286456
ACH-000128,-0.22896344606876706
ACH-000132,-0.5485741817440848
ACH-000133,-0.3379462491084988
ACH-000137,0.0026372328772922217
ACH-000138,-0.2623893086562658
ACH-000142,-0.3674366943135861
ACH-000143,-0.2790468087681433
ACH-000146,-0.08704602724862118
ACH-000148,-0.3533883793537857
ACH-000150,-0.09347600340695614
ACH-000152,-0.2201930733368697
ACH-000153,0.2738029114589462
ACH-000159,-0.4492008262313964
ACH-000160,-0.15469565803498686
ACH-000163,0.05535223425747071
ACH-000167,-0.490220701871992
ACH-000168,-0.3274821172548987
ACH-000169,-0.5853388921577344
ACH-000178,-0.2377994205302913
ACH-000183,-0.1919623334248025
ACH-000188,-0.22272533967353114
ACH-000189,0.003272148447724673
ACH-000190,-0.2545876901145957
ACH-000198,-0.16032014671807546
ACH-000203,-0.7399323430282477
ACH-000204,-0.15224843371646846
ACH-000206,-0.011231464760872136
ACH-000207,-0.15767459869117514
ACH-000208,-0.05114625583554816
ACH-000210,-0.24378315246545754
ACH-000211,-0.3941081026947816
ACH-000215,-0.8816510663309323
ACH-000221,-0.0016841127667670502
ACH-000222,-0.17955907798653786
ACH-000223,-0.044646004329411536
ACH-000226,-0.01998852000119807
ACH-000227,-0.48419957543427794
ACH-000228,-0.4526059581750909
ACH-000231,-0.3804455973474178
ACH-000232,-0.25116855539792
ACH-000233,-0.21347217695042897
ACH-000234,-0.17703413337561316
ACH-000235,-0.19025653004607865
ACH-000237,-0.3432417123525861
ACH-000238,-0.44983421066826734
ACH-000242,-0.2756830825674026
ACH-000243,-0.2424686029626205
