,CBWD2 (150472)
ACH-000004,-0.7073919519634241
ACH-000005,-0.8809790437936708
ACH-000007,-0.9968181255357744
ACH-000009,-0.7094730911259973
ACH-000011,-0.5765715160070334
ACH-000012,-0.6208578634948938
ACH-000013,-0.7797237995379138
ACH-000014,-0.6307345351036321
ACH-000015,-0.7525189815645645
ACH-000017,-0.6554626910106492
ACH-000018,-0.9513707539470506
ACH-000019,-0.5724750063945202
ACH-000021,-0.6283408382947829
ACH-000022,-0.5450054104641873
ACH-000025,-0.7807051886978124
ACH-000028,-0.5695582082849343
ACH-000030,-0.8145392174869343
ACH-000035,-0.6171986159941905
ACH-000036,-0.6176112347778865
ACH-000037,-0.6709679524080386
ACH-000039,-0.6438334158392153
ACH-000040,-0.8681958780482193
ACH-000041,-0.6389044079220185
ACH-000042,-0.7411941903146205
ACH-000045,-0.7125353472211545
ACH-000047,-0.7652183544803632
ACH-000052,-0.7081463846918302
ACH-000053,-0.6137900413122817
ACH-000054,-0.7320027586756137
ACH-000055,-0.923223546238538
ACH-000060,-0.7346679669683247
ACH-000067,-0.524533293748809
ACH-000070,-0.5997031102397117
ACH-000075,-0.7795082961360963
ACH-000078,-0.7420343145317537
ACH-000082,-0.6820626969660141
ACH-000085,-0.9056741566973556
ACH-000086,-0.7491857660586103
ACH-000087,-0.99185836665414
ACH-000092,-0.7703939923900573
ACH-000095,-0.741509685200499
ACH-000097,-0.8027101496025909
ACH-000098,-0.8040375287494173
ACH-000099,-0.6074537657720801
ACH-000108,-0.6066180678596356
ACH-000113,-0.7611380743393767
ACH-000116,-0.7455927278270219
ACH-000118,-0.6458272001923273
ACH-000120,-0.5904156508342046
ACH-000123,-0.7063687776613187
ACH-000127,-0.587286173081403
ACH-000128,-0.5677467499956322
ACH-000132,-0.6048182331763954
ACH-000133,-0.7873538560655257
ACH-000137,-0.7170600877286141
ACH-000138,-0.7883221216556691
ACH-000142,-0.7680456937809054
ACH-000143,-0.8061281240328861
ACH-000146,-0.7249716463005799
ACH-000148,-0.6389344140376753
ACH-000150,-0.6137795015500892
ACH-000152,-0.6066345166473092
ACH-000153,-0.7806892275655808
ACH-000159,-0.7143233691100445
ACH-000160,-0.8084068132663422
ACH-000163,-0.8683592447205432
ACH-000167,-0.7778942491243634
ACH-000168,-0.5484945369889292
ACH-000169,-0.7436028092591397
ACH-000178,-0.7138942341241212
ACH-000183,-0.4671982930447746
ACH-000188,-0.8362687095127395
ACH-000189,-0.8465009367939335
ACH-000190,-0.833846878770124
ACH-000198,-0.6584828281820502
ACH-000203,-0.4615015358322554
ACH-000204,-0.5893352566636689
ACH-000206,-0.4815497355857317
ACH-000207,-0.7508660009094172
ACH-000208,-1.1094076297626814
ACH-000210,-0.8010118241990151
ACH-000211,-0.7729818174370808
ACH-000215,-0.7735613308481013
