,RNF126 (55658)
ACH-000004,0.07521812884193058
ACH-000005,-0.16357230585233465
ACH-000007,0.012918984243260913
ACH-000009,-0.20954171531809812
ACH-000011,-0.31970723958293984
ACH-000012,-0.1929992390485669
ACH-000013,-0.24743391238802945
ACH-000014,-0.3336275125994773
ACH-000015,-0.16176147129387955
ACH-000017,-0.4384215474703338
ACH-000018,0.02971881479571989
ACH-000019,-0.18254595020816294
ACH-000021,0.030258639575117312
ACH-000022,-0.3972811346583981
ACH-000025,0.2297386253575656
ACH-000028,-0.2040583999953302
ACH-000030,-0.16066656051948433
ACH-000035,-0.1493733053493401
ACH-000036,-0.09135976546893282
ACH-000037,0.07274578921743079
ACH-000039,-0.1014526680735282
ACH-000040,-0.2160779555628948
ACH-000041,0.12940954237053326
ACH-000042,-0.08432929728301318
ACH-000045,-0.12748319587970885
ACH-000047,0.01273046707192629
ACH-000052,-0.16011146669484044
ACH-000053,-0.1793777247180341
ACH-000054,-0.20144451064704705
ACH-000055,-0.273432676219367
ACH-000060,-0.1383391035808852
ACH-000067,-0.07689940924640333
ACH-000070,0.19755085627047314
ACH-000075,-0.3768310643520734
ACH-000078,-0.23687103833911746
ACH-000082,-0.10849145084410616
ACH-000085,-0.4841618703826915
ACH-000086,0.07133731403494344
ACH-000087,0.06665985181269432
ACH-000092,-0.06554457800921898
ACH-000095,-0.225165770306102
ACH-000097,-0.13530002193050406
ACH-000098,0.04722380856050646
ACH-000099,-0.16449966525173626
ACH-000108,-0.02398600239737776
ACH-000113,-0.18363606219142764
ACH-000116,-0.135739215306531
ACH-000118,-0.1104646192181324
ACH-000120,-0.3481584186838523
ACH-000123,-0.09001896280466654
ACH-000127,-0.0516035315726806
ACH-000128,-0.1751393057872067
ACH-000132,-0.15628450371235772
ACH-000133,0.034457551048610216
ACH-000137,-0.07969564172391891
ACH-000138,-0.20356141102024705
ACH-000142,-0.1621207734850335
ACH-000143,-0.2020920753141999
ACH-000146,-0.145084504292806
ACH-000148,-0.11523829635454835
ACH-000150,-0.27428422722655305
ACH-000152,0.021719070056392675
ACH-000153,-0.0974565925057998
ACH-000159,-0.21744931438885512
ACH-000160,-0.011643390602842264
ACH-000163,-0.04893045495392919
ACH-000167,0.03937746019458697
ACH-000168,-0.14777539885749724
ACH-000169,-0.18209694955719094
ACH-000178,-0.11527654385211725
ACH-000183,0.12601689298648314
ACH-000188,-0.03262976080189283
ACH-000189,-0.4122163816612536
ACH-000190,0.019390515084344064
ACH-000198,-0.18612533142308751
ACH-000203,0.07483447495903044
ACH-000204,0.2609212211044341
ACH-000206,-0.1947101202634384
ACH-000207,-0.20394886806130488
ACH-000208,-0.11081006208281947
ACH-000210,0.034447794884860425
ACH-000211,-0.2949932304255522
ACH-000215,-0.13326075658059594
ACH-000221,-0.07424359023159248
ACH-000222,-0.21585496907418344
ACH-000223,-0.013096047808514795
ACH-000226,-0.11458451056603855
ACH-000227,-0.1681416795372083
ACH-000228,-0.14322385091151466
ACH-000231,0.009492310645129516
ACH-000232,0.09661667106933074
ACH-000233,-0.0059602616281547215
ACH-000234,-0.059071114456004034
ACH-000235,-0.2448114097884149
ACH-000237,-0.1166054874333696
ACH-000238,-0.03714744033698267
ACH-000242,-0.5009319157237744
ACH-000243,-0.06785151180113808
ACH-000244,-0.15087294907709692
ACH-000246,-0.34485428287587155
ACH-000248,-0.3334419546389431
ACH-000250,-0.11092770269168276
ACH-000251,-0.25914134171764713
ACH-000252,-0.4023815432175156
ACH-000253,-0.20094278025668366
ACH-000255,0.014741895726239634
ACH-000256,-0.04996693387406414
ACH-000257,-0.17613348077553434
ACH-000258,0.10594268306866753
ACH-000259,-0.1773333474101087
ACH-000260,-0.09981507756857927
ACH-000261,-0.2261556407392165
ACH-000262,-0.3304985532077269
ACH-000263,0.03054347802100425
ACH-000264,-0.052637401114146366
ACH-000265,-0.046782141618854516
ACH-000266,-0.15403439963111115
ACH-000272,-0.16197332279622054
ACH-000274,-0.12439829130019688
ACH-000277,-0.165086472140823
ACH-000278,0.006031830459739176
ACH-000279,-0.07803561563686692
ACH-000280,0.02223271875671492
ACH-000281,0.12429336141152912
ACH-000288,-0.0722082815536007
ACH-000291,-0.05677143348752273
ACH-000293,-0.040418131607828575
ACH-000294,-0.2649613296821899
ACH-000295,0.061473531874205324
ACH-000296,-0.14296991776950385
ACH-000302,-0.0818432416843075
ACH-000304,-0.15431906411504073
ACH-000307,-0.07025057693872486
ACH-000308,-0.0679390510885096
ACH-000310,-0.1092956281819287
ACH-000311,-0.2622338799136523
ACH-000312,-0.14558895381002407
ACH-000315,0.06407853455308121
ACH-000316,0.04027540901886697
ACH-000317,-0.2402722541844052
ACH-000318,-0.15547808567879276
ACH-000319,-0.03315336185735556
ACH-000320,-0.15860205928988122
ACH-000322,-0.14420735048719138
ACH-000323,-0.3658455072365253
ACH-000324,-0.04348596324879664
ACH-000329,-0.057612466461895724
ACH-000330,-0.2265039852507899
ACH-000331,-0.12073407263714095
ACH-000332,0.029065857983224943
ACH-000334,-0.1872060319213689
ACH-000335,-0.11771902093955044
ACH-000336,-0.07245005385896912
ACH-000337,-0.038001250777413016
ACH-000338,-0.5234842018041805
ACH-000339,0.02370047754328568
ACH-000341,-0.019350417985918262
ACH-000348,-0.10169115583164016
ACH-000350,-0.2098457810008988
ACH-000352,-0.0789286913161892
ACH-000356,-0.059335948441873565
ACH-000361,-0.2381412763067189
ACH-000362,0.043246212634369376
ACH-000363,-0.11490727609158337
ACH-000364,0.020906271227354487
ACH-000365,-0.022982625318326292
ACH-000366,-0.14034408304620855
ACH-000368,-0.055241539718730366
ACH-000374,-0.2925560948475956
ACH-000375,-0.2760627307568316
ACH-000376,-0.0045073240057659746
ACH-000381,-0.3254325821625885
ACH-000383,-0.13444063418630833
ACH-000387,0.18366345607162401
ACH-000389,-0.390753815533418
ACH-000390,-0.14353930984348415
ACH-000393,-0.10717338614846024
ACH-000395,-0.0634608276836183
ACH-000396,0.1833211107539438
ACH-000397,-0.13046048645235986
ACH-000401,-0.1467631208001631
ACH-000402,0.3691168608275946
ACH-000403,-0.16104510968602298
ACH-000404,0.2011105197918376
ACH-000406,-0.13895475099192808
ACH-000407,-0.16839467054462912
ACH-000408,-0.06281116228150749
ACH-000410,-0.020977822640140743
ACH-000411,-0.3737439502221208
ACH-000414,-0.045438505064576036
ACH-000415,-0.13456705072184028
ACH-000416,-0.2081213075217664
ACH-000420,-0.16200933953643756
ACH-000421,-0.03903882352341504
ACH-000424,-0.21578832794177386
ACH-000425,0.010589802706351672
ACH-000426,0.04457097886903006
ACH-000427,-0.01733215741336662
ACH-000433,0.044891478480076116
ACH-000435,-0.03369981688264511
ACH-000436,0.020215326385549855
ACH-000444,-0.3032606522113183
ACH-000445,-0.2961271042135618
ACH-000448,-0.18340805210634675
ACH-000450,-0.05565880030835471
ACH-000452,0.10444825777388347
ACH-000454,0.11604595153794428
ACH-000458,-0.3571254977253909
ACH-000459,0.001994305905408853
ACH-000460,-0.10465201386269142
ACH-000461,-0.009644375755300366
ACH-000463,-0.3246146222601633
ACH-000464,0.05084514375681347
ACH-000466,-0.0048443125417823715
ACH-000467,-0.1748694884202882
ACH-000468,-0.20668287224499046
ACH-000469,-0.05575641155450658
ACH-000470,-0.23972817661997825
ACH-000471,-0.1824069921037982
ACH-000472,-0.2155562585440397
ACH-000473,-0.15258764554436066
ACH-000475,-0.19313778722031189
ACH-000476,-0.15842909230064628
ACH-000477,-0.04732595847307063
ACH-000479,-0.14037486142451538
ACH-000480,-0.17360443719381174
ACH-000481,-0.0317184222167679
ACH-000483,-0.02289071304211613
ACH-000484,-0.03194961920476245
ACH-000485,-0.30418341273189475
ACH-000486,-0.29930196775308165
ACH-000487,-0.17719391286048913
ACH-000488,-0.20249366718021156
ACH-000490,0.05027291533840544
ACH-000491,-0.18297043448858544
ACH-000495,-0.2122523941075926
ACH-000496,0.051157701473361135
ACH-000499,-0.22323309162361304
ACH-000500,-0.3650708168659551
ACH-000502,-0.06633952889045289
ACH-000503,0.05448410674902323
ACH-000505,-0.10680081675189776
ACH-000507,0.11458801163401412
ACH-000510,-0.14882362570258728
ACH-000511,-0.05585887104495863
ACH-000512,-0.15496802882992772
ACH-000516,-0.03339709943635575
ACH-000517,-0.14135475356784868
ACH-000518,-0.3585661685325274
ACH-000520,-0.25732196552857645
ACH-000521,-0.09849344733370526
ACH-000522,-0.02356981833198901
ACH-000524,-0.04651698139674314
ACH-000527,-0.1659496868008026
ACH-000528,-0.09683752462785868
ACH-000537,-0.5587903519924204
ACH-000541,-0.07210916713481773
ACH-000542,0.16216803797984355
ACH-000544,-0.11870387887947385
ACH-000545,0.04501405478967548
ACH-000547,-0.18995472972136526
ACH-000548,-0.2469102013508228
ACH-000549,-0.1949417391844278
ACH-000550,-0.11486168265028035
ACH-000552,-0.29179133071965657
ACH-000556,-0.13882692026579418
ACH-000557,0.05208831870809957
ACH-000569,-0.2481206914064063
ACH-000570,-0.0022303225415205327
ACH-000571,-0.11374159227511482
ACH-000573,-0.2429475547354905
