,HGD (3081)
ACH-000004,0.0089372688473354
ACH-000005,-0.1101753498794088
ACH-000007,0.019421432428487626
ACH-000009,0.04705795264825844
ACH-000011,0.03716914621098087
ACH-000012,-0.0326708619450416
ACH-000013,0.04188856414052359
ACH-000014,-0.11649364973713415
ACH-000015,0.10982690512916048
ACH-000017,0.08192848456893552
ACH-000018,-0.0076614286427830565
ACH-000019,0.059617881892676174
ACH-000021,-0.040380811156187864
ACH-000022,0.06815836962038545
ACH-000025,0.03865543786805442
ACH-000028,-0.07315714441263685
ACH-000030,-0.0166180971117611
ACH-000035,-0.07438755668923101
ACH-000036,-0.02950057445384015
ACH-000037,0.03972002274281333
ACH-000039,-0.028654777370716308
ACH-000040,-0.0018779098493577233
ACH-000041,-0.08027951224050983
ACH-000042,0.14217274891246767
ACH-000045,0.05700766690376581
ACH-000047,0.018888923139827426
ACH-000052,-0.02243133070721849
ACH-000053,-0.0227034931502478
ACH-000054,-0.08395022836568855
ACH-000055,0.09097006871207676
ACH-000060,-0.13689744575212714
ACH-000067,-0.14297295311927646
ACH-000070,0.019624023683401614
ACH-000075,0.007466790803757919
ACH-000078,0.0405996167884477
ACH-000082,-0.06316709008770492
ACH-000085,-0.2025690572039808
ACH-000086,-0.05330756096743847
ACH-000087,-0.08514059963799298
ACH-000092,-0.03368072810673179
ACH-000095,0.09946748603960644
ACH-000097,-0.03394345224692394
ACH-000098,0.058241522340614776
ACH-000099,0.041823377404370365
ACH-000108,0.046729869854544144
ACH-000113,-0.020998094026685458
ACH-000116,0.08611079884416742
ACH-000118,0.052565038356403
ACH-000120,0.25829742863399224
ACH-000123,0.060905654137006875
ACH-000127,-0.049632053929308084
ACH-000128,-0.0015655002145366266
ACH-000132,0.011888742687871613
ACH-000133,-0.005122984473098128
ACH-000137,0.05068485750352388
ACH-000138,0.11676287838374845
ACH-000142,0.049287280299431815
ACH-000143,-0.010989482551607256
ACH-000146,-0.044949629377927056
ACH-000148,0.052993696400184656
ACH-000150,0.007338080245410433
ACH-000152,0.027318616442741125
ACH-000153,-0.08600551032710836
ACH-000159,0.07928123925393844
ACH-000160,0.012635790946528063
ACH-000163,0.046004646823429036
ACH-000167,0.5895826837637199
ACH-000168,-0.17680254402731785
ACH-000169,0.07711397482693015
ACH-000178,-0.015493002957609346
ACH-000183,-0.014890583087692652
ACH-000188,-0.0408993072382886
ACH-000189,0.3204274613854579
ACH-000190,0.10689731549585307
ACH-000198,-0.06765178357652392
ACH-000203,-0.12301701725665633
ACH-000204,-0.2261866962893633
ACH-000206,0.021447326693464615
ACH-000207,-0.001909457363925693
ACH-000208,-0.08969258488983575
ACH-000210,-0.3586305730755354
ACH-000211,-0.04948268052278596
ACH-000215,-0.013316756972819685
ACH-000221,-0.07688155641436842
ACH-000222,0.15593153395014714
ACH-000223,-0.013172060341594804
ACH-000226,-0.11151682115025706
ACH-000227,-0.1384029629109334
ACH-000228,-0.1023617743953433
ACH-000231,-0.01969400574191813
ACH-000232,-0.013980831887839842
ACH-000233,0.06257968259333324
ACH-000234,0.05189773610124475
ACH-000235,0.05899223331660682
ACH-000237,-0.06417849383982169
ACH-000238,-0.03402727891387289
ACH-000242,0.15365150924968546
ACH-000243,-0.06981330484600122
ACH-000244,0.1293007359187833
ACH-000246,0.0842894198430256
ACH-000248,0.100892623513098
ACH-000250,0.058715263565345475
ACH-000251,-0.17132865680795004
ACH-000252,0.2843048907315834
ACH-000253,0.04280663753721298
ACH-000255,-0.1197846535282172
ACH-000256,0.2435402882568922
ACH-000257,-0.10797442257753627
ACH-000258,0.10190899016354894
ACH-000259,0.046804039359982286
ACH-000260,0.02401115295937124
ACH-000261,-0.11059709802743976
ACH-000262,-0.13788728281893173
ACH-000263,-0.0850152087916266
ACH-000264,-0.0775175146286759
ACH-000265,-0.046275221955374986
ACH-000266,0.02835345045494298
ACH-000272,-0.06524251906485762
ACH-000274,-0.05622471145735475
ACH-000277,-0.041740577717511336
ACH-000278,0.026521343719784738
ACH-000279,-0.012276866752872626
ACH-000280,0.028450002992494318
ACH-000281,-0.08572947255536513
ACH-000288,0.10274111194381873
ACH-000291,0.017174881874421753
ACH-000293,-0.0008391496313798548
ACH-000294,0.08509066076230094
ACH-000295,-0.022383757042224638
ACH-000296,0.11112054166039276
ACH-000302,-0.033734900746913016
ACH-000304,-0.11293226459565725
ACH-000307,0.03639067902119075
ACH-000308,0.06956627072200207
ACH-000310,-0.008189852272243961
ACH-000311,0.13703788367689554
ACH-000312,0.008483606313560488
ACH-000315,-0.12450622790651796
ACH-000316,0.25668100210134553
ACH-000317,0.07122776378316169
ACH-000318,0.1750898928066521
ACH-000319,-0.04007399985078333
ACH-000320,0.05527671122717081
ACH-000322,0.1216463739122787
ACH-000323,0.032075171982731764
ACH-000324,0.07557810631388437
ACH-000329,0.045633291127715726
ACH-000330,-0.08383944049094494
ACH-000331,-0.026771268915797758
ACH-000332,0.030197509761947763
ACH-000334,0.03638045506266429
ACH-000335,-0.16009233660132166
ACH-000336,0.08584678784355372
ACH-000337,-0.014292455034443515
ACH-000338,0.643678317434875
ACH-000339,0.02068655977932002
ACH-000341,0.013075890426342107
ACH-000348,-0.10832723159331636
ACH-000350,0.0007368781067591576
ACH-000352,-0.021521629143332718
ACH-000356,-0.10987754094666488
ACH-000361,0.0153174292907523
ACH-000362,0.01200948771623785
ACH-000363,-0.04745906496773845
ACH-000364,0.05993820041167457
ACH-000365,0.018712692713746815
ACH-000366,-0.060536039857311576
ACH-000368,-0.004293630242889427
ACH-000374,0.017490336347555004
ACH-000375,0.07385326642508827
ACH-000376,0.01681751676374714
ACH-000381,0.131505334175486
ACH-000383,0.012423332717332656
ACH-000387,0.08563588672109254
ACH-000389,-0.17107619255944173
ACH-000390,-0.04991006553569555
ACH-000393,-0.08692944702945465
ACH-000395,0.04552665979233109
ACH-000396,0.09663613463987576
ACH-000397,-0.1266766511783333
ACH-000401,0.09478841119396547
ACH-000402,-0.20959664102266348
ACH-000403,-0.028480616743180514
ACH-000404,0.1593705409594714
ACH-000406,-0.04133119508745093
ACH-000407,-0.0022268696637280485
ACH-000408,0.1378163350148049
ACH-000410,0.05362987192373955
ACH-000411,0.12332671177358707
ACH-000414,0.04976299559546817
ACH-000415,0.05179222540170318
ACH-000416,0.019129577444271448
ACH-000420,-0.1169957779880887
ACH-000421,0.019116361034796515
ACH-000424,-0.17583427523137893
ACH-000425,0.0900518038923094
ACH-000426,-0.08660069958608617
ACH-000427,0.03739861733938932
ACH-000433,0.08321799963656404
ACH-000435,0.003881003813363371
ACH-000436,0.12014001672699436
ACH-000444,-0.10716937063156233
ACH-000445,-0.00797960196886733
ACH-000448,-0.02138227098703437
ACH-000450,0.002013448978189889
ACH-000452,-0.09899830664813396
ACH-000454,-0.09597626305680064
ACH-000458,0.0879591888606643
ACH-000459,0.04030153199006059
ACH-000460,0.04385993203213023
ACH-000461,0.01367226925165398
ACH-000463,0.08048542360460456
ACH-000464,-0.02783619855681536
ACH-000466,-0.023643998238912976
ACH-000467,0.10327816336096306
ACH-000468,0.005728724877193029
ACH-000469,-0.03131032420047437
ACH-000470,-0.1744449924265191
ACH-000471,0.029323001392166512
ACH-000472,-0.01573306796759119
ACH-000473,-0.07753255387191027
ACH-000475,-0.004802915746276293
ACH-000476,-0.027484517059839002
ACH-000477,-0.02881698082528882
