,ZCRB1 (85437)
ACH-000528,-0.9032935831238232
ACH-000537,-0.8071063407460516
ACH-000541,-0.4785200267872081
ACH-000542,-0.5162156072048063
ACH-000544,-0.6757061224305008
ACH-000545,-0.7931559763889474
ACH-000547,-0.8041305854269587
ACH-000548,-0.8495624267595286
ACH-000549,-0.7549769967581561
ACH-000550,-1.2029522161298096
ACH-000552,-0.5474524006296776
ACH-000556,-0.5267403293061098
ACH-000557,-0.4271424218905434
ACH-000569,-0.8249985331251121
ACH-000570,-1.016527341773066
ACH-000571,-0.4724025716709879
ACH-000573,-0.8184700232105594
ACH-000576,-0.813115017516939
ACH-000579,-0.7685945455962115
ACH-000580,-0.5779410388376572
ACH-000584,-0.8237958480647922
ACH-000585,-0.8499484160670561
ACH-000588,-0.9177094109856522
ACH-000589,-0.6234875860852429
ACH-000591,-0.9282785536268128
ACH-000593,-0.7986338201137485
ACH-000600,-0.5253953161192859
ACH-000601,-0.6491954142675478
ACH-000605,-0.6595248633029678
ACH-000606,-0.6508772676063573
ACH-000608,-0.42760021515267893
ACH-000614,-0.508653434073662
ACH-000616,-0.9114255745752832
ACH-000618,-0.7634446163475871
ACH-000619,-0.7024063857047074
ACH-000620,-0.5321052422140979
ACH-000621,-0.566121494755547
ACH-000622,-0.8935334563629491
ACH-000623,-0.6908389792568663
ACH-000624,-0.5130925774770742
ACH-000627,-0.8599964127840249
ACH-000630,-0.7275918621402847
ACH-000631,-0.9164969231207324
ACH-000632,-1.0842334303376004
ACH-000633,-0.6295390543859367
ACH-000637,-0.3949784747795215
ACH-000638,-0.9555982594386284
ACH-000646,-0.5948669220548292
ACH-000647,-0.6161895478697128
ACH-000648,-0.6454984637518131
ACH-000649,-0.7042264896699328
ACH-000651,-0.5037029501208874
ACH-000652,-0.6847579948294658
ACH-000653,-0.6197838221034809
ACH-000657,-0.6318331809770418
ACH-000658,-0.6672314818555317
ACH-000661,-0.6125973240185808
ACH-000662,-0.7523991646984688
ACH-000663,-0.6674274121532886
ACH-000665,-0.8215645189805273
ACH-000671,-0.3940205361978274
ACH-000672,-0.8900819801775259
ACH-000673,-0.9945972679085392
ACH-000676,-0.36908345945505533
ACH-000677,-0.5711240522557338
ACH-000681,-0.5785790814054901
ACH-000683,-0.5989014856126803
ACH-000684,-0.8654639076603768
ACH-000688,-0.6744268278425563
ACH-000693,-0.8364072701737184
ACH-000694,-0.8793396494506974
ACH-000695,-0.4548670153420077
ACH-000696,-0.8728141556946428
ACH-000697,-0.4172193449089124
ACH-000699,-0.8098167973013382
ACH-000701,-0.5768026982408029
ACH-000706,-0.731278651987624
ACH-000711,-0.6736636795965614
ACH-000713,-0.812489343617672
ACH-000714,-0.5632634159471842
ACH-000718,-0.6084956956352525
ACH-000720,-0.8730432782743779
ACH-000721,-0.6596726196548486
ACH-000724,-0.6727689230882439
ACH-000725,-0.4840976142899815
ACH-000732,-0.8945874642717199
ACH-000734,-0.5832327637750707
ACH-000735,-0.8611478319040022
ACH-000736,-0.6326989073232673
ACH-000738,-0.8960465768334527
ACH-000746,-0.4384355064833281
ACH-000747,-0.9117726266758426
ACH-000748,-0.6761425911401523
ACH-000753,-0.8776956913779376
ACH-000756,-0.9499232785917426
ACH-000757,-0.5316096590743264
ACH-000758,-0.5312585828410097
ACH-000760,-1.0998885601579813
ACH-000762,-0.7845137338199148
ACH-000763,-0.7450610772293432
ACH-000764,-0.6603824030303738
ACH-000765,-0.8958761756043543
ACH-000766,-0.7709515916823692
ACH-000767,-0.4551487941032065
ACH-000768,-0.5886815508348496
ACH-000769,-0.42547555424065936
ACH-000770,-0.6248619703658577
ACH-000771,-0.5073370473814642
ACH-000773,-0.7290394778005648
ACH-000776,-0.7643142274787301
ACH-000777,-0.8556771984129574
ACH-000778,-0.7326338098258878
ACH-000781,-0.8090345551789558
ACH-000782,-0.6878819326926049
ACH-000783,-0.2547264602210577
ACH-000784,-0.4020066311947218
ACH-000785,-0.6648513995808049
ACH-000787,-0.8944392463866755
ACH-000788,-0.9793176460902628
ACH-000791,-0.7702831918490473
ACH-000792,-0.5673169132052659
ACH-000794,-0.9396751560091732
ACH-000796,-0.6750805113376981
ACH-000798,-0.7187240810619104
ACH-000799,-0.7066779787792221
ACH-000800,-0.9684220745564618
ACH-000802,-0.9577728781859112
ACH-000804,-0.5922421792736071
ACH-000805,-0.545569753397098
ACH-000809,-0.5156178535499931
ACH-000810,-0.5569819100470328
ACH-000811,-0.5081693555191503
ACH-000817,-0.7718901788511986
ACH-000819,-0.8858671898256941
ACH-000820,-1.1029559371809834
ACH-000821,-1.0654304277675029
ACH-000822,-0.3331855266755866
ACH-000823,-0.6478908567020589
ACH-000824,-0.7193575179131753
ACH-000827,-0.8227980170059197
ACH-000829,-0.6927086200626302
ACH-000831,-0.8384698164771613
ACH-000832,-0.8043771215609294
ACH-000833,-0.4459420253888483
ACH-000834,-0.5563546570100565
ACH-000835,-0.9120697279480712
ACH-000836,-0.7772555868303337
ACH-000837,-0.6822185742641577
ACH-000838,-0.7916637094797692
ACH-000839,-0.6757008980376374
ACH-000840,-0.5312173405691584
ACH-000841,-0.494767055309229
ACH-000843,-0.6093439280463079
ACH-000846,-0.36931371825449416
ACH-000847,-0.7893791803211062
ACH-000848,-0.6758687001102743
ACH-000849,-0.8802678631876888
ACH-000851,-0.7005964560170259
ACH-000855,-0.844788613354182
ACH-000856,-0.6055701909166732
ACH-000858,-0.4794985567126066
ACH-000859,-0.7388566156412568
ACH-000861,-0.552419358088205
ACH-000862,-0.6713214047031019
ACH-000865,-0.4007291798997199
ACH-000866,-0.4086405026586232
ACH-000867,-0.5884666650011559
ACH-000869,-0.4278497899022543
ACH-000872,-0.7415415977610996
ACH-000873,-0.6018326790316713
ACH-000876,-0.4926412203833688
ACH-000878,-0.8919734334205308
ACH-000880,-0.6997824268489677
ACH-000881,-0.6555096730984878
ACH-000882,-0.7257671951752809
ACH-000884,-0.9348782698623436
ACH-000885,-0.5201476267477458
ACH-000887,-0.4588783872556008
ACH-000889,-0.8640077912717168
ACH-000896,-0.8681141863158843
ACH-000898,-0.3867691705243076
ACH-000900,-0.5427890234903623
ACH-000901,-0.5334208803878584
ACH-000905,-0.6646610616538988
ACH-000906,-0.7875430289215667
ACH-000907,-0.4821762666118539
ACH-000910,-0.6551606134728337
ACH-000911,-0.6764841189503136
ACH-000912,-0.9143565942617228
ACH-000913,-0.8690321712371413
ACH-000915,-0.7704730126318566
ACH-000916,-0.6607548397858992
ACH-000917,-0.7202137672493132
ACH-000920,-0.5218559374382993
ACH-000921,-0.7131330457344358
ACH-000924,-0.4856556165564472
ACH-000926,-0.4300065605260411
ACH-000928,-0.6279404603239804
ACH-000929,-0.9163971115714928
ACH-000932,-0.4147079874481605
ACH-000935,-0.7161154364560789
ACH-000936,-0.6850380452097862
ACH-000937,-0.7058534282829585
ACH-000938,-0.8808706147953222
ACH-000939,-0.6691062363597937
ACH-000941,-0.5581724075709319
ACH-000943,-0.7656125895873058
ACH-000946,-0.4338190139266883
ACH-000947,-0.6143873388294911
ACH-000948,-0.6060632502079066
ACH-000950,-0.753519003627678
ACH-000953,-0.6192751439993771
ACH-000954,-0.5686999300704465
ACH-000957,-0.537284771020426
ACH-000958,-0.5496290122621021
ACH-000960,-0.4211374810561305
ACH-000963,-0.7063692451693223
ACH-000968,-0.8944682950532736
ACH-000969,-0.6647135617179983
ACH-000972,-0.6792844034948723
ACH-000973,-1.0129265961904759
ACH-000974,-0.546141875114825
ACH-000978,-0.7900846276261101
ACH-000984,-0.5159700926019918
ACH-000986,-0.5359594232689432
ACH-000988,-1.213883073110288
ACH-000993,-0.4473182494811619
ACH-000994,-0.4460907256271295
ACH-000996,-0.5652715853033992
ACH-001001,-0.603834679967154
ACH-001020,-0.47796272760778
ACH-001028,-1.031822995548806
ACH-001031,-0.6506165170817538
ACH-001038,-0.2894498848262417
ACH-001048,-0.6886294585685273
ACH-001050,-0.9494674021965088
ACH-001053,-0.7360623299442225
ACH-001054,-0.7423507518990318
ACH-001061,-0.6536410123090424
ACH-001067,-0.6284580027803434
ACH-001075,-0.6424104559842789
ACH-001096,-0.6517512519533702
ACH-001111,-0.8894575912597198
ACH-001119,-0.7529166175061552
ACH-001128,-0.7329018637054229
ACH-001134,-0.5970436523889027
ACH-001151,-0.5996275703273308
ACH-001163,-0.6544171254889181
ACH-001164,-0.5604888756825661
ACH-001183,-0.5616768273058317
ACH-001192,-0.7456800437637102
ACH-001193,-0.6906811278284042
ACH-001196,-0.5603250835037
ACH-001197,-0.5830665166512158
ACH-001205,-0.6020465962945554
ACH-001211,-0.7455762695452429
ACH-001212,-0.5618636627055525
ACH-001228,-0.4199883038036936
ACH-001232,-0.7787789706852349
ACH-001239,-0.8754347829219563
ACH-001270,-0.9130643998419142
ACH-001274,-0.5927658712232723
ACH-001275,-0.7573213018010745
ACH-001277,-0.4321105635707978
ACH-001278,-0.40499899535595
ACH-001280,-0.3793276452682586
ACH-001283,-0.6355866021053662
ACH-001289,-0.5973758488028537
ACH-001300,-0.6985187627392314
ACH-001301,-0.4919220741153594
ACH-001302,-0.7471357296995945
ACH-001306,-0.9468851216641136
ACH-001318,-0.6245218040061103
ACH-001322,-0.7140071089454217
ACH-001328,-0.4669001341041966
ACH-001332,-0.9533037264620858
ACH-001336,-0.7153404345479984
ACH-001346,-0.7594332458471057
ACH-001353,-0.6620367251089343
ACH-001354,-0.6302737398214118
ACH-001367,-0.4701404852615066
ACH-001368,-0.6675407324280734
ACH-001374,-0.473051822197953
ACH-001377,-0.5034198986486551
ACH-001380,-0.6214657852663644
ACH-001391,-0.5907997640538679
ACH-001408,-0.726049066808018
ACH-001430,-0.6150643310048328
ACH-001431,-0.5652543029024006
ACH-001450,-0.6441210046215773
ACH-001496,-0.26487572926266656
ACH-001500,-0.7511718108594663
ACH-001523,-0.8411787524448843
ACH-001532,-0.5840158503866215
ACH-001550,-0.5752084276841706
ACH-001552,-0.7732947594162979
ACH-001554,-0.5793204206075666
ACH-001654,-0.8676733547573529
ACH-001735,-0.6930109038508377
ACH-001736,-1.0815592432013559
ACH-001737,-0.8620044991693141
ACH-001740,-0.7228738056495575
ACH-001745,-0.9503372428719332
ACH-001765,-0.6754474918703367
