,COL4A3BP (10087)
ACH-000148,-0.03694151374824112
ACH-000150,0.04287301084860667
ACH-000152,-0.1529367369453336
ACH-000153,0.13938477910328378
ACH-000159,-0.010171705906499328
ACH-000160,-0.03896936925024603
ACH-000163,-0.10915432176535432
ACH-000167,-0.7261504215569717
ACH-000168,-0.1196756673988711
ACH-000169,-0.07272992652869355
ACH-000178,-0.21929124392654686
ACH-000183,-0.1606667881362382
ACH-000188,-0.2101596280515036
ACH-000189,-0.03877962657886826
ACH-000190,0.12350351919804048
ACH-000198,-0.11816033513273586
ACH-000203,0.19228504814630515
ACH-000204,-0.14095697226695275
ACH-000206,-0.1826657091712761
ACH-000207,-0.2565728351974909
ACH-000208,-0.05902191261220521
ACH-000210,-0.2735315393230637
ACH-000211,-0.07778414105030852
ACH-000215,-0.16405131005843976
ACH-000221,0.11110039415979364
ACH-000222,-0.2859197386496181
ACH-000223,-0.043400150896598266
ACH-000226,-0.0110097491317645
ACH-000227,0.06100386137566705
ACH-000228,-0.3341956629636469
ACH-000231,-0.06502981170906473
ACH-000232,-0.07790715459690685
ACH-000233,-0.03735034565496402
ACH-000234,-0.2031655144517777
ACH-000235,-0.2212171198339193
ACH-000237,-0.0939887879869477
ACH-000238,0.03912371854619734
ACH-000242,0.08171897211375946
ACH-000243,-0.1053580726375591
ACH-000244,-0.3992905386733155
ACH-000246,-0.00859298226448495
ACH-000248,-0.14247897333052714
ACH-000250,-0.16001057262420595
ACH-000251,-0.0953846062788894
ACH-000252,-0.08761124630572001
ACH-000253,-0.11453318765800045
ACH-000255,-0.2883231491732939
ACH-000256,-0.1812359982962984
ACH-000257,-0.23695445188672098
ACH-000258,-0.27630016126290546
ACH-000259,0.04361643673580088
ACH-000260,0.17004864452713714
ACH-000261,-0.045487784159176
ACH-000262,-0.2970042536347773
ACH-000263,-0.3035801909509696
ACH-000264,-0.08203759273241291
ACH-000265,0.06823257785146047
ACH-000266,-0.1122028724301246
ACH-000272,-0.26061868197534344
ACH-000274,-0.2303374558580492
ACH-000277,-0.1436760844031766
ACH-000278,-0.2460780478864477
ACH-000279,-0.1296253988325071
ACH-000280,-0.18988021562605106
ACH-000281,-0.09972057190201528
ACH-000288,-0.2413423307498468
ACH-000291,-0.22227028756486644
ACH-000293,-0.0018797560481946265
ACH-000294,-0.0048437726840481286
ACH-000295,-0.06100024824178848
ACH-000296,-0.4705803609972509
ACH-000302,-0.12385799684623525
ACH-000304,-0.012301695278600162
ACH-000307,-0.2383090440884203
ACH-000308,0.03144503755410576
ACH-000310,-0.02406905061627929
ACH-000311,-0.23698382479540864
ACH-000312,0.10003656857110044
ACH-000315,-0.005396329854657767
ACH-000316,-0.4304745351565981
ACH-000317,-0.11572135685025545
ACH-000318,-0.012107311125878744
ACH-000319,-0.32190955833062923
ACH-000320,-0.10928806185787067
ACH-000322,-0.13850304200104935
ACH-000323,0.0020756544144429298
ACH-000324,-0.2608605890845019
ACH-000329,-0.14560886880406454
ACH-000330,-0.0015460101756738915
ACH-000331,-0.2668609561636113
ACH-000332,-0.05688605397040681
ACH-000334,-0.17951316250452207
ACH-000335,-0.182795408035108
ACH-000336,0.02323635490254756
ACH-000337,0.1431326208952795
ACH-000338,0.6570853366213375
ACH-000339,-0.036982883863574935
ACH-000341,-0.182733467095262
ACH-000348,-0.20301677720697955
ACH-000350,0.06879895319717988
ACH-000352,-0.07154283981458652
ACH-000356,-0.19237211263059706
ACH-000361,0.0043734057847741635
ACH-000362,-0.3962312406866565
ACH-000363,-0.230300941642598
ACH-000364,-0.059821838652903664
ACH-000365,-0.09988172959951644
ACH-000366,0.12227025318211007
ACH-000368,0.019784636279989016
ACH-000374,-0.001885801130415948
ACH-000375,-0.05518721402986293
ACH-000376,-0.1035017788146586
ACH-000381,-0.4533588501426374
ACH-000383,-0.3586358291125004
ACH-000387,0.06103154928317659
ACH-000389,-0.1354110622289962
ACH-000390,-0.0393918634260346
ACH-000393,-0.16116163934302238
ACH-000395,-0.3037041814828488
ACH-000396,0.05561826828673437
ACH-000397,-0.03964202865814876
ACH-000401,-0.2051089637631621
ACH-000402,-0.01860803374841681
ACH-000403,-0.08880446687565352
ACH-000404,-0.0984243177740378
ACH-000406,0.00015107417418805768
ACH-000407,-0.4874691067790338
ACH-000408,-0.3641532578719213
ACH-000410,-0.09116313921371964
ACH-000411,-0.339925807974372
ACH-000414,-0.2323803324541049
ACH-000415,0.04692939207684022
ACH-000416,-0.1683781455252234
ACH-000420,-0.6948837192128625
ACH-000421,0.12844005580504206
ACH-000424,-0.30505085053608444
ACH-000425,-0.20273320477095474
ACH-000426,-0.3408391906144788
ACH-000427,-0.4300127922105281
ACH-000433,-0.27849350915373033
ACH-000435,-0.20817303535344064
ACH-000436,-0.14895609590719955
ACH-000444,-0.016342941354154344
ACH-000445,-0.23824700489134135
ACH-000448,-0.23633902738119766
ACH-000450,-0.02112638397486591
ACH-000452,-0.0897261974235917
ACH-000454,-0.20309704909587548
ACH-000458,-0.09577953195780904
ACH-000459,0.11660314015926433
ACH-000460,-0.1054300408829
ACH-000461,-0.18984660851324706
ACH-000463,-0.04169572410192933
ACH-000464,0.013964462839126274
ACH-000466,-0.4751885229014754
ACH-000467,-0.2509112294132635
ACH-000468,-0.30937290473276
ACH-000469,-0.3972469118334359
ACH-000470,-0.16194117661544155
ACH-000471,-0.7170509620633666
ACH-000472,-0.03201576164644187
ACH-000473,0.0050420833588831595
ACH-000475,-0.1635430705885613
ACH-000476,0.07646150006743882
ACH-000477,0.1207244383677617
ACH-000479,-0.1459290714724123
ACH-000480,-0.08783395582164187
ACH-000481,-0.07656481993355245
ACH-000483,0.016953202378694784
ACH-000484,-0.2463725894232593
ACH-000485,-0.1485948138615605
ACH-000486,-0.11387134877010807
ACH-000487,-0.20434795992629676
ACH-000488,-0.024111926939360245
ACH-000490,-0.17149578615432085
ACH-000491,-0.09022349474744852
ACH-000495,-0.12680909828154374
ACH-000496,-0.15593567973097444
ACH-000499,-0.09651005934658488
ACH-000500,-0.03269954901036018
ACH-000502,-0.005793611360189944
ACH-000503,-0.3239682204819971
ACH-000505,-0.08501918179450668
ACH-000507,-0.017442523569269678
ACH-000510,0.012700008202885256
ACH-000511,-0.2327231888228451
ACH-000512,-0.4853617193989556
ACH-000516,-0.18574015160970103
ACH-000517,-0.2305482958519435
ACH-000518,-0.2501099390249233
ACH-000520,-0.2189276401163356
ACH-000521,-0.587259199313418
ACH-000522,-0.19661480966434808
ACH-000524,-0.16773532124734766
ACH-000527,-0.03152002578195565
ACH-000528,-0.08470541908529558
ACH-000537,-0.18307591805776352
ACH-000541,-0.309578889813012
ACH-000542,-0.07376855951023152
ACH-000544,-0.2793689943076373
ACH-000545,-0.28650869530367434
ACH-000547,-0.4825968776690631
ACH-000548,-0.3728739584521816
ACH-000549,-0.1324780997942778
ACH-000550,-0.11149410857407363
ACH-000552,-0.023534394503947467
ACH-000556,-0.09174734398322032
ACH-000557,-0.3601860876094686
ACH-000569,0.08161747625799336
ACH-000570,-0.10242945147494964
ACH-000571,-0.2743637364597456
ACH-000573,-0.2153316879849436
ACH-000576,-0.03886556469432107
ACH-000579,0.1833248883513335
ACH-000580,-0.04830231712027863
ACH-000584,-0.14108820662183127
ACH-000585,0.06998677293549246
ACH-000588,-0.3896315835864528
ACH-000589,0.0009124896674058057
ACH-000591,-0.13005645751941772
ACH-000593,-0.19879124787541705
ACH-000600,-0.1514414299303735
ACH-000601,-0.08674750195077809
ACH-000605,-0.056615554610093585
ACH-000606,-0.047532589957461235
ACH-000608,-0.3478368643464903
ACH-000614,-0.2561575346005884
ACH-000616,-0.10700668124090698
ACH-000618,-0.011554778775070652
ACH-000619,-0.38391215273877455
ACH-000620,-0.17381084729547572
ACH-000621,-0.02906003735019576
ACH-000622,-0.2217983124322389
ACH-000623,-0.1369556349864982
ACH-000624,-0.058446426242670824
ACH-000627,-0.2767802388145966
ACH-000630,-0.23623743734873506
ACH-000631,-0.10706106910863518
ACH-000632,-0.0942150648402898
ACH-000633,-0.3605762328724688
ACH-000637,-0.12352004458609905
ACH-000638,0.015862503849403454
ACH-000646,0.09724234185042377
ACH-000647,0.031382906778305776
ACH-000648,-0.21382266821350215
ACH-000649,-0.4937806576686777
ACH-000651,0.03174971823543666
ACH-000652,-0.11623852557520603
ACH-000653,-0.2857113617457915
ACH-000657,-0.028047981143534337
ACH-000658,-0.33231066145637883
ACH-000661,-0.09070319870109053
ACH-000662,0.07419488837792124
ACH-000663,-0.2524513440265834
ACH-000665,-0.12758750509967945
ACH-000671,-0.9735395127534188
ACH-000672,-0.10761667609790114
ACH-000673,-0.18316314374880266
ACH-000676,0.1295663658222487
ACH-000677,-0.04424524913230846
ACH-000681,-0.3574780454020493
ACH-000683,0.024710932698834343
ACH-000684,-0.4683509825263621
ACH-000688,-0.35386550294809577
ACH-000693,-0.08868762439758067
ACH-000694,-0.07023168661568151
ACH-000695,-0.23830876723683225
ACH-000696,-0.09101079721361294
ACH-000697,-0.3163261236086465
ACH-000699,-0.009736098693434787
ACH-000701,-0.0021379902801101263
ACH-000706,-0.18169470388749606
ACH-000711,-0.289899545957931
ACH-000713,-0.02643127164434271
ACH-000714,0.02890706255077279
ACH-000718,-0.07587138410688539
ACH-000720,0.026608213409966226
ACH-000721,-0.0013341894266433287
ACH-000724,-0.2858553937941345
ACH-000725,-0.032109442139667314
ACH-000732,-0.14845416546515414
ACH-000734,-0.1145177574076895
ACH-000735,-0.2412920113803876
ACH-000736,0.1935844310308458
ACH-000738,-0.16852644762280822
ACH-000746,0.10253197062249768
ACH-000747,0.0005428543670899528
ACH-000748,0.01189900066989532
ACH-000753,-0.03912341623578642
ACH-000756,-0.017515455147597843
ACH-000757,-0.11867700095729178
ACH-000758,-0.1895568053668812
ACH-000760,-0.11738327897791816
ACH-000762,-0.1724539395559389
ACH-000763,-0.0712037435180864
ACH-000764,-0.32231416325979506
ACH-000765,-0.06184642167871516
ACH-000766,-0.1360846366689143
ACH-000767,-0.04500332822700223
ACH-000768,-0.27330126069964583
ACH-000769,0.007748291698183183
ACH-000770,-0.14413133639364215
ACH-000771,-0.3773047239943159
ACH-000773,-0.21016394869423705
ACH-000776,-0.155076996636579
ACH-000777,0.040669184214325374
ACH-000778,-0.03416289924723403
ACH-000781,-0.10766673387239778
ACH-000782,-0.0331355451858018
ACH-000783,0.15097404343618065
ACH-000784,0.03589149313514856
ACH-000785,-0.20451179554503435
ACH-000787,-0.14040338460837926
ACH-000788,-0.14508236348254575
ACH-000791,-0.0910641071749792
ACH-000792,-0.1426551749861318
ACH-000794,-0.3061645028951721
ACH-000796,-0.3444340973338977
ACH-000798,-0.3418960952554866
ACH-000799,0.01100662586474594
ACH-000800,-0.20615082397949774
ACH-000802,-0.0774332180740358
ACH-000804,0.03828483778870887
ACH-000805,-0.21951640452458707
ACH-000809,-0.24715151524785936
ACH-000810,0.05603278386781735
ACH-000811,-0.2046783769089974
ACH-000817,-0.35704979871389825
ACH-000819,-0.08505767341509245
ACH-000820,-0.28753709709709946
ACH-000821,-0.10771211173971837
ACH-000822,0.005592520316936567
ACH-000823,-0.19384429914793186
ACH-000824,-0.1269088799912161
ACH-000827,-0.03619517721363597
ACH-000829,-0.5597577052396491
ACH-000831,-0.036114330586906815
ACH-000832,-0.29133278393006656
ACH-000833,0.13379001651412814
ACH-000834,-0.07387368579220986
ACH-000835,-0.09568624876460873
ACH-000836,-0.5409318917055741
ACH-000837,-0.04033952627995716
ACH-000838,-0.8311795993570597
ACH-000839,-0.2529353369496087
ACH-000840,-0.4781423467070231
ACH-000841,-0.09874972575557084
ACH-000843,-0.3357804632436305
ACH-000846,-0.25396238970886065
ACH-000847,-0.1587727454923452
ACH-000848,-0.039799845837218094
ACH-000849,-0.05039862184089648
ACH-000851,-0.30340636695713324
ACH-000855,-0.1339602361106762
ACH-000856,-0.00045939255789153634
ACH-000858,-0.0024347698815647984
ACH-000859,-0.3505173895431589
ACH-000861,-0.2389193364514061
ACH-000862,0.12854200508849142
ACH-000865,-0.09493191132834533
ACH-000866,-0.0231527433379886
ACH-000867,-0.10806673290605637
ACH-000869,-0.1836505355810349
ACH-000872,-0.11379966086147353
ACH-000873,-0.18749025935422994
ACH-000876,-0.15284969480715088
ACH-000878,-0.13937085336293914
ACH-000880,-0.0917374082399754
ACH-000881,-0.19397126867817832
ACH-000882,-0.30501291224526456
ACH-000884,-0.2277586743367025
ACH-000885,-0.0954413582858536
ACH-000887,-0.04355826891501149
ACH-000889,-0.05170746143370218
ACH-000896,-0.14908901354243226
ACH-000898,-0.03281079777146498
ACH-000900,-0.19930982399707312
ACH-000901,0.06362788629793438
ACH-000905,-0.1476199039366805
ACH-000906,0.019212427651721157
ACH-000907,-0.13109765444167207
ACH-000910,-0.2467597355279009
ACH-000911,-0.003240968663278973
ACH-000912,-0.08020133256049987
ACH-000913,-0.146995442501023
ACH-000915,-0.2469055678749079
ACH-000916,-0.1942006054796988
ACH-000917,0.0008421500639246159
ACH-000920,-0.3037101874458113
ACH-000921,-0.017753945093165073
ACH-000924,-0.3204519444300188
ACH-000926,-0.06239875760849462
ACH-000928,-0.3622395416069503
ACH-000929,-0.12648799425633075
ACH-000932,0.035280978861551515
ACH-000935,-0.26705839970665823
ACH-000936,-0.04538920351037346
ACH-000937,0.014549210185086746
ACH-000938,-0.17821232004802492
ACH-000939,-0.10312111080044276
ACH-000941,0.02495895042263895
ACH-000943,-0.025894550241867226
ACH-000946,-0.28640247055427565
ACH-000947,0.035253919354037634
ACH-000948,-0.1539233702336649
ACH-000950,-0.059991318103757865
ACH-000953,-0.06328985588204837
ACH-000954,0.057507497941523975
ACH-000957,-0.09723194205001763
ACH-000958,0.017990023511168008
ACH-000960,-0.14878182340194768
ACH-000963,-0.12974216982345216
ACH-000968,-0.3936806621792075
ACH-000969,0.014566355906364263
ACH-000972,-0.09447683300042596
ACH-000973,-0.15178866887012532
ACH-000974,-0.045867337897728455
ACH-000978,0.019173473635078597
ACH-000984,0.03399156944623305
ACH-000986,-0.11338651940431795
ACH-000988,-0.4322592870676297
ACH-000993,0.1687765107588121
ACH-000994,-0.12176367133149815
ACH-000996,-0.04336522099395804
ACH-001001,-0.17006754177051914
ACH-001020,-0.11937344545287915
ACH-001028,0.05748685407809289
ACH-001031,0.0970184806861764
ACH-001038,-0.05468320867165512
ACH-001048,-0.4394759463636349
ACH-001050,-0.04710001085470057
ACH-001053,-0.2787629665811226
ACH-001054,-0.2779210263739699
ACH-001061,0.03681862411357576
ACH-001067,-0.18748706903807852
ACH-001075,-0.04305112416411399
ACH-001096,-0.01723316453135395
ACH-001111,-0.1859203169863736
ACH-001119,-0.0608705269804795
ACH-001128,-0.061085458970713026
ACH-001134,-0.3517416584170974
ACH-001151,-0.003567179993835444
ACH-001163,-0.17830268340402344
ACH-001164,0.12003739528504727
ACH-001183,0.0003054195412547072
ACH-001192,-0.07752566053596872
ACH-001193,-0.010153051110860092
ACH-001196,-0.02755427451285162
ACH-001197,-0.3205314499944529
ACH-001205,-0.41058255455851095
ACH-001211,0.034785629767312615
ACH-001212,-0.07936052695426406
ACH-001228,-0.10843437961626726
ACH-001232,-0.239443680749338
ACH-001239,-0.04347082887753643
ACH-001270,-0.0071194873618786875
ACH-001274,-0.449476645291432
ACH-001275,-0.1968652760867168
ACH-001277,-0.13694861544692433
ACH-001278,-0.017353035903113708
ACH-001280,0.07879913155288859
ACH-001283,-0.11682510306129736
ACH-001289,0.0026870473743124345
ACH-001300,0.08912910691772041
ACH-001301,-0.05444525690923735
ACH-001302,0.11151894583961468
ACH-001306,-0.01913137279561138
ACH-001318,-0.4133187025481631
ACH-001322,0.017144230772516953
ACH-001328,-0.2706654322716388
ACH-001332,-0.4805677042843061
ACH-001336,-0.012517030754325259
ACH-001346,-0.21414679132400385
ACH-001353,-0.4543024248133472
ACH-001354,-0.24294946107559856
ACH-001367,0.12479455753606153
ACH-001368,-0.03135445929365327
ACH-001374,-0.08561483897342266
ACH-001377,-0.22424571602167326
ACH-001380,-0.0020597285758407204
ACH-001391,-0.17440050563555892
ACH-001408,-0.05000574329739032
ACH-001430,-0.10475733818204104
ACH-001431,-0.08451302333847305
ACH-001450,0.110155893413405
ACH-001496,-0.17746184079401822
ACH-001500,-0.19423665355959355
ACH-001523,-0.26537939689481843
ACH-001532,0.04159267040607286
ACH-001550,-0.04974858814136838
ACH-001552,-0.22084987920608545
ACH-001554,-0.16948560247322966
ACH-001654,-0.0922824840741614
ACH-001735,-0.2534450764636299
ACH-001736,-0.1080842798124105
ACH-001737,-0.4734059291930052
ACH-001740,-0.013037633057047174
ACH-001745,-0.11909444913477747
ACH-001765,0.03557288193506344
