,GH1 (2688)
ACH-000004,0.21920691445697008
ACH-000005,0.3656183265532683
ACH-000007,0.15090468766759718
ACH-000009,0.3376140881820519
ACH-000011,0.21718701918268374
ACH-000012,0.10497310495953087
ACH-000013,0.24124813360641684
ACH-000014,0.153779493456198
ACH-000015,0.2245102960358322
ACH-000017,0.060513042668061075
ACH-000018,0.08839819523051604
ACH-000019,0.11782216815424708
ACH-000021,0.20240899878905985
ACH-000022,0.04593373874812345
ACH-000025,0.1907350284190316
ACH-000028,0.07376010419544794
ACH-000030,0.16563604138006113
ACH-000035,0.17876402171810685
ACH-000036,0.12414815762564503
ACH-000037,0.21937000016084046
ACH-000039,0.0570493573545544
ACH-000040,0.2775152351921011
ACH-000041,0.2110749400460456
ACH-000042,0.3310818166148861
ACH-000045,0.04407981012835623
ACH-000047,0.1935341662798667
ACH-000052,0.3641893831727821
ACH-000053,0.21620222141643186
ACH-000054,0.16367259745900994
ACH-000055,0.03730280248355888
ACH-000060,0.1631871703414398
ACH-000067,0.1844242678075963
ACH-000070,0.0678647931698023
ACH-000075,0.11977065554210868
ACH-000078,0.1749623051942883
ACH-000082,0.2645386410374438
ACH-000085,0.2919308076302322
ACH-000086,0.1971563996859277
ACH-000087,0.11466584344543222
ACH-000092,0.19213236746079854
ACH-000095,0.2579242234801006
ACH-000097,0.2883777175949102
ACH-000098,0.20925094316979534
ACH-000099,0.19144199990134364
ACH-000108,0.1804079045005041
ACH-000113,0.30040534168544153
ACH-000116,0.16339701012965066
ACH-000118,-0.03625439984364481
ACH-000120,-0.06557405467921705
ACH-000123,0.18979908816603552
ACH-000127,0.21715351353847592
ACH-000128,0.16267523945740592
ACH-000132,0.1767059757979475
ACH-000133,0.2084278922683511
ACH-000137,0.15494784848316792
ACH-000138,0.20630026150794767
ACH-000142,-0.057104775518426576
ACH-000143,0.21188846366664335
ACH-000146,0.17485604958051404
ACH-000148,0.19769500847608829
ACH-000150,0.15426186169166836
ACH-000152,0.18537782429063832
ACH-000153,0.5047816545741131
ACH-000159,0.2077557544673795
ACH-000160,0.21109078196134476
ACH-000163,0.18161928838372898
