,ZCCHC17 (51538)
ACH-000004,0.05126067220302777
ACH-000005,-0.2018885610005453
ACH-000007,-0.22231600021007725
ACH-000009,-0.23761866146334346
ACH-000011,-0.2659397803528084
ACH-000012,-0.2516174803544875
ACH-000013,-0.2569919760138482
ACH-000014,-0.06081211740535095
ACH-000015,-0.07482524654397722
ACH-000017,-0.22291982232003574
ACH-000018,-0.17409621156552973
ACH-000019,-0.15963901627833307
ACH-000021,-0.1479004542773653
ACH-000022,-0.12238325453494935
ACH-000025,-0.21724999268962514
ACH-000028,-0.16100170314915072
ACH-000030,-0.1494490981049688
ACH-000035,-0.39974987613011387
ACH-000036,-0.13918190881598044
ACH-000037,-0.2817808565833384
ACH-000039,-0.16124845565751106
ACH-000040,-0.21939147685023394
ACH-000041,-0.19613337555164498
ACH-000042,-0.10801886326045554
ACH-000045,-0.19516346336780072
ACH-000047,-0.20252541311749547
ACH-000052,-0.2449793971584223
ACH-000053,-0.1368135048935587
ACH-000054,-0.2546733887386995
ACH-000055,-0.20391191724981508
ACH-000060,-0.2307838717082735
ACH-000067,-0.22990349942771576
ACH-000070,-0.24300296883534936
ACH-000075,-0.1657130688002403
ACH-000078,-0.17375327283532987
ACH-000082,-0.2525145707618307
ACH-000085,-0.36001075404017696
ACH-000086,-0.2989545639650876
ACH-000087,-0.4910078118667793
ACH-000092,-0.2989661499545032
ACH-000095,-0.2774224412063542
ACH-000097,-0.2949769618840897
ACH-000098,-0.20328473998614974
ACH-000099,-0.1510590808647927
ACH-000108,-0.2112800818629802
ACH-000113,-0.1724560910785488
ACH-000116,-0.17770944660164026
ACH-000118,-0.16476269956938394
ACH-000120,-0.18428083412203772
ACH-000123,-0.15252511054706852
ACH-000127,-0.2089038741361215
ACH-000128,-0.08074371661887404
ACH-000132,-0.20863579408620006
ACH-000133,-0.2904402658224841
ACH-000137,-0.3312963350326094
ACH-000138,-0.12745358289042916
ACH-000142,-0.09841480157864092
ACH-000143,-0.11180132423262401
ACH-000146,-0.1761530105453034
ACH-000148,-0.14289198290752916
ACH-000150,-0.3525355999439567
ACH-000152,-0.2928520189252658
ACH-000153,-0.24567203833684575
ACH-000159,-0.23597167157447735
ACH-000160,-0.14277638614147106
ACH-000163,-0.09073158542220706
ACH-000167,-0.29259450823889954
ACH-000168,-0.13993103677000038
ACH-000169,-0.26806594578414394
ACH-000178,-0.274510531224642
ACH-000183,-0.16840295225264446
ACH-000188,-0.3617908301995203
ACH-000189,-0.20790554997706426
ACH-000190,-0.24312704065475102
ACH-000198,-0.2253471292333798
ACH-000203,-0.1803971026517987
ACH-000204,-0.2937595672776366
ACH-000206,-0.301430587767376
ACH-000207,-0.2049907519609266
ACH-000208,-0.3017226242510075
ACH-000210,-0.12039341483278587
ACH-000211,-0.11704443608372385
ACH-000215,-0.3318815884190708
ACH-000221,-0.32182294923654703
ACH-000222,-0.1144424721054472
ACH-000223,-0.34832454109640937
ACH-000226,-0.12225432285911585
ACH-000227,-0.3131642869750205
ACH-000228,-0.20500618888879324
ACH-000231,-0.20750292604482373
ACH-000232,-0.15786122294723234
ACH-000233,-0.16703492976868234
ACH-000234,-0.24648722762342926
ACH-000235,-0.12115618041616448
ACH-000237,-0.391059776992095
ACH-000238,-0.3512433836230764
ACH-000242,-0.3907784891253532
ACH-000243,-0.2014844317417636
ACH-000244,-0.3202147454934391
ACH-000246,-0.20318730507749327
ACH-000248,-0.20780383971737068
ACH-000250,-0.2312345390127604
ACH-000251,-0.033625321334812684
ACH-000252,-0.17696751930969734
ACH-000253,-0.2586670234197244
ACH-000255,-0.2579692741935336
ACH-000256,-0.19326278596544935
ACH-000257,-0.4202095508699363
ACH-000258,-0.20745679973684736
ACH-000259,-0.2975985106689377
ACH-000260,-0.2520554237324353
ACH-000261,-0.2602715084640792
ACH-000262,-0.20470589496740324
ACH-000263,-0.10224050112290176
ACH-000264,-0.19661338564727412
ACH-000265,-0.2162977191106973
ACH-000266,-0.20139135511236853
ACH-000272,-0.1415975863340655
ACH-000274,-0.3316848046890585
ACH-000277,-0.2516535017169573
ACH-000278,-0.19169737733561912
ACH-000279,-0.1547811880187355
ACH-000280,-0.1570266728028832
ACH-000281,-0.19637189611606126
ACH-000288,-0.2398189712685701
ACH-000291,-0.22968152363421185
ACH-000293,-0.25038716268951466
ACH-000294,-0.16768178349343893
ACH-000295,-0.10874979811980273
ACH-000296,-0.3544563427841676
ACH-000302,-0.3228250676502337
ACH-000304,-0.07564806284045952
ACH-000307,-0.18834258405305665
ACH-000308,-0.2336551642095945
ACH-000310,-0.4851316662401155
ACH-000311,-0.2466012201476124
ACH-000312,-0.2902539961594178
ACH-000315,-0.13702756796773835
ACH-000316,-0.1889449941086144
ACH-000317,-0.2925765377502725
ACH-000318,-0.192308844314104
ACH-000319,-0.24962695868826604
ACH-000320,-0.16184772629872965
ACH-000322,-0.40854652299077904
ACH-000323,-0.16395897195389622
ACH-000324,-0.2395291653313745
ACH-000329,-0.2131210361792792
ACH-000330,-0.10798713325734544
ACH-000331,-0.21561470720509227
ACH-000332,-0.2649879043735043
ACH-000334,-0.40627701062296573
ACH-000335,-0.2787786518587058
ACH-000336,-0.2465993442469177
ACH-000337,-0.3311914433438506
ACH-000338,0.02587890242585178
ACH-000339,-0.2083235222277688
ACH-000341,-0.2167175950032887
ACH-000348,-0.2826540487773421
ACH-000350,-0.15859612535152615
ACH-000352,-0.2748290509112977
ACH-000356,-0.2446521378575764
ACH-000361,-0.23769586914075946
ACH-000362,-0.15039578089977693
ACH-000363,-0.22995639080516345
ACH-000364,-0.3279134398862522
ACH-000365,-0.10782975762784064
ACH-000366,-0.16551518895452802
ACH-000368,-0.3965730540352452
ACH-000374,-0.07555753703061527
ACH-000375,-0.06497141034056197
ACH-000376,-0.35661867585911594
ACH-000381,-0.23101608727204997
ACH-000383,-0.23766055338879635
ACH-000387,-0.08003558371484243
ACH-000389,-0.15662190684124697
ACH-000390,-0.1513173048813362
ACH-000393,-0.22547977724445906
ACH-000395,-0.16461697004882808
ACH-000396,-0.04378346442526481
ACH-000397,-0.16239941456899484
ACH-000401,-0.2029171715711872
ACH-000402,-0.5110999770112421
ACH-000403,-0.1413201473703832
ACH-000404,0.012539076574797043
ACH-000406,-0.17656162380161988
ACH-000407,-0.14682262109001012
ACH-000408,-0.13783723260297456
ACH-000410,-0.1847373292174819
ACH-000411,-0.3956472696236232
ACH-000414,-0.19883173241461669
ACH-000415,-0.18321618180100271
ACH-000416,-0.20972996975470934
ACH-000420,-0.1310243748870721
ACH-000421,-0.2085701319094912
ACH-000424,-0.3512812249914973
ACH-000425,-0.2239675491157741
ACH-000426,-0.17313395125184108
ACH-000427,-0.08544255998139302
ACH-000433,0.00454807788645846
ACH-000435,-0.4209275071420728
ACH-000436,-0.13587489480942064
ACH-000444,-0.21742897638150693
ACH-000445,-0.1192058396730301
ACH-000448,-0.2957206706208507
ACH-000450,-0.16104852461532082
ACH-000452,-0.06705562174602178
ACH-000454,-0.16865577938468512
ACH-000458,-0.11532007784498167
ACH-000459,-0.1391763849074626
ACH-000460,-0.1595495622388385
ACH-000461,-0.3057673557804896
ACH-000463,-0.1641387121777592
ACH-000464,-0.2654111953317525
ACH-000466,-0.13483769073878266
ACH-000467,-0.27065207919867496
ACH-000468,-0.1536524526954566
ACH-000469,-0.24873051872628446
ACH-000470,-0.1525773837428954
ACH-000471,-0.12130606851820863
ACH-000472,-0.1883944807419302
ACH-000473,-0.2059320701533332
ACH-000475,-0.3115594234089425
ACH-000476,-0.2729004556191875
ACH-000477,-0.15247048012940104
ACH-000479,-0.293470061991768
ACH-000480,-0.22953442592125364
ACH-000481,-0.11009423551355826
ACH-000483,-0.20332162549352087
ACH-000484,-0.16238283818200516
ACH-000485,-0.2279605145275968
ACH-000486,-0.2008381697059911
ACH-000487,-0.17086517862914158
ACH-000488,-0.24022012221347164
ACH-000490,-0.3222226079852019
ACH-000491,-0.1938040254608794
ACH-000495,-0.27423960149383725
ACH-000496,-0.13835932558838268
ACH-000499,-0.0994587822981277
ACH-000500,-0.4997132860934131
ACH-000502,-0.14301925325093195
ACH-000503,-0.3377033918715415
ACH-000505,-0.19338517705124555
ACH-000507,-0.2647895954737536
ACH-000510,-0.1792073132298664
ACH-000511,-0.15664884955258204
ACH-000512,-0.18907560548370653
ACH-000516,-0.18659795674684612
ACH-000517,-0.14637623336082164
ACH-000518,-0.24528434015252845
ACH-000520,-0.1814765257626307
ACH-000521,-0.2296917756516779
ACH-000522,-0.2711572243811133
ACH-000524,-0.18581582990817727
ACH-000527,-0.18892695785909489
ACH-000528,-0.14698984172703364
ACH-000537,-0.15417207900513127
ACH-000541,-0.2765463887739961
ACH-000542,-0.14269632308422706
ACH-000544,-0.26122228582810386
ACH-000545,-0.1788140897168244
ACH-000547,-0.27800818627106505
ACH-000548,-0.22022882326600488
ACH-000549,-0.12872172092589734
ACH-000550,-0.2806141731882091
ACH-000552,-0.10315550595072397
ACH-000556,-0.19882514595862685
ACH-000557,-0.04163453779766398
ACH-000569,-0.27641865768872376
ACH-000570,-0.2366421641170554
ACH-000571,-0.2319894039314265
ACH-000573,-0.22230061496890505
ACH-000576,-0.3270781176315635
ACH-000579,-0.2931615816290306
ACH-000580,-0.3257247495270874
ACH-000584,-0.1807931853203881
ACH-000585,-0.2019360121768786
ACH-000588,-0.16188505399021136
ACH-000589,-0.20405344423631555
ACH-000591,-0.26853165341534085
ACH-000593,-0.16553563795570092
ACH-000600,-0.2381769380255527
ACH-000601,-0.1875261200394717
ACH-000605,-0.200815316226032
ACH-000606,-0.2401745054479581
ACH-000608,-0.20114731171665845
ACH-000614,-0.3350149170673085
