,FAM86C1 (55199)
ACH-000265,-0.22356527319470745
ACH-000266,-0.18945186474749293
ACH-000272,-0.12240433930808055
ACH-000274,-0.05317896440725072
ACH-000277,-0.40043885826102893
ACH-000278,-0.16232553258513066
ACH-000279,-0.028146911014375203
ACH-000280,-0.301597407120388
ACH-000281,-0.12144147302544285
ACH-000288,-0.2084302884399808
ACH-000291,-0.2561785942522533
ACH-000293,-0.3544458868349215
ACH-000294,-0.3173529804234421
ACH-000295,0.11968871084777545
ACH-000296,-0.33757027649830346
ACH-000302,-0.2019284990843379
ACH-000304,-0.09957150797198054
ACH-000307,-0.2389074640410375
ACH-000308,-0.15203778075363525
ACH-000310,-0.15878342123490155
ACH-000311,-0.2890649620225207
ACH-000312,-0.25065772838532746
ACH-000315,-0.13880257986416264
ACH-000316,-0.3431764390444281
ACH-000317,0.023646221284010283
ACH-000318,-0.5724222048425389
ACH-000319,-0.1567696291317172
ACH-000320,-0.0975978742091306
ACH-000322,0.2709297552202397
ACH-000323,-0.22447613036694386
ACH-000324,-0.22079242587015105
ACH-000329,-0.010969802589057312
ACH-000330,-0.03905661992163738
ACH-000331,-0.2877820219356529
ACH-000332,-0.1211407560946772
ACH-000334,0.036061593474435716
ACH-000335,-0.08553629710805012
ACH-000336,0.06737591821864795
ACH-000337,-0.47409045883845
ACH-000338,-0.27545193840309984
ACH-000339,-0.10480723681788508
ACH-000341,-0.17153875084550665
ACH-000348,0.04830015509721312
ACH-000350,-0.12228468007172948
ACH-000352,-0.12271178824523478
ACH-000356,-0.31329485739076424
ACH-000361,-0.1707320236724741
ACH-000362,-0.0727879280917786
ACH-000363,-0.21282775842338306
ACH-000364,-0.07766025105362181
ACH-000365,0.06915429125209352
ACH-000366,-0.2732567089892132
ACH-000368,-0.016928614592655152
ACH-000374,-0.3076371037000496
ACH-000375,-0.1855666697995169
ACH-000376,-0.2235935964173579
ACH-000381,-0.22130074708272246
ACH-000383,-0.11626337398874854
ACH-000387,-0.20809924954861125
ACH-000389,-0.10480256846571907
ACH-000390,-0.010812290769910369
ACH-000393,-0.17489716955378448
ACH-000395,-0.183393722957245
ACH-000396,0.12541584951788973
ACH-000397,-0.22188321123831906
ACH-000401,-0.2351973737921006
ACH-000402,0.17684280444386144
ACH-000403,-0.2344625637432485
ACH-000404,-0.379408889259078
ACH-000406,-0.2538097726733577
ACH-000407,-0.10768494182580636
ACH-000408,-0.3293111812557644
ACH-000410,-0.2343717863655249
ACH-000411,-0.03668150341594146
ACH-000414,-0.14320680582399822
ACH-000415,-0.17877796667242213
ACH-000416,-0.01086939540537771
ACH-000420,-0.24643248209244184
ACH-000421,-0.17166651237531147
ACH-000424,-0.15870227024321915
ACH-000425,-0.10906172619316493
ACH-000426,-0.455361432204139
ACH-000427,-0.06699958690690451
ACH-000433,-0.11909536878234153
ACH-000435,-0.23503024183683016
ACH-000436,-0.2909633011724352
ACH-000444,-0.03494264484304496
ACH-000445,-0.22199929043028596
ACH-000448,-0.2721262356865723
ACH-000450,-0.7165049231017432
ACH-000452,-0.04761224982051239
ACH-000454,-0.20834230582209207
ACH-000458,-0.33153581379276764
ACH-000459,-0.12659633069027226
ACH-000460,-0.39202583798018004
ACH-000461,-0.14171237399325926
ACH-000463,-0.22571720993853425
ACH-000464,-0.09589718968909387
ACH-000466,-0.3937524660629092
ACH-000467,-0.38237770965218143
ACH-000468,-0.12111388240426367
ACH-000469,-0.20275799035324585
ACH-000470,-0.03581169954304063
ACH-000471,-0.11628440913441802
ACH-000472,-0.057209448819312135
ACH-000473,-0.1388613563801566
ACH-000475,-0.1704022338081443
ACH-000476,-0.2621571492048445
ACH-000477,-0.2720538543669506
ACH-000479,-0.012282415956304731
ACH-000480,-0.2946104382151023
ACH-000481,-0.3477331886706335
ACH-000483,-0.43899633557389617
ACH-000484,-0.15278096865887186
ACH-000485,-0.16989957023903166
ACH-000486,-0.18788702890360606
ACH-000487,-0.09220633765150844
ACH-000488,-0.2149394950680977
ACH-000490,-0.14957987629933772
ACH-000491,-0.3125122503563521
ACH-000495,-0.2565786966793213
ACH-000496,-0.20583430548983367
ACH-000499,-0.3543962780445753
ACH-000500,0.15562918696762099
ACH-000502,-0.17806585984550888
ACH-000503,-0.2737031849387265
ACH-000505,-0.15777933919130116
ACH-000507,-0.2205201300962903
ACH-000510,-0.20296897605897185
ACH-000511,-0.18041072804510214
ACH-000512,-0.19484500261200252
ACH-000516,-0.13673888406174067
ACH-000517,-0.14939763893912145
ACH-000518,-0.14770683098759355
ACH-000520,-0.2908913859838595
ACH-000521,-0.15892221889954355
ACH-000522,-0.10919983084687204
ACH-000524,-0.19785415931227465
ACH-000527,-0.3241739139998532
ACH-000528,-0.17866279633556384
ACH-000537,-0.07699169158676128
ACH-000541,0.002704454196120177
ACH-000542,-0.15336695954918408
ACH-000544,-0.2859872079242868
ACH-000545,-0.1847056781197332
ACH-000547,-0.3123687161065618
ACH-000548,-0.28114005381157803
ACH-000549,-0.07501561152348095
ACH-000550,-0.25806483793091084
ACH-000552,0.04244492079526505
ACH-000556,-0.2107602965450947
ACH-000557,-0.06117790448395308
ACH-000569,-0.3890417650921122
ACH-000570,-0.2789913285431915
ACH-000571,-0.006008036864667592
ACH-000573,-0.09188024260124973
ACH-000576,-0.38145957959512
ACH-000579,-0.05423689763751602
ACH-000580,-0.1518627771577749
ACH-000584,-0.3814842199425912
ACH-000585,-0.12752067540400888
ACH-000588,-0.05819904839754597
ACH-000589,-0.21099647283617687
ACH-000591,-0.2111405353237308
ACH-000593,-0.08162232626510063
ACH-000600,-0.26385326570676393
ACH-000601,-0.18149012567726092
ACH-000605,-0.17854628596271446
ACH-000606,-0.300094495960168
ACH-000608,-0.1731569548236816
ACH-000614,0.024049903216294917
ACH-000616,-0.07266030600284569
ACH-000618,-0.1904979969715986
ACH-000619,-0.4305356571070687
ACH-000620,-0.22048958314121245
ACH-000621,-0.20178803564572506
ACH-000622,-0.13047829141187076
ACH-000623,-0.21136507772885665
ACH-000624,-0.14292650151449934
ACH-000627,-0.2351987396003785
ACH-000630,-0.2210126513461866
ACH-000631,-0.028273791338981936
ACH-000632,-0.2554418052274337
ACH-000633,-0.10582346590393356
ACH-000637,-0.16625833517492056
ACH-000638,-0.24656652440824184
ACH-000646,-0.12022860675003785
ACH-000647,-0.2420063977888891
ACH-000648,-0.11945964348549085
ACH-000649,-0.22426085553763744
ACH-000651,0.015292672346403803
ACH-000652,-0.17246124540706995
ACH-000653,-0.2402284512569553
ACH-000657,-0.1956942616366575
ACH-000658,0.007512193620690769
ACH-000661,-0.05656234471230968
ACH-000662,0.13288870545271134
ACH-000663,-0.20173168863210225
ACH-000665,-0.25795066733740873
ACH-000671,-0.2390137812595008
ACH-000672,-0.2579101985219749
ACH-000673,-0.19555835364643245
ACH-000676,-0.13319901481833
ACH-000677,-0.0806409411483036
ACH-000681,-0.02979215859836025
ACH-000683,-0.15989839522273336
ACH-000684,-0.3885741109716003
ACH-000688,0.006121045612901833
ACH-000693,-0.14371599060214002
ACH-000694,-0.1700842416473609
ACH-000695,-0.1543665265361954
ACH-000696,-0.1395087614292779
ACH-000697,-0.2010588852541893
ACH-000699,-0.20856643895636645
ACH-000701,-0.1687332979644319
ACH-000706,-0.29539012448725044
ACH-000711,-0.1632502006037002
ACH-000713,-0.05800984213007821
ACH-000714,-0.18629181970421915
ACH-000718,-0.16269988606732105
ACH-000720,-0.1732229868258092
ACH-000721,-0.14543621249843172
ACH-000724,-0.3050636911481508
ACH-000725,-0.24902239704033174
ACH-000732,-0.3073948680018923
ACH-000734,-0.4311611724828739
ACH-000735,-0.2146161219654528
ACH-000736,-0.14186168634606733
ACH-000738,-0.26929000190839764
ACH-000746,-0.13527619099332186
ACH-000747,-0.1955176780879464
ACH-000748,-0.25590793779379545
ACH-000753,-0.18839436914878507
ACH-000756,-0.3245719171793929
ACH-000757,-0.2943818188495095
ACH-000758,-0.19072200235528505
ACH-000760,-0.2310348355028749
ACH-000762,-0.28326085681437796
ACH-000763,-0.12967744559915045
ACH-000764,0.06747150921009107
ACH-000765,-0.17666671325952116
ACH-000766,0.03298648249798607
ACH-000767,0.0263654670991429
ACH-000768,-0.17988362088920376
ACH-000769,-0.0021835824526118455
ACH-000770,-0.2252857943912705
ACH-000771,-0.2524189534792157
ACH-000773,-0.09615891522454224
ACH-000776,-0.20819779651077192
ACH-000777,-0.23975510342982256
ACH-000778,-0.7432047167187212
ACH-000781,-0.16353536279012842
ACH-000782,-0.12048184149395008
ACH-000783,-0.2183670467459034
ACH-000784,-0.17113963536559398
ACH-000785,-0.02681814179772633
ACH-000787,-0.05468932655569362
ACH-000788,-0.08926418697793907
ACH-000791,-0.3171183933361789
ACH-000792,-0.3095091807176243
ACH-000794,-0.06484744593680045
ACH-000796,-0.04752913270585347
ACH-000798,-0.1861677917591512
ACH-000799,0.053065766580263636
ACH-000800,-0.4311678456643197
ACH-000802,-0.08877319295969448
ACH-000804,-0.2632143502101757
ACH-000805,0.09665757259816896
ACH-000809,-0.04272700353424884
ACH-000810,-0.3187344873223905
ACH-000811,-0.1401226604290853
ACH-000817,-0.03336229099662279
ACH-000819,-0.0823358604557164
ACH-000820,-0.0002022937420939745
ACH-000821,-0.01843716228851837
ACH-000822,-0.044087414898348096
ACH-000823,-0.2581108381072155
ACH-000824,-0.053085433890285576
ACH-000827,-0.10741437316038506
ACH-000829,-0.12247052955469452
ACH-000831,-0.2291131839716655
ACH-000832,-0.30216830200591993
ACH-000833,-0.11400758766638555
ACH-000834,-0.2471159151822605
ACH-000835,-0.17281577957717714
ACH-000836,-0.11517865648162665
ACH-000837,-0.2375319869670045
ACH-000838,-0.253472904139614
ACH-000839,-0.43659276403889213
ACH-000840,-0.03545748467698759
ACH-000841,-0.10891873811895753
ACH-000843,-0.07666977279872307
ACH-000846,-0.2216665362781356
ACH-000847,0.007650251173797878
ACH-000848,-0.15664344679494194
ACH-000849,-0.19634389870462848
ACH-000851,-0.05341114067120367
ACH-000855,-0.24780947646385146
ACH-000856,-0.1043159606478418
ACH-000858,-0.13549211524660576
ACH-000859,-0.20598552295437028
ACH-000861,-0.38349640617943664
ACH-000862,-0.09314708650115038
ACH-000865,-0.2516121384063288
ACH-000866,-0.2284458398185071
ACH-000867,-0.2706281534438913
ACH-000869,-0.058234196296347185
ACH-000872,-0.16484404192908106
ACH-000873,0.02506603088083964
ACH-000876,-0.032304192351926324
ACH-000878,-0.3111411077911531
ACH-000880,-0.2673964224404402
ACH-000881,-0.051149365061306455
ACH-000882,-0.19529855376751848
ACH-000884,-0.12870974253121045
ACH-000885,-0.0803820247541914
ACH-000887,-0.199154866945812
ACH-000889,-0.02111276607934447
ACH-000896,-0.12085435902557175
ACH-000898,-0.13221803843229818
ACH-000900,-0.3673908865966206
ACH-000901,-0.3323542169955993
ACH-000905,-0.11741135350796708
ACH-000906,0.08638866458133203
ACH-000907,-0.2034064039723856
ACH-000910,-0.03791081601041275
ACH-000911,-0.11301452279441145
ACH-000912,-0.2700542877254533
ACH-000913,-0.10338617093324463
ACH-000915,-0.16810341416192262
ACH-000916,-0.5462729527365643
ACH-000917,-0.3783931541697567
ACH-000920,-0.2807413686526267
ACH-000921,-0.032798567922607894
ACH-000924,-0.12360514366564088
ACH-000926,-0.158244358055673
ACH-000928,-0.013554615649950443
ACH-000929,-0.01821479598421955
ACH-000932,-0.06206527761834445
ACH-000935,-0.2978482210303427
ACH-000936,-0.1682928433529799
ACH-000937,-0.08274658219810171
ACH-000938,-0.10952454640818787
ACH-000939,-0.4030917177715931
ACH-000941,-0.23765984656737596
ACH-000943,-0.20484270611333885
ACH-000946,-0.1256902712438736
ACH-000947,-0.2383703770406262
ACH-000948,-0.24596162392993565
ACH-000950,0.17665240071068428
ACH-000953,-0.2587253822859496
ACH-000954,-0.1871969419089861
ACH-000957,-0.5053964665242024
ACH-000958,-0.27432425814029165
ACH-000960,-0.12627642113955662
ACH-000963,-0.3925683122233247
ACH-000968,-0.16868042432197314
ACH-000969,-0.1771047335283632
ACH-000972,-0.10448167005049724
ACH-000973,-0.002294462592157477
ACH-000974,-0.19549775506089734
ACH-000978,-0.6788690120162731
ACH-000984,-0.2446116211729249
ACH-000986,-0.2528954480089147
ACH-000988,-0.3994386080572331
ACH-000993,-0.09387151471722276
ACH-000994,-0.08077437769962305
ACH-000996,-0.505178790435642
ACH-001001,-0.08394601370803886
ACH-001020,-0.02418840190574012
ACH-001028,-0.2155596981585113
ACH-001031,-0.1852102482377128
ACH-001038,-0.1326796514647456
ACH-001048,-0.2605747344934915
ACH-001050,-0.18862486015237054
ACH-001053,0.054456806282100666
ACH-001054,-0.17557692555849394
ACH-001061,-0.3206070848713661
ACH-001067,-0.05874649328881095
ACH-001075,-0.30395326429764474
ACH-001096,-0.13954904629243514
ACH-001111,0.0981896092752258
ACH-001119,-0.2280673812685036
ACH-001128,-0.18642455322047988
ACH-001134,-0.14282897237905806
ACH-001151,-0.12673904575482026
ACH-001163,-0.3091450412344421
ACH-001164,-0.4711634373863306
ACH-001183,-0.0520322521353086
ACH-001192,-0.0850360388072921
ACH-001193,-0.1512920734152291
ACH-001196,-0.17417272594476255
ACH-001197,-0.2868953885718357
ACH-001205,-0.10499707721308676
ACH-001211,-0.26238595772355633
ACH-001212,-0.2858284077794995
ACH-001228,-0.24161498659727326
ACH-001232,-0.1550894183469188
ACH-001239,-0.04879769227334817
ACH-001270,0.009544521646291671
ACH-001274,-0.19206237581356256
ACH-001275,-0.18410901201009924
ACH-001277,-0.0030215602127719315
ACH-001278,-0.07122965017244227
ACH-001280,0.10084798502875893
ACH-001283,-0.03372197718962853
ACH-001289,-0.15514694223638853
ACH-001300,-0.060783238768741435
ACH-001301,-0.3705197637877233
ACH-001302,-0.49514176513557395
ACH-001306,-0.04439960947325527
ACH-001318,-0.25237693433798697
ACH-001322,-0.078757389053754
ACH-001328,-0.16014055309328473
ACH-001332,-0.09772538892736117
ACH-001336,-0.24443067773911184
ACH-001346,-0.3490112008136249
ACH-001353,-0.16123457117401138
ACH-001354,0.08533527220057134
ACH-001367,0.07111701153165507
ACH-001368,-0.15042689795195952
ACH-001374,-0.02900801064806843
ACH-001377,-0.20015816959300198
ACH-001380,-0.1704981130288337
ACH-001391,-0.1703377148411702
ACH-001408,-0.24974692070602614
ACH-001430,-0.09000814925372996
ACH-001431,-0.25584927051554296
ACH-001450,-0.232906914971388
ACH-001496,-0.2872058785066801
ACH-001500,0.0976171428628728
ACH-001523,-0.2035853195889638
ACH-001532,-0.2602661402157184
ACH-001550,-0.28656365025661057
ACH-001552,0.1382579836183878
ACH-001554,-0.2481095879196641
ACH-001654,-0.2398768485111712
ACH-001735,-0.049413398156183515
ACH-001736,0.11591135908932965
ACH-001737,-0.03806721722732264
ACH-001740,-0.2294734751154658
ACH-001745,-0.2283366445000775
ACH-001765,-0.27929392840116835
