,PXMP4 (11264)
ACH-000004,-0.15187359654945065
ACH-000005,-0.1147847609594138
ACH-000007,-0.13659333154899925
ACH-000009,0.0013357044639553024
ACH-000011,-0.13625072655238174
ACH-000012,0.11881688051163075
ACH-000013,0.15421308281179882
ACH-000014,-0.0821206094037078
ACH-000015,0.1727769744066419
ACH-000017,-0.030651701835608086
ACH-000018,-0.0832820118741012
ACH-000019,-0.07650459099973292
ACH-000021,-0.07067100192522151
ACH-000022,0.02743046863139044
ACH-000025,0.02310913619793504
ACH-000028,0.06079232847833201
ACH-000030,-0.08290314426538715
ACH-000035,-0.050140165193579334
ACH-000036,-0.11646654387946065
ACH-000037,0.06728160937180548
ACH-000039,0.07745529834410189
ACH-000040,0.08397059479648199
ACH-000041,0.01079623282330718
ACH-000042,-0.017401925743406134
ACH-000045,-0.16351194546564754
ACH-000047,0.049749740538001914
ACH-000052,-0.0037223109022886717
ACH-000053,-0.09081963486091486
ACH-000054,-0.023134648593163384
ACH-000055,0.10610333184780413
ACH-000060,-0.040894787758291036
ACH-000067,0.01829321924548065
ACH-000070,0.14374771393356287
ACH-000075,-0.1715851226729109
ACH-000078,-0.02726371857615525
ACH-000082,0.0278009015337842
ACH-000085,-0.18167968547649951
ACH-000086,-0.10406959939796054
ACH-000087,0.10424138741006757
ACH-000092,-0.12814587618952833
ACH-000095,-0.04294165359228914
ACH-000097,0.07139838708537509
ACH-000098,0.06335342666649331
ACH-000099,-0.13490825606343346
ACH-000108,-0.10788519539785707
ACH-000113,-0.0394521157073665
ACH-000116,-0.09154841359000944
ACH-000118,0.10071920782937946
ACH-000120,-0.1960826881659503
ACH-000123,0.04553511476321205
ACH-000127,-0.05275383548367708
ACH-000128,-0.024376684457535148
ACH-000132,0.07247453171728492
ACH-000133,-0.13884545921606084
ACH-000137,-0.021309846119080884
ACH-000138,-0.021692353196427764
ACH-000142,0.06073303866833399
ACH-000143,-0.04004282747522669
ACH-000146,-0.09856755109123544
ACH-000148,-0.014218166818686496
ACH-000150,0.028262827797923988
ACH-000152,0.023765367903301342
ACH-000153,0.005093541983438131
ACH-000159,-0.09082092502102997
ACH-000160,-0.0657622023714311
ACH-000163,-0.14284714696612155
ACH-000167,0.1519089567691076
ACH-000168,0.105919255142881
ACH-000169,0.1026208655471349
ACH-000178,0.016259517602253644
ACH-000183,0.010870688972448929
ACH-000188,-0.03256817448102034
ACH-000189,0.04905861747124518
ACH-000190,-0.044914118665094115
ACH-000198,-0.041026251021054144
ACH-000203,-0.0372089647953692
ACH-000204,-0.11084886822455536
ACH-000206,-0.0030402358306751763
ACH-000207,0.1368681001957194
ACH-000208,-0.10946481922672917
ACH-000210,0.08328129712370408
ACH-000211,-0.04921627566841258
ACH-000215,0.020226759380689054
ACH-000221,-0.14679317464356706
ACH-000222,0.19385986619985585
ACH-000223,-0.07574978250821751
ACH-000226,-0.18557847603845629
ACH-000227,-0.1944234889368792
ACH-000228,-0.008096888755826452
ACH-000231,-0.03884443938419287
ACH-000232,-0.07162807783194969
ACH-000233,-0.013559827877620029
ACH-000234,-0.02116571303255081
ACH-000235,-0.03087752165556722
ACH-000237,-0.04490267273222951
ACH-000238,-0.034022982390748864
ACH-000242,-0.3479469416712471
ACH-000243,-0.04547089449139504
ACH-000244,-0.10823649827836436
ACH-000246,-0.13370757401390512
ACH-000248,0.03959696820104408
ACH-000250,0.01112229823158532
ACH-000251,-0.03914342852589832
ACH-000252,0.07714652990850296
ACH-000253,-0.1269251687909842
ACH-000255,-0.322252430077214
ACH-000256,0.19026230571071315
ACH-000257,0.024883654044519556
ACH-000258,-0.19745096810484886
ACH-000259,-0.0757834963188353
ACH-000260,-0.03150075990139878
ACH-000261,-0.13466458965383934
ACH-000262,0.13272376666030453
ACH-000263,0.06619425209419963
ACH-000264,-0.1829697732746344
ACH-000265,-0.04932861206799368
ACH-000266,0.011202297869543784
ACH-000272,-0.0603553932603829
ACH-000274,-0.0007543462838079428
ACH-000277,-0.224629824531043
ACH-000278,0.0017911206400470921
ACH-000279,0.0107223728161308
ACH-000280,-0.010470626795999222
ACH-000281,0.11085211890073132
ACH-000288,-0.009499647906145178
ACH-000291,-0.007592749467957838
ACH-000293,0.09067825322622088
ACH-000294,-0.1305928838307451
ACH-000295,-0.19193345742382
ACH-000296,-0.0937031833399695
ACH-000302,0.020788449677183227
ACH-000304,0.009929517043790484
ACH-000307,0.04427927919244505
ACH-000308,-0.01815252859775732
ACH-000310,-0.27967738469289805
ACH-000311,0.02028326424173997
ACH-000312,-0.05454241961655576
ACH-000315,-0.0348133610950508
ACH-000316,0.13109203631337976
ACH-000317,-0.02926724238184963
ACH-000318,0.02231604050329646
ACH-000319,-0.004208098263974854
ACH-000320,-0.018244232989282468
ACH-000322,-0.01643390093895247
ACH-000323,-0.03425562055257765
ACH-000324,0.030715714931952295
ACH-000329,-0.09609371601087133
