,SRSF1 (6426)
ACH-000004,-0.7071500435304673
ACH-000005,-1.039543101787774
ACH-000007,-0.9722257430065004
ACH-000009,-1.0477238000633549
ACH-000011,-0.6691532350844841
ACH-000012,-0.8149151298992643
ACH-000013,-0.8789906789130931
ACH-000014,-0.8252448196656462
ACH-000015,-0.9184519722789599
ACH-000017,-1.3484726859616625
ACH-000018,-0.8556194660339999
ACH-000019,-0.9306265062681548
ACH-000021,-0.6485267745394404
ACH-000022,-0.9053638650326532
ACH-000025,-0.8973150274156791
ACH-000028,-0.6151161127328245
ACH-000030,-0.8931637984184793
ACH-000035,-0.7702718760518944
ACH-000036,-0.904606457093285
ACH-000037,-0.937821264103242
ACH-000039,-0.8833784208801366
ACH-000040,-1.0848165985835039
ACH-000041,-0.7148741555935562
ACH-000042,-0.7478264722507074
ACH-000045,-1.037095708039652
ACH-000047,-1.0704577723009066
ACH-000052,-1.0672599812492087
ACH-000053,-0.8126312951524703
ACH-000054,-1.0058739958759242
ACH-000055,-1.071202082975862
ACH-000060,-1.0555108857313762
ACH-000067,-0.8471151642489199
ACH-000070,-0.8178934080620709
ACH-000075,-0.7364812597798466
ACH-000078,-0.6088460238817115
ACH-000082,-0.9114070680751264
ACH-000085,-0.7562160153944871
ACH-000086,-0.9213119493982592
ACH-000087,-0.7095517896659359
ACH-000092,-0.9240873098989224
ACH-000095,-0.8110650457090445
ACH-000097,-0.7096035307098689
ACH-000098,-0.8078236939123232
ACH-000099,-0.7276733854155258
ACH-000108,-0.9273231187627294
ACH-000113,-0.6846938165216041
ACH-000116,-0.9597473559627714
ACH-000118,-0.7435367107955999
ACH-000120,-0.8857765354256091
ACH-000123,-0.81742239896425
ACH-000127,-0.8358684982939365
ACH-000128,-0.8931254992853335
ACH-000132,-0.6383142414726835
ACH-000133,-0.8813637135362052
ACH-000137,-0.8905310269889775
ACH-000138,-0.8063400669914047
ACH-000142,-0.876071468510185
ACH-000143,-0.8090437786103702
ACH-000146,-0.8000437313577504
ACH-000148,-0.9450017390131884
ACH-000150,-0.5376588305665321
ACH-000152,-1.0312540394044944
ACH-000153,-0.8066260835708281
ACH-000159,-0.6770909932464879
ACH-000160,-0.6966605081676308
ACH-000163,-1.0173242182665183
ACH-000167,-0.6056234987299398
ACH-000168,-0.9200843828407792
ACH-000169,-0.8612595414500721
ACH-000178,-0.8908905654235056
ACH-000183,-0.9508080464334748
ACH-000188,-1.0376763132400375
ACH-000189,-0.5849914447391781
ACH-000190,-0.7275333558684559
ACH-000198,-1.003263677336398
ACH-000203,-1.1577073573879075
ACH-000204,-0.5566385895650084
ACH-000206,-0.9339589108755272
ACH-000207,-0.8578305043640859
ACH-000208,-0.5930162631338888
ACH-000210,-0.5469864418299651
ACH-000211,-0.9394719281993804
