,KIN (22944)
ACH-000206,-0.9145339608253286
ACH-000207,-0.9627768812444062
ACH-000208,-0.8560038850366394
ACH-000210,-0.8469113308815212
ACH-000211,-0.8025603708360665
ACH-000215,-0.7440335629727639
ACH-000221,-0.8404466931893736
ACH-000222,-0.9642532270093288
ACH-000223,-1.0360649406435862
ACH-000226,-0.9424092426231356
ACH-000227,-1.1082515940274544
ACH-000228,-0.9322670479096596
ACH-000231,-1.0436498554019589
ACH-000232,-0.7515139471625354
ACH-000233,-0.9969473591165542
ACH-000234,-0.7308945365744185
ACH-000235,-0.8171389743875428
ACH-000237,-0.8553910102345803
ACH-000238,-0.9173188017313372
ACH-000242,-0.5782292046088799
ACH-000243,-0.9487781207049572
ACH-000244,-1.011880528384303
ACH-000246,-0.7311288432435694
ACH-000248,-0.9029466695369562
ACH-000250,-0.8110240370264803
ACH-000251,-0.897990905070138
ACH-000252,-1.0263264150213809
ACH-000253,-0.7825165669989154
ACH-000255,-0.7588606000164567
ACH-000256,-0.7639834188727174
ACH-000257,-0.8216485361332132
ACH-000258,-0.8786421487472145
ACH-000259,-1.0215644348277693
ACH-000260,-0.8238033978273746
ACH-000261,-0.7357305998692353
ACH-000262,-0.7597482595456793
ACH-000263,-0.8338246472220401
ACH-000264,-0.836603718272288
ACH-000265,-0.894691815373202
ACH-000266,-0.9519430873127476
ACH-000272,-0.7162844286535631
ACH-000274,-0.9642931939532264
ACH-000277,-0.8155560287558736
ACH-000278,-0.9012682430111768
ACH-000279,-0.9685887617801036
ACH-000280,-0.9599514812739416
ACH-000281,-0.7648624016000034
ACH-000288,-0.7165712968317114
ACH-000291,-1.0363890133727411
ACH-000293,-1.0415477659407777
ACH-000294,-0.9486562484523144
ACH-000295,-0.5733870035933661
ACH-000296,-1.0153071263924034
ACH-000302,-1.0749354609245818
ACH-000304,-0.7670759657935143
ACH-000307,-0.8203558637550751
ACH-000308,-1.0675702316796971
ACH-000310,-0.8626041191754859
ACH-000311,-0.8699312864825015
ACH-000312,-1.0206933932808864
ACH-000315,-0.9585545060291036
ACH-000316,-0.6125050963482641
ACH-000317,-0.7650147669605993
ACH-000318,-0.9836641881415222
ACH-000319,-0.9113526610178724
ACH-000320,-0.8784884648500251
ACH-000322,-0.8571379511453264
ACH-000323,-1.0537789611020782
ACH-000324,-0.7909924034248837
ACH-000329,-0.9680433059382396
ACH-000330,-0.5349245163947864
ACH-000331,-1.0689977240051205
ACH-000332,-0.9090023310665374
ACH-000334,-0.8046781450345369
ACH-000335,-0.682380437280246
ACH-000336,-0.9123900601057018
ACH-000337,-1.0052926486739011
ACH-000338,-0.4100275222549135
ACH-000339,-0.9534829452948248
ACH-000341,-1.0114017515087297
ACH-000348,-0.9925380836171858
ACH-000350,-0.8550296205277078
ACH-000352,-0.6484817552615318
ACH-000356,-0.8799829255019506
ACH-000361,-0.6749826573571475
ACH-000362,-0.8464269461751477
ACH-000363,-1.1413609984719513
ACH-000364,-0.9331972592419788
ACH-000365,-0.934879126889264
ACH-000366,-0.6149366158955389
ACH-000368,-1.091508272677698
ACH-000374,-0.6979008289584271
ACH-000375,-0.8280280092220194
ACH-000376,-0.9304687127875756
ACH-000381,-0.7927695891670355
ACH-000383,-0.7414140155173005
ACH-000387,-0.7363876293230723
ACH-000389,-1.107189583821086
ACH-000390,-0.896803406171775
ACH-000393,-0.4776318619287901
ACH-000395,-0.8364437679752218
ACH-000396,-0.7786272202661745
ACH-000397,-1.1758042934315165
ACH-000401,-1.0622862676491802
ACH-000402,-0.7297623794342174
ACH-000403,-0.8336961235554289
ACH-000404,-1.668385190716242
ACH-000406,-1.0450256327363672
ACH-000407,-0.6617450625158628
ACH-000408,-0.6952028428788171
ACH-000410,-1.0413500923370451
ACH-000411,-0.9260114568359512
ACH-000414,-0.8228604782302386
ACH-000415,-1.1434287796662146
ACH-000416,-0.9228943190443928
ACH-000420,-0.4802516472973685
ACH-000421,-0.9160230965666954
ACH-000424,-0.7333813100741837
ACH-000425,-0.9864407635351108
ACH-000426,-1.4049277201476988
ACH-000427,-0.9107395120351808
ACH-000433,-0.70085587071217
ACH-000435,-0.8508348211459091
ACH-000436,-1.0729115404514566
ACH-000444,-0.6173732120978126
ACH-000445,-0.5789636083516171
ACH-000448,-0.8225445356689712
ACH-000450,-0.962885085383437
ACH-000452,-0.8861028323263999
ACH-000454,-0.7525518130017476
ACH-000458,-1.0010174648601369
ACH-000459,-0.8940798234093877
ACH-000460,-0.7829767614890801
ACH-000461,-0.8180887895355027
ACH-000463,-0.9914895504081868
ACH-000464,-0.9078498834439162
ACH-000466,-1.2360723164921392
ACH-000467,-1.0394580997356466
ACH-000468,-0.730356075883504
ACH-000469,-1.0092623480343488
ACH-000470,-0.8312783408888291
ACH-000471,-0.6315892309352864
ACH-000472,-0.7860822019867321
ACH-000473,-0.8731061731915005
ACH-000475,-0.8506935085527555
ACH-000476,-0.7640196421274417
ACH-000477,-0.9299894969453689
ACH-000479,-1.2212757182233054
ACH-000480,-1.013889567452677
ACH-000481,-0.7535506052786498
ACH-000483,-1.0307696690581452
ACH-000484,-0.8845379299241303
ACH-000485,-0.7644490602806006
ACH-000486,-0.7719408987667504
ACH-000487,-0.9024747503535342
ACH-000488,-0.9609463199527748
ACH-000490,-0.7693087832308945
ACH-000491,-0.8107786899257278
ACH-000495,-0.8406272231602048
ACH-000496,-0.7902251377307082
ACH-000499,-0.9522071189007096
ACH-000500,-0.967590356694324
ACH-000502,-0.8746911631190127
ACH-000503,-1.2186735726212503
ACH-000505,-0.6923763429398594
ACH-000507,-0.7184698331095619
ACH-000510,-0.8624810596080698
ACH-000511,-0.8105216378381727
ACH-000512,-0.8982884119638367
ACH-000516,-1.0407665993208866
ACH-000517,-0.9505630942562208
ACH-000518,-0.8761388087481911
ACH-000520,-0.6343346511868185
ACH-000521,-0.7137579669601736
ACH-000522,-0.6542546614872116
ACH-000524,-0.9809606942802678
ACH-000527,-0.8905685594007421
ACH-000528,-0.9879915316648624
ACH-000537,-0.7581150320012233
ACH-000541,-0.7822174224060972
ACH-000542,-0.6760538022258838
ACH-000544,-0.9329047795698518
ACH-000545,-0.6847013434793826
ACH-000547,-0.9182695101203424
ACH-000548,-1.076637615944748
ACH-000549,-0.7839134430532325
ACH-000550,-0.7889691767118141
ACH-000552,-0.8403458359879542
ACH-000556,-0.9873317661702141
ACH-000557,-1.0025743063797965
ACH-000569,-0.5037991348987977
ACH-000570,-0.9448309986360288
ACH-000571,-1.002282588068006
ACH-000573,-0.9952914049481631
ACH-000576,-1.1979795707076255
ACH-000579,-0.9833414733307266
ACH-000580,-1.5236779763919046
ACH-000584,-0.7375367210356153
ACH-000585,-1.28852197808769
ACH-000588,-0.9251764706453081
ACH-000589,-0.8311881111954643
ACH-000591,-1.1315863246757232
ACH-000593,-0.6858512083735838
ACH-000600,-1.0067927790766125
ACH-000601,-0.5864518328042174
ACH-000605,-0.8906561515116044
ACH-000606,-1.0871511766319115
ACH-000608,-1.0160282609027522
ACH-000614,-1.0387336003097705
ACH-000616,-0.9593768126151742
ACH-000618,-0.8945894402793704
ACH-000619,-0.5981722908122797
ACH-000620,-0.7642324595264133
ACH-000621,-0.5767974554244022
ACH-000622,-1.1193176400260512
ACH-000623,-1.018414037675658
ACH-000624,-0.7745162290397514
ACH-000627,-0.636614677544566
ACH-000630,-0.7194964796850368
ACH-000631,-1.1908516026822795
ACH-000632,-0.9172030380754992
ACH-000633,-0.6993770293951783
ACH-000637,-1.0398250368919906
ACH-000638,-0.8501228895699521
ACH-000646,-0.8785379678534297
ACH-000647,-0.8891497671013321
ACH-000648,-0.7777820898695087
ACH-000649,-0.6827745963446362
ACH-000651,-1.0193582708280802
ACH-000652,-0.803540293768366
ACH-000653,-1.0376127819914034
ACH-000657,-0.8252337768174541
ACH-000658,-0.9573882107426814
ACH-000661,-1.0693567757748157
ACH-000662,-0.7221713842665483
ACH-000663,-1.0536679436915095
ACH-000665,-0.8898215194813912
ACH-000671,-0.6582477251939763
ACH-000672,-0.6022488438723982
ACH-000673,-0.8329534187354849
ACH-000676,-0.8065588964010427
ACH-000677,-0.8028461880285821
ACH-000681,-0.7334667786960628
ACH-000683,-1.0071761662207055
ACH-000684,-0.8248267039002114
ACH-000688,-0.9892423390527028
ACH-000693,-0.8930645496063486
ACH-000694,-0.8628474400954212
ACH-000695,-1.2320905921930232
ACH-000696,-0.8493660546234914
ACH-000697,-0.9977545206144929
ACH-000699,-1.2636000905099225
ACH-000701,-0.8952099097975569
ACH-000706,-0.8315741661096737
ACH-000711,-0.8099170542606727
ACH-000713,-0.8072835929161317
ACH-000714,-0.9731180468499738
ACH-000718,-0.9621995718374844
ACH-000720,-0.9924147909195964
ACH-000721,-0.7204092963783899
ACH-000724,-0.4670800404865425
ACH-000725,-0.8665334214838946
ACH-000732,-0.8260641489646897
ACH-000734,-0.6869789444333625
ACH-000735,-0.9402375251016708
ACH-000736,-0.8519875213034683
ACH-000738,-1.013671501665608
ACH-000746,-0.7985351661419178
ACH-000747,-0.7104950143566164
ACH-000748,-0.7675800584236172
ACH-000753,-0.5969585615605177
ACH-000756,-0.6453730809589229
ACH-000757,-0.7989661210394693
ACH-000758,-0.8592335892748691
ACH-000760,-0.9596210059175976
ACH-000762,-0.8588372041384212
ACH-000763,-1.1412854589091386
ACH-000764,-0.9686496055367771
ACH-000765,-1.0427713734117885
ACH-000766,-1.0186360668795678
ACH-000767,-1.146855978631491
ACH-000768,-0.8126574217599101
ACH-000769,-0.8269947690427962
ACH-000770,-1.010990859489198
ACH-000771,-0.878941553484083
ACH-000773,-0.8404232936688809
ACH-000776,-0.9498344786358084
ACH-000777,-0.9026719640253864
ACH-000778,-0.9769012843411292
ACH-000781,-0.8592416345325145
ACH-000782,-0.7661076798314899
ACH-000783,-0.8360716962856256
ACH-000784,-0.7491626324731403
ACH-000785,-0.903757533249004
ACH-000787,-0.9260821974308084
ACH-000788,-0.7817544448175215
ACH-000791,-0.9382755994446516
ACH-000792,-0.8580485374188302
ACH-000794,-0.6463388038951122
ACH-000796,-0.7552915561873921
ACH-000798,-0.8000169284347948
ACH-000799,-0.956064825825474
ACH-000800,-0.7225771162738139
ACH-000802,-0.945033314907316
ACH-000804,-0.8580888821423984
ACH-000805,-1.1211037752253403
ACH-000809,-0.6923142417623915
ACH-000810,-1.0014102274120362
ACH-000811,-0.7715060326335883
ACH-000817,-0.9647852084399606
ACH-000819,-1.102369891596789
ACH-000820,-0.8813220531257663
ACH-000821,-1.0700305961919503
ACH-000822,-1.2029218790358154
ACH-000823,-0.8531511403213919
ACH-000824,-0.9808641418465064
ACH-000827,-0.9854862718866352
ACH-000829,-0.9625412884510178
ACH-000831,-0.9639276486148642
ACH-000832,-0.9203830006054958
ACH-000833,-1.1188158423975627
ACH-000834,-0.7928912963636576
ACH-000835,-0.9574326345173264
ACH-000836,-0.9239800408755462
ACH-000837,-1.110487874103403
ACH-000838,-0.8198371517821585
ACH-000839,-0.9100862144482936
ACH-000840,-1.2058810299997471
ACH-000841,-0.7293671556020322
ACH-000843,-0.8480819450274567
ACH-000846,-1.0425668075704158
ACH-000847,-0.6019684871772935
ACH-000848,-1.0698598531444816
ACH-000849,-0.6494523748385927
ACH-000851,-0.8249219999912633
ACH-000855,-0.8884357510149624
ACH-000856,-0.6865265079240672
ACH-000858,-0.8658045926248449
ACH-000859,-0.8423102461055534
ACH-000861,-0.8273805707757873
ACH-000862,-1.0552253131840017
ACH-000865,-1.081714118220373
ACH-000866,-0.8371597003871674
ACH-000867,-0.8596381931030247
ACH-000869,-1.2929003523114166
ACH-000872,-0.9159825304882298
ACH-000873,-0.6131237032353005
ACH-000876,-1.0033313844995395
ACH-000878,-0.7451176234230688
ACH-000880,-0.8495754714189071
ACH-000881,-0.9485425486210765
ACH-000882,-0.8981285462194445
ACH-000884,-1.0225114253989365
ACH-000885,-0.7560009046051752
ACH-000887,-0.8849816655788888
ACH-000889,-0.6202645137863578
ACH-000896,-0.7699648969427674
ACH-000898,-1.0459948845180655
ACH-000900,-0.9428001643017876
ACH-000901,-0.8334620764430156
ACH-000905,-0.9267996230035248
ACH-000906,-0.6054647734726977
ACH-000907,-0.8775276590654515
ACH-000910,-0.7882307855365482
ACH-000911,-0.7898532817091695
ACH-000912,-0.7180850382302316
ACH-000913,-0.9879261236864032
ACH-000915,-0.6895278997875185
ACH-000916,-0.4866351236095529
ACH-000917,-1.1912449788807244
ACH-000920,-0.4141009433889521
ACH-000921,-1.034486906240382
ACH-000924,-0.9120395463364456
ACH-000926,-0.631753221458788
ACH-000928,-1.0265885484996908
ACH-000929,-0.5224274412521664
ACH-000932,-0.7983470608459172
ACH-000935,-0.7673896387023832
ACH-000936,-0.888053333604538
ACH-000937,-1.0772624752727205
ACH-000938,-0.9201130581370296
ACH-000939,-0.9739130454748772
ACH-000941,-0.7727805094640915
ACH-000943,-0.7677651908897141
ACH-000946,-0.9327174494305188
ACH-000947,-0.7763809036515739
ACH-000948,-0.8160094858632729
ACH-000950,-0.9917632573719328
ACH-000953,-0.6759207640530155
ACH-000954,-0.9014607920097192
ACH-000957,-0.6625953900342826
ACH-000958,-1.1825281452813396
ACH-000960,-0.9389599043212562
ACH-000963,-0.8125180289192319
ACH-000968,-0.8622974587977967
ACH-000969,-0.5804507079025686
ACH-000972,-0.6349030877685279
ACH-000973,-0.7871727783993898
ACH-000974,-0.617373162109031
ACH-000978,-0.8888208338476236
ACH-000984,-1.0098117059824872
ACH-000986,-0.952225148903058
ACH-000988,-1.1546836636572826
ACH-000993,-0.8577510782001498
ACH-000994,-0.7569367629854921
ACH-000996,-0.7863382059293705
ACH-001001,-0.7645570264301139
ACH-001020,-0.8949248583195193
ACH-001028,-0.6488665155440424
ACH-001031,-0.8964733685505714
ACH-001038,-0.6122772163458478
ACH-001048,-0.8925914380652501
ACH-001050,-0.7923449907199542
ACH-001053,-0.7066261803489767
ACH-001054,-0.7389746637121951
ACH-001061,-1.0454319819632394
ACH-001067,-0.8356024772496063
ACH-001075,-0.8088636872353857
ACH-001096,-0.9409827931588032
ACH-001111,-0.9105815894219144
ACH-001119,-0.914342469389138
ACH-001128,-0.8455959400827773
ACH-001134,-0.9353540373655744
ACH-001151,-1.0997403414767173
ACH-001163,-0.8975215511440573
ACH-001164,-0.7392608359746385
ACH-001183,-0.8950300532085071
ACH-001192,-0.9368562878303816
ACH-001193,-0.9147007106389304
ACH-001196,-0.7523770736782497
ACH-001197,-0.984541008566754
ACH-001205,-0.9990508546975656
ACH-001211,-0.928554061315544
ACH-001212,-0.8844660584318607
ACH-001228,-0.8075940995634383
ACH-001232,-0.9493534326769668
ACH-001239,-0.8254301506723607
ACH-001270,-0.8247015752399158
ACH-001274,-0.7065427909782741
ACH-001275,-0.6917610844930747
ACH-001277,-0.571429088082568
ACH-001278,-0.8212725803821341
ACH-001280,-1.1120752829965734
ACH-001283,-1.0279609991380776
ACH-001289,-0.8060269724103072
ACH-001300,-0.9681504430789609
ACH-001301,-1.0316910446434673
ACH-001302,-0.7718739605718392
ACH-001306,-0.8383157819240172
ACH-001318,-0.7660521259810016
ACH-001322,-0.8637454708033491
ACH-001328,-0.6849366484832156
ACH-001332,-0.8773774208174353
ACH-001336,-0.9210274594334914
ACH-001346,-0.9066686289377279
ACH-001353,-0.9531705398069826
ACH-001354,-0.8763309126269568
ACH-001367,-0.9105126509492032
ACH-001368,-0.8285511450702021
ACH-001374,-0.6068630065348618
ACH-001377,-0.9709386444492212
ACH-001380,-0.9705490739772252
ACH-001391,-0.6904988659280197
ACH-001408,-0.8674590483245674
ACH-001430,-0.8886457427600635
ACH-001431,-1.0779811672383035
ACH-001450,-1.0485338390237753
ACH-001496,-0.7425210969510759
ACH-001500,-0.7882663891535157
ACH-001523,-1.035746910948614
ACH-001532,-0.8906808077896562
ACH-001550,-0.8935070521217584
ACH-001552,-0.9189393861060968
ACH-001554,-0.9014966484683274
ACH-001654,-0.9034143797360262
ACH-001735,-0.8983032921122159
ACH-001736,-0.9345889610144544
ACH-001737,-1.0514883537683313
ACH-001740,-0.9722112719511664
ACH-001745,-0.940187168418652
ACH-001765,-0.7619036492178798
