,PRKAR1B (5575)
ACH-000004,0.2320218170456389
ACH-000005,0.2517278811011832
ACH-000007,0.1704228517081142
ACH-000009,0.04501885394387237
ACH-000011,-0.06530887360340856
ACH-000012,0.0424281537473732
ACH-000013,0.1514174605597675
ACH-000014,-0.20318995698915096
ACH-000015,0.0034368549713248327
ACH-000017,-0.11107291474871778
ACH-000018,-0.06492717566218903
ACH-000019,-0.0010996400128122877
ACH-000021,0.01983077425559552
ACH-000022,-0.01814480759172177
ACH-000025,0.0688635157111414
ACH-000028,-0.000533496735539143
ACH-000030,0.0925899179302752
ACH-000035,-0.13573921934789332
ACH-000036,0.0056312484358350574
ACH-000037,-0.08211903491626042
ACH-000039,0.14969567775614062
ACH-000040,0.07867721561945554
ACH-000041,0.05218313157440156
ACH-000042,-0.12251444213047473
ACH-000045,-0.11153886627757137
ACH-000047,-0.0392114130739855
ACH-000052,-0.008781953083761842
ACH-000053,0.007845167586494305
ACH-000054,-0.05795820934522124
ACH-000055,0.10594598906938013
ACH-000060,-0.02670850784394352
ACH-000067,0.1277609058979255
ACH-000070,-0.219430168259455
ACH-000075,0.15799553084939824
ACH-000078,-0.04324470805108047
ACH-000082,0.0096904510382286
ACH-000085,-0.22656240289014995
ACH-000086,0.10847040490704868
ACH-000087,0.04553817815873954
ACH-000092,0.02634744548890712
ACH-000095,-0.0496066530732346
ACH-000097,0.04998635547225079
ACH-000098,0.10013062512751238
ACH-000099,-0.0830403767483121
ACH-000108,-0.03277288509537754
ACH-000113,-0.029647035585414244
ACH-000116,0.04045299530805172
ACH-000118,-0.0233769295057638
ACH-000120,0.034491367308430214
ACH-000123,0.05644276957461549
ACH-000127,0.048537650298555966
ACH-000128,-0.03561835110374851
ACH-000132,-0.048253443684765064
ACH-000133,-0.04336593407216144
ACH-000137,-0.07907170509419012
ACH-000138,0.07213672934834765
ACH-000142,-0.11412610377904035
ACH-000143,0.01847340557333289
ACH-000146,-0.035381355024051785
ACH-000148,-0.14631302901632742
ACH-000150,0.07445281922830642
ACH-000152,0.04075772147896548
ACH-000153,-0.10246027715368006
ACH-000159,0.05295208995283837
ACH-000160,-0.1988992873709908
ACH-000163,0.01741668660531982
ACH-000167,0.2830149169010329
ACH-000168,-0.07641879617318413
ACH-000169,-0.2790168876808051
ACH-000178,0.01045067303580606
ACH-000183,0.0211482284279684
ACH-000188,0.06056662506318426
ACH-000189,-0.1629550304401141
ACH-000190,0.07636315840131666
ACH-000198,-0.00033450589348628173
ACH-000203,0.1014354535957946
ACH-000204,-0.05083657868332972
ACH-000206,0.21349066958767812
ACH-000207,-0.02083658662894985
ACH-000208,0.030941300240113143
ACH-000210,0.007438532824721074
ACH-000211,0.03842025309150068
ACH-000215,0.048191814024740987
ACH-000221,-0.09203305743628168
ACH-000222,-0.32495175694555456
ACH-000223,0.017115665772585588
ACH-000226,0.14298538017580806
ACH-000227,-0.08643633285192796
ACH-000228,0.02455267966535006
ACH-000231,0.0066814758047434655
ACH-000232,0.003946953955853949
ACH-000233,-0.02994281910618802
ACH-000234,-0.10107315560508813
ACH-000235,-0.05680213853965976
ACH-000237,-0.03430551944175905
ACH-000238,-0.02001382338839893
ACH-000242,-0.09004569390054383
ACH-000243,-0.06881575690252373
ACH-000244,0.11119001354704773
ACH-000246,-0.16109512192090736
ACH-000248,-0.02388463967592818
ACH-000250,-0.03171164900802
ACH-000251,0.09683165968177043
ACH-000252,-0.06454116585945974
ACH-000253,-0.08810859732093985
ACH-000255,0.0949800403983894
ACH-000256,0.08456506293284076
ACH-000257,-0.13934924474633772
ACH-000258,0.15880920295074485
ACH-000259,-0.1274789182938714
ACH-000260,0.003932745249759493
ACH-000261,0.08919731955963403
ACH-000262,0.07839306031056352
ACH-000263,-0.027345278547614017
ACH-000264,-0.0424557960634003
ACH-000265,0.015245428047791457
ACH-000266,-0.1166642483017002
ACH-000272,-0.06998542387931428
ACH-000274,-0.01620594949606026
ACH-000277,0.023537791624993684
ACH-000278,0.10121032707914618
ACH-000279,-0.02666784897483608
ACH-000280,-0.14471924201099312
ACH-000281,-0.15958713301051675
ACH-000288,-0.019448407451694624
ACH-000291,-0.07223094875826275
ACH-000293,0.1185932965013919
ACH-000294,-0.054759563735848164
ACH-000295,-0.18706699299528848
ACH-000296,-0.032673099670143015
ACH-000302,-0.0826239876213195
ACH-000304,-0.2504611757949004
ACH-000307,-0.1016339499086703
ACH-000308,-0.018393022541898296
ACH-000310,-0.03505492474007455
ACH-000311,-0.07949127850779206
ACH-000312,-0.040456455245347335
ACH-000315,-0.059466351457347674
ACH-000316,-0.07302897186699163
ACH-000317,-0.027282654928934568
ACH-000318,0.09261293715963097
ACH-000319,0.02513808866695682
ACH-000320,-0.011001610000230698
ACH-000322,-0.11093647642860376
ACH-000323,0.0013591342178921925
ACH-000324,-0.0824806104462693
ACH-000329,0.006260591508470699
ACH-000330,0.16467049894792704
ACH-000331,0.05854937162321683
ACH-000332,-0.05875871194979253
ACH-000334,0.06316374061964583
ACH-000335,0.1913399982229584
ACH-000336,-0.018152073073052874
ACH-000337,-0.11696468330891426
ACH-000338,-0.2092761639586954
ACH-000339,0.019033784167865136
ACH-000341,0.1819606468035581
ACH-000348,-0.012293594973996434
ACH-000350,-0.15047971391256482
ACH-000352,-0.09982675197752816
ACH-000356,-0.0011282791759554046
ACH-000361,0.03535419977371237
ACH-000362,0.008217967069156779
ACH-000363,0.01049326389794378
ACH-000364,-0.07348750313175202
ACH-000365,-0.15154496782613466
ACH-000366,-0.05312470141441148
ACH-000368,0.034626857411209744
ACH-000374,0.10703881354769028
ACH-000375,0.12032849684690855
ACH-000376,-0.027170249425436336
ACH-000381,-0.001662432154499885
ACH-000383,-0.051517687515762516
ACH-000387,0.0246787283094993
ACH-000389,-0.5949761711666087
ACH-000390,0.023605408544389108
ACH-000393,-0.08457431288683062
ACH-000395,-0.33433835328107936
ACH-000396,0.0938342243614545
ACH-000397,-0.027759822706720626
ACH-000401,0.261353427448736
ACH-000402,-0.3574421939365672
ACH-000403,0.0007983021268543424
ACH-000404,-0.27637583887663825
ACH-000406,-0.03993581317703163
ACH-000407,-0.002247200435019002
ACH-000408,-0.0253974221189737
ACH-000410,-0.02734555748654635
ACH-000411,-0.016493628650068145
ACH-000414,-0.0481999281774432
ACH-000415,0.09837707896294036
ACH-000416,-0.08317858333308732
ACH-000420,-0.062290212124693274
ACH-000421,-0.061830470474310936
ACH-000424,0.056566377417281176
ACH-000425,-0.0003206178742141175
ACH-000426,0.165385125210026
ACH-000427,-0.04385215083192758
ACH-000433,0.08904414461639606
ACH-000435,-0.11739674071828783
ACH-000436,-0.15776660494093664
ACH-000444,-0.2077507027012007
ACH-000445,0.06451116166891217
ACH-000448,-0.05168933115391537
ACH-000450,-0.08263705101636246
ACH-000452,-0.05052540167456073
ACH-000454,0.19977184183628266
ACH-000458,-0.14737873752698272
ACH-000459,-0.1964576615541378
ACH-000460,-0.05729830813060952
ACH-000461,-0.12233539630924027
ACH-000463,0.03483018818659414
ACH-000464,-0.14435228177703394
ACH-000466,-0.13371935149570174
ACH-000467,0.028101086596325573
ACH-000468,0.031221590216266613
ACH-000469,0.003144095369260557
ACH-000470,-0.09114797489609676
ACH-000471,-0.0330457811649673
ACH-000472,0.04570332253902993
ACH-000473,0.060821812428425326
ACH-000475,-0.004329993066363978
ACH-000476,-0.004828337053705123
ACH-000477,-0.09305780499131064
ACH-000479,-0.2953621148112083
ACH-000480,-0.16168323842785218
ACH-000481,0.05857066355509809
ACH-000483,0.12616842507950846
ACH-000484,-0.10510395057274492
ACH-000485,0.0050415892982475525
ACH-000486,0.04204177140809722
ACH-000487,0.04384696199817036
ACH-000488,0.01378418287103282
ACH-000490,-0.0026091609917002394
ACH-000491,-0.14531520467113265
ACH-000495,-0.047382815403260864
ACH-000496,-0.2803842670347365
ACH-000499,0.1586868842730592
ACH-000500,-0.11641474566184967
ACH-000502,0.02557869214656956
ACH-000503,0.20958916803489647
ACH-000505,-0.002876575366499713
ACH-000507,-0.08045677997883094
ACH-000510,-0.09229523159706207
ACH-000511,0.0034167050696118804
ACH-000512,0.21601880813491905
ACH-000516,0.0044771920243135074
ACH-000517,-0.0944832880606528
ACH-000518,-0.14591623322207467
ACH-000520,-0.003765699164732751
ACH-000521,-0.002917028361704682
ACH-000522,0.029097211777194033
ACH-000524,0.011185217222288386
ACH-000527,-0.051295961314968254
ACH-000528,-0.010844310110183959
ACH-000537,0.09340217975398173
ACH-000541,0.10721541308439694
ACH-000542,-0.058083409826231974
ACH-000544,0.06915686029492879
ACH-000545,-0.1248983065179233
ACH-000547,-0.2486598801177456
ACH-000548,-0.13321583354185984
ACH-000549,-0.10978340583485767
ACH-000550,-0.20757083864716053
ACH-000552,-0.010169399481485495
ACH-000556,0.020257916133688932
ACH-000557,-0.02194756699882149
ACH-000569,-0.20494799364178226
ACH-000570,0.0988033843627521
ACH-000571,0.025355509655751302
ACH-000573,0.10256905449003888
ACH-000576,0.07190013089801517
ACH-000579,-0.08012774133509938
ACH-000580,-0.1354910622331969
ACH-000584,0.02299675206016568
ACH-000585,-0.021659786109452676
ACH-000588,-0.09544051548047852
ACH-000589,-0.019305535330756383
ACH-000591,0.09592434283727004
ACH-000593,-0.04967416767975638
ACH-000600,0.02604733721986275
ACH-000601,0.02357522596425362
ACH-000605,0.051471717943943215
ACH-000606,-0.09002084790293466
ACH-000608,-0.13739373835329233
ACH-000614,-0.13598556192186287
ACH-000616,-0.013469212514519031
ACH-000618,-0.20244530143282716
ACH-000619,0.034021418456268666
ACH-000620,-0.09531355122895993
ACH-000621,-0.03756710947032777
ACH-000622,-0.08791299860633013
ACH-000623,-0.0386790719433136
ACH-000624,0.09009870474096517
ACH-000627,0.003282286343964041
ACH-000630,-0.022660345090202372
ACH-000631,-0.15670818930040506
ACH-000632,-0.12151146676856615
ACH-000633,-0.08973750265288215
ACH-000637,0.2187434649164052
ACH-000638,0.04397461702542231
ACH-000646,-0.026636257319758758
ACH-000647,0.07964220875593023
ACH-000648,0.013198680090287195
ACH-000649,0.043117861577088766
ACH-000651,0.014393359757128554
ACH-000652,-0.11143937986400773
ACH-000653,0.17954221973707762
ACH-000657,-0.11373308321221487
ACH-000658,0.027813652558112318
ACH-000661,0.0116812514800022
ACH-000662,-0.14937522632916675
ACH-000663,0.1388126833861658
ACH-000665,0.07441610349652196
ACH-000671,-0.04018487334647888
ACH-000672,0.15239714976933574
ACH-000673,-0.06036145969168321
ACH-000676,0.059398150107167265
ACH-000677,0.013475323929769623
ACH-000681,-0.048623678135816494
ACH-000683,-0.0943099450575127
ACH-000684,-0.08154096813609303
ACH-000688,0.03429443898669006
ACH-000693,0.011046766880465549
ACH-000694,-0.043010939903848334
ACH-000695,0.15838063170418573
ACH-000696,0.0034166569186591905
ACH-000697,-0.08037365239499504
ACH-000699,-0.056811330866293835
ACH-000701,-0.041248830161141364
ACH-000706,-0.0219906609142332
ACH-000711,-0.0037943670124048986
ACH-000713,0.07465018586051149
ACH-000714,-0.11370724740582655
ACH-000718,-0.0751961853661052
ACH-000720,-0.06375238153672064
ACH-000721,0.06334999406278599
ACH-000724,0.05983491752450965
ACH-000725,0.04638893872617983
ACH-000732,0.06773989083980307
