,GCLC (2729)
ACH-000004,-0.10807258853706833
ACH-000005,-0.07788523819393085
ACH-000007,0.0614973592260973
ACH-000009,0.021010454046158318
ACH-000011,0.2046636779242905
ACH-000012,0.08011510094871012
ACH-000013,0.056514841632891735
ACH-000014,0.06553938654625951
ACH-000015,0.056759525001531475
ACH-000017,-0.3591645970106108
ACH-000018,-0.10211177592446014
ACH-000019,0.1133588515081561
ACH-000021,-0.17219548352855504
ACH-000022,0.2720132746088949
ACH-000025,0.07833996242642867
ACH-000028,-0.34510058365492885
ACH-000030,-0.05884104032832225
ACH-000035,-0.1656504613495733
ACH-000036,-0.09373214553341484
ACH-000037,0.022397409200138288
ACH-000039,-0.023320792282466463
ACH-000040,0.05101546973971125
ACH-000041,0.11147693101909467
ACH-000042,-0.03041515775017615
ACH-000045,-0.43666319819739857
ACH-000047,-0.32388039703853955
ACH-000052,0.0938770894804158
ACH-000053,-0.32351506537193725
ACH-000054,0.07235395338164753
ACH-000055,0.20112343405704514
ACH-000060,0.038422584010614116
ACH-000067,-0.01744562947901942
ACH-000070,-0.5121404074562504
ACH-000075,-0.2388763556399218
ACH-000078,-0.010583587571120278
ACH-000082,0.00012005443464845175
ACH-000085,0.04867979894787698
ACH-000086,0.09061824697524694
ACH-000087,0.2369247445799021
ACH-000092,-0.0012217132689238026
ACH-000095,0.12762143743113535
ACH-000097,0.040034389450637066
ACH-000098,-0.06691260550803706
ACH-000099,0.1508838379902319
ACH-000108,0.0018245966147736265
ACH-000113,-0.2592161004433436
ACH-000116,-0.0522308297760505
ACH-000118,0.08368056010849502
ACH-000120,-0.025166638784688576
ACH-000123,0.17383784107097708
ACH-000127,-0.02604770384060091
ACH-000128,-0.07511637256452414
ACH-000132,0.13231692941635287
ACH-000133,-0.06382932999885246
ACH-000137,0.035624720032844545
ACH-000138,0.11764183374266853
ACH-000142,0.14111608893989286
ACH-000143,0.07699770614120101
ACH-000146,-0.3263199216467169
ACH-000148,0.10825882726212108
ACH-000150,0.2289066473804248
ACH-000152,0.08554884888340507
ACH-000153,-0.17905127526743433
ACH-000159,-0.12817455937403824
ACH-000160,-0.01925642659004244
ACH-000163,0.003338781257503345
ACH-000167,0.28467036003814805
ACH-000168,-0.2525838777126741
ACH-000169,0.21923565529149125
ACH-000178,0.16996909156149834
ACH-000183,-0.32565405122968216
ACH-000188,0.06840386572983402
ACH-000189,-0.20627865679788968
ACH-000190,-0.049110317729754376
ACH-000198,-0.3400819362370404
ACH-000203,-0.1951774002879438
ACH-000204,-0.3876267904637293
ACH-000206,-0.04959455045594646
ACH-000207,-0.24169547139362801
ACH-000208,0.15439728971656905
ACH-000210,-0.09097549299248768
ACH-000211,-0.002672123657635225
ACH-000215,0.07559992012111531
ACH-000221,0.1449723409174124
ACH-000222,0.06269011736995374
ACH-000223,0.009421451834475843
ACH-000226,-0.4877019380883823
ACH-000227,0.13650756802255296
ACH-000228,-0.22678233089116795
ACH-000231,-0.012908672735060855
ACH-000232,0.27603700723164554
ACH-000233,-0.4125089639377205
ACH-000234,0.2379839260244805
ACH-000235,-0.04723012300861085
ACH-000237,0.11069237808494843
ACH-000238,-0.1138527639035076
ACH-000242,0.013014704751440145
ACH-000243,0.04456212125721007
ACH-000244,-0.015766784356789992
ACH-000246,0.10303215721978848
ACH-000248,-0.11412857278699935
ACH-000250,0.1309106611598432
ACH-000251,-0.12936273808146542
ACH-000252,0.17230298038851213
ACH-000253,0.19814220161790846
ACH-000255,0.043839842051803586
ACH-000256,-0.01645178585060457
ACH-000257,-0.13709150177080542
ACH-000258,-0.1355013653822484
ACH-000259,0.153748161646336
ACH-000260,0.07688002075378296
ACH-000261,0.08031889909785442
ACH-000262,0.13839175462480482
ACH-000263,-0.1708530905001056
ACH-000264,-0.09596246686486784
ACH-000265,0.03701311502834804
ACH-000266,-0.006377028937756993
ACH-000272,-0.11991595339261962
ACH-000274,0.023022245933538448
ACH-000277,-0.19764275379178425
ACH-000278,-0.008990728908487485
ACH-000279,-0.0965937323045004
ACH-000280,0.05780896729383765
ACH-000281,-0.1768487100917068
ACH-000288,0.0976356596084362
ACH-000291,0.1656993875401916
ACH-000293,0.011086362065729018
ACH-000294,-0.25201773320324256
ACH-000295,-0.03655169753223024
ACH-000296,0.12456324638220445
ACH-000302,0.0024756264069456893
ACH-000304,0.06804949100551146
ACH-000307,-0.0717124997169247
ACH-000308,0.08037049498183997
ACH-000310,0.0934779420906682
ACH-000311,0.02264730588830465
ACH-000312,0.1242149423825402
ACH-000315,-0.5463777952432752
ACH-000316,-0.003735912759559665
ACH-000317,-0.15077463034699495
ACH-000318,-0.04606958539729767
ACH-000319,0.013527327357761935
ACH-000320,-0.009249160882086743
ACH-000322,-0.02212136925465146
ACH-000323,0.08856525012658546
ACH-000324,0.13188485168370465
ACH-000329,-0.03857728526693999
ACH-000330,-0.3965882148664432
ACH-000331,0.1446564762426473
ACH-000332,0.10623746195186236
ACH-000334,-0.3243466150560498
ACH-000335,0.04880581996320997
ACH-000336,0.10850800948462533
ACH-000337,-0.3461162703299289
ACH-000338,-0.07024977999601792
ACH-000339,-0.08409113057825918
ACH-000341,0.11770343823256553
ACH-000348,-0.05122402089624399
ACH-000350,0.05255538972063595
ACH-000352,0.005439442884202559
ACH-000356,-0.11868188990971043
ACH-000361,0.07853030613628986
ACH-000362,-0.09905670029742104
ACH-000363,0.07324669177610628
ACH-000364,0.048932876420394865
ACH-000365,-0.3250841662912015
ACH-000366,0.07013568651944213
ACH-000368,-0.12735182855186725
ACH-000374,0.14060221715255802
ACH-000375,0.007643437788068538
ACH-000376,0.030833141118031083
ACH-000381,0.12568171524590782
ACH-000383,0.07420574474510545
ACH-000387,-0.1080085535778905
ACH-000389,0.10689536370580907
ACH-000390,0.2602620726859299
ACH-000393,-0.07685166880619494
ACH-000395,0.02341769388784983
ACH-000396,0.20448787425047293
ACH-000397,0.0713489916427106
ACH-000401,-0.19625762657142698
ACH-000402,-0.03548849681228923
ACH-000403,0.14404611762671168
ACH-000404,0.11815098015540752
ACH-000406,-0.2275255610631985
ACH-000407,0.03747422749926679
ACH-000408,0.06702285442153312
ACH-000410,-0.035798573506463635
ACH-000411,0.06769323384545266
ACH-000414,-0.011941956302754266
ACH-000415,-0.08780013656552074
ACH-000416,-0.0458969694020168
ACH-000420,0.1143777928755614
ACH-000421,-0.0231198116686409
ACH-000424,-0.1705574904507582
ACH-000425,-0.051889311486085235
ACH-000426,0.17897114531579025
ACH-000427,0.05689158798972095
ACH-000433,0.0005039720144189711
ACH-000435,-0.3452734573580677
ACH-000436,-0.2447835660578401
ACH-000444,0.0555354861143223
ACH-000445,-0.017650613218881964
ACH-000448,0.09483794300206376
ACH-000450,0.07719704474296953
ACH-000452,-0.114143088346809
ACH-000454,0.2703266236787628
ACH-000458,0.043155566478994975
ACH-000459,-0.038045440734030114
ACH-000460,-0.17884999378191313
ACH-000461,0.027779378894337483
ACH-000463,0.1674647759574467
ACH-000464,0.13102904078387426
ACH-000466,-0.05707282031240686
ACH-000467,0.2662308321152951
ACH-000468,-0.05704238380963415
ACH-000469,-0.01930269011685087
ACH-000470,-0.12927763887278984
ACH-000471,0.04394272402721892
ACH-000472,0.03715163381568275
ACH-000473,0.030266967190739895
ACH-000475,0.23733708952684304
ACH-000476,0.23743367494993936
ACH-000477,-0.06036296234190814
ACH-000479,0.1414876004995706
ACH-000480,0.1050254533297796
ACH-000481,-0.0997665757677871
ACH-000483,-0.025513949100546617
ACH-000484,0.2028822875642672
ACH-000485,0.19090569433460225
ACH-000486,0.1993526372140514
ACH-000487,-0.4913184045190531
ACH-000488,0.12732745707403498
ACH-000490,-0.02016895577939417
ACH-000491,0.01609419750858461
ACH-000495,-0.01857370594053637
