,DPF2 (5977)
ACH-000436,-0.3862051423451976
ACH-000444,-0.2573834327115393
ACH-000445,-0.27278995551638296
ACH-000448,-0.3006250420717947
ACH-000450,-0.7139305105730198
ACH-000452,-0.24347421354291685
ACH-000454,-0.4843936523805165
ACH-000458,-0.5098795815291973
ACH-000459,-0.2103680230242036
ACH-000460,-0.07466902570888817
ACH-000461,-0.5651126591090475
ACH-000463,-0.09201617595168217
ACH-000464,-0.20623479510862064
ACH-000466,-0.2152486239755237
ACH-000467,-0.3668402901860667
ACH-000468,-0.3506298863437161
ACH-000469,-0.4295408195399663
ACH-000470,-0.32605450391668445
ACH-000471,-0.273957075674374
ACH-000472,-0.3190782802241456
ACH-000473,-0.6160659552977641
ACH-000475,-0.3744971477107825
ACH-000476,-0.0038813629496640017
ACH-000477,-0.4842794621701685
ACH-000479,-0.40909600590252004
ACH-000480,-0.2836666125845707
ACH-000481,-0.16632277042372245
ACH-000483,-0.5663184300880383
ACH-000484,-0.2324896978451336
ACH-000485,-0.5121489000790598
ACH-000486,-0.3589188826463992
ACH-000487,0.04391558931607312
ACH-000488,-0.6002485461444481
ACH-000490,-0.5253257539320784
ACH-000491,-0.17938972760826954
ACH-000495,-0.1702403740527054
ACH-000496,-0.12113212329889772
ACH-000499,-0.2890574489081677
ACH-000500,-0.2340317104915146
ACH-000502,-0.40404294688389264
ACH-000503,-0.6064409541776549
ACH-000505,-0.13365635875764412
ACH-000507,-0.1560663568314217
ACH-000510,-0.26363876929668323
ACH-000511,-0.27943279285103584
ACH-000512,-0.7112882218538796
ACH-000516,-0.12782531521931007
ACH-000517,-0.24884339339705056
ACH-000518,-0.4098927730912663
ACH-000520,-0.4146636127894189
ACH-000521,-0.25296162615549195
ACH-000522,-0.12358805012683315
ACH-000524,0.13804931092063205
ACH-000527,-0.2232236382510147
ACH-000528,-0.3355039963127637
ACH-000537,-0.26610636734548426
ACH-000541,-0.5901958537836587
ACH-000542,0.011239672344499541
ACH-000544,-0.5343744073225286
ACH-000545,-0.4263310509036393
ACH-000547,-0.4537847331713834
ACH-000548,-0.3366400558598742
ACH-000549,-0.3606533304457947
ACH-000550,-0.3892975913042728
ACH-000552,-0.3322253117537188
ACH-000556,-0.3988775290497704
ACH-000557,-0.5283357397320371
ACH-000569,-0.517199501382249
ACH-000570,-0.6597965116980963
ACH-000571,-0.3005102887457575
ACH-000573,-0.1679715016085148
ACH-000576,-0.45773056039425497
ACH-000579,-0.21296501766530807
ACH-000580,-0.3221735861336848
ACH-000584,-0.22063069564315715
ACH-000585,-0.06632962569919951
ACH-000588,-0.8391771418917539
ACH-000589,-0.3563050116691183
ACH-000591,-0.3951134644341072
ACH-000593,-0.5348733849988557
ACH-000600,-0.3041059388858157
ACH-000601,-0.17526706606036271
ACH-000605,-0.4814486198666689
ACH-000606,-0.5091229683698706
ACH-000608,-0.07797726852377591
ACH-000614,-0.3770332393076408
ACH-000616,-0.16199962737535006
ACH-000618,-0.5404835567203874
ACH-000619,-0.7123467167599401
ACH-000620,0.04345449520586933
ACH-000621,-0.3685807715421884
ACH-000622,-0.4251886447843641
ACH-000623,-0.5180370334037684
ACH-000624,-0.2593673967386388
ACH-000627,-0.06616449893193567
ACH-000630,-0.5070307645239999
ACH-000631,-0.545098169709448
ACH-000632,-0.3390729651269325
ACH-000633,-0.3439926189501539
ACH-000637,-0.3390512038296947
ACH-000638,-0.451855992990253
ACH-000646,-0.2333791644316465
ACH-000647,-0.24795942324313835
ACH-000648,-0.5427261963692124
ACH-000649,-0.06468725946702764
ACH-000651,-0.3554696376772081
ACH-000652,-0.14081567570082704
ACH-000653,-0.5331817807575596
ACH-000657,-0.1682571508819433
ACH-000658,-0.3828577157214942
ACH-000661,-0.4193557231038013
ACH-000662,-0.5327807946496935
ACH-000663,-0.3799062644865907
ACH-000665,-0.2912485990630013
ACH-000671,-0.1684235314989966
ACH-000672,-0.572733843087214
ACH-000673,-0.2459441292284384
ACH-000676,-0.3050385985364748
ACH-000677,-0.11015950226866347
ACH-000681,0.05953591151723605
ACH-000683,-0.4325167792244256
ACH-000684,-0.024968311615646232
ACH-000688,-0.4784606571184012
ACH-000693,-0.3630227187548366
ACH-000694,-0.4934433079601556
ACH-000695,-0.6453790677333896
ACH-000696,-0.14640556503269664
ACH-000697,-0.5443128655918223
ACH-000699,-0.4072196927776039
ACH-000701,-0.2954748125147562
ACH-000706,-0.2047613957753684
ACH-000711,-0.3312459097510515
ACH-000713,-0.3970150195061101
ACH-000714,-0.5231298663786639
ACH-000718,-0.4394207545942882
ACH-000720,-0.4540249015766444
ACH-000721,-0.2656158753296913
ACH-000724,-0.5652553405855764
ACH-000725,-0.4852425780429822
ACH-000732,-0.30950677702637897
ACH-000734,-0.433723829449182
ACH-000735,-0.015145495465276238
ACH-000736,-0.6837217075776375
ACH-000738,-0.491784266367274
ACH-000746,-0.3776622251456372
ACH-000747,-0.6242243968558475
ACH-000748,-0.2762640495713813
ACH-000753,-0.2542874917092578
ACH-000756,-0.26040449282493744
ACH-000757,-0.6151827236310794
ACH-000758,-0.7194890254201035
ACH-000760,-0.4313138132814134
ACH-000762,-0.5406684460938774
ACH-000763,-0.4390786513882263
ACH-000764,-0.5982913138556665
ACH-000765,-0.4709995886012324
ACH-000766,-0.20052949712112386
ACH-000767,-0.13129916329873478
ACH-000768,-0.3654727837899589
ACH-000769,-0.2829897765701154
ACH-000770,-0.3468492181066799
ACH-000771,-0.7452975657870872
ACH-000773,-0.3208355363390752
ACH-000776,-0.4951988842302232
ACH-000777,-0.5572048777628236
ACH-000778,-0.4374012009338923
ACH-000781,-0.199765975555012
ACH-000782,-0.6140517784375205
ACH-000783,-0.6236202436125206
ACH-000784,-0.15167258895341298
ACH-000785,-0.7291478282900016
ACH-000787,-0.17360758528700945
ACH-000788,-0.3778961487866172
ACH-000791,-0.5249763103662308
ACH-000792,-0.4076401590924476
ACH-000794,-0.4810948514450396
ACH-000796,-0.2526859667386244
ACH-000798,-0.3747063230099759
ACH-000799,-0.5664885682377868
ACH-000800,-0.13808994338016453
ACH-000802,-0.5736270815008939
ACH-000804,-0.2006041396470891
ACH-000805,-0.445510203882347
ACH-000809,-0.33024446056211904
ACH-000810,-0.4142160327562233
ACH-000811,-0.034021537637271074
ACH-000817,-0.4681968903481904
ACH-000819,-0.32475337498590656
ACH-000820,-0.08937514040571101
ACH-000821,-0.4284024068355949
ACH-000822,-0.6445416479282111
ACH-000823,-0.4545085235574666
ACH-000824,-0.4547832381831899
ACH-000827,-0.498945024860403
ACH-000829,-0.4222668592800944
ACH-000831,-0.4916688629480714
ACH-000832,-0.479422956549303
ACH-000833,-0.4261428431951892
ACH-000834,-0.4952816845511044
ACH-000835,-0.13268542516959494
ACH-000836,0.10579513628830453
ACH-000837,-0.6634053029930816
ACH-000838,-0.2382260279118497
ACH-000839,-0.3104891990828571
ACH-000840,-0.4856005942248202
ACH-000841,-0.25127696747614997
ACH-000843,-0.3493591344150217
ACH-000846,-0.02484797611707648
ACH-000847,-0.3748420079016113
ACH-000848,-0.04972149967972549
ACH-000849,-0.344910741837365
ACH-000851,-0.4065660287534975
ACH-000855,0.02599241297718631
ACH-000856,-0.2640106138849885
ACH-000858,-0.4638870184366105
ACH-000859,0.028899380573739357
ACH-000861,-0.5569974765686605
ACH-000862,-0.3519684628278075
ACH-000865,-0.5109280344281393
ACH-000866,-0.5049595953016456
ACH-000867,-0.1985013822459128
ACH-000869,-0.3985952189069847
ACH-000872,-0.4198957598440477
ACH-000873,-0.2399784156901084
ACH-000876,-0.3547856599746978
ACH-000878,-0.4157329211476076
ACH-000880,-0.8095250491056901
ACH-000881,-0.3167697809646161
ACH-000882,-0.2770478753023716
ACH-000884,-0.2541757125053815
ACH-000885,-0.18001341590410627
ACH-000887,-0.5470529273584688
ACH-000889,-0.23115322557391615
ACH-000896,-0.08497876917722046
ACH-000898,-0.391200448719105
ACH-000900,-0.389807134218136
ACH-000901,-0.4914888514777385
ACH-000905,-0.2939247584623373
ACH-000906,-0.2581468758804935
ACH-000907,-0.34633503916465924
ACH-000910,-0.24297163694850735
ACH-000911,-0.2776140865776517
ACH-000912,-0.5618849873037217
ACH-000913,-0.1464099446126621
ACH-000915,-0.1336345777713375
ACH-000916,-0.4901876129550543
ACH-000917,-0.5725527970155182
ACH-000920,-0.13516144739379568
ACH-000921,-0.4530137755393162
ACH-000924,-0.22516441258340705
ACH-000926,-0.4556685689888299
ACH-000928,-0.5488723257123963
ACH-000929,-0.2446525013468959
ACH-000932,-0.4227728736746137
ACH-000935,-0.2980218006333677
ACH-000936,-0.3882911319685172
ACH-000937,-0.6164581516808662
ACH-000938,-0.4207376176742729
ACH-000939,0.13547043288209504
ACH-000941,-0.6204728419128942
ACH-000943,-0.2160871048826322
ACH-000946,-0.2807799679693914
ACH-000947,-0.15107888221241536
ACH-000948,-0.4060873272605145
ACH-000950,-0.3182332389833654
ACH-000953,-0.3267694781195377
ACH-000954,-0.3167328222193821
ACH-000957,-0.4465240638267834
ACH-000958,-0.4542986104426721
ACH-000960,-0.5167614524246225
ACH-000963,-0.6889462681425322
ACH-000968,-0.24955043266769786
ACH-000969,-0.2743380931647368
ACH-000972,-0.2943930139137507
ACH-000973,-0.2913151345580805
ACH-000974,-0.3890326706172201
ACH-000978,-0.09693449819029623
ACH-000984,-0.3409024193787289
ACH-000986,-0.6956681705959895
ACH-000988,-0.2316002944099359
ACH-000993,-0.5193883291100833
ACH-000994,-0.10080594442365848
ACH-000996,-0.4161030174731341
ACH-001001,-0.17157687563006074
ACH-001020,0.2574347364545242
ACH-001028,-0.2607930974180485
ACH-001031,-0.17337575748496634
ACH-001038,-0.2507752050817725
ACH-001048,-0.20506023763381948
ACH-001050,-0.03861224860098385
ACH-001053,-0.4555097264486929
ACH-001054,-0.06719849824404797
ACH-001061,-0.4790157205123216
ACH-001067,-0.31213106396968204
ACH-001075,-0.29586271944718345
ACH-001096,0.36332567563991497
ACH-001111,-0.15287849307866605
ACH-001119,-0.20135429579295885
ACH-001128,0.7623113847046057
ACH-001134,-0.31234060594610386
ACH-001151,-0.7626462893316787
ACH-001163,-0.3170595790837856
ACH-001164,-0.14595138943216973
ACH-001183,-0.4965683306601191
ACH-001192,-0.21026870568375133
ACH-001193,-0.173333817618964
ACH-001196,-0.3484817959806685
ACH-001197,-0.20974823076618412
ACH-001205,-0.015275994828180397
ACH-001211,0.09952879012254977
ACH-001212,-0.3006894763329128
ACH-001228,-0.4360052498048891
ACH-001232,-0.08124182892219073
ACH-001239,-0.06718588365423672
ACH-001270,-0.3253082838750793
ACH-001274,-0.4486027551473035
ACH-001275,-0.5100115344198621
ACH-001277,-0.3741283713495762
ACH-001278,-0.2136712444447977
ACH-001280,-0.24962965595114314
ACH-001283,-0.11183358239114223
ACH-001289,-0.07380190224595458
ACH-001300,-0.3521634234870089
ACH-001301,-0.21524877431578132
ACH-001302,-0.2194630837753949
ACH-001306,-0.5408757406593682
ACH-001318,-0.465292625139311
ACH-001322,-0.2271711108652193
ACH-001328,-0.34398608187816376
ACH-001332,-0.4518152090848494
ACH-001336,-0.2539769910813668
ACH-001346,-0.3659955284908029
ACH-001353,-0.5218245253569818
ACH-001354,-0.3284871783630252
ACH-001367,-0.1747120905948727
ACH-001368,-0.2170465770102281
ACH-001374,-0.20543610025609005
ACH-001377,-0.18262463962029765
ACH-001380,-0.34898310616561506
ACH-001391,-0.3887272175190599
ACH-001408,-0.491619261226117
ACH-001430,-0.25022936758653336
ACH-001431,-0.1929319952145092
ACH-001450,-0.4372964610832544
ACH-001496,-0.2905520477576564
ACH-001500,-0.2513624382224016
ACH-001523,-0.31906924066706704
ACH-001532,-0.10095427379822333
ACH-001550,-0.09013177956002176
ACH-001552,-0.4178599547332412
ACH-001554,-0.442216946210082
ACH-001654,-0.14732211863319986
ACH-001735,-0.4354681285555686
ACH-001736,-0.7481552629570487
ACH-001737,-0.4826757653521318
ACH-001740,0.01080016689459142
ACH-001745,-0.06378009758457183
ACH-001765,-0.0951679021027185
