,SELL (6402)
ACH-000004,-0.10006300449764748
ACH-000005,-0.1122618666876208
ACH-000007,0.13265223207139076
ACH-000009,-0.08476311005785132
ACH-000011,0.05674707770802365
ACH-000012,-0.04792735219959401
ACH-000013,0.04844431051116832
ACH-000014,-0.1031919315392214
ACH-000015,0.08664901237674243
ACH-000017,-0.050738114164895584
ACH-000018,0.13104427308314762
ACH-000019,-0.033902508824855425
ACH-000021,0.029154829212274205
ACH-000022,0.048751647813926685
ACH-000025,-0.034274508696965564
ACH-000028,0.047128745727776825
ACH-000030,0.0975007559396328
ACH-000035,0.01616852773737019
ACH-000036,-0.053187985697932594
ACH-000037,0.08916835189510135
ACH-000039,-0.03571005438061276
ACH-000040,0.010867135208525351
ACH-000041,-0.05329720716464703
ACH-000042,0.07226411396347182
ACH-000045,0.03166963216721468
ACH-000047,0.0532083597092387
ACH-000052,0.1326310588403183
ACH-000053,0.005785885884447457
ACH-000054,0.020937665907762103
ACH-000055,-0.11458284950521265
ACH-000060,-0.046945631816476
ACH-000067,-0.012110416169636705
ACH-000070,0.013348895397609034
ACH-000075,0.3352151752000068
ACH-000078,0.11870118915066592
ACH-000082,-0.04012815474348588
ACH-000085,-0.04464080298272537
ACH-000086,-0.10824919568442176
ACH-000087,0.08763472071418835
ACH-000092,-0.03546234629192565
ACH-000095,0.037760123526636186
ACH-000097,0.07258151307311153
ACH-000098,0.03317691469419086
ACH-000099,0.10180233819953434
ACH-000108,0.08004946162046593
ACH-000113,0.14331746704709813
ACH-000116,0.046325949809794535
ACH-000118,0.17068095965603775
ACH-000120,0.1163711278343884
ACH-000123,0.09836327256341676
ACH-000127,0.04226415402375202
ACH-000128,0.08717227677343617
ACH-000132,-0.035514407992639996
ACH-000133,-0.07967023225228828
ACH-000137,0.019104465201100842
ACH-000138,0.20137975222551152
ACH-000142,0.08232395927790435
ACH-000143,-0.04229626544528284
ACH-000146,0.12377742489253388
ACH-000148,0.02502980160544507
ACH-000150,0.19698277819289464
ACH-000152,0.020409473202367738
ACH-000153,0.11152472338924788
ACH-000159,0.07168839511556184
ACH-000160,0.20290959573096387
ACH-000163,0.12070486687653703
ACH-000167,-0.11686696386530712
ACH-000168,0.03539165716299225
ACH-000169,0.02953044618993557
ACH-000178,0.08997387685794858
ACH-000183,-0.00850273526098507
ACH-000188,0.0939113905185012
ACH-000189,-0.036831758431327084
ACH-000190,-0.03615424976145285
ACH-000198,0.036484226129568746
ACH-000203,0.44030020540589626
ACH-000204,-0.3051042913032867
ACH-000206,-0.044801111632627434
ACH-000207,0.0678321222137842
ACH-000208,-0.043462173423285434
ACH-000210,0.07864160729627888
ACH-000211,-0.04469131377049385
ACH-000215,-0.0020682383023506164
ACH-000221,0.04313389931203078
ACH-000222,0.06693121986992198
ACH-000223,0.0014589932508188846
ACH-000226,-0.014276256700711504
ACH-000227,-0.0524471117206974
ACH-000228,0.05912559871620079
ACH-000231,0.014198215474643582
ACH-000232,0.06743374132824452
ACH-000233,0.10533756310870608
ACH-000234,0.12682356873569905
ACH-000235,0.0477862339432519
ACH-000237,-0.0029463334510106557
ACH-000238,0.015070438898831912
ACH-000242,0.2734633817254508
ACH-000243,0.04407805878271887
ACH-000244,0.08602394696576947
ACH-000246,0.0360073640612429
ACH-000248,0.05552194367046245
ACH-000250,-0.012507016867838377
ACH-000251,-0.09746809827037946
ACH-000252,0.0776003811516287
ACH-000253,-0.026086791414078492
ACH-000255,0.08372560176358805
ACH-000256,0.1408125928390353
ACH-000257,0.010213019968933423
ACH-000258,0.023920450355693245
ACH-000259,0.05769218148903156
ACH-000260,0.05805180683599629
ACH-000261,0.08405997491424705
ACH-000262,-0.06101594819279859
ACH-000263,0.25011696968359115
ACH-000264,-0.1266189150502841
ACH-000265,-0.007642491115390862
ACH-000266,0.04978450025489715
ACH-000272,0.15284632844868273
ACH-000274,0.045341991364179664
ACH-000277,0.1618917190577354
ACH-000278,0.11827998402090174
ACH-000279,-0.0037444264979437578
ACH-000280,0.11208339316452988
ACH-000281,-0.02824153398902495
ACH-000288,0.03099419118558471
ACH-000291,0.11288206472928168
ACH-000293,0.15156980105141907
ACH-000294,-0.01529098321491989
ACH-000295,0.06226998341202852
ACH-000296,0.1688397430109111
ACH-000302,0.12520393493668522
ACH-000304,-0.07928676399287482
ACH-000307,0.11004128149995004
ACH-000308,0.05105792560374278
ACH-000310,0.049211416041496016
ACH-000311,0.18185211432416695
ACH-000312,-0.015835861455227068
ACH-000315,0.20677234769688907
ACH-000316,0.16484096922743
ACH-000317,0.045581021895045024
ACH-000318,0.08212395865927245
ACH-000319,-0.004677119777721535
ACH-000320,-0.16943828505908695
ACH-000322,0.05869989003302847
ACH-000323,-0.11471721578160897
ACH-000324,0.007245370424849005
ACH-000329,0.056477324626435926
ACH-000330,0.07439612973337023
ACH-000331,0.07674607977887804
ACH-000332,0.09856403684279827
ACH-000334,0.1703303210510963
ACH-000335,-0.1051635493582988
ACH-000336,-0.12053337257463367
ACH-000337,0.012652681748373766
ACH-000338,-0.0719729928393494
ACH-000339,0.0424422844178648
ACH-000341,0.019234172887791903
ACH-000348,0.05429128013504637
ACH-000350,-0.05712345218036675
ACH-000352,0.04213338818367846
ACH-000356,-0.15275725543714852
ACH-000361,0.022482918539485745
ACH-000362,0.10521203132526967
ACH-000363,0.026881994856835498
ACH-000364,-0.05482259500335168
ACH-000365,0.09404488041233494
ACH-000366,0.09678580189229452
ACH-000368,-0.014661299317276982
ACH-000374,0.12105371716231032
ACH-000375,0.08616319986280467
ACH-000376,0.08688884146625958
ACH-000381,0.05917438799596954
ACH-000383,-0.016398307832086567
ACH-000387,-0.03485668980243913
ACH-000389,-0.09150439907672693
ACH-000390,0.07548531170398147
ACH-000393,0.07664020584248632
ACH-000395,0.16169240175281094
ACH-000396,-0.019893320092024862
ACH-000397,-0.05908626636780592
ACH-000401,-0.04679718631033632
ACH-000402,0.13828140854560125
ACH-000403,0.07536021837397351
ACH-000404,0.07650518875773753
ACH-000406,0.039519802346696435
ACH-000407,0.1090763868955473
ACH-000408,0.1460866074317838
ACH-000410,-0.1047854556111037
ACH-000411,-0.1612651232226966
ACH-000414,0.11845444250309688
ACH-000415,0.06728420316032381
ACH-000416,-0.049273788490022466
ACH-000420,-0.0016453768003592555
ACH-000421,0.0914488303840672
ACH-000424,0.021614582342656563
ACH-000425,0.03482345552555033
ACH-000426,0.11902867346987125
ACH-000427,-0.0654590367733085
ACH-000433,0.16766267693868672
ACH-000435,0.046261639527496776
ACH-000436,0.10015199857063692
ACH-000444,0.05537830535611132
ACH-000445,-0.035225839504888036
ACH-000448,0.18696117559928424
ACH-000450,0.09053166193143523
ACH-000452,0.008956188054856535
ACH-000454,0.01895620075509866
ACH-000458,-0.028475966046038425
ACH-000459,0.02938343670840748
ACH-000460,0.2229168144486975
ACH-000461,0.08211271530522023
ACH-000463,0.009933951233525959
ACH-000464,0.0717262161914524
ACH-000466,0.1475011594419481
ACH-000467,-0.10567976341013928
ACH-000468,0.059219649045746774
ACH-000469,0.12277900492338242
ACH-000470,0.022691226733455885
ACH-000471,0.01725665303017106
ACH-000472,0.0969063972921124
ACH-000473,0.1051697563199672
ACH-000475,0.12437671307436116
ACH-000476,-0.028825468887824668
ACH-000477,0.09991817133965597
ACH-000479,-0.10828464079127023
ACH-000480,-0.012796238259019195
ACH-000481,0.040081669438628974
ACH-000483,0.07370127402524096
ACH-000484,-0.09536473741186632
ACH-000485,0.12164713614024225
ACH-000486,0.09393617657497748
ACH-000487,0.014797675728477531
ACH-000488,0.07383449513301134
ACH-000490,-0.11383245299781555
ACH-000491,0.047912664615060614
ACH-000495,0.03482507192569484
ACH-000496,0.051667305253629205
ACH-000499,0.1747113901816747
ACH-000500,-0.11433494182187952
ACH-000502,0.018209602076419997
ACH-000503,0.08869863334878737
ACH-000505,0.03925931298180483
ACH-000507,-0.011784291753712577
ACH-000510,-0.054823756922244934
ACH-000511,0.14583397498099196
ACH-000512,0.08637736487216212
ACH-000516,-0.08066403506607242
ACH-000517,0.03993024329585649
ACH-000518,0.03659118799068211
ACH-000520,0.023703910460908292
ACH-000521,0.1801512523065544
ACH-000522,-0.037071669833354914
ACH-000524,0.04971517415894933
ACH-000527,0.011002498401583592
ACH-000528,0.05396065865113379
ACH-000537,0.10389487262857824
ACH-000541,0.01615370776482009
ACH-000542,0.02147326632520104
ACH-000544,0.1487524714079334
ACH-000545,0.2190083362803968
ACH-000547,0.07940469044552846
ACH-000548,0.003298566943195284
ACH-000549,0.09719643767368193
ACH-000550,0.05969285232153222
ACH-000552,0.050550852988862416
ACH-000556,0.052425654468109005
ACH-000557,0.1820979339962704
ACH-000569,0.11229533512341
ACH-000570,0.004037991725308231
ACH-000571,0.05973215955060916
ACH-000573,0.053289854774515616
ACH-000576,-0.1777975625137466
ACH-000579,0.03402569120434528
ACH-000580,0.07385733416297673
ACH-000584,0.032849119447010834
ACH-000585,0.0394851114892842
ACH-000588,0.2330182464816273
ACH-000589,0.05545149545024276
ACH-000591,0.20593235727930825
ACH-000593,0.010006030963732114
ACH-000600,-0.11539094266037685
ACH-000601,-0.06250033822331967
ACH-000605,-0.07093851882998763
ACH-000606,0.01650520593318543
ACH-000608,0.061302189159102974
ACH-000614,-0.058156016309169875
ACH-000616,0.06463995527209589
ACH-000618,0.02284203618730734
ACH-000619,0.041368901696947215
ACH-000620,0.0436483283280922
ACH-000621,0.03476295005384387
ACH-000622,0.07319722103976466
ACH-000623,0.10120284140858067
ACH-000624,0.059900566599438036
ACH-000627,0.0433816644916166
ACH-000630,0.02389102699537163
ACH-000631,-0.07209587951735656
ACH-000632,0.07061526258774617
ACH-000633,0.09663075130269344
ACH-000637,0.17533622110827154
