,NKAIN1 (79570)
ACH-000004,-0.014097459552431284
ACH-000005,-0.3216276151563199
ACH-000007,0.07776219637463322
ACH-000009,-0.10307868704568994
ACH-000011,0.06726588959420808
ACH-000012,-0.0434632065892873
ACH-000013,-0.10002653856510564
ACH-000014,0.10383833955510642
ACH-000015,0.11626563287277393
ACH-000017,0.020481042706196443
ACH-000018,-0.0022337001125208875
ACH-000019,-0.027704962539307074
ACH-000021,0.0923022444077113
ACH-000022,0.0527895421010061
ACH-000025,0.06697567893877894
ACH-000028,0.06955353809550985
ACH-000030,-0.06844636841523144
ACH-000035,-0.13019018245913894
ACH-000036,0.11984316266624885
ACH-000037,0.025309261470908555
ACH-000039,0.10596321773255583
ACH-000040,0.031836861327808316
ACH-000041,0.0032215995158204713
ACH-000042,0.07604120583205437
ACH-000045,0.08560008511794097
ACH-000047,-0.030825166862463744
ACH-000052,0.17443254544462558
ACH-000053,-0.07611572669969799
ACH-000054,0.012663633732524156
ACH-000055,0.09878763552440872
ACH-000060,-0.017974300026513568
ACH-000067,-0.15423531361570206
ACH-000070,0.013826473701521288
ACH-000075,0.07575707858261986
ACH-000078,0.14979685075944468
ACH-000082,0.049190860435055765
ACH-000085,0.026918124671221257
ACH-000086,-0.03350585897334806
ACH-000087,0.19674914375410554
ACH-000092,-0.21881903131461555
ACH-000095,0.011616594278089715
ACH-000097,-0.07845836563256363
ACH-000098,-0.01256944222673711
ACH-000099,0.060033112265396
ACH-000108,0.008129348815337209
ACH-000113,-0.0050366439176228964
ACH-000116,-0.037827094956927
ACH-000118,0.028174629674956632
ACH-000120,0.031888973324090936
ACH-000123,-0.1053768681354964
ACH-000127,0.025517889198076654
ACH-000128,-0.060383499009697465
ACH-000132,-0.035853590162345336
ACH-000133,-0.1067241839999018
ACH-000137,-0.18729121573300828
ACH-000138,0.032786226762044485
ACH-000142,-0.056675358572576835
ACH-000143,0.044497804045438835
ACH-000146,0.07602683510628347
ACH-000148,-0.0073057722643803235
ACH-000150,-0.032466631354990234
ACH-000152,-0.15609922744792776
ACH-000153,-0.050772399100999066
ACH-000159,-0.1268713107950165
ACH-000160,-0.07468480193512954
ACH-000163,0.06799315641386207
ACH-000167,-0.09324369644698052
ACH-000168,0.001691427991103667
ACH-000169,-0.04999982888843129
ACH-000178,0.01337400216070905
ACH-000183,-0.11994421564861972
ACH-000188,-0.1846472512571445
ACH-000189,0.04973844536000579
ACH-000190,0.10349467025015427
ACH-000198,0.019650862833245072
ACH-000203,0.2485589239056405
ACH-000204,-0.2450247354641036
ACH-000206,0.03690370607879825
ACH-000207,0.03838118348930773
ACH-000208,0.19708518488822607
ACH-000210,0.02279554283329748
ACH-000211,0.10193332098233386
ACH-000215,-0.05060090456118695
ACH-000221,0.0069757078801129645
ACH-000222,0.10174927502201724
ACH-000223,-0.010227018837854287
ACH-000226,-0.06338576518785402
ACH-000227,-0.004963313036547486
ACH-000228,-0.02020819852301289
ACH-000231,0.043194990954766095
ACH-000232,0.046895210390748295
ACH-000233,-0.048876398755768186
ACH-000234,-0.14480759983773822
ACH-000235,0.040803562002022224
ACH-000237,-0.08989816171567695
ACH-000238,0.002840847910005655
