,PKNOX1 (5316)
ACH-000517,-0.20244484221343192
ACH-000518,-0.12494305486423796
ACH-000520,-0.03481468122709462
ACH-000521,-0.25793082198298833
ACH-000522,-0.07229694795939345
ACH-000524,-0.12266826148078375
ACH-000527,-0.02032835844918406
ACH-000528,-0.062075591321817725
ACH-000537,-0.2001905881594532
ACH-000541,-0.3888721910511724
ACH-000542,-0.2444606029508675
ACH-000544,-0.1936243922367653
ACH-000545,-0.07474325121311244
ACH-000547,-0.16861071564718733
ACH-000548,-0.0912646089413956
ACH-000549,-0.2699012585225097
ACH-000550,-0.154884726560674
ACH-000552,-0.21628349256694446
ACH-000556,-0.2222993054342288
ACH-000557,-0.10423071734416632
ACH-000569,-0.09873279802907556
ACH-000570,-0.19518934832695228
ACH-000571,-0.06967218598077086
ACH-000573,-0.34699828519707565
ACH-000576,-0.12196766421486825
ACH-000579,-0.094519437467761
ACH-000580,0.05310282792319372
ACH-000584,-0.056531392781532123
ACH-000585,-0.2504264976910261
ACH-000588,-0.04953773420828728
ACH-000589,-0.3129086526370948
ACH-000591,-0.18639629956393067
ACH-000593,-0.12252105532285518
ACH-000600,-0.2027642317904228
ACH-000601,-0.08811910031623824
ACH-000605,-0.22316429267893076
ACH-000606,-0.11903065519975894
ACH-000608,-0.22007008433972208
ACH-000614,-0.0740681713964995
ACH-000616,-0.22143227844427912
ACH-000618,-0.17862000923507435
ACH-000619,-0.30981445526602186
ACH-000620,-0.3425951613130342
ACH-000621,-0.0723360772990623
ACH-000622,-0.04149720919919777
ACH-000623,-0.050122061526783855
ACH-000624,-0.2669153196991353
ACH-000627,-0.0794888479510499
ACH-000630,-0.1030656557380674
ACH-000631,-0.28308464828064184
ACH-000632,-0.050067553628817145
ACH-000633,-0.19155979420033287
ACH-000637,-0.22153952129324814
ACH-000638,0.011626268711532464
ACH-000646,-0.2556637460349689
ACH-000647,-0.043845214840407536
ACH-000648,-0.13208327131330427
ACH-000649,-0.07551560619196243
ACH-000651,-0.11601592507195276
ACH-000652,-0.05474334795846248
ACH-000653,-0.14902310333765614
ACH-000657,-0.15186172323155184
ACH-000658,-0.09937121662741237
ACH-000661,-0.1215592124033316
ACH-000662,-0.12848858898121002
ACH-000663,-0.07304887101768652
ACH-000665,-0.2133237672870604
ACH-000671,-0.3165285526289411
ACH-000672,-0.416610534808731
ACH-000673,-0.10217976266110756
ACH-000676,-0.045803318452151534
ACH-000677,-0.113782851961418
ACH-000681,-0.24921704842550765
ACH-000683,-0.09281078218826948
ACH-000684,-0.0144559834871178
ACH-000688,-0.11763493628712947
ACH-000693,-0.1854363978478839
ACH-000694,-0.16670406298031076
ACH-000695,-0.14211201178246768
ACH-000696,-0.08308695490152966
ACH-000697,0.032280600852927666
ACH-000699,-0.12865373614686168
ACH-000701,-0.1242798710810902
ACH-000706,-0.1098447536969353
ACH-000711,-0.009709458800777941
ACH-000713,-0.17268284074937196
ACH-000714,-0.06345054166395757
ACH-000718,-0.2491105322485664
ACH-000720,-0.2859862714454816
ACH-000721,-0.05079187818032655
ACH-000724,-0.12461221060249635
ACH-000725,-0.17527009756697934
ACH-000732,-0.22068431283881806
ACH-000734,-0.2378676829233924
ACH-000735,-0.1876309885394834
ACH-000736,-0.12816542433990508
ACH-000738,-0.010331046135583777
ACH-000746,-0.15291373459769614
ACH-000747,-0.21768046691172702
ACH-000748,0.018421786299756358
ACH-000753,-0.04269286833754557
ACH-000756,0.14456066850057533
ACH-000757,-0.05664965014251803
ACH-000758,-0.05679835253195412
ACH-000760,-0.14962884390553058
ACH-000762,-0.4413597088527549
ACH-000763,0.06759533087418865
ACH-000764,-0.013791243620208695
ACH-000765,0.13555410029308773
ACH-000766,-0.3243736677419104
ACH-000767,-0.08671181279926972
ACH-000768,-0.1739243476429832
ACH-000769,-0.02054111964371777
ACH-000770,-0.011394204427259693
ACH-000771,-0.1399225096192965
ACH-000773,-0.2069722017058072
ACH-000776,-0.14514233737436702
ACH-000777,-0.18101302999294594
ACH-000778,-0.09961285991018756
ACH-000781,-0.1662316802169939
ACH-000782,-0.21397977920170855
ACH-000783,-0.1475895140440774
ACH-000784,-0.17552921604502192
ACH-000785,-0.1995532290183241
ACH-000787,-0.1989307082764136
ACH-000788,-0.05990821000865081
ACH-000791,-0.08966758898240107
ACH-000792,-0.2108368484211984
ACH-000794,-0.11998202606480016
ACH-000796,-0.2869106134123912
ACH-000798,-0.07970276936724525
ACH-000799,0.0039489460777484536
ACH-000800,-0.05053916841324798
ACH-000802,-0.14428310433941924
ACH-000804,-0.08705306431306209
ACH-000805,-0.2692642731467082
ACH-000809,-0.15155190746436487
ACH-000810,-0.06165835305400625
ACH-000811,-0.17847726872837266
ACH-000817,-0.0782588686585165
ACH-000819,-0.27646177765944896
ACH-000820,-0.4361685738982717
ACH-000821,-0.3190296968798198
ACH-000822,-0.0685891598279184
ACH-000823,-0.2323921833698997
ACH-000824,-0.07891388182615065
ACH-000827,-0.06261732138590638
ACH-000829,-0.25726131077487235
ACH-000831,0.019771222697255758
ACH-000832,-0.05487747993634895
ACH-000833,-0.19472817835392325
ACH-000834,-0.14657039401886754
ACH-000835,-0.26189773487359513
ACH-000836,-0.11305370625245308
ACH-000837,-0.16130693889516176
ACH-000838,-0.14601044612516792
ACH-000839,-0.12073108901575402
ACH-000840,-0.20162808178992192
ACH-000841,-0.2656199832431293
ACH-000843,-0.012240669675028137
ACH-000846,-0.010799978041528192
ACH-000847,-0.006863682492416645
ACH-000848,-0.13573087034223627
ACH-000849,0.03724121808050823
ACH-000851,-0.22934571621509406
ACH-000855,-0.2383413222531388
ACH-000856,-0.13483984288901887
ACH-000858,-0.1850374417839236
ACH-000859,-0.17861769481862458
ACH-000861,-0.05682200688103362
ACH-000862,-0.19174860385105544
ACH-000865,-0.03587854161574653
ACH-000866,-0.04125079220064274
ACH-000867,-0.014245651297519672
ACH-000869,-0.051987092989487914
ACH-000872,-0.2462823715301028
ACH-000873,-0.2270760796254081
ACH-000876,0.03301461274710433
ACH-000878,0.1405348026326397
ACH-000880,-0.16237785430209112
ACH-000881,0.052902970326375365
ACH-000882,-0.12804438414895694
ACH-000884,-0.02910101416550517
ACH-000885,-0.3199975606579582
ACH-000887,-0.3509637514266022
ACH-000889,-0.05362611411469629
ACH-000896,-0.04976034275187382
ACH-000898,-0.136635812891948
ACH-000900,-0.04716151269426188
ACH-000901,-0.03183515767558662
ACH-000905,-0.16196708415941266
ACH-000906,-0.2070767533244734
ACH-000907,-0.2080114164300053
ACH-000910,-0.1419429738500393
ACH-000911,-0.17010515339951568
ACH-000912,-0.1824585218095312
ACH-000913,-0.08051612789312401
ACH-000915,0.10273231717796576
ACH-000916,0.13961909951122306
ACH-000917,-0.3929263374428106
ACH-000920,-0.1855059911147917
ACH-000921,-0.21187963335810847
ACH-000924,-0.1998950526779367
ACH-000926,-0.19221144598813336
ACH-000928,-0.16908901910179147
ACH-000929,-0.4154469462492149
ACH-000932,-0.1014648342408368
ACH-000935,-0.11114997050421246
ACH-000936,-0.2641060521808813
ACH-000937,-0.09538066634776714
ACH-000938,-0.2342762419794446
ACH-000939,-0.13659146209331416
ACH-000941,-0.02651116720100081
ACH-000943,0.020217336069111847
ACH-000946,-0.07814379556913084
ACH-000947,-0.15707331013764445
ACH-000948,-0.13788262997703868
ACH-000950,-0.1102739830394728
ACH-000953,-0.060673046745997584
ACH-000954,0.0098310837008926
ACH-000957,-0.1817048115257416
ACH-000958,-0.06763954992314543
ACH-000960,0.11288914328389613
ACH-000963,-0.1828279767392351
ACH-000968,-0.1118176206448324
ACH-000969,-0.059907623321564726
ACH-000972,0.020511408073095042
ACH-000973,-0.11454341877842893
ACH-000974,-0.13779319941051885
ACH-000978,-0.07763106574629833
ACH-000984,-0.039379269013809406
ACH-000986,-0.11193548104793552
ACH-000988,-0.2613529233067192
ACH-000993,-0.03756776032765083
ACH-000994,-0.12016687558356845
ACH-000996,-0.1862756698320476
ACH-001001,0.05889261125583875
ACH-001020,-0.3424695643852827
ACH-001028,-0.16106976793781588
ACH-001031,-0.06639629072449564
ACH-001038,-0.18226544868755828
ACH-001048,-0.02190557478667669
ACH-001050,-0.492518184145942
ACH-001053,0.0305870526331694
ACH-001054,-0.3071270207622237
ACH-001061,-0.19668535876666632
ACH-001067,-0.2971693305663966
ACH-001075,-0.08735082818828695
ACH-001096,-0.18976131731810889
ACH-001111,0.23893693500075275
ACH-001119,-0.2619212852901007
ACH-001128,-0.21227285352879816
ACH-001134,-0.0950434638949984
ACH-001151,-0.2844665422602396
ACH-001163,-0.09489504780780662
ACH-001164,-0.15933869933559386
ACH-001183,-0.5219034547702643
ACH-001192,-0.03757754929557865
ACH-001193,0.07046442291655369
ACH-001196,-0.11750950490537827
ACH-001197,-0.08977351721890915
ACH-001205,-0.23594925242643056
ACH-001211,-0.2561008337999444
ACH-001212,-0.10129552455058244
ACH-001228,0.14689610059453673
ACH-001232,-0.10885305079483433
ACH-001239,-0.17605211520676545
ACH-001270,-0.12185093251601845
ACH-001274,-0.2562576984807904
ACH-001275,-0.1273877341155068
ACH-001277,-0.17754426796792516
ACH-001278,-0.1702234118218171
ACH-001280,-0.24908319566713003
ACH-001283,-0.009011063666819185
ACH-001289,-0.0021553291254783028
ACH-001300,-0.22008821455768174
ACH-001301,-0.2085335556048094
ACH-001302,-0.18945041745927926
ACH-001306,-0.037435080497264725
ACH-001318,-0.16379262154736848
ACH-001322,-0.3239120554185751
ACH-001328,-0.1967818114847644
ACH-001332,-0.2868678000975737
ACH-001336,-0.17621376663896351
ACH-001346,-0.2178976528379178
ACH-001353,-0.2747556001509061
ACH-001354,-0.2258625638030493
ACH-001367,0.15692840362051266
ACH-001368,-0.07749765519702352
ACH-001374,-0.06222368415710866
ACH-001377,-0.2939359267600529
ACH-001380,-0.2350278141426227
ACH-001391,-0.08075155348211659
ACH-001408,-0.2023393648205831
ACH-001430,-0.2767556508941684
ACH-001431,-0.2275978590004057
ACH-001450,-0.12113341084791175
ACH-001496,-0.17595805929759165
ACH-001500,-0.18135618649704874
ACH-001523,-0.2609030381243307
ACH-001532,0.10846362318582237
ACH-001550,-0.18881320292896672
ACH-001552,0.02663978446182213
ACH-001554,-0.10364549895457777
ACH-001654,-0.2598659137811314
ACH-001735,-0.14939532462515012
ACH-001736,-0.17634113451569525
ACH-001737,0.3372079469144391
ACH-001740,-0.005858425603427925
ACH-001745,0.008231542267240398
ACH-001765,-0.034259665979634264
