,SARS2 (54938)
ACH-000320,-0.5982326874372539
ACH-000322,-0.5817211628905344
ACH-000323,-0.4668112680565133
ACH-000324,-0.4959315060366594
ACH-000329,-0.7314934776807218
ACH-000330,-0.5475466034551262
ACH-000331,-0.7298191104822901
ACH-000332,-0.3833903059843627
ACH-000334,-0.6047894025377203
ACH-000335,-0.7482052971874059
ACH-000336,-0.4688592944265991
ACH-000337,-1.096175111097643
ACH-000338,-1.097219668921129
ACH-000339,-0.5435614177496432
ACH-000341,-0.6822682865592303
ACH-000348,-0.4139860792672226
ACH-000350,-0.6259424471956444
ACH-000352,-0.6169292148851528
ACH-000356,-0.7880877940958783
ACH-000361,-0.5506586930826433
ACH-000362,-0.3390587874185623
ACH-000363,-0.5057288446609953
ACH-000364,-0.6387364323732517
ACH-000365,-0.8738914650734309
ACH-000366,-0.6478323955131425
ACH-000368,-0.5212805827527368
ACH-000374,-0.6289814530266269
ACH-000375,-0.5368325639654155
ACH-000376,-0.8242143970414588
ACH-000381,-0.6962612026282439
ACH-000383,-0.5901204640154936
ACH-000387,-0.6332950214110269
ACH-000389,-0.19543151285685603
ACH-000390,-0.7954000527619327
ACH-000393,-0.403109893454785
ACH-000395,-0.26573889901526665
ACH-000396,-0.37892295518647107
ACH-000397,-0.5700912256471222
ACH-000401,-0.6999851090194971
ACH-000402,-0.3960450273828451
ACH-000403,-0.5741152223359698
ACH-000404,-0.5516557155478574
ACH-000406,-0.5820827345498769
ACH-000407,-0.6015810638473421
ACH-000408,-0.8439375821604662
ACH-000410,-0.610934357059925
ACH-000411,-0.3890502079935568
ACH-000414,-0.5323801121650531
ACH-000415,-0.6429616360269018
ACH-000416,-0.3955596558539613
ACH-000420,-0.7893455252465752
ACH-000421,-0.5096872199945803
ACH-000424,-0.7241631321081015
ACH-000425,-0.471736035864647
ACH-000426,-0.5760628290558261
ACH-000427,-0.7690723405411588
ACH-000433,-0.4979618530053812
ACH-000435,-0.8990447944135389
ACH-000436,-0.24137659074269194
ACH-000444,-0.5455935158409714
ACH-000445,-0.6252022125458697
ACH-000448,-0.4625452677476907
ACH-000450,-0.8562186090877668
ACH-000452,-0.5174778754134053
ACH-000454,-1.0018911715940315
ACH-000458,-0.70113741695397
ACH-000459,-1.0357587940587911
ACH-000460,-0.5612788817430411
ACH-000461,-0.9266884227040096
ACH-000463,-0.4177244736577251
ACH-000464,-0.3449976808046897
ACH-000466,-0.5688441686925545
ACH-000467,-0.9042019260006924
ACH-000468,-0.6514039508187258
ACH-000469,-0.6616600777911105
ACH-000470,-0.4882118435418792
ACH-000471,-0.35144093296780354
ACH-000472,-0.6696111384667861
ACH-000473,-0.31934175766083506
ACH-000475,-0.6840354474943807
ACH-000476,-0.7477434290956759
ACH-000477,-0.5340259737903633
ACH-000479,-0.6988460894484242
ACH-000480,-0.4796055413819474
ACH-000481,-0.4520551106451651
ACH-000483,-0.6195425518486899
ACH-000484,-0.7821075319804535
ACH-000485,-0.3876506587305457
ACH-000486,-0.5845667591753295
ACH-000487,-0.7283986538695619
ACH-000488,-0.8337384986977909
ACH-000490,-0.6752588067895562
ACH-000491,-0.7502156271648235
ACH-000495,-0.31429381882364515
ACH-000496,-0.5021383049058067
ACH-000499,-0.6936103650060669
ACH-000500,-1.0804074758921096
ACH-000502,-0.4824455071883312
ACH-000503,-0.7233388508715181
ACH-000505,-0.4829624271331425
ACH-000507,-0.7773849254660982
ACH-000510,-0.6119333823647797
ACH-000511,-0.6409705385151833
ACH-000512,-0.9902954019169316
ACH-000516,-0.494306461769205
ACH-000517,-0.4023447469542677
ACH-000518,-0.6422587716309854
ACH-000520,-0.30716996743460284
ACH-000521,-0.7033528742130758
ACH-000522,-0.6276476313513764
ACH-000524,-0.4770440990306446
ACH-000527,-0.5154983550383452
ACH-000528,-0.6521995753540027
ACH-000537,-0.568711461438234
ACH-000541,-0.591219479196269
ACH-000542,-0.5708025943784593
ACH-000544,-0.9524330526878668
ACH-000545,-0.6848641311902974
ACH-000547,-0.6208288262888854
ACH-000548,-0.4831642007818342
ACH-000549,-1.062040727356942
ACH-000550,-0.4965375932414661
ACH-000552,-0.8260629599243104
ACH-000556,-0.503541682475935
ACH-000557,-0.39909095923999377
ACH-000569,-0.3689617405159839
ACH-000570,-0.715551690636601
ACH-000571,-0.6416068871261139
ACH-000573,-0.6276396988801667
ACH-000576,-0.3855144563113293
ACH-000579,-0.6135816905919615
ACH-000580,-0.4386083339287482
ACH-000584,-0.5559362413253289
ACH-000585,-0.6331230927336108
ACH-000588,-0.6206482112502448
ACH-000589,-1.0009482522917683
ACH-000591,-0.713994318153573
ACH-000593,-0.7069036596875359
ACH-000600,-0.5816686476058914
ACH-000601,-0.8303981355708325
ACH-000605,-0.7151743939921538
ACH-000606,-0.6644551800083552
ACH-000608,-0.5285291832638492
ACH-000614,-0.8454164053977112
ACH-000616,-0.7139530312284963
ACH-000618,-0.762507520928465
ACH-000619,-0.7733921898823745
ACH-000620,-0.7061226323948332
ACH-000621,-0.5895087308043065
ACH-000622,-0.4690834417775971
ACH-000623,-0.4604612966633376
ACH-000624,-0.5600433286759646
ACH-000627,-0.5475053567594174
ACH-000630,-0.9004628513212448
ACH-000631,-0.7744323326397007
ACH-000632,-0.527143699133042
ACH-000633,-1.0704203951926092
ACH-000637,-0.5917437001019878
ACH-000638,-0.5967370717632048
ACH-000646,-0.4353885885425531
ACH-000647,-0.7136358311681152
ACH-000648,-0.7330444489622732
ACH-000649,-0.8690942415490812
ACH-000651,-0.8748837119880831
ACH-000652,-0.7640221462895386
ACH-000653,-0.909743874386326
ACH-000657,-0.6323014160882418
ACH-000658,-0.6031858314653605
ACH-000661,-0.7135361347044654
ACH-000662,-0.7810446743475926
ACH-000663,-0.7735016925585569
ACH-000665,-0.4363146472030252
ACH-000671,-0.8810871964246638
ACH-000672,-1.124088948560406
ACH-000673,-0.3276472722903081
ACH-000676,-0.9700407425621772
ACH-000677,-0.8666795938583814
ACH-000681,-0.5525054018466774
ACH-000683,-0.6462841039813986
ACH-000684,-0.4958471969983462
ACH-000688,-0.72290137813534
ACH-000693,-0.9466162057090758
ACH-000694,-0.9045389282745396
ACH-000695,-0.4409939120201342
ACH-000696,-0.6822569010987287
ACH-000697,-0.605042104473021
ACH-000699,-0.6512252147073773
ACH-000701,-0.8716909380381427
ACH-000706,-0.7213025999254558
ACH-000711,-0.6617955162178735
ACH-000713,-0.589945493246536
ACH-000714,-0.33521965282463684
ACH-000718,-0.7855914810177762
ACH-000720,-0.7824135517647042
ACH-000721,-0.8812159148203254
ACH-000724,-0.5946851230986857
ACH-000725,-0.7522044329835876
ACH-000732,-0.8042341869444684
ACH-000734,-0.8167757245952967
ACH-000735,-0.8022784067576465
ACH-000736,-0.44324945231521773
ACH-000738,-0.8039863691771035
ACH-000746,-0.7707813857219987
ACH-000747,-0.8428951554074995
ACH-000748,-0.4516433233661264
ACH-000753,-0.7066720021254818
ACH-000756,-0.7678016917225758
ACH-000757,-0.7976874616660201
ACH-000758,-0.8175600023974712
ACH-000760,-0.5607580879822204
ACH-000762,-0.8413547467123804
ACH-000763,-0.5186162636862199
ACH-000764,-0.6309815112941238
ACH-000765,-0.7177289988528831
ACH-000766,-0.6305976033042276
ACH-000767,-0.611685622182432
ACH-000768,-0.6292490213411188
ACH-000769,-0.7855239299802819
ACH-000770,-0.544011327806738
ACH-000771,-0.6441858692246913
ACH-000773,-0.5302891297604634
ACH-000776,-0.6637724525545585
ACH-000777,-0.6450673351897885
ACH-000778,-0.7320915799469891
ACH-000781,-0.6094619394807795
ACH-000782,-0.4588381178839969
ACH-000783,-0.4415992628489478
ACH-000784,-1.0092270025622447
ACH-000785,-0.5109175761263584
ACH-000787,-0.6474747191909289
ACH-000788,-0.4139847672057735
ACH-000791,-0.4533407064622986
ACH-000792,-0.4974764568057141
ACH-000794,-0.8724291459080279
ACH-000796,-0.6375893330017637
ACH-000798,-0.3679845534537984
ACH-000799,-0.414863863148229
ACH-000800,-0.6151758463720747
ACH-000802,-0.8938952712481159
ACH-000804,-0.4077137067239228
ACH-000805,-0.6226426952504017
ACH-000809,-0.7026137456154671
ACH-000810,-0.4776325375162851
ACH-000811,-0.4810935575684458
ACH-000817,-0.7876791386314419
ACH-000819,-0.5655753259908741
ACH-000820,-0.5905731428664296
ACH-000821,-0.5287050684681719
ACH-000822,-0.5432582034052126
ACH-000823,-0.8100284362365385
ACH-000824,-0.5294388596590269
ACH-000827,-0.28761309901022225
ACH-000829,-0.5857183645798436
ACH-000831,-0.8172252545170685
ACH-000832,-0.8703199292378316
ACH-000833,-0.6425712820591976
ACH-000834,-0.9540900059027928
ACH-000835,-0.8247838937564762
ACH-000836,-0.6388939766617419
ACH-000837,-0.8482419590273458
ACH-000838,-0.5276196167478053
ACH-000839,-0.600058931512268
ACH-000840,-0.6865691130159502
ACH-000841,-0.4868214508295586
ACH-000843,-0.8458523679995243
ACH-000846,-0.6440312910143391
ACH-000847,-0.6810789569927751
ACH-000848,-0.8059538948638877
ACH-000849,-0.8300616066320672
ACH-000851,-0.7715267824422283
ACH-000855,-0.7998188770708351
ACH-000856,-0.6948834007139142
ACH-000858,-0.7385411161574666
ACH-000859,-0.4921528886096962
ACH-000861,-0.6537727325279156
ACH-000862,-0.5805183009501566
ACH-000865,-0.9137150818958778
ACH-000866,-0.689635600902601
ACH-000867,-0.41869964499233137
ACH-000869,-0.5043439776596504
ACH-000872,-0.6758608163990266
ACH-000873,-1.1585421985377402
ACH-000876,-0.5789220721532848
ACH-000878,-0.4656040312563213
ACH-000880,-0.5343236393584057
ACH-000881,-0.6112637801816146
ACH-000882,-0.8095434655871621
ACH-000884,-0.5765820181163412
ACH-000885,-0.6974499710012889
ACH-000887,-0.5248155143922124
ACH-000889,-0.5930474985164268
ACH-000896,-0.7486298424227629
ACH-000898,-0.5462789874611622
ACH-000900,-0.7427531858084686
ACH-000901,-0.5988632573758506
ACH-000905,-0.4429954949394059
ACH-000906,-0.8831785520676907
ACH-000907,-0.8052614465255975
ACH-000910,-0.7433050162035251
ACH-000911,-0.6687740255734146
ACH-000912,-0.6063452583857797
ACH-000913,-0.8000737582707914
ACH-000915,-1.0585357620873457
ACH-000916,-0.6437638646413036
ACH-000917,-0.7890357832422896
ACH-000920,-0.8711533855646048
ACH-000921,-0.5277429333064463
ACH-000924,-0.7384426624018697
ACH-000926,-0.501344724061557
ACH-000928,-0.5922464119247789
ACH-000929,-0.6800796226319464
ACH-000932,-0.80946258711359
ACH-000935,-0.5264729864126821
ACH-000936,-0.8974981172198359
ACH-000937,-0.9489438952650022
ACH-000938,-0.7095184743057273
ACH-000939,-0.8609118689439361
ACH-000941,-0.8040016887330421
ACH-000943,-0.7788407622853921
ACH-000946,-0.7731702000959018
ACH-000947,-0.8080222704123594
ACH-000948,-0.7353488726511574
ACH-000950,-0.7491962381517117
ACH-000953,-0.3934607998498253
ACH-000954,-0.7841184019311042
ACH-000957,-0.46319550122602904
ACH-000958,-0.3540905628637531
ACH-000960,-0.5201311651750095
ACH-000963,-0.7837784175421282
ACH-000968,-0.9355631008186859
ACH-000969,-0.8105427246802315
ACH-000972,-0.8416580054912274
ACH-000973,-0.9860817828804924
ACH-000974,-0.5253559112408588
ACH-000978,-1.1398710840717132
ACH-000984,-0.6863817519462589
ACH-000986,-0.6031602959320831
ACH-000988,-0.5686998028059254
ACH-000993,-0.5835364387612104
ACH-000994,-0.6501269586732755
ACH-000996,-0.6293129802641755
ACH-001001,-0.9372801433969941
ACH-001020,-0.36164648790734055
ACH-001028,-0.701792567282661
ACH-001031,-0.6339262900405963
ACH-001038,-0.6961492461338005
ACH-001048,-0.6423967853652522
ACH-001050,-0.3147064769885955
ACH-001053,-0.5833379925107586
ACH-001054,-0.7522367280006759
ACH-001061,-0.923273241406629
ACH-001067,-0.5269313912448823
ACH-001075,-0.4920248217186137
ACH-001096,-0.7871000698954416
ACH-001111,-0.6039302997258071
ACH-001119,-0.736111527189617
ACH-001128,-0.21869267351465588
ACH-001134,-0.5896875966181513
ACH-001151,-0.40233546559531
ACH-001163,-0.8136668372479616
ACH-001164,-0.7393966656857269
ACH-001183,-0.767827918087626
ACH-001192,-0.6910932583664181
ACH-001193,-0.9844659804062792
ACH-001196,-0.4870633189280891
ACH-001197,-0.4018772311633461
ACH-001205,-0.3694564741212135
ACH-001211,-0.25722649764305183
ACH-001212,-0.5728931651649336
ACH-001228,-0.5794657208879512
ACH-001232,-0.6231428880132904
ACH-001239,-0.6241433166023178
ACH-001270,-0.5812892005137612
ACH-001274,-0.5999185010396672
ACH-001275,-0.6978944119607731
ACH-001277,-0.5736797907208299
ACH-001278,-0.6555466845287432
ACH-001280,-0.4167304709487492
ACH-001283,-0.6888936405469467
ACH-001289,-0.5123591651687969
ACH-001300,-0.5756038265601012
ACH-001301,-0.4982781810585794
ACH-001302,-0.5343896383738217
ACH-001306,-0.5491792332606356
ACH-001318,-0.6546814542069552
ACH-001322,-0.6270458386387272
ACH-001328,-0.8231915658121878
ACH-001332,-0.808900075025295
ACH-001336,-0.7429712193263913
ACH-001346,-0.6555066768891162
ACH-001353,-0.3270380331455655
ACH-001354,-0.5497383342546164
ACH-001367,-0.8141228461958823
ACH-001368,-0.8557741408202212
ACH-001374,-0.4394242985076551
ACH-001377,-0.5623481462121178
ACH-001380,-0.8059117204721495
ACH-001391,-0.5838909342308007
ACH-001408,-0.6106791366583434
ACH-001430,-1.0218964797114352
ACH-001431,-0.5198599979015374
ACH-001450,-0.6909627261152017
ACH-001496,-0.9763263378738593
ACH-001500,-0.5704617775936706
ACH-001523,-0.8115087484845522
ACH-001532,-0.3621321327370223
ACH-001550,-0.7332679462186289
ACH-001552,-0.547948626945992
ACH-001554,-0.7724724058872449
ACH-001654,-0.4574218839458207
ACH-001735,-0.4820758821153404
ACH-001736,-0.8307317216028635
ACH-001737,-0.017871800184097068
ACH-001740,-0.7042882379216336
ACH-001745,-0.5433506730331156
ACH-001765,-0.6714817890868815
