,JAG2 (3714)
ACH-000004,0.04742901091652437
ACH-000005,0.061768700163701624
ACH-000007,0.02321994522498668
ACH-000009,-0.03168728820112455
ACH-000011,0.20376706399269265
ACH-000012,0.13772720473422556
ACH-000013,0.04359822017272375
ACH-000014,0.12647083889842425
ACH-000015,0.08159970820332474
ACH-000017,-0.0823939666743254
ACH-000018,0.02996574867327934
ACH-000019,-0.045740660592411865
ACH-000021,0.01915609269685859
ACH-000022,0.1462642802671265
ACH-000025,0.14969634663651515
ACH-000028,0.0472604586833002
ACH-000030,0.05909851927253895
ACH-000035,0.1442174171235699
ACH-000036,-0.011286892549242849
ACH-000037,0.1121768032986011
ACH-000039,0.16847399567954294
ACH-000040,0.12170528506374033
ACH-000041,0.0770272614392764
ACH-000042,-0.003687519822045839
ACH-000045,-0.1241361944967158
ACH-000047,-0.014172214386240188
ACH-000052,0.10478492509158092
ACH-000053,0.08984031602099865
ACH-000054,0.04919911532781785
ACH-000055,-0.03697585452383057
ACH-000060,0.11020052117005268
ACH-000067,0.060300901238758475
ACH-000070,-0.10088591592307077
ACH-000075,0.15598342903593826
ACH-000078,-0.009582545918480422
ACH-000082,0.01942755151100663
ACH-000085,0.07784530613489198
ACH-000086,0.16785977344317315
ACH-000087,0.060956642721029484
ACH-000092,0.06306414830674005
ACH-000095,-0.12109744463249475
ACH-000097,0.10276954002467556
ACH-000098,0.016498847016376564
ACH-000099,0.11088929023950643
ACH-000108,-0.04015592746753481
ACH-000113,0.02389942845064812
ACH-000116,0.034669795627092784
ACH-000118,0.09272386732182844
ACH-000120,-0.04015170695464598
ACH-000123,-0.1501789189867693
ACH-000127,-0.07826749217849822
ACH-000128,-0.0510593566502606
ACH-000132,0.06815895258796192
ACH-000133,-0.06012765222496293
ACH-000137,0.062169501098139075
ACH-000138,-0.03718063792906325
ACH-000142,0.0063587019190825345
ACH-000143,-0.004459946518950103
ACH-000146,0.08367847758249689
ACH-000148,0.0208256934959131
ACH-000150,0.0817465362047382
ACH-000152,0.04072197957394985
ACH-000153,0.12663154814668826
ACH-000159,0.013178290474945314
ACH-000160,0.0909006193779733
ACH-000163,0.047966970285159415
ACH-000167,0.17806363334261427
ACH-000168,0.005791767731175884
ACH-000169,0.05409228453743495
