,LY6H (4062)
ACH-000262,0.2906966929612905
ACH-000263,0.5056740251535474
ACH-000264,0.12077860640094985
ACH-000265,0.27630797400493445
ACH-000266,0.20075155010098966
ACH-000272,0.22181720784488687
ACH-000274,0.21184212936755328
ACH-000277,0.20834685066654648
ACH-000278,0.2984628220718828
ACH-000279,0.2786792046163929
ACH-000280,-0.015881690573319403
ACH-000281,0.1742179677262913
ACH-000288,0.2355489479736408
ACH-000291,0.0011918041828647898
ACH-000293,0.15375091668067334
ACH-000294,0.19730405013857336
ACH-000295,-0.022333554025240544
ACH-000296,0.21862578750701173
ACH-000302,0.11814387057001018
ACH-000304,0.18894228257240095
ACH-000307,0.19371723862304252
ACH-000308,0.17812110294571912
ACH-000310,0.1107350172305731
ACH-000311,0.09172543118926638
ACH-000312,0.14529019011422006
ACH-000315,-0.09009782129476987
ACH-000316,0.2866573143256157
ACH-000317,0.1020211950851782
ACH-000318,-0.029247161451815207
ACH-000319,0.17477223204899164
ACH-000320,-0.0493202034555545
ACH-000322,-0.1459366528382864
ACH-000323,0.2302754568557088
ACH-000324,0.05185097147560044
ACH-000329,0.012183380410974122
ACH-000330,0.1296853934989275
ACH-000331,0.035347455129121665
ACH-000332,0.15532162197309335
ACH-000334,0.17295157573406025
ACH-000335,0.06257612230468021
ACH-000336,0.10396009315554892
ACH-000337,0.21895277582007894
ACH-000338,0.11469878589149445
ACH-000339,0.16825111052100405
ACH-000341,0.16168093629237332
ACH-000348,0.119354366132001
ACH-000350,0.057886270645277925
ACH-000352,0.02649461039863973
ACH-000356,0.14182011868578484
ACH-000361,0.1549772135708653
ACH-000362,0.14688332460188053
ACH-000363,0.0033132582573462428
ACH-000364,0.16061966384439902
ACH-000365,0.0786829422913468
ACH-000366,0.14982989774266148
ACH-000368,0.12482735780237532
ACH-000374,0.3272243523610581
ACH-000375,-0.011714637559431234
ACH-000376,0.15915748009309832
ACH-000381,0.07025255927753768
ACH-000383,0.14297264903024512
ACH-000387,0.10497388486315988
ACH-000389,0.10200820746502584
ACH-000390,0.29657895753935776
ACH-000393,0.08937888118935047
ACH-000395,0.2300054356976643
ACH-000396,0.3952416568547257
ACH-000397,0.2036104772405388
ACH-000401,0.048120907308973504
ACH-000402,-0.04330709614973505
ACH-000403,0.08554071147225327
ACH-000404,0.19267660272864168
ACH-000406,0.1879807250783146
ACH-000407,0.08633891569086799
ACH-000408,0.30556719184821746
ACH-000410,0.18029926833022195
ACH-000411,0.34161914355094025
ACH-000414,-0.02542835359182716
ACH-000415,0.11683629543157124
ACH-000416,0.1672825973601152
ACH-000420,0.2171452784434368
ACH-000421,0.1811895787286254
ACH-000424,0.014315697816346038
ACH-000425,0.19580272142014346
ACH-000426,-0.0731496936556886
ACH-000427,0.07466089422630316
ACH-000433,0.1343839851192034
ACH-000435,0.3957458087732213
ACH-000436,0.16110082029370046
ACH-000444,-0.058802332092007574
ACH-000445,0.26557373416715
ACH-000448,0.2401803185820303
ACH-000450,0.0500068417933469
ACH-000452,0.20677482163207547
ACH-000454,0.08446660166011889
ACH-000458,0.17908761821900773
ACH-000459,0.18451958351758493
ACH-000460,0.23723655963010204
ACH-000461,0.22196987486127664
ACH-000463,0.33826150213141903
ACH-000464,0.2396693293126815
ACH-000466,0.30517989744515506
ACH-000467,0.014527634461153347
ACH-000468,0.0184922425780575
ACH-000469,0.12936449424773294
ACH-000470,0.11385108580961588
ACH-000471,0.12847037715407453
ACH-000472,0.16970601377998248
ACH-000473,0.13026300284374814
ACH-000475,0.15945518002694636
ACH-000476,0.060394661436206115
ACH-000477,-0.019356577322318963
ACH-000479,0.41002854683198
ACH-000480,0.04623540820561941
ACH-000481,0.20753121148547407
ACH-000483,0.047600054998289336
ACH-000484,0.060416274444373766
ACH-000485,-0.07400384742413353
ACH-000486,0.1653425485295932
ACH-000487,0.2905336549295384
ACH-000488,-0.0645551835471729
ACH-000490,0.0020487583979980546
ACH-000491,0.10228458481776814
ACH-000495,0.07909914029288842
ACH-000496,0.15929567603831646
ACH-000499,0.05152926600722416
ACH-000500,0.21831764562292572
ACH-000502,0.010419728258527218
ACH-000503,0.3013484563025581
ACH-000505,0.10518932377371837
ACH-000507,0.2681858434766084
ACH-000510,0.1810217252047505
ACH-000511,0.2289274169446365
ACH-000512,0.2605067216958965
ACH-000516,0.07781946972341662
ACH-000517,0.14293809160322193
ACH-000518,0.27233127038475713
ACH-000520,0.20154971754251585
ACH-000521,0.31556633973456555
ACH-000522,0.26981536151932023
ACH-000524,0.13392501057215694
ACH-000527,0.05398631823546679
ACH-000528,0.09240445905028076
ACH-000537,0.23281378457346996
ACH-000541,0.03749160535829422
ACH-000542,0.03922750787202176
ACH-000544,0.15471419296301742
ACH-000545,0.15720825549863174
ACH-000547,0.16503346911986205
ACH-000548,0.01052984698702194
ACH-000549,0.1452739356127985
ACH-000550,0.17711797014994413
ACH-000552,0.21477807681220676
ACH-000556,0.2288788710813711
ACH-000557,-0.08385995804918342
ACH-000569,-0.07600898387056244
ACH-000570,0.1165204998686326
ACH-000571,0.1904250042204921
ACH-000573,0.2019139678209404
ACH-000576,-0.0008409006276023996
ACH-000579,0.3615469730933252
ACH-000580,0.3510013888201868
ACH-000584,0.12851665112004632
ACH-000585,0.009183668202840473
ACH-000588,0.2354520275613157
ACH-000589,0.1439167693762956
ACH-000591,0.07391048063873693
ACH-000593,0.016033521655780626
ACH-000600,0.2483170737209029
ACH-000601,0.2301641752617124
ACH-000605,0.16929739750258346
ACH-000606,0.39338349916384013
ACH-000608,0.11578317371370085
ACH-000614,0.23527883566058946
ACH-000616,0.1282392156700806
ACH-000618,0.08757011177766975
ACH-000619,-0.03309531536887912
ACH-000620,0.13377155883727407
ACH-000621,0.009057951113504324
ACH-000622,0.2313599181212304
ACH-000623,0.2175427225628809
ACH-000624,0.21952608687153893
ACH-000627,0.17101008993957087
ACH-000630,0.09144490586370843
ACH-000631,-0.4975123232069043
ACH-000632,0.07707595202175273
ACH-000633,0.12242063575389082
ACH-000637,0.16830201248770862
ACH-000638,0.2777114106264407
ACH-000646,0.03272182632973042
ACH-000647,0.17435181571831262
ACH-000648,-0.022004129150472368
ACH-000649,0.18991574496479915
ACH-000651,0.07468082014336412
ACH-000652,0.14089828103688726
ACH-000653,0.02486336039263352
ACH-000657,0.2044147070770776
ACH-000658,-0.3209471819929181
ACH-000661,0.1436304822023723
ACH-000662,0.3410160736131543
ACH-000663,0.3819137622036748
ACH-000665,0.17544774712920772
ACH-000671,0.21183167339851386
ACH-000672,0.3460745926970698
ACH-000673,0.1581946332583542
ACH-000676,0.13857392513099445
ACH-000677,-0.049256038459322984
ACH-000681,-0.08997229649883301
ACH-000683,-0.0066241637843907995
ACH-000684,0.02013832528343733
ACH-000688,0.14300357794537874
ACH-000693,0.16498559736327068
ACH-000694,0.27348524313029265
ACH-000695,0.408766565688319
ACH-000696,0.16713091871889016
ACH-000697,-0.006391229980566458
ACH-000699,0.2158557377529305
ACH-000701,0.08612565801672184
ACH-000706,-0.002673314002148311
ACH-000711,0.18158146982111364
ACH-000713,0.20719393654031767
ACH-000714,0.058150891902298364
ACH-000718,0.1933500327604342
ACH-000720,0.20416291748690416
ACH-000721,0.0660154667802561
ACH-000724,0.06231694170820209
ACH-000725,0.2324846949740103
ACH-000732,0.2188689564935296
ACH-000734,0.10161440965348448
ACH-000735,0.07274129640807596
ACH-000736,0.13673941354037328
ACH-000738,0.16140243542920332
ACH-000746,-0.04166280822040114
ACH-000747,0.1261005916440134
ACH-000748,0.03722942557987495
ACH-000753,0.1360393532848176
ACH-000756,0.13051644593467612
ACH-000757,0.409859845414641
ACH-000758,-0.026815316888120687
ACH-000760,0.15615807434356258
ACH-000762,-0.02407850553688917
ACH-000763,0.1263542757029384
ACH-000764,0.13733759423859151
ACH-000765,0.10326457609635266
ACH-000766,0.2637161415704627
ACH-000767,0.06129264367639869
ACH-000768,0.013025093944728968
ACH-000769,0.08198731230589254
ACH-000770,0.20733000964065787
ACH-000771,0.12385707027447858
ACH-000773,-0.0018371614990355734
ACH-000776,-0.024011785370027017
ACH-000777,0.26026328719669845
ACH-000778,0.11096714035240376
ACH-000781,0.12068273145309355
ACH-000782,0.3237357655072366
ACH-000783,0.01801205628501917
ACH-000784,0.15356621130522166
ACH-000785,0.3992466239688575
ACH-000787,0.1670982444461559
ACH-000788,0.1575723975844912
ACH-000791,0.06300043383393862
ACH-000792,0.08587273241505923
ACH-000794,0.05450281863278735
ACH-000796,0.13153776511327475
ACH-000798,-0.037930609979864166
ACH-000799,-0.06794692680107065
ACH-000800,-0.20182167804969053
ACH-000802,0.26938510029341817
ACH-000804,0.1279819242276997
ACH-000805,0.16863428455563045
ACH-000809,0.15185961132854905
ACH-000810,0.09510206346314794
ACH-000811,0.048639939253047916
ACH-000817,0.2725242270866219
ACH-000819,0.17371723866956398
ACH-000820,0.07019258213562901
ACH-000821,0.20723233871546626
ACH-000822,0.12613125136765588
ACH-000823,0.1413488504566036
ACH-000824,0.04215178518701666
ACH-000827,0.2943785205929754
ACH-000829,0.1503679087223022
ACH-000831,0.22557178233989386
ACH-000832,0.10513460348743787
ACH-000833,0.17496543473241394
ACH-000834,0.2420066477855508
ACH-000835,0.2463375031864473
ACH-000836,-0.021684482061835986
ACH-000837,0.12064106470893313
ACH-000838,-0.02652339043212964
ACH-000839,0.012117159894636671
ACH-000840,0.11380756336760588
ACH-000841,0.3715182428483859
ACH-000843,-0.013843285218036785
ACH-000846,0.12278822839346985
ACH-000847,0.24856004288877975
ACH-000848,0.0906777576133208
ACH-000849,0.06520309500728177
ACH-000851,0.11491708388671568
ACH-000855,0.24571503331565026
ACH-000856,0.15257870320771674
ACH-000858,0.09569009179595918
ACH-000859,-0.029032996268013964
ACH-000861,0.08102566030713461
ACH-000862,0.20773211824695872
ACH-000865,0.27055974814836803
ACH-000866,0.15969937882536653
ACH-000867,0.2470143093302813
ACH-000869,0.19747374725614247
ACH-000872,0.12677105335584135
ACH-000873,0.14744360501560638
ACH-000876,0.15122470415432954
ACH-000878,0.19761822398438045
ACH-000880,-0.026087808361075892
ACH-000881,0.1734324392295465
ACH-000882,0.12359115436109484
ACH-000884,0.07686974831104054
ACH-000885,0.042903509417820965
ACH-000887,0.15996843319297555
ACH-000889,0.1292607959771028
ACH-000896,0.21984520520331632
ACH-000898,0.16829719843385374
ACH-000900,-0.0006817341970811519
ACH-000901,0.261981040186701
ACH-000905,0.2266446336398225
ACH-000906,0.11155403029798136
ACH-000907,0.017959225948284474
ACH-000910,-0.06428740088349763
ACH-000911,0.2787518898888343
ACH-000912,0.1723011905436961
ACH-000913,0.08125877406510314
ACH-000915,0.2876800832211953
ACH-000916,-0.4098230942893042
ACH-000917,0.20790676270930555
ACH-000920,0.2880167023836823
ACH-000921,0.10069556769468796
ACH-000924,0.17286745963347766
ACH-000926,0.06145081399707286
ACH-000928,-0.021662247429473716
ACH-000929,0.10067557839838293
ACH-000932,0.004361647963167565
ACH-000935,-0.17030431305934746
ACH-000936,0.10013992228871953
ACH-000937,0.14221136452174254
ACH-000938,0.1823956088833581
ACH-000939,0.17925971665007304
ACH-000941,0.27053350445778823
ACH-000943,0.006780171492798389
ACH-000946,0.1983522320745504
ACH-000947,0.2720056869931985
ACH-000948,0.04529278430417815
ACH-000950,0.2510035540944606
ACH-000953,0.12249263565277285
ACH-000954,0.2553816154446574
ACH-000957,0.13514015747171515
ACH-000958,0.3349297658313027
ACH-000960,0.27430642632958724
ACH-000963,0.22431359655317448
ACH-000968,0.07986136272459689
ACH-000969,0.17332246096346207
ACH-000972,0.04410156439225038
ACH-000973,0.2068405002326601
ACH-000974,0.0702590612653364
ACH-000978,0.1814734031639117
ACH-000984,0.1747151038836631
ACH-000986,0.1701879747761696
ACH-000988,0.14267556860048855
ACH-000993,0.19059304851891926
ACH-000994,0.11965293214915057
ACH-000996,0.2715574659779787
ACH-001001,0.30447880235455205
ACH-001020,0.3702633607330714
ACH-001028,0.12356309317178055
ACH-001031,0.06808599624464792
ACH-001038,0.17885019422332588
ACH-001048,-0.02256024054440351
ACH-001050,0.11278013003724704
ACH-001053,-0.07254354953666271
ACH-001054,0.09545160662048366
ACH-001061,0.198250032207524
ACH-001067,-0.07022508300745592
ACH-001075,0.1197056408676834
ACH-001096,0.3055746191090487
ACH-001111,0.11796032186546032
ACH-001119,-0.040326371291983916
ACH-001128,0.06605563602186328
ACH-001134,0.3489835825023146
ACH-001151,0.12006789323870135
ACH-001163,0.22123692103895445
ACH-001164,0.12937010668827928
ACH-001183,0.09759686627603326
ACH-001192,0.0927573065590388
ACH-001193,0.16532662552676852
ACH-001196,0.15262980186801667
ACH-001197,0.13847514348693898
ACH-001205,0.2551570518117901
ACH-001211,0.25157773955740104
ACH-001212,0.4897122387250233
ACH-001228,0.039293971276993016
ACH-001232,-0.08536673175345491
ACH-001239,0.11504449169674895
ACH-001270,0.14064514719139598
ACH-001274,-0.0032568697572505274
ACH-001275,0.5488566410470463
ACH-001277,-0.14698694042139301
ACH-001278,0.27178694982360124
ACH-001280,0.10785417573572052
ACH-001283,0.3328968933504288
ACH-001289,0.2724044609704571
ACH-001300,0.3459957712354749
ACH-001301,0.3271757270135453
ACH-001302,0.14225308119170574
ACH-001306,0.10337368961512956
ACH-001318,0.13912227868771435
ACH-001322,-0.04614411314565199
ACH-001328,0.07587831586250257
ACH-001332,0.2356480166281951
ACH-001336,0.1902975623406839
ACH-001346,0.13565280059589868
ACH-001353,-0.007241472028006288
ACH-001354,0.3367216189084041
ACH-001367,0.2812482472081596
ACH-001368,0.12174695157732142
ACH-001374,-0.04132693593164075
ACH-001377,0.09305451069689737
ACH-001380,0.15650234565950602
ACH-001391,0.2573423100748254
ACH-001408,-0.09157701143611773
ACH-001430,0.0816826788898102
ACH-001431,0.36053038229473605
ACH-001450,-0.14355199524361706
ACH-001496,0.08733325890516883
ACH-001500,0.37573053660536265
ACH-001523,0.2617468549758072
ACH-001532,0.2477333882674964
ACH-001550,0.29472936385760257
ACH-001552,-0.0822000505750279
ACH-001554,0.1837978820931836
ACH-001654,0.2457781701071109
ACH-001735,0.2920519299152
ACH-001736,0.1399101522162618
ACH-001737,0.1158751573976402
ACH-001740,0.16087608550843402
ACH-001745,0.24143501902590925
ACH-001765,0.0623595926681773
