,BTBD6 (90135)
ACH-000004,-0.08354068926726503
ACH-000005,0.22203428470373351
ACH-000007,-0.04230312083722724
ACH-000009,-0.15636555510606334
ACH-000011,0.025218216593551092
ACH-000012,-0.03655623366248663
ACH-000013,-0.06121870665314981
ACH-000014,0.02364630322944466
ACH-000015,-0.01781950201013948
ACH-000017,-0.04538446726522405
ACH-000018,-0.0034222458498021145
ACH-000019,-0.09171633856448404
ACH-000021,0.023694732598031242
ACH-000022,-0.16260264312241046
ACH-000025,-0.03711590398647315
ACH-000028,-0.13784490923018278
ACH-000030,-0.14175913480789432
ACH-000035,-0.22894692513674705
ACH-000036,-0.1156083356038269
ACH-000037,0.16285783876037616
ACH-000039,-0.1589336721568311
ACH-000040,-0.1853976738046506
ACH-000041,-0.06644705800857924
ACH-000042,-0.16459045461250651
ACH-000045,-0.16736238721787516
ACH-000047,-0.1357305791582748
ACH-000052,-0.15069744140041913
ACH-000053,-0.09117749922389272
ACH-000054,-0.06666760884372458
ACH-000055,-0.19571720432573125
ACH-000060,-0.16258918749573434
ACH-000067,-0.17561230928239602
ACH-000070,0.02768684240700007
ACH-000075,-0.030234665671078124
ACH-000078,-0.12278058494065533
ACH-000082,-0.05531513569941104
ACH-000085,-0.5000518718987299
ACH-000086,-0.09791603818009356
ACH-000087,-0.17694002765916658
ACH-000092,-0.2490390657357669
ACH-000095,-0.09720524266491927
ACH-000097,-0.07872110041131225
ACH-000098,-0.08453484663979986
ACH-000099,-0.003439186429658094
ACH-000108,-0.14611882926436984
ACH-000113,-0.2723702068569235
ACH-000116,-0.09232080408542397
ACH-000118,-0.1431508349218681
ACH-000120,-0.056992489127648864
ACH-000123,-0.024466190016048547
ACH-000127,-0.008208789150137313
ACH-000128,0.05123999199396896
ACH-000132,-0.05291688716936118
ACH-000133,-0.05123615523107685
ACH-000137,-0.07952559197033364
ACH-000138,-0.05282695845986427
ACH-000142,-0.17201157109862
ACH-000143,-0.21284816745794674
ACH-000146,-0.10197039221645393
ACH-000148,-0.04471211760234554
ACH-000150,-0.061159995237013924
ACH-000152,-0.2454835739136021
ACH-000153,0.018172462475009542
ACH-000159,-0.0194160559716941
ACH-000160,-0.2108053250647529
ACH-000163,-0.2258848047987455
ACH-000167,0.2426853046608385
ACH-000168,0.02010903536363701
ACH-000169,-0.12093141845504216
ACH-000178,-0.15347178992027954
ACH-000183,-0.18814384261522354
ACH-000188,-0.22312549719528765
ACH-000189,-0.15307548661946413
ACH-000190,-0.11095453069032224
ACH-000198,-0.17336725266759276
ACH-000203,0.07679022021011607
ACH-000204,0.0341036408323257
ACH-000206,0.015338595456639657
ACH-000207,-0.3234389735127668
ACH-000208,-0.3277659631029586
ACH-000210,0.06332125140816085
ACH-000211,-0.08709717112218916
ACH-000215,-0.06959613661321025
ACH-000221,-0.01160328268751253
ACH-000222,-0.0937616912322716
ACH-000223,0.010420410596067202
ACH-000226,-0.15555054368041668
ACH-000227,-0.10930491710436574
ACH-000228,-0.055036622418819535
ACH-000231,-0.11516519325921322
ACH-000232,-0.182640173097982
ACH-000233,-0.039634824009638164
ACH-000234,-0.08158697792483399
ACH-000235,-0.07393270872671068
ACH-000237,-0.046320801148665366
ACH-000238,-0.18594350504331955
ACH-000242,-0.022437529261878548
ACH-000243,-0.01759013384149329
ACH-000244,-0.04933006753753938
ACH-000246,-0.04911117780341831
ACH-000248,-0.1881293285373732
ACH-000250,-0.0490740354584429
ACH-000251,-0.13855016122710725
ACH-000252,-0.38339280354340455
ACH-000253,-0.1318935785744995
ACH-000255,-0.12247307488766886
ACH-000256,0.10273792152913933
ACH-000257,-0.2349838823888839
ACH-000258,0.08912170031059663
ACH-000259,-0.08220158453329512
ACH-000260,-0.1816994923660725
ACH-000261,-0.06660381818853782
ACH-000262,-0.0017537487738407706
ACH-000263,0.05846416720475104
ACH-000264,-0.10051145936769294
ACH-000265,-0.09838750029800812
ACH-000266,-0.07338345900215024
ACH-000272,-0.07733557194270813
ACH-000274,-0.13145233764263053
ACH-000277,-0.062346171204495676
ACH-000278,-0.1122069074423671
ACH-000279,-0.1861874621825552
ACH-000280,-0.11628281267779672
ACH-000281,-0.2540027521419316
ACH-000288,-0.09083612099956263
ACH-000291,-0.12278228163230535
ACH-000293,-0.006720079893373442
ACH-000294,-0.19856736021155613
ACH-000295,0.028964139567110782
ACH-000296,-0.17000498425044847
ACH-000302,-0.0668990824136836
ACH-000304,0.020832687766086152
ACH-000307,-0.1327671329796367
ACH-000308,-0.037901048155133656
ACH-000310,-0.15008439055668804
ACH-000311,0.11356102241292193
ACH-000312,-0.037465474997330786
ACH-000315,0.036980245336478416
ACH-000316,0.12644289577690254
ACH-000317,-0.11459993263035102
ACH-000318,0.001157354636566794
ACH-000319,-0.015658911718705478
ACH-000320,-0.09521022241793048
ACH-000322,0.059358696872233524
ACH-000323,-0.17279800002921344
ACH-000324,-0.02673978535446151
ACH-000329,-0.15851761772019576
ACH-000330,-0.26828482232337364
ACH-000331,-0.10300592766435199
ACH-000332,-0.17855964403210214
ACH-000334,-0.17457162023166484
ACH-000335,-0.03471945273065273
ACH-000336,-0.21644705006318385
ACH-000337,0.11288154140147308
ACH-000338,0.12693937316827844
ACH-000339,-0.1081256200714112
ACH-000341,-0.19715806494266502
ACH-000348,-0.06019944925925934
ACH-000350,-0.07206418391784579
ACH-000352,-0.04558091084586982
ACH-000356,0.11746256952786435
ACH-000361,0.026436638401050653
ACH-000362,-0.05658657615334683
ACH-000363,-0.12745485376058438
ACH-000364,-0.011118930771326623
ACH-000365,-0.07068204313162851
ACH-000366,0.032146933382499444
ACH-000368,-0.02552029428858233
ACH-000374,0.14977821246408168
ACH-000375,-0.14681392414694538
ACH-000376,-0.01596841578843491
ACH-000381,-0.09532951620042553
ACH-000383,-0.11721834906134268
ACH-000387,-0.10767671365776824
ACH-000389,0.056854669787544415
ACH-000390,-0.11852135720541893
ACH-000393,-0.048393363549705665
ACH-000395,-0.318862535086937
ACH-000396,0.08084376226139467
ACH-000397,0.06489137372800441
ACH-000401,0.004763618247623561
ACH-000402,-0.1583887557254947
ACH-000403,-0.1287115521696978
ACH-000404,-0.011233497513299641
ACH-000406,-0.046833325184842435
ACH-000407,-0.19304294978353706
ACH-000408,-0.07068923421351495
ACH-000410,0.035681570506074935
ACH-000411,-0.1371882413098811
ACH-000414,-0.04721973266877251
ACH-000415,-0.15618257863223134
ACH-000416,-0.13307487590378989
ACH-000420,-0.07129929894477523
ACH-000421,-0.1684463389512111
ACH-000424,-0.11671870011991535
ACH-000425,-0.02596603588727076
ACH-000426,-0.21909355032705494
ACH-000427,-0.07550630283768776
ACH-000433,-0.4137941630654304
ACH-000435,-0.3745130363082201
ACH-000436,-0.21690168337348695
ACH-000444,-0.01656713878949347
ACH-000445,-0.19070899890245455
ACH-000448,-0.0269553951571674
ACH-000450,0.08031410313815236
ACH-000452,-0.20755034798357166
ACH-000454,-0.08374323515387391
ACH-000458,-0.040296165746062235
ACH-000459,-0.08503276359787007
ACH-000460,0.0027129148505560066
ACH-000461,-0.1371328888659098
ACH-000463,-0.08158750720586501
ACH-000464,-0.07016213552524415
ACH-000466,-0.027618848219287232
ACH-000467,-0.17696546103341895
ACH-000468,-0.07147511726992849
ACH-000469,-0.18128711429409264
ACH-000470,-0.012516381640468541
ACH-000471,-0.03269122158215218
ACH-000472,-0.05535463290266762
ACH-000473,-0.1303040177884794
ACH-000475,-0.00222337277655738
ACH-000476,-0.15673705783262434
ACH-000477,-0.05616730552860917
ACH-000479,0.07639251161138262
ACH-000480,-0.059151271515751926
ACH-000481,-0.20783155194022868
ACH-000483,-0.02768678906276041
ACH-000484,-0.21217708696230694
ACH-000485,0.012623189784452756
ACH-000486,0.013581532819826195
ACH-000487,-0.012727913641453896
ACH-000488,-0.06991897610328064
ACH-000490,-0.10154567492420373
ACH-000491,-0.015654135846250337
ACH-000495,-0.28389519386665946
ACH-000496,-0.021196774887754292
ACH-000499,-0.1799476324952695
ACH-000500,-0.0653120202299568
ACH-000502,-0.17981424629054293
ACH-000503,0.16479507767734772
ACH-000505,-0.02145172318257297
ACH-000507,-0.14007686801354186
ACH-000510,-0.11067498124855488
ACH-000511,-0.19074580374287087
ACH-000512,0.09507021133737363
ACH-000516,-0.11874999967398725
ACH-000517,-0.1099425815677838
ACH-000518,-0.2277347270633551
ACH-000520,-0.1367297315940055
ACH-000521,-0.29196575699024035
ACH-000522,-0.08582964767080134
ACH-000524,-0.11334399045732013
ACH-000527,-0.14238328963025848
ACH-000528,-0.04707360025336997
ACH-000537,-0.15001196046215073
ACH-000541,-0.2506975749892232
ACH-000542,-0.10654560769614553
ACH-000544,0.026325825897762983
ACH-000545,-0.2776752820595001
ACH-000547,0.018678928283177344
ACH-000548,-0.216650789671802
ACH-000549,-0.12391676284093922
ACH-000550,-0.14795662267451176
ACH-000552,-0.06576708786394819
ACH-000556,-0.11175083419920563
ACH-000557,-0.040149545998894726
ACH-000569,0.0735531673761836
ACH-000570,-0.08679033334277853
ACH-000571,-0.0993340439428104
ACH-000573,-0.05644402683332723
ACH-000576,0.0005479642115552921
ACH-000579,0.11873205321758043
ACH-000580,-0.0044769699955214005
ACH-000584,-0.013783353689005892
ACH-000585,-0.08915004895482523
ACH-000588,0.06757078786031598
ACH-000589,-0.3085940858640771
ACH-000591,-0.12316484229349699
ACH-000593,0.022777947411023902
ACH-000600,-0.4586265841031787
ACH-000601,-0.02525306876692587
ACH-000605,-0.22214084186733807
ACH-000606,-0.05326891852553901
ACH-000608,-0.06357118787553485
ACH-000614,-0.04961316806878648
ACH-000616,-0.1065567102868748
ACH-000618,-0.08319446555404926
ACH-000619,-0.11578999832066116
ACH-000620,-0.10457004991463244
ACH-000621,-0.08625140185201427
ACH-000622,-0.012285833944238536
ACH-000623,-0.09526909003592393
ACH-000624,-0.09565367899539304
ACH-000627,-0.1037245949667052
ACH-000630,-0.11802079218124928
ACH-000631,-0.376849674019877
ACH-000632,0.011871526859099422
ACH-000633,-0.1311668085011523
ACH-000637,-0.0648283621919724
ACH-000638,-0.1364236159167588
ACH-000646,-0.10263040344562813
ACH-000647,-0.06705111122561956
ACH-000648,-0.01574434243931614
ACH-000649,-0.09678025486884484
ACH-000651,-0.11686120555218542
ACH-000652,-0.0045195116204006635
ACH-000653,-0.15438138067707324
ACH-000657,-0.06441540750444072
ACH-000658,-0.1360223700368376
ACH-000661,-0.14004353007817924
ACH-000662,0.11969339335437755
ACH-000663,-0.01026933545007276
ACH-000665,-0.07011453700926737
ACH-000671,-0.14453236027706765
ACH-000672,0.08416294248404665
ACH-000673,-0.1369795664742999
ACH-000676,-0.06962476263379086
ACH-000677,-0.023326233797263743
ACH-000681,0.004843659710474004
ACH-000683,-0.06340149480745459
ACH-000684,-0.18147342072863826
ACH-000688,-0.07226290270153117
ACH-000693,-0.07428262815282384
ACH-000694,-0.12578821931214929
ACH-000695,-0.14724192421193288
ACH-000696,-0.14454595686482094
ACH-000697,-0.07397338299132372
ACH-000699,-0.21118324350851145
ACH-000701,-0.03772452783979635
ACH-000706,-0.02085034005177969
ACH-000711,-0.12353202090620935
ACH-000713,0.034144679664493964
ACH-000714,-0.14003354880428814
ACH-000718,0.05914909174386376
ACH-000720,-0.11578447493690015
ACH-000721,-0.003807416731704037
ACH-000724,-0.20992274841988576
ACH-000725,0.14283282388720903
ACH-000732,-0.08453169532085776
ACH-000734,-0.12113174030497155
ACH-000735,-0.15172640468002035
ACH-000736,0.15672161034656096
ACH-000738,-0.107328981631695
ACH-000746,-0.09314935203732576
ACH-000747,-0.08501042620026557
ACH-000748,0.017189423100553432
ACH-000753,-0.03036403532705287
ACH-000756,-0.07643491006645556
ACH-000757,0.02217684450207645
ACH-000758,-0.10532618493448613
ACH-000760,-0.1100729294955274
ACH-000762,-0.06192739921798133
ACH-000763,0.014629699628900697
ACH-000764,0.2142857951336188
ACH-000765,-0.08474323461982977
ACH-000766,-0.1413176797160489
ACH-000767,0.04610489786117498
ACH-000768,-0.011235329379109002
ACH-000769,-0.050977999861496766
ACH-000770,-0.14675163057810806
ACH-000771,-0.2981199915906181
ACH-000773,-0.1171859832681264
ACH-000776,-0.1286178679486224
ACH-000777,-0.1350696972262286
ACH-000778,0.028044564916100863
ACH-000781,-0.10618518310704662
