,TCTN1 (79600)
ACH-000232,-0.22414104947327212
ACH-000233,-0.16995321500065547
ACH-000234,-0.07877913658460174
ACH-000235,-0.17392148813040048
ACH-000237,-0.3570917116252228
ACH-000238,-0.12536335361991896
ACH-000242,-0.09447682075215548
ACH-000243,-0.2274100632682953
ACH-000244,-0.17864892833542578
ACH-000246,-0.08520146842296164
ACH-000248,-0.2316586609207777
ACH-000250,-0.30923552128968845
ACH-000251,-0.28424220817239737
ACH-000252,-0.2512169223249045
ACH-000253,-0.1757503428370583
ACH-000255,-0.1971909677217029
ACH-000256,-0.03373030827623106
ACH-000257,0.02158307746423769
ACH-000258,-0.17239069895211626
ACH-000259,-0.2243461091597978
ACH-000260,-0.08608449851901
ACH-000261,-0.15740891050488012
ACH-000262,-0.057220414976089214
ACH-000263,-0.5129817119567407
ACH-000264,-0.24847413109766875
ACH-000265,-0.14536138572560448
ACH-000266,-0.1927452702722047
ACH-000272,-0.15897155799961826
ACH-000274,-0.246529009209958
ACH-000277,-0.3226247483099147
ACH-000278,-0.3581760411017285
ACH-000279,-0.13166922599062006
ACH-000280,-0.06701714338097835
ACH-000281,-0.18742601761477595
ACH-000288,-0.2907549411535683
ACH-000291,-0.22426522126899373
ACH-000293,-0.13888797683286855
ACH-000294,-0.24684945167626876
ACH-000295,-0.04457393553523345
ACH-000296,-0.059374767435083936
ACH-000302,-0.14959631183950253
ACH-000304,-0.16787326363300792
ACH-000307,-0.17866246417579176
ACH-000308,-0.13403342500500712
ACH-000310,-0.17998154373595007
ACH-000311,-0.08373327873281018
ACH-000312,-0.22094382644184093
ACH-000315,-0.15435800789088566
ACH-000316,-0.13682772286734074
ACH-000317,-0.08221769379613406
ACH-000318,-0.1790595262496414
ACH-000319,-0.2427182163167773
ACH-000320,-0.3562024444681381
ACH-000322,-0.15912188902562885
ACH-000323,-0.15412139038663775
ACH-000324,-0.2502348826004918
ACH-000329,-0.2817795270192626
ACH-000330,-0.14200294412918796
ACH-000331,-0.21942829812063688
ACH-000332,-0.18005444392132125
ACH-000334,-0.3012269866663259
ACH-000335,-0.3016133224104602
ACH-000336,-0.10974915611750148
ACH-000337,-0.2286127917541322
ACH-000338,-0.04502591392255157
ACH-000339,-0.2260977499945791
ACH-000341,-0.27448470374219663
ACH-000348,-0.18646339517067254
ACH-000350,-0.2022564481182068
ACH-000352,-0.1771921372154906
ACH-000356,0.03246646129171777
ACH-000361,0.04929612356306881
ACH-000362,-0.08685401482346393
ACH-000363,-0.1272278887679002
ACH-000364,-0.17887931864081544
ACH-000365,-0.28113384038524825
ACH-000366,-0.17316320893948586
ACH-000368,-0.17410835535432198
ACH-000374,-0.2301743547876685
ACH-000375,-0.060486597974563114
ACH-000376,-0.22762031605449584
ACH-000381,-0.10005301771135304
ACH-000383,-0.15919326011408896
ACH-000387,-0.19992623440460008
ACH-000389,-0.40026608587776696
ACH-000390,-0.11116736731986283
ACH-000393,-0.2004077144491785
ACH-000395,-0.3256953850809899
ACH-000396,0.08967083657616934
ACH-000397,-0.2367566341852718
ACH-000401,-0.03570857931281588
ACH-000402,-0.4012047139337915
ACH-000403,-0.23785529072114456
ACH-000404,0.02458102743303304
ACH-000406,-0.1626072439204419
ACH-000407,-0.23714348318259526
ACH-000408,-0.15806655186697452
ACH-000410,-0.2621203726535929
ACH-000411,-0.27494919932448264
ACH-000414,-0.25676254158284645
ACH-000415,-0.14871600628042472
ACH-000416,-0.2702469498165449
ACH-000420,-0.19667353252035846
ACH-000421,-0.16565554375647906
ACH-000424,-0.1202307593231992
ACH-000425,-0.3059288589067196
ACH-000426,-0.2510296619450021
ACH-000427,-0.1875312735575092
ACH-000433,-0.2422492705238235
ACH-000435,-0.18020738615471404
ACH-000436,-0.13157786676564065
ACH-000444,-0.0529117423403136
ACH-000445,-0.19029271110090848
ACH-000448,-0.19171918281644412
ACH-000450,-0.11151604935126076
ACH-000452,-0.2968752411278757
ACH-000454,-0.16533974749418165
ACH-000458,-0.24533090843524236
ACH-000459,-0.17567617434967836
ACH-000460,-0.09770532744163338
ACH-000461,-0.16068207510687754
ACH-000463,-0.10498689673999012
ACH-000464,-0.2327766132197633
ACH-000466,-0.223486559315578
ACH-000467,-0.2351191182960628
ACH-000468,-0.11159674246756512
ACH-000469,-0.21853222535763414
ACH-000470,-0.1979238032186473
ACH-000471,-0.17112208890718053
ACH-000472,-0.15493977061270867
ACH-000473,-0.1750001798188104
ACH-000475,-0.17917010773714573
ACH-000476,-0.1817490384058423
ACH-000477,-0.2313500419208233
ACH-000479,-0.011024338200827929
ACH-000480,-0.15319393258301262
ACH-000481,-0.16703044802060835
ACH-000483,-0.3152328215729716
ACH-000484,-0.15962144352729093
ACH-000485,-0.20397098609540326
ACH-000486,-0.1657446279376822
ACH-000487,-0.2125577429959221
ACH-000488,-0.19680136494638756
ACH-000490,-0.26209685673828376
ACH-000491,-0.2027294831701771
ACH-000495,-0.07910005254096956
ACH-000496,-0.16458955361096822
ACH-000499,-0.2625563479119444
ACH-000500,-0.44486004094529175
ACH-000502,-0.12665037686588942
ACH-000503,-0.027513208991507054
ACH-000505,-0.22285861748601588
ACH-000507,-0.06809337679924282
ACH-000510,-0.1790582778998987
ACH-000511,-0.2807657754020681
ACH-000512,-0.18268101500924186
ACH-000516,-0.2566504034728168
ACH-000517,-0.2360109615100469
ACH-000518,-0.21141047070035132
ACH-000520,-0.17626107310866831
ACH-000521,-0.20816546195064906
ACH-000522,-0.23435384506426546
ACH-000524,-0.1438331179229484
ACH-000527,-0.2023915852022436
ACH-000528,-0.2507088020528589
ACH-000537,-0.2357113272708766
ACH-000541,-0.2089839535975082
ACH-000542,-0.19483070230475635
ACH-000544,-0.15310465910205134
ACH-000545,-0.22906978806966224
ACH-000547,-0.10028201210446187
ACH-000548,-0.19454104346739928
ACH-000549,-0.14897577978584456
ACH-000550,-0.34669520066596965
ACH-000552,-0.2114460141575828
ACH-000556,-0.2408291705968676
ACH-000557,-0.07650450533695505
ACH-000569,0.08162836142936691
ACH-000570,-0.1838347482758444
ACH-000571,-0.19074379611662465
ACH-000573,-0.2192185448497116
ACH-000576,-0.2570720365874542
ACH-000579,-0.28598434713549115
ACH-000580,0.07032889883623593
ACH-000584,-0.11676264617195894
ACH-000585,-0.19733020585277808
ACH-000588,-0.08995505625814378
ACH-000589,-0.2210244572578771
ACH-000591,-0.2683397702417345
ACH-000593,-0.22738481611015815
ACH-000600,-0.12518055383987536
ACH-000601,-0.13110901555951845
ACH-000605,-0.37798848234938576
ACH-000606,-0.25105941587799835
ACH-000608,-0.1533214077196786
ACH-000614,-0.18563835481633867
ACH-000616,-0.20607784885978392
ACH-000618,-0.30529637078207905
ACH-000619,-0.1672180606242346
ACH-000620,-0.19250492428170315
ACH-000621,-0.2825545398230946
ACH-000622,-0.22172509188919956
ACH-000623,-0.1799526732635322
ACH-000624,-0.16439440510333714
ACH-000627,-0.1500264310486072
ACH-000630,-0.15472058609775
ACH-000631,-0.09129740373636773
ACH-000632,-0.2303240265157745
ACH-000633,-0.2017926063385984
ACH-000637,-0.20514812617197614
ACH-000638,-0.16377032356677312
ACH-000646,-0.11954218425741545
ACH-000647,-0.16745167679471296
ACH-000648,-0.2554747469587603
ACH-000649,-0.21963932204695014
ACH-000651,-0.10528798832769648
ACH-000652,-0.12897971136186115
ACH-000653,-0.1499880693072318
ACH-000657,-0.20402511028691
ACH-000658,-0.04767888673825696
ACH-000661,-0.1877807417034845
ACH-000662,-0.030969626205286063
ACH-000663,-0.09572422795960753
ACH-000665,-0.10824599904864472
ACH-000671,0.01911682641895663
ACH-000672,-0.4174719534563342
ACH-000673,-0.23276219227449305
ACH-000676,-0.18607570189687486
ACH-000677,-0.039281248831867024
ACH-000681,-0.18895962301740168
ACH-000683,-0.1715612229202573
ACH-000684,-0.012741957301845429
ACH-000688,-0.2890406171667443
ACH-000693,-0.18376748775980306
ACH-000694,-0.22462395006005392
ACH-000695,-0.025113744183726132
ACH-000696,-0.2529980455853352
ACH-000697,-0.3091659222277449
ACH-000699,-0.2545481649249764
ACH-000701,-0.12421901704008954
ACH-000706,-0.17068070933695215
ACH-000711,-0.14440312492765894
ACH-000713,-0.2748883384533143
ACH-000714,-0.15738562497773395
ACH-000718,-0.1797693551252999
ACH-000720,-0.1908646757250433
ACH-000721,-0.11121899065652983
ACH-000724,0.023869881401621468
ACH-000725,-0.12214853568746868
ACH-000732,-0.1400432231072853
ACH-000734,-0.16233542365303244
ACH-000735,-0.19422129174687391
ACH-000736,-0.12447016418751905
ACH-000738,-0.2116317611408993
ACH-000746,-0.08955789557739853
ACH-000747,-0.30715160924626417
ACH-000748,-0.3339705857689505
ACH-000753,-0.31691067207537443
ACH-000756,-0.08506698238953267
ACH-000757,-0.16600138719305801
ACH-000758,-0.09268949093496467
ACH-000760,-0.19655244933280144
ACH-000762,-0.29459134126740216
ACH-000763,-0.009517325345914507
ACH-000764,-0.20897461577050327
ACH-000765,0.0013131212881594876
ACH-000766,-0.2066357416091092
ACH-000767,-0.03180374780064785
ACH-000768,-0.3445649275931001
ACH-000769,-0.10816118739376286
ACH-000770,-0.14886837221622665
ACH-000771,-0.06794223889792234
ACH-000773,-0.14371217311378942
ACH-000776,-0.2841916341856645
ACH-000777,-0.37493369823175227
ACH-000778,0.00541714950072909
ACH-000781,-0.1656164105516325
ACH-000782,-0.1930627031787669
ACH-000783,-0.21813042912886832
ACH-000784,-0.12791582797902665
ACH-000785,-0.3315500741477514
ACH-000787,-0.20557620821382894
ACH-000788,-0.2271706255404607
ACH-000791,-0.16689181374574066
ACH-000792,-0.15182710291143786
ACH-000794,-0.11620612267348387
ACH-000796,-0.02606031831556355
ACH-000798,-0.12110132974267535
ACH-000799,-0.3232332653776078
ACH-000800,-0.290083804928476
ACH-000802,-0.13778038863744047
ACH-000804,-0.28400880523613353
ACH-000805,-0.1180686606263866
ACH-000809,-0.19986824548900586
ACH-000810,-0.15556557930684725
ACH-000811,-0.24683698115312566
ACH-000817,-0.31234601702071224
ACH-000819,-0.3468365076384986
ACH-000820,-0.10778832175973234
ACH-000821,-0.0877293953797212
ACH-000822,-0.2616944037554013
ACH-000823,-0.19939887525248468
ACH-000824,-0.17192412509296326
ACH-000827,-0.1987275379236343
ACH-000829,-0.2676346607799767
ACH-000831,-0.21187573820334055
ACH-000832,-0.25377493908525817
ACH-000833,-0.010716850970438164
ACH-000834,-0.23321937046593336
ACH-000835,-0.16003729452772472
ACH-000836,-0.14941426983240358
ACH-000837,-0.162728019414896
ACH-000838,-0.07358397028613121
ACH-000839,-0.09394825925753336
ACH-000840,-0.31863576219749024
ACH-000841,-0.12481732808973175
ACH-000843,-0.04366795879350333
ACH-000846,-0.20483610594338825
ACH-000847,-0.2306171525937828
ACH-000848,-0.1447318412724031
ACH-000849,-0.3063086153774259
ACH-000851,-0.1404373350648536
ACH-000855,-0.1220622932157004
ACH-000856,-0.20764832943791844
ACH-000858,-0.3033161850597315
ACH-000859,-0.08634962096319003
ACH-000861,-0.17223753774085604
ACH-000862,-0.1436391349896327
ACH-000865,-0.14597912756582346
ACH-000866,-0.19336168688414568
ACH-000867,-0.08935780869496908
ACH-000869,-0.08958465628499966
ACH-000872,-0.09024356306888127
ACH-000873,-0.02238435697479128
ACH-000876,-0.10487098755447302
ACH-000878,-0.10802774784860687
ACH-000880,-0.10184108952001693
ACH-000881,-0.16792958659217236
ACH-000882,-0.2328831301473083
ACH-000884,-0.12843373519399393
ACH-000885,-0.11424528275820164
ACH-000887,-0.227231175793582
ACH-000889,-0.305009736578703
ACH-000896,-0.21113250889193502
ACH-000898,-0.1208037316608576
ACH-000900,-0.30937975204803875
ACH-000901,-0.20312524860693612
ACH-000905,-0.1321735554521393
ACH-000906,-0.22755803866066784
ACH-000907,-0.07678374617592189
ACH-000910,-0.1144238579149101
ACH-000911,-0.13888611917682747
ACH-000912,-0.14143612597867344
ACH-000913,-0.20194818834141168
ACH-000915,-0.14576104398129125
ACH-000916,0.02444411085278509
ACH-000917,-0.1317841816273386
ACH-000920,-0.13665562709629664
ACH-000921,-0.1935813810050193
ACH-000924,-0.17750212085442754
ACH-000926,-0.2884042223119328
ACH-000928,-0.1261429942374762
ACH-000929,-0.28843944535450466
ACH-000932,-0.08747728376881186
ACH-000935,-0.2691930099730134
ACH-000936,-0.240916058340964
ACH-000937,-0.2400316423215867
ACH-000938,0.002176350070031762
ACH-000939,-0.07283220450107676
ACH-000941,-0.013176801478757962
ACH-000943,-0.17777975651439773
ACH-000946,-0.10868158128954752
ACH-000947,-0.17570382581862493
ACH-000948,-0.26363226497603026
ACH-000950,-0.12985987290783868
ACH-000953,-0.20819793422561367
ACH-000954,-0.15723002240336045
ACH-000957,-0.14965925270693806
ACH-000958,-0.2605313015387254
ACH-000960,-0.07794375180778403
ACH-000963,-0.3035614682419941
ACH-000968,-0.28807404137897397
ACH-000969,-0.2546035411807866
ACH-000972,-0.09457021464744694
ACH-000973,-0.17078738076892538
ACH-000974,-0.2342709409762476
ACH-000978,-0.2792408287090765
ACH-000984,-0.12040802184985165
ACH-000986,-0.12273166420531025
ACH-000988,-0.2629001343072626
ACH-000993,-0.2312422658540884
ACH-000994,-0.4310752528279308
ACH-000996,-0.06718512946667651
ACH-001001,-0.21771591704527749
ACH-001020,0.16375190089366742
ACH-001028,-0.1781295119787093
ACH-001031,-0.19600876915551013
ACH-001038,-0.13296281533738144
ACH-001048,-0.16338809089837225
ACH-001050,-0.2381216867058417
ACH-001053,-0.43604137657803865
ACH-001054,-0.1056882793802438
ACH-001061,-0.2814670409577413
ACH-001067,-0.16892612007543945
ACH-001075,-0.27846809007681017
ACH-001096,0.0038843349997402135
ACH-001111,0.054467538429353576
ACH-001119,-0.030969950912568982
ACH-001128,-0.06178430318371508
ACH-001134,-0.13264437942615287
ACH-001151,-0.18627028470741225
ACH-001163,-0.18361472442236804
ACH-001164,-0.11776634890772122
ACH-001183,0.0978614494406651
ACH-001192,-0.03694562403665711
ACH-001193,-0.32615700548327403
ACH-001196,-0.2334214240116829
ACH-001197,-0.18360417233288065
ACH-001205,-0.3878629540982985
ACH-001211,-0.21010171259134125
ACH-001212,-0.13545078901437507
ACH-001228,-0.22119640075183905
ACH-001232,-0.18625316723138474
ACH-001239,-0.2787160564406412
ACH-001270,-0.1933245008674528
ACH-001274,-0.3080338581313408
ACH-001275,-0.061221331943641925
ACH-001277,-0.14049867886601353
ACH-001278,-0.15335994812959786
ACH-001280,-0.3618798126186589
ACH-001283,-0.2766265261530573
ACH-001289,-0.18648481374421555
ACH-001300,-0.16651349336242804
ACH-001301,-0.1539786114315501
ACH-001302,-0.2692302604754265
ACH-001306,-0.2798843194313753
ACH-001318,-0.18236987847157807
ACH-001322,0.005441977807061224
ACH-001328,-0.20435725761633644
ACH-001332,-0.19243175974509086
ACH-001336,-0.21812197784441428
ACH-001346,-0.14377175016175778
ACH-001353,-0.2526581960919945
ACH-001354,-0.4734083595056221
ACH-001367,-0.39708383859608176
ACH-001368,-0.17478636311192264
ACH-001374,-0.18890227487697453
ACH-001377,-0.17610224466853214
ACH-001380,-0.04883034982986065
ACH-001391,-0.3537934083175989
ACH-001408,-0.28845929072754106
ACH-001430,0.014550531888166175
ACH-001431,-0.2954165241837516
ACH-001450,-0.0707119772764581
ACH-001496,-0.14280537973143026
ACH-001500,-0.19034688722578674
ACH-001523,-0.3020959785001286
ACH-001532,-0.15006215511708196
ACH-001550,-0.22090559636338825
ACH-001552,-0.18371292623134616
ACH-001554,-0.1979567259627092
ACH-001654,-0.17336109629895904
ACH-001735,-0.10055256540990368
ACH-001736,-0.09494217430380526
ACH-001737,-0.3780308329926241
ACH-001740,-0.23640468112327384
ACH-001745,-0.08665224438107925
ACH-001765,-0.19106794159997856
