,BEST3 (144453)
ACH-000004,-0.10300000507402747
ACH-000005,-0.2948640549584733
ACH-000007,-0.2001770359566372
ACH-000009,-0.052646590007264835
ACH-000011,-0.06218481306716376
ACH-000012,-0.0008278302585655818
ACH-000013,-0.09863642422174332
ACH-000014,-0.044191406086013775
ACH-000015,-0.11696154498758952
ACH-000017,-0.12034833920549334
ACH-000018,-0.1250793975357957
ACH-000019,-0.15786482923668288
ACH-000021,-0.1925850299585552
ACH-000022,-0.15989654864599906
ACH-000025,-0.12012174966364578
ACH-000028,-0.1207695740853556
ACH-000030,-0.051622224465229904
ACH-000035,-0.10029895639972032
ACH-000036,0.013937745645663744
ACH-000037,-0.17402919447498116
ACH-000039,-0.1555466702042568
ACH-000040,-0.08128622344617385
ACH-000041,-0.20531441100332126
ACH-000042,-0.21554272056029689
ACH-000045,0.02518694982459555
ACH-000047,-0.10903841065304064
ACH-000052,-0.02351663210575371
ACH-000053,-0.1799531103758051
ACH-000054,-0.11915817504321298
ACH-000055,-0.1118821735692669
ACH-000060,0.03989305129878404
ACH-000067,-0.2095511631209083
ACH-000070,-0.1652433805787922
ACH-000075,-0.04834661127940774
ACH-000078,-0.12158032049069208
ACH-000082,-0.12665923031447798
ACH-000085,-0.13466618659243826
ACH-000086,-0.2120229386048228
ACH-000087,-0.26599618409990555
ACH-000092,-0.14460536075694574
ACH-000095,-0.06932201251640252
ACH-000097,-0.13656178790169485
ACH-000098,0.004815461047263602
ACH-000099,-0.08946815202743495
ACH-000108,0.01856419796480453
ACH-000113,-0.02576467331892851
ACH-000116,-0.17329485974754824
ACH-000118,-0.1156917799517382
ACH-000120,-0.08899351163952704
ACH-000123,-0.03669113126530955
ACH-000127,-0.15187750698712793
ACH-000128,-0.1738113128723929
ACH-000132,0.08092039143253288
ACH-000133,-0.11617591548300052
ACH-000137,-0.023724816193098998
ACH-000138,-0.17538955391092628
ACH-000142,-0.03121914065714392
ACH-000143,-0.0512308420265631
ACH-000146,-0.1387888868461816
ACH-000148,-0.04983264375710288
ACH-000150,-0.028931346223322663
ACH-000152,-0.08692042098121262
ACH-000153,-0.0016051378394926314
ACH-000159,-0.090442046159294
ACH-000160,-0.045893304479818514
ACH-000163,-0.14730166852655074
ACH-000167,-0.04958403751437016
ACH-000168,-0.09702859275488457
ACH-000169,-0.07827829078591933
ACH-000178,-0.1103716313789607
ACH-000183,-0.15796655409154842
ACH-000188,-0.022459301827374437
ACH-000189,-0.1405659262245301
ACH-000190,-0.13253825048825546
ACH-000198,-0.13831252374784495
ACH-000203,-0.2385766711301934
ACH-000204,-0.2239305457968827
ACH-000206,-0.2017200372725804
ACH-000207,-0.04613871533575229
ACH-000208,-0.055453299248528425
ACH-000210,-0.022333486486925003
ACH-000211,-0.14374530998820229
ACH-000215,-0.07827858035096058
ACH-000221,-0.04092984610030948
ACH-000222,-0.25760071052298106
ACH-000223,-0.09931341113648688
ACH-000226,-0.1738609120951995
ACH-000227,-0.08793620440683117
ACH-000228,-0.08521504422548852
ACH-000231,-0.09368302867982596
ACH-000232,-0.1093174574273003
ACH-000233,-0.04272154132317193
ACH-000234,-0.0947004702425178
ACH-000235,-0.1373774797754528
ACH-000237,-0.15237323301296418
ACH-000238,-0.20464828417327754
ACH-000242,-0.22334948887993086
ACH-000243,-0.14307461325895268
ACH-000244,-0.031215946078429143
ACH-000246,-0.15515493185675264
ACH-000248,-0.2873716683996493
ACH-000250,-0.054845690059656685
ACH-000251,-0.007535761365627325
ACH-000252,-0.046348611080020835
ACH-000253,-0.2158697111812481
ACH-000255,0.13017880224943795
ACH-000256,-0.2797345749702769
ACH-000257,0.049921877587014926
ACH-000258,0.12731186545354564
ACH-000259,-0.126089281506922
ACH-000260,-0.08790405865047418
ACH-000261,-0.07095361831192072
ACH-000262,-0.2236634488054976
ACH-000263,-0.3046398096663298
ACH-000264,-0.2290191179299104
ACH-000265,-0.0398133995225948
ACH-000266,-0.14659081094726198
ACH-000272,0.003205274983150434
ACH-000274,-0.08100529279340157
ACH-000277,-0.06665701544035317
ACH-000278,-0.1469769904108843
ACH-000279,-0.05431604937460994
ACH-000280,0.00013378186039234466
ACH-000281,-0.12673473961885953
ACH-000288,-0.146456902833105
ACH-000291,-0.03441989303025265
ACH-000293,0.01747943384257463
ACH-000294,-0.034368151617400415
ACH-000295,-0.08768457180948105
ACH-000296,-0.08689960158456625
ACH-000302,-0.016272849879626617
ACH-000304,-0.1906525186869399
ACH-000307,-0.0730935953911535
ACH-000308,-0.11321033978830625
ACH-000310,-0.01723639671081475
ACH-000311,-0.22410039850565275
ACH-000312,-0.16124511359568908
ACH-000315,-0.044037872983497005
ACH-000316,-0.044117167821794166
ACH-000317,-0.029488185471708443
ACH-000318,-0.09131044770818683
ACH-000319,-0.1574370153229834
ACH-000320,0.05339399340566325
ACH-000322,0.08491447599732763
ACH-000323,-0.011134916205008493
ACH-000324,-0.11804621360012996
ACH-000329,-0.09151474549350197
ACH-000330,-0.2391720071258582
ACH-000331,-0.2040351571093839
ACH-000332,-0.12788938341228004
ACH-000334,-0.015598248243342125
ACH-000335,-0.2969721401058035
ACH-000336,-0.05197276837135585
ACH-000337,0.16757679826614744
ACH-000338,-0.5005088433127726
ACH-000339,-0.1060670991440888
ACH-000341,-0.10313514726955032
ACH-000348,-0.22404054192757036
ACH-000350,-0.1258409024245518
ACH-000352,-0.06029356546344385
ACH-000356,-0.1603008370260945
ACH-000361,-0.15386868582699725
ACH-000362,-0.03293567582229457
ACH-000363,-0.11938401076754415
ACH-000364,0.010044517757387563
ACH-000365,-0.19541143396990884
ACH-000366,-0.031954976176205574
ACH-000368,-0.05051007196779088
ACH-000374,-0.1735871905494143
ACH-000375,-0.08071746515381951
ACH-000376,0.005756675858735532
ACH-000381,0.013562217713670159
ACH-000383,-0.10020205806906367
ACH-000387,-0.05264335297664341
ACH-000389,-0.1647433742243308
ACH-000390,-0.024288649692677026
ACH-000393,0.000756967118033213
ACH-000395,-0.09037405602292034
ACH-000396,-0.16187554814857313
ACH-000397,-0.08314213368658895
ACH-000401,-0.1295271401205985
ACH-000402,-0.2327810865326693
ACH-000403,-0.08061834682727602
ACH-000404,-0.11676803719832694
ACH-000406,-0.0898109442144509
ACH-000407,-0.15106820825672548
ACH-000408,-0.08732783809058405
ACH-000410,-0.11448490603152348
ACH-000411,0.014691179643137419
ACH-000414,-0.11883966405592085
ACH-000415,0.013589299340855602
ACH-000416,-0.11913054330808025
ACH-000420,-0.18769814187940573
ACH-000421,-0.17667132056122364
ACH-000424,-0.11909391795093385
ACH-000425,-0.1091582391001277
ACH-000426,-0.19732569546996706
ACH-000427,-0.010903993551292368
ACH-000433,-0.07695381561675242
ACH-000435,-0.199118004281166
ACH-000436,-0.05007258583101085
ACH-000444,-0.057261097909960215
ACH-000445,-0.22104139154519747
ACH-000448,-0.07073439899037108
ACH-000450,0.0601842390459227
ACH-000452,-0.1428627899053573
ACH-000454,-0.09232431518409473
ACH-000458,-0.17152362502623114
ACH-000459,-0.041731330459103606
ACH-000460,-0.04303345359231471
ACH-000461,-0.08613731315119581
ACH-000463,-0.15451861991247767
ACH-000464,-0.18696120682719636
ACH-000466,0.01791037257588648
ACH-000467,-0.14901881514606394
ACH-000468,-0.17535250026164229
ACH-000469,-0.1002974802104564
ACH-000470,-0.003685092343547293
ACH-000471,-0.05561119171136195
ACH-000472,-0.09898827996048654
ACH-000473,-0.07210128989229088
ACH-000475,-0.13756232942588414
ACH-000476,0.03170662892308899
ACH-000477,0.05381703494418835
ACH-000479,-0.16621756467601234
ACH-000480,-0.0919827405870558
ACH-000481,-0.15927988956833472
ACH-000483,-0.10491393407079164
ACH-000484,0.07993073054125492
ACH-000485,-0.30610458047266303
ACH-000486,-0.16442331225144824
ACH-000487,0.09422554309145176
ACH-000488,-0.06965093768009997
ACH-000490,-0.08828279097305873
ACH-000491,-0.12111764246276363
ACH-000495,0.10728308988367632
ACH-000496,-0.2540798628944697
ACH-000499,-0.2027216513009824
ACH-000500,-0.025174414748997467
ACH-000502,-0.18011916505414768
ACH-000503,0.02283445280331712
ACH-000505,-0.09560304570017704
ACH-000507,-0.07416856265253141
ACH-000510,-0.029582640824722912
ACH-000511,-0.040099700187938285
ACH-000512,0.0014789324796073175
ACH-000516,-0.12260483089194275
ACH-000517,-0.09781686456602738
ACH-000518,-0.20799905455710052
ACH-000520,0.009643429485331692
ACH-000521,-0.12230768449240685
ACH-000522,-0.07780727293908135
ACH-000524,-0.11878070182052285
ACH-000527,-0.1542412778210954
ACH-000528,-0.09565836432344334
ACH-000537,-0.21044644437703927
ACH-000541,-0.2314980095144061
ACH-000542,-0.11925992145261465
ACH-000544,-0.1395573714824289
ACH-000545,-0.018254878557780664
ACH-000547,-0.3290091737391948
ACH-000548,-0.04802853110624381
ACH-000549,-0.3168127233894163
ACH-000550,-0.11966724620785772
ACH-000552,-0.130796956231301
ACH-000556,-0.1952372189917301
ACH-000557,-0.07241780171048709
ACH-000569,-0.2326827033812023
ACH-000570,-0.059963893888886975
ACH-000571,-0.1276162623793231
ACH-000573,-0.09056174879831527
ACH-000576,0.016664379290846038
ACH-000579,-0.4463051862152788
ACH-000580,-0.11765922443227347
ACH-000584,-0.050023671673491095
ACH-000585,-0.01386247015861114
ACH-000588,-0.0043254547149058934
ACH-000589,-0.08807055604707424
ACH-000591,-0.13753962664239214
ACH-000593,-0.05760960558815681
ACH-000600,-0.053588598266406516
ACH-000601,-0.0836152989233754
ACH-000605,-0.3007675806619069
ACH-000606,-0.2658739305290485
ACH-000608,-0.05918720961911561
ACH-000614,-0.3061205645684371
ACH-000616,-0.2307609884947295
ACH-000618,-0.18056385625854374
ACH-000619,0.024220164389705427
ACH-000620,-0.15529366122308585
ACH-000621,-0.011804345839629068
ACH-000622,-0.0565850630477643
ACH-000623,-0.09069102033829032
ACH-000624,-0.12976519660347802
ACH-000627,0.025212409431524016
ACH-000630,-0.10124873518654534
ACH-000631,0.011456546028293284
ACH-000632,-0.11971462369891167
ACH-000633,-0.0054985770223822325
ACH-000637,-0.1650560923347587
ACH-000638,-0.05160066219892226
ACH-000646,-0.1243604143699907
ACH-000647,-0.1469453513811369
ACH-000648,-0.035855311179793375
ACH-000649,-0.06829454251451993
ACH-000651,-0.12834416035882126
ACH-000652,-0.030764391087401925
ACH-000653,-0.14797019991397722
ACH-000657,-0.05046474924065576
ACH-000658,0.08046157597793066
ACH-000661,-0.15566423330515738
ACH-000662,0.030162450582413194
ACH-000663,-0.12964363484800145
ACH-000665,-0.22484114925016568
ACH-000671,0.047755890921712736
ACH-000672,0.21520164199741856
ACH-000673,-0.0587126015974913
ACH-000676,-0.17676061481345515
ACH-000677,-0.2187638183046624
ACH-000681,-0.133327593782513
ACH-000683,-0.03974794964814895
ACH-000684,0.059553215477578
ACH-000688,-0.04639850972450795
