,LMBRD1 (55788)
ACH-000004,0.13682229654013384
ACH-000005,0.24817659187768676
ACH-000007,0.028504735226610026
ACH-000009,0.04890792224693272
ACH-000011,0.023206047026102662
ACH-000012,0.06657185140778699
ACH-000013,0.06458596385375251
ACH-000014,-0.13117493159774868
ACH-000015,0.0967308914280292
ACH-000017,0.04970113421573763
ACH-000018,0.1891292202418382
ACH-000019,-0.11603793864035512
ACH-000021,0.12204359236467036
ACH-000022,0.13421983089348874
ACH-000025,0.042992305218958034
ACH-000028,0.1064395139275024
ACH-000030,0.09541155318066004
ACH-000035,0.1477391912523188
ACH-000036,0.0775927229221803
ACH-000037,0.2686621756196628
ACH-000039,0.2532817013539101
ACH-000040,0.024675048385775725
ACH-000041,0.1959190307512446
ACH-000042,0.060876010767504624
ACH-000045,0.2899338115972097
ACH-000047,0.27531642722419963
ACH-000052,-0.10145672054728147
ACH-000053,0.05484387392584219
ACH-000054,0.1110239418414189
ACH-000055,0.11848994045242606
ACH-000060,0.05717139374956628
ACH-000067,-0.009226806179961558
ACH-000070,0.045178492260611366
ACH-000075,0.12524020573484532
ACH-000078,0.1831339271800295
ACH-000082,0.03812982820907772
ACH-000085,-0.02182791108860928
ACH-000086,0.0774254247847348
ACH-000087,0.07435943634989874
ACH-000092,-0.02074962063007276
ACH-000095,0.12411989225858296
ACH-000097,-0.0797360014662153
ACH-000098,0.09909274510383764
ACH-000099,0.15089059309205166
ACH-000108,0.17402960679432394
ACH-000113,0.019653016917558837
ACH-000116,0.14740923071727513
ACH-000118,0.14817462933940076
ACH-000120,0.2256726450089256
ACH-000123,0.2060457813176067
ACH-000127,0.06305842605006738
ACH-000128,0.14402346138724534
ACH-000132,0.0536324845775047
ACH-000133,0.14212502079360792
ACH-000137,0.07214886417316987
ACH-000138,-0.0023840760381567444
ACH-000142,0.14834339765362653
ACH-000143,0.17099820289022805
ACH-000146,0.13974611376982793
ACH-000148,-0.03329237261298119
ACH-000150,0.07634130556428298
ACH-000152,-0.032655023322468266
ACH-000153,-0.14288589048353528
ACH-000159,-0.002490721589202393
ACH-000160,0.06474544392113245
ACH-000163,0.17219310187730885
ACH-000167,0.2948022161133543
ACH-000168,0.10713611946983327
ACH-000169,0.18698295500137102
ACH-000178,0.023713304601775603
ACH-000183,0.05274604721581171
ACH-000188,0.10323109260553086
ACH-000189,0.1286472562164169
ACH-000190,-0.05659620107566715
ACH-000198,-0.053861748303145766
ACH-000203,-0.4869711215158983
ACH-000204,0.14579989288532225
ACH-000206,0.06952712369869661
ACH-000207,0.05729926300501512
ACH-000208,0.055461503428718105
ACH-000210,0.08750881579868328
ACH-000211,-0.02669438587410637
ACH-000215,0.18652128990271824
ACH-000221,0.08392859781228046
ACH-000222,0.2040625022442784
ACH-000223,0.036515534960771937
ACH-000226,-0.02336370265610769
ACH-000227,0.1306843351274498
ACH-000228,-0.047416336286961215
ACH-000231,0.15437242705607962
ACH-000232,0.11319924825286215
ACH-000233,0.0255838712590246
ACH-000234,0.20736971901142565
ACH-000235,0.0657492031168431
ACH-000237,0.03749896210892807
ACH-000238,0.014055732083196892
ACH-000242,0.31908541157808024
ACH-000243,0.03222915289641292
ACH-000244,0.2467456433744029
ACH-000246,-0.04299356494417085
ACH-000248,0.03213514243505754
ACH-000250,0.0537931554411156
ACH-000251,0.024512357728631782
ACH-000252,0.01787882576041326
ACH-000253,0.02716851002923354
ACH-000255,0.003034458073663301
ACH-000256,0.1471038457920333
ACH-000257,0.20206009443617068
ACH-000258,0.12685456431923234
ACH-000259,0.10331593214552784
ACH-000260,0.08423373240835576
ACH-000261,0.08109079184941555
ACH-000262,0.17998602609758355
ACH-000263,0.12748273277467845
