,LIPA (3988)
ACH-000004,-0.005309918799465165
ACH-000005,0.2065551536946657
ACH-000007,0.058083809922539385
ACH-000009,-0.029809746775836206
ACH-000011,-0.0712269814820299
ACH-000012,0.06574121045481142
ACH-000013,0.09710260399508557
ACH-000014,-0.06433621565149601
ACH-000015,0.013994296008490227
ACH-000017,0.08393351263760028
ACH-000018,0.06398504613779876
ACH-000019,0.13177798900203389
ACH-000021,0.04767224262763253
ACH-000022,0.03561190144935211
ACH-000025,-0.1425255444102689
ACH-000028,-0.027574869576722862
ACH-000030,0.0365668871395699
ACH-000035,0.09070357315957814
ACH-000036,0.03978033729095955
ACH-000037,0.02236050875609361
ACH-000039,0.02860666253557938
ACH-000040,0.025000605744703443
ACH-000041,0.017490296700110926
ACH-000042,0.058634549990434374
ACH-000045,0.03234619743769067
ACH-000047,0.10709064027889824
ACH-000052,-0.11625962198424655
ACH-000053,-0.004651722643017452
ACH-000054,0.06846489145477927
ACH-000055,-0.0704840393482937
ACH-000060,-0.006708263136101439
ACH-000067,-0.003703120477220446
ACH-000070,0.012978347529386413
ACH-000075,0.1694330186143711
ACH-000078,0.0658323611185972
ACH-000082,0.07093265447461759
ACH-000085,0.0666924855924455
ACH-000086,-0.0039962357912553285
ACH-000087,0.2716536756187626
ACH-000092,0.11300746125019265
ACH-000095,0.16738877194757149
ACH-000097,-0.0022267720742753074
ACH-000098,-0.06177472037390549
ACH-000099,0.034744735975297016
ACH-000108,0.10370422907678913
ACH-000113,0.05180274890956657
ACH-000116,0.04368459564853997
ACH-000118,0.0692242294776689
ACH-000120,0.12773260444501786
ACH-000123,-0.056262830856362515
ACH-000127,0.16676018735122994
ACH-000128,0.1693981767893613
ACH-000132,0.08035394557488709
ACH-000133,0.017264997432236896
ACH-000137,0.10347989640278762
ACH-000138,0.061158773263908124
ACH-000142,0.10297882746516347
ACH-000143,-0.08815885025394356
ACH-000146,0.2353743542439493
ACH-000148,-0.09871878205558016
ACH-000150,0.1279930363600834
ACH-000152,-0.06829047734665931
ACH-000153,0.2112855655043823
ACH-000159,-0.022685905244606598
ACH-000160,0.023338361171214368
ACH-000163,0.04818529334669349
ACH-000167,-0.09510491964972366
ACH-000168,-0.02290909283951738
ACH-000169,-0.039034785413720366
ACH-000178,0.033501574762985535
ACH-000183,-0.04223341140950188
ACH-000188,-0.0392120698958501
ACH-000189,-0.062379688204206585
ACH-000190,0.11158288937167392
ACH-000198,0.04413883020099797
ACH-000203,-0.2243719408882862
ACH-000204,-0.0985126264696176
ACH-000206,0.07355065439701619
ACH-000207,-0.13570366009488713
ACH-000208,-0.13823054864382706
ACH-000210,0.030870009570384625
ACH-000211,-0.10450680666141596
ACH-000215,0.017205406541915342
ACH-000221,0.10061667884618464
ACH-000222,0.11455121709772392
ACH-000223,0.07649622038660142
ACH-000226,0.0178417222301449
ACH-000227,-0.21499608873056025
ACH-000228,0.08735530890677498
ACH-000231,-0.05441904262397712
ACH-000232,0.050993909640686036
ACH-000233,-0.009227502507636806
ACH-000234,-0.0446336117723232
ACH-000235,0.03186403083475795
ACH-000237,0.054227727834127305
ACH-000238,0.05121500145287873
ACH-000242,0.24578973862489065
ACH-000243,0.002337258473503993
ACH-000244,0.08613973347598625
ACH-000246,-0.03288519204403382
ACH-000248,0.04203280959841396
ACH-000250,0.014509504817923022
ACH-000251,0.120984828300059
ACH-000252,-0.009721931888029028
ACH-000253,0.07985408638025078
ACH-000255,-0.02725737833523185
ACH-000256,0.03140886771945955
ACH-000257,-0.03039822397325801
ACH-000258,0.045576176189306365
ACH-000259,0.10424361275351343
ACH-000260,0.031408664042893816
ACH-000261,0.03603550478308748
ACH-000262,-0.07159929798074786
ACH-000263,-0.16056602696219968
ACH-000264,0.05513889809034929
ACH-000265,0.20418793144176967
ACH-000266,0.10562249849844972
ACH-000272,0.09681634722454956
ACH-000274,0.10174499286496147
ACH-000277,0.08874371934088711
ACH-000278,0.0014008353069500288
ACH-000279,0.0405156602537921
ACH-000280,-0.05482306172900553
ACH-000281,-0.03496118378070896
ACH-000288,-0.08361697002479904
ACH-000291,0.06295128933335037
ACH-000293,0.10267566400452358
ACH-000294,0.03945544514068035
ACH-000295,0.11303889952564315
ACH-000296,-0.015954738387396816
ACH-000302,0.018872999635220572
ACH-000304,0.1345830308489896
ACH-000307,0.029144372450044156
ACH-000308,-0.01737813429758842
ACH-000310,0.10382935963498573
ACH-000311,0.10726470520731816
ACH-000312,0.025244140254694042
ACH-000315,-0.02498745710852592
ACH-000316,0.059497829008859485
ACH-000317,-0.1401530519370892
ACH-000318,-0.014484688389393163
ACH-000319,0.061787569585348125
ACH-000320,-0.13928227273682034
ACH-000322,0.031230513539286436
ACH-000323,-0.028872122568223038
ACH-000324,0.13126972229031014
ACH-000329,0.020858343299477892
ACH-000330,0.10843812669393757
ACH-000331,-0.018757925936034984
ACH-000332,0.02363473910437256
ACH-000334,0.033514031110852015
ACH-000335,0.09784441706959862
ACH-000336,0.017423856242149417
ACH-000337,-0.02586408270851408
ACH-000338,0.24792824059864335
ACH-000339,0.05425913563829119
ACH-000341,0.13204232717875602
ACH-000348,-0.024627409205837586
ACH-000350,0.041325477411091285
ACH-000352,-0.01031330800660163
ACH-000356,-0.009499358636803885
ACH-000361,0.13819568852947167
ACH-000362,0.05200810297534905
ACH-000363,0.029013145142928232
ACH-000364,0.10199364103453104
ACH-000365,-0.09876951092022664
ACH-000366,-0.022870721106190012
ACH-000368,-0.16218598907554446
ACH-000374,0.02614084011365617
ACH-000375,0.10546583955164317
ACH-000376,0.10395466550639733
ACH-000381,0.058867326386668514
ACH-000383,-0.02546374978082934
ACH-000387,0.02582223020455712
ACH-000389,-0.0554068729015437
ACH-000390,-0.03378825272067857
ACH-000393,0.03809760881449898
ACH-000395,0.05577847932143373
ACH-000396,0.16054894145279372
ACH-000397,-0.019702567757194048
ACH-000401,0.11008469534282747
ACH-000402,-0.22742164763417044
ACH-000403,0.04704149120580891
ACH-000404,-0.00821812051937303
ACH-000406,0.1194587069367284
ACH-000407,-0.08764192633621905
ACH-000408,-0.003690148305626849
ACH-000410,0.05752706998207895
ACH-000411,0.057016837254362525
ACH-000414,-0.004004410103017382
ACH-000415,-0.06665170623644605
ACH-000416,0.0736559769921104
ACH-000420,-0.07550598034049895
ACH-000421,0.03915371959193861
ACH-000424,0.2606411754556016
ACH-000425,0.03634070545507812
ACH-000426,0.19096160388354788
ACH-000427,0.014411761991606315
ACH-000433,0.2930681655126949
ACH-000435,0.283844613174802
ACH-000436,0.009376862995371596
ACH-000444,0.049606354960498165
ACH-000445,0.11336373170746575
ACH-000448,0.09130550357203387
ACH-000450,0.17740781236953584
ACH-000452,-0.016691227689841725
ACH-000454,0.11340696143985995
ACH-000458,-0.0002797419153985146
ACH-000459,0.06364224076800598
ACH-000460,0.032493119444068165
ACH-000461,-0.1795660184768887
ACH-000463,0.10420488929268903
ACH-000464,0.008313094507649213
ACH-000466,0.044712031653828484
ACH-000467,0.06315693902935683
ACH-000468,0.11660423623352388
ACH-000469,-0.04135374066560407
ACH-000470,0.2802505909827497
ACH-000471,0.11568020117168233
ACH-000472,0.05601106880533447
ACH-000473,0.17743027827113395
ACH-000475,0.09226505026444974
ACH-000476,-0.06868504931702267
ACH-000477,0.26134439287295896
ACH-000479,0.11537852284102867
ACH-000480,0.0535536207112769
ACH-000481,-0.05037858649181639
ACH-000483,-0.09539314648472448
ACH-000484,0.12842124824031353
ACH-000485,-0.06975848648365995
ACH-000486,-0.04659409664438464
ACH-000487,0.17652507445290425
ACH-000488,0.03394817276798657
ACH-000490,-0.0954891603439982
ACH-000491,0.04475336456368149
ACH-000495,-0.038328704230263036
ACH-000496,-0.05569405610283782
ACH-000499,0.06940050534045368
ACH-000500,-0.07378158975527165
ACH-000502,0.04737259938011629
ACH-000503,-0.16808101009148646
ACH-000505,0.06362247764854978
ACH-000507,0.09745297579969432
ACH-000510,0.08059056827359196
ACH-000511,0.08850937466983508
ACH-000512,0.04959744426459605
ACH-000516,-0.018989598420235287
ACH-000517,0.0625530286459656
ACH-000518,0.02491645777650548
ACH-000520,0.0318170491027465
ACH-000521,0.11845375639468846
ACH-000522,0.1650957301913601
ACH-000524,0.039606378248805536
ACH-000527,-0.008829536036184749
ACH-000528,0.058914458093095624
ACH-000537,0.07672461647398375
ACH-000541,0.10648131161735022
ACH-000542,0.12534549722628166
ACH-000544,0.032104381435729384
ACH-000545,-0.0260220825297541
ACH-000547,0.2364126893203044
ACH-000548,-0.00716876422688692
ACH-000549,-0.02517943738414908
ACH-000550,0.03218033561231889
ACH-000552,-0.001799258890369588
