,CCHCR1 (54535)
ACH-000004,0.08862098911965682
ACH-000005,0.04365033751907608
ACH-000007,0.2490152487468897
ACH-000009,0.20344977665722155
ACH-000011,0.1555889107162111
ACH-000012,0.20042958188731136
ACH-000013,-0.027534564586303784
ACH-000014,0.2407679543094444
ACH-000015,0.25246172615884643
ACH-000017,0.1080530925220279
ACH-000018,0.2265671544902735
ACH-000019,0.21341954565920127
ACH-000021,0.03267954178123878
ACH-000022,0.12516290868886198
ACH-000025,0.05213883764474921
ACH-000028,0.16825745392873154
ACH-000030,0.10300266938481903
ACH-000035,-0.015739832147620852
ACH-000036,0.034743828218808656
ACH-000037,0.1178479055193782
ACH-000039,0.1528192437655448
ACH-000040,0.1367038208595671
ACH-000041,0.17524772855925685
ACH-000042,0.12343522294394267
ACH-000045,0.031183784298549132
ACH-000047,0.08092545582325132
ACH-000052,0.028766745279389
ACH-000053,0.039806228933713036
ACH-000054,0.01869663600251641
ACH-000055,-0.02637445120740877
ACH-000060,-0.06742551771239857
ACH-000067,0.02603621410127831
ACH-000070,0.07173644437282274
ACH-000075,0.1071112730689866
ACH-000078,0.1409880329575447
ACH-000082,-0.023912451581139436
ACH-000085,-0.04809573499621467
ACH-000086,0.09680065392402706
ACH-000087,-0.0780445721751328
ACH-000092,0.1197243046484762
ACH-000095,0.12350487805735265
ACH-000097,0.2044181747156572
ACH-000098,-0.015241065491533475
ACH-000099,0.029225577918793936
ACH-000108,0.08634996463929638
ACH-000113,0.14514543723133458
ACH-000116,0.07774683051920005
ACH-000118,0.06584440649585664
ACH-000120,-0.09269251645196687
ACH-000123,-0.01128830288694256
ACH-000127,0.07213269006835382
ACH-000128,0.024690932408953276
ACH-000132,0.15329567798558824
ACH-000133,0.07235201305937733
ACH-000137,0.18456599976091667
ACH-000138,0.1145522047869672
ACH-000142,0.06259797704338567
ACH-000143,0.1488812627277271
ACH-000146,0.10554884182410608
ACH-000148,0.21460698143814735
ACH-000150,-0.010481451117123591
ACH-000152,0.041868679558384414
ACH-000153,0.149731697981292
ACH-000159,0.11555966916070867
ACH-000160,0.17623228735840454
ACH-000163,0.07773548206533018
ACH-000167,0.2760339582088059
ACH-000168,-0.0782944359291189
ACH-000169,0.06769891962807008
ACH-000178,0.21640507569008846
ACH-000183,-0.029820534026011324
ACH-000188,0.10920543047031987
ACH-000189,0.08297986474866477
ACH-000190,0.05224374160008605
ACH-000198,0.1278005402961018
ACH-000203,-0.0928991034228466
ACH-000204,0.013469985157734322
ACH-000206,-0.042175877406746234
ACH-000207,0.020369870291588838
ACH-000208,0.1588478900505749
ACH-000210,-0.03693161682020278
ACH-000211,0.11170350757094297
ACH-000215,0.05366099329838885
ACH-000221,0.13067569113515634
ACH-000222,0.03618372453810797
ACH-000223,0.11980940813538833
ACH-000226,0.1026965175830995
ACH-000227,-0.00900394786194478
ACH-000228,0.12067946966800824
ACH-000231,0.02575304148699915
ACH-000232,0.1327238173631462
ACH-000233,0.20960657662254326
ACH-000234,0.10358066477516116
ACH-000235,0.12032539489187255
ACH-000237,0.02179294253562945
ACH-000238,0.17651351592151604
ACH-000242,0.2351830008110901
ACH-000243,0.02339760341553894
ACH-000244,0.23426630475774105
ACH-000246,0.03756521005423434
ACH-000248,0.15876154388919952
ACH-000250,0.05576941301047023
ACH-000251,0.2969437517633121
ACH-000252,-0.0672572339416829
ACH-000253,0.05855738915231123
ACH-000255,0.09720907901681854
ACH-000256,0.19173903736425088
ACH-000257,0.2444336630903408
ACH-000258,0.1900415270842092
ACH-000259,0.11986014232593367
ACH-000260,0.06391391960337175
ACH-000261,-0.032749441220862936
ACH-000262,-0.024996544520011342
ACH-000263,0.4976268479711389
ACH-000264,0.179891798966714
ACH-000265,0.05509666103035685
ACH-000266,-0.008938048058088486
ACH-000272,0.03511249520568735
ACH-000274,0.10974480107070664
ACH-000277,0.18216307242994084
ACH-000278,0.19009109584967065
ACH-000279,0.17895868750573354
ACH-000280,0.1505891398285221
ACH-000281,-0.062020118317753774
ACH-000288,0.08184648239179959
ACH-000291,0.1428133760014024
ACH-000293,0.07473070999077115
ACH-000294,0.3085641364631049
ACH-000295,0.3514497662631585
ACH-000296,-0.08460608410220381
ACH-000302,0.02506614841011596
ACH-000304,-0.06265364315750152
ACH-000307,0.14681214296199854
ACH-000308,0.2142298667756836
ACH-000310,0.09119609507263764
