,SIK1 (150094)
ACH-000004,-0.10178230385377032
ACH-000005,0.2106594754360927
ACH-000007,0.2343844440179596
ACH-000009,-0.01829026933424061
ACH-000011,-0.013568221407699236
ACH-000012,0.06199831603930747
ACH-000013,-0.07307777182438215
ACH-000014,-0.16835145964338305
ACH-000015,0.11451363817838794
ACH-000017,0.06885809385325417
ACH-000018,-0.2658518187613577
ACH-000019,0.18727631271212644
ACH-000021,-0.012955133418390007
ACH-000022,0.030356793384340323
ACH-000025,0.1265576106756791
ACH-000028,-0.08920265097819009
ACH-000030,0.027931459735931592
ACH-000035,-0.12511456981722666
ACH-000036,-0.1875688559431617
ACH-000037,-0.13197682553268075
ACH-000039,-0.2273643354866917
ACH-000040,0.07946729423764677
ACH-000041,0.029213894881031155
ACH-000042,0.039787141474046016
ACH-000045,0.0801577479886329
ACH-000047,0.010633184428409
ACH-000052,-0.1249479571273795
ACH-000053,-0.12634486273152032
ACH-000054,-0.054790083254246655
ACH-000055,0.04271590376716191
ACH-000060,-0.2324314588078501
ACH-000067,-0.10677051178960807
ACH-000070,-0.2617390069669523
ACH-000075,-0.08659879994998043
ACH-000078,-0.021209030882173945
ACH-000082,-0.008953047520642082
ACH-000085,-0.08760228169977065
ACH-000086,0.16194770555315202
ACH-000087,-0.08081433461189595
ACH-000092,0.012700907554016698
ACH-000095,0.06097757031184724
ACH-000097,-0.05362613684201803
ACH-000098,-0.11337796313865638
ACH-000099,-0.11497581040395208
ACH-000108,-0.08191301562253063
ACH-000113,-0.10383991959241004
ACH-000116,-0.11820210056942043
ACH-000118,0.18963702568105448
ACH-000120,-0.006904208106178313
ACH-000123,-0.091564392646415
ACH-000127,-0.10310368838928552
ACH-000128,-0.1191491749879305
ACH-000132,-0.06141300748548336
ACH-000133,0.03891428921909558
ACH-000137,-0.029958910938563805
ACH-000138,0.03138266582374144
ACH-000142,-0.09626889511009112
ACH-000143,-0.053490740133583896
ACH-000146,-0.07885100118268286
ACH-000148,-0.048079585052142264
ACH-000150,-0.06035373600878381
ACH-000152,-0.033380992205101385
ACH-000153,0.1713827166965935
ACH-000159,-0.037217228229610363
ACH-000160,0.2894241371313825
ACH-000163,-0.06880932478523108
ACH-000167,0.7757268589431925
ACH-000168,-0.2102125351635314
ACH-000169,-0.0832389028478071
ACH-000178,-0.01886594234403851
ACH-000183,-0.09388321296316916
ACH-000188,0.10745030113809492
ACH-000189,-0.0962690085460885
ACH-000190,0.4384890702256017
ACH-000198,-0.10276004084167237
ACH-000203,-0.39250373029301183
ACH-000204,-0.12356969217345228
ACH-000206,0.026543080694437362
ACH-000207,-0.25870181479694604
ACH-000208,-0.3629429267685381
ACH-000210,-0.088296264483393
ACH-000211,-0.014707317492392825
ACH-000215,0.012876937379512024
ACH-000221,-0.07050462338413965
ACH-000222,0.14629040549526529
ACH-000223,-0.004194370779391229
ACH-000226,0.04228785966924168
ACH-000227,-0.07533784033224869
ACH-000228,0.15349846623782654
ACH-000231,-0.05210813122816669
ACH-000232,0.07193062388016451
ACH-000233,-0.1228733841145742
ACH-000234,-0.09010385828221742
ACH-000235,0.019145167603271108
ACH-000237,-0.08113790782119451
ACH-000238,-0.16774034351288794
ACH-000242,-0.15243327661259304
ACH-000243,-0.04656888305978624
ACH-000244,-0.047068716220961315
ACH-000246,0.07137950825965225
ACH-000248,0.3070323887629893
ACH-000250,-0.0458275470302466
ACH-000251,-0.00873741524447452
ACH-000252,0.13784060912451065
ACH-000253,0.02880486292595734
ACH-000255,0.04332951712285822
ACH-000256,-0.2096455701030551
ACH-000257,-0.2559453336828808
ACH-000258,-0.18574967523890198
ACH-000259,-0.027029978426529086
ACH-000260,-0.0502335612838365
ACH-000261,0.04893890536925862
ACH-000262,0.13317548889865768
ACH-000263,0.28406899607503777
ACH-000264,-0.07613633208770652
ACH-000265,-0.03111310722515165
ACH-000266,-0.021283586503590225
ACH-000272,-0.0427803767153127
ACH-000274,0.11278532794634175
ACH-000277,0.0826838874827278
ACH-000278,-0.1457789899361433
ACH-000279,-0.10183241011239773
ACH-000280,-0.05956713490375205
ACH-000281,-0.11269421575342844
ACH-000288,-0.09637927687063973
ACH-000291,-0.1005524000380545
ACH-000293,0.19348705872862804
