,F12 (2161)
ACH-000004,0.10007565740690844
ACH-000005,-0.09722453375087273
ACH-000007,0.07212880465598741
ACH-000009,-0.045424115377905264
ACH-000011,-0.07791347548925066
ACH-000012,-0.0986963734573797
ACH-000013,-0.08949898643496468
ACH-000014,-0.028823595005596513
ACH-000015,-0.0667551064554967
ACH-000017,-0.05986306912465812
ACH-000018,0.10540607610823237
ACH-000019,-0.14606132557787127
ACH-000021,-0.030080636393564883
ACH-000022,-0.2863737437221692
ACH-000025,0.10317439878740907
ACH-000028,0.017081563477717374
ACH-000030,-0.08560667201541985
ACH-000035,-0.08899530726992291
ACH-000036,-0.018915056416527232
ACH-000037,-0.06521302092609611
ACH-000039,-0.3620054613299818
ACH-000040,-0.09787896165702856
ACH-000041,-0.09862669473871748
ACH-000042,-0.13448966233963694
ACH-000045,-0.09037987178471543
ACH-000047,-0.01882174250947469
ACH-000052,-0.03632124664682943
ACH-000053,-0.11788970314066488
ACH-000054,-0.01968615821930993
ACH-000055,0.2378410604972199
ACH-000060,-0.2939315182807743
ACH-000067,-0.06833007679101183
ACH-000070,0.2272239101998332
ACH-000075,0.04660561516194989
ACH-000078,0.0472701941571793
ACH-000082,-0.04197472919739344
ACH-000085,-0.13367184086885892
ACH-000086,-0.014595802055571263
ACH-000087,0.11721719622338632
ACH-000092,-0.01459854153041142
ACH-000095,-0.17350429050400076
ACH-000097,-0.051788360977958935
ACH-000098,-0.1082922599416888
ACH-000099,-0.00588015666842331
ACH-000108,-0.08757625288559315
ACH-000113,-0.03776744165392512
ACH-000116,-0.012573423910267664
ACH-000118,-0.13489561635509698
ACH-000120,0.09204220701020982
ACH-000123,-0.03496442536228315
ACH-000127,-0.03446937102438013
ACH-000128,-0.2317265609876691
ACH-000132,-0.1761788911029765
ACH-000133,-0.11182972629320187
ACH-000137,0.012597073160919604
ACH-000138,-0.07027636015879572
ACH-000142,-0.007122848258427405
ACH-000143,-0.008999418018121758
ACH-000146,0.0350769510884437
ACH-000148,-0.07260750450396371
ACH-000150,-0.30355470360387893
ACH-000152,-0.1223757431596726
ACH-000153,-0.04328882309923192
ACH-000159,-0.07890920022617216
ACH-000160,-0.0668039012104082
ACH-000163,-0.04710360971831207
ACH-000167,0.005235428319211461
ACH-000168,0.029955788399902858
ACH-000169,-0.04264809415717751
ACH-000178,-0.07750563496150907
ACH-000183,0.008070487865442193
ACH-000188,-0.08050300009810095
ACH-000189,-0.06638718705924143
ACH-000190,-0.2044337497233364
ACH-000198,0.06468856634330572
ACH-000203,0.020779192072185874
ACH-000204,0.009310442242928936
ACH-000206,-0.15197581000285598
ACH-000207,-0.2303781292908648
ACH-000208,0.03604595410661622
ACH-000210,-0.037500794585706966
ACH-000211,-0.11485875885602548
ACH-000215,-0.035298286020278104
ACH-000221,0.058230115075985765
ACH-000222,-0.06329408310995947
ACH-000223,-0.14762901884931745
ACH-000226,-0.024180035830662947
ACH-000227,-0.030907129718138412
ACH-000228,-0.1699401870769789
ACH-000231,-0.034785921913537965
ACH-000232,-0.15582862050152768
ACH-000233,-0.17922463824067966
ACH-000234,-0.11672135286399755
ACH-000235,-0.035354486580149884
ACH-000237,-0.09433975307922744
ACH-000238,-0.09938150810797833
ACH-000242,-0.18158240287552432
ACH-000243,-0.033161900484303806
ACH-000244,0.005146350477600441
