,DGKA (1606)
ACH-000341,-0.2930818811700302
ACH-000348,-0.23497232935184803
ACH-000350,-0.20510489807442986
ACH-000352,-0.14631731059700834
ACH-000356,-0.12871328200658555
ACH-000361,-0.03756075696148141
ACH-000362,-0.039541915101515814
ACH-000363,-0.10923496443555514
ACH-000364,-0.2779554128151335
ACH-000365,-0.17316775596013764
ACH-000366,-0.16025966692972912
ACH-000368,-0.35636933868182097
ACH-000374,-0.3046378705646929
ACH-000375,-0.3070901873190072
ACH-000376,-0.11963124998458155
ACH-000381,-0.14558532553054826
ACH-000383,-0.1472863492423271
ACH-000387,-0.09722549221500024
ACH-000389,-0.2338381803816522
ACH-000390,-0.09062362401214104
ACH-000393,-0.03681299656750232
ACH-000395,-0.3258729418236199
ACH-000396,0.057100282742783975
ACH-000397,-0.18936010946573426
ACH-000401,-0.10181014393891227
ACH-000402,-0.31482406960896564
ACH-000403,-0.16859743927511495
ACH-000404,-0.18158146961760385
ACH-000406,-0.23011852918874875
ACH-000407,-0.1072033229992013
ACH-000408,-0.3521592609082498
ACH-000410,-0.13062199807306338
ACH-000411,-0.11449892261203858
ACH-000414,-0.19551412875717208
ACH-000415,-0.1831517359577932
ACH-000416,-0.14220090751551434
ACH-000420,0.024002014629632897
ACH-000421,-0.2314072627502853
ACH-000424,-0.11265959101949838
ACH-000425,-0.10541346588750676
ACH-000426,-0.26723530088064784
ACH-000427,-0.15532308805339048
ACH-000433,-0.3873019989244271
ACH-000435,-0.6030823757118103
ACH-000436,-0.2608493915470938
ACH-000444,-0.33466366129473857
ACH-000445,-0.3418238976788331
ACH-000448,-0.13789123370280662
ACH-000450,-0.2741803520800676
ACH-000452,-0.19477724595117246
ACH-000454,-0.12746652162760375
ACH-000458,-0.09367227355178476
ACH-000459,-0.10579024024000047
ACH-000460,-0.2076010311178476
ACH-000461,-0.18356791983946094
ACH-000463,-0.19918246600606
ACH-000464,-0.2700767993418523
ACH-000466,-0.3209762090049817
ACH-000467,-0.14458537671854713
ACH-000468,-0.3108116716283568
ACH-000469,-0.021684567790920328
ACH-000470,-0.16449828313630446
ACH-000471,-0.1318605481016615
ACH-000472,-0.2254761018702076
ACH-000473,-0.009624100573636362
ACH-000475,-0.16947646962895574
ACH-000476,-0.23213161903056545
ACH-000477,-0.3867520930453307
ACH-000479,-0.30134446915090995
ACH-000480,-0.2480361096871316
ACH-000481,-0.15726327780651692
ACH-000483,-0.15834596087767994
ACH-000484,-0.11599997162787648
ACH-000485,-0.18261981581651826
ACH-000486,-0.2911266250350357
ACH-000487,-0.05872090727354835
ACH-000488,-0.15114612092900134
ACH-000490,-0.12815274822958947
ACH-000491,-0.22518074695455356
ACH-000495,-0.02679753634388696
ACH-000496,-0.044630402408218334
ACH-000499,-0.3527808413886996
ACH-000500,0.2148520739023892
ACH-000502,-0.0467315128968648
ACH-000503,-0.12259585360886027
ACH-000505,-0.10059161486612786
ACH-000507,-0.21752837127648372
ACH-000510,-0.09875520997952117
ACH-000511,-0.2499458382347393
ACH-000512,-0.1748650227640111
ACH-000516,-0.3517795219879136
ACH-000517,-0.17389032808974195
ACH-000518,0.004493771157225693
ACH-000520,-0.16188218377217006
ACH-000521,0.03256728931942285
ACH-000522,-0.07922382021857709
ACH-000524,-0.21780430349984464
ACH-000527,-0.24157505604024365
ACH-000528,-0.2073096945824704
ACH-000537,-0.21571977166198064
ACH-000541,-0.360868830176308
ACH-000542,-0.19828132197220652
ACH-000544,-0.2180915312873808
ACH-000545,-0.07570646460522037
ACH-000547,-0.09913075690999824
ACH-000548,-0.13462537956205942
ACH-000549,-0.08703442319650456
ACH-000550,-0.2366489857531348
ACH-000552,-0.15864711809879406
ACH-000556,-0.11816945110865085
ACH-000557,-0.08917545156736703
ACH-000569,-0.5124784308726661
ACH-000570,-0.13247457967132925
ACH-000571,-0.14556564096359145
ACH-000573,-0.11272132097088194
ACH-000576,-0.1782362301909297
ACH-000579,-0.3076127515500009
ACH-000580,-0.2986265019460872
ACH-000584,-0.1753888021472893
ACH-000585,-0.20761076626143946
ACH-000588,-0.08750650413792199
ACH-000589,-0.1422216018669484
ACH-000591,-0.14989992251967374
ACH-000593,-0.16925291231075718
ACH-000600,-0.10213319433142154
ACH-000601,-0.1533888460751648
ACH-000605,-0.1570953136834052
ACH-000606,-0.12370742769211288
ACH-000608,-0.25715817797047474
ACH-000614,-0.3280283430736185
ACH-000616,-0.20209031466373584
ACH-000618,-0.18556186282242906
ACH-000619,-0.2466357702389866
ACH-000620,-0.27388608453797136
ACH-000621,-0.22108955370232625
ACH-000622,-0.07990857095947689
ACH-000623,-0.2650205822776268
ACH-000624,-0.22261076968724666
ACH-000627,-0.14260688247730938
ACH-000630,-0.20095606086261936
ACH-000631,-0.01689117927558981
ACH-000632,-0.2253928928556741
ACH-000633,-0.24606492134343325
ACH-000637,-0.060611303405986514
ACH-000638,-0.30845472743706065
ACH-000646,-0.2385267155034443
ACH-000647,-0.1979588034202384
ACH-000648,-0.12670320447451286
ACH-000649,-0.24280771158333225
ACH-000651,-0.3145281135273942
ACH-000652,-0.20781301055518595
ACH-000653,-0.3186558093346183
ACH-000657,-0.14173858782182108
ACH-000658,-0.08752369600098796
ACH-000661,-0.16028733047099725
ACH-000662,0.07019238385904464
ACH-000663,-0.1944829323360159
ACH-000665,-0.2959141971538191
ACH-000671,-0.17585917409921947
ACH-000672,-0.24815869037696103
ACH-000673,-0.21989145827816486
ACH-000676,-0.26388311415271604
ACH-000677,-0.24481970141881115
ACH-000681,-0.05913338186293541
ACH-000683,-0.1167666006141978
ACH-000684,-0.2262471782158957
ACH-000688,-0.23732632476051102
ACH-000693,-0.13772792610399234
ACH-000694,-0.14715630132240576
ACH-000695,-0.2369903207094135
ACH-000696,-0.3029063176009487
ACH-000697,0.02994283604725707
ACH-000699,-0.2520737820716029
ACH-000701,-0.2633395793232487
ACH-000706,-0.11353543851492735
ACH-000711,-0.17836747373443682
ACH-000713,-0.15315032494365066
ACH-000714,-0.3346529881946367
ACH-000718,-0.13216702933922878
ACH-000720,-0.21244080258399234
ACH-000721,-0.02687222638582005
ACH-000724,-0.04711943025214295
ACH-000725,0.03237248357843387
ACH-000732,-0.09294371834022024
ACH-000734,-0.2326745427162069
ACH-000735,-0.26039103241051736
ACH-000736,-0.2290922432633956
ACH-000738,-0.26067063813947816
ACH-000746,-0.19651200794023732
ACH-000747,-0.3115008936325932
ACH-000748,-0.2529185967193404
ACH-000753,-0.2313789036185578
ACH-000756,-0.22952273017554836
ACH-000757,-0.2161158345446161
ACH-000758,-0.17244547314305328
ACH-000760,-0.08115084660069942
ACH-000762,-0.2388360737073454
ACH-000763,-0.18847025093805564
ACH-000764,-0.14710368805170132
ACH-000765,-0.22143412107107574
ACH-000766,-0.1837560570983432
ACH-000767,-0.17322619490671565
ACH-000768,-0.19045115516002348
ACH-000769,-0.15840534725931116
ACH-000770,-0.08060997250830812
ACH-000771,-0.09246399277983999
ACH-000773,-0.09087446020892782
ACH-000776,-0.09660707844922443
ACH-000777,-0.1603525586925287
ACH-000778,0.02211438809548397
ACH-000781,-0.1106541893330989
ACH-000782,-0.09351534221563833
ACH-000783,-0.2089499300521305
ACH-000784,-0.14673544502104474
ACH-000785,-0.17709999399546394
ACH-000787,-0.2402805340293228
ACH-000788,-0.18029235497425694
ACH-000791,-0.04162783241947509
ACH-000792,-0.18435596527428813
ACH-000794,-0.14196791685246826
ACH-000796,-0.27002765036466386
ACH-000798,-0.2105448666073602
ACH-000799,-0.32894106952378377
ACH-000800,-0.19932722187299395
ACH-000802,-0.13955169365991632
ACH-000804,-0.3609817825736923
ACH-000805,-0.17712281812837918
ACH-000809,-0.2440835830688592
ACH-000810,-0.2073338591062846
ACH-000811,-0.10523329539669757
ACH-000817,-0.16452378857419342
ACH-000819,-0.23972922753970874
ACH-000820,0.052639136058916215
ACH-000821,-0.18247084819523296
ACH-000822,-0.2644753227766161
ACH-000823,-0.28721406886140965
ACH-000824,-0.21162473364459056
ACH-000827,-0.2019452242842794
ACH-000829,-0.24557032640202064
ACH-000831,-0.19860038901251997
ACH-000832,-0.08701557723546374
ACH-000833,-0.316265694166288
ACH-000834,-0.3675896087042676
ACH-000835,-0.10430647329187276
ACH-000836,-0.19519120746016144
ACH-000837,-0.057171808481254416
ACH-000838,-0.10203227104442718
ACH-000839,-0.1868187261697643
ACH-000840,0.0970462980669518
ACH-000841,-0.0779390133144538
ACH-000843,-0.0044842927103488795
ACH-000846,-0.0857070158980249
ACH-000847,0.026125263940076388
ACH-000848,-0.2993607471165575
ACH-000849,-0.14356079756441878
ACH-000851,-0.30179998761541105
ACH-000855,-0.07365988544575823
ACH-000856,-0.19560671534475613
ACH-000858,-0.2002532531068819
ACH-000859,-0.060139111264145936
ACH-000861,-0.18303784677936105
ACH-000862,-0.21932352987792592
ACH-000865,-0.209935629527064
ACH-000866,-0.19840375050384032
ACH-000867,-0.15429579145765215
ACH-000869,-0.11978290425267694
ACH-000872,-0.14044108946381684
ACH-000873,-0.2589629508724266
ACH-000876,-0.1542952588924237
ACH-000878,-0.30755822543597305
ACH-000880,-0.19296786692021445
ACH-000881,-0.10973261186771747
ACH-000882,-0.2005045927625665
ACH-000884,-0.0981758272861194
ACH-000885,-0.20279684476945395
ACH-000887,-0.22491767394362264
ACH-000889,-0.22197003322719494
ACH-000896,-0.1718729730824881
ACH-000898,-0.18576405477262625
ACH-000900,-0.2902965463005853
ACH-000901,-0.21733107793775194
ACH-000905,-0.09132125197060688
ACH-000906,-0.24605704828244934
ACH-000907,-0.11555496945948668
ACH-000910,-0.09846972161814893
ACH-000911,-0.2111454240139753
ACH-000912,-0.17582199054526518
ACH-000913,-0.15263769708749272
ACH-000915,-0.3262128866459914
ACH-000916,-0.08505824980749585
ACH-000917,-0.24955366537823145
ACH-000920,0.10406315677040658
ACH-000921,-0.3823825900243792
ACH-000924,-0.3127127929428124
ACH-000926,-0.1458761151514036
ACH-000928,-0.17902729356383526
ACH-000929,-0.06666904479687412
ACH-000932,-0.15500721626707634
ACH-000935,-0.21749673066826092
ACH-000936,-0.213987744441666
ACH-000937,-0.04787287854033823
ACH-000938,-0.19067472471293465
ACH-000939,-0.11808384880988465
ACH-000941,-0.1845777700284342
ACH-000943,-0.27138663331314605
ACH-000946,-0.2308115172371641
ACH-000947,-0.21958989263831266
ACH-000948,-0.1611707241263848
ACH-000950,-0.237823831102233
ACH-000953,-0.17063088187891584
ACH-000954,0.023251139074407574
ACH-000957,-0.2997396317862873
ACH-000958,-0.091199232035975
ACH-000960,-0.10500224456650444
ACH-000963,-0.13304555717322664
ACH-000968,-0.2404814288097281
ACH-000969,-0.20459382524702946
ACH-000972,-0.19786755538672265
ACH-000973,-0.19024423446458466
ACH-000974,-0.20412466368395488
ACH-000978,-0.2622447480507452
ACH-000984,-0.2671164827888513
ACH-000986,-0.04841973302338541
ACH-000988,-0.07996240783692965
ACH-000993,-0.037881195112945534
ACH-000994,-0.2122760651655605
ACH-000996,-0.21602494482310888
ACH-001001,-0.09720186116407814
ACH-001020,-0.13725844801187892
ACH-001028,-0.22621964273043946
ACH-001031,-0.14103551018711105
ACH-001038,-0.16442374993062958
ACH-001048,-0.1472044899867863
ACH-001050,-0.3389961947905415
ACH-001053,-0.2324964763401952
ACH-001054,-0.032554560233734924
ACH-001061,-0.2215699532267285
ACH-001067,-0.28964008250951545
ACH-001075,-0.3313626523159457
ACH-001096,-0.09452786237720852
ACH-001111,-0.2564300547333204
ACH-001119,-0.4930340061112638
ACH-001128,-0.158134122662319
ACH-001134,-0.27418620869489885
ACH-001151,-0.28845591779245205
ACH-001163,-0.366733250917219
ACH-001164,-0.04380008810601705
ACH-001183,-0.14908730453189925
ACH-001192,0.07574718138040387
ACH-001193,-0.2507027757158276
ACH-001196,-0.16662671591332112
ACH-001197,-0.3199593291559457
ACH-001205,-0.08173734430648164
ACH-001211,-0.09252526445179926
ACH-001212,-0.14386967053802513
ACH-001228,-0.10188463270245536
ACH-001232,-0.21902368341414208
ACH-001239,-0.1622037043682624
ACH-001270,-0.2879546862169426
ACH-001274,-0.25453485777412577
ACH-001275,-0.02372912410979501
ACH-001277,0.012422190029670113
ACH-001278,0.11189587193418647
ACH-001280,-0.2773188335715103
ACH-001283,-0.3514806648115987
ACH-001289,-0.051975383945108485
ACH-001300,-0.22240261748254128
ACH-001301,-0.12215651339142855
ACH-001302,-0.4965627061853569
ACH-001306,-0.12301586083789205
ACH-001318,-0.24866999473509835
ACH-001322,-0.14244049799260108
ACH-001328,-0.13113383353942126
ACH-001332,-0.236296363682683
ACH-001336,-0.2708399742304943
ACH-001346,-0.2597284256532181
ACH-001353,-0.0384138215941628
ACH-001354,0.17761641904903305
ACH-001367,-0.3606574476797565
ACH-001368,-0.20614026504176008
ACH-001374,-0.15695885454695918
ACH-001377,-0.24792390396902356
ACH-001380,-0.21663660233662207
ACH-001391,-0.457912159555951
ACH-001408,-0.04649549907396435
ACH-001430,-0.14213076039388228
ACH-001431,-0.13613075293185836
ACH-001450,-0.08572252653057054
ACH-001496,-0.2084022856156784
ACH-001500,-0.10779851390923856
ACH-001523,-0.2512188241037384
ACH-001532,-0.16651035949879275
ACH-001550,-0.21134144189242987
ACH-001552,-0.2932607615136433
ACH-001554,-0.1902349692130348
ACH-001654,-0.40118466664629465
ACH-001735,-0.08444281111528701
ACH-001736,-0.19131448756411254
ACH-001737,-0.17115458205647924
ACH-001740,-0.3410823559594479
ACH-001745,-0.3200398033084759
ACH-001765,-0.20373658468245395
