,PDE3B (5140)
ACH-000004,0.24638476018544586
ACH-000005,0.19677285668201414
ACH-000007,0.1232081229444182
ACH-000009,0.12930624150930375
ACH-000011,0.1134787041025407
ACH-000012,0.12355698842332105
ACH-000013,0.13039262985181546
ACH-000014,0.08752342821534957
ACH-000015,0.07722529468373775
ACH-000017,0.14141306119798858
ACH-000018,0.12156608770293915
ACH-000019,-0.06435510830622758
ACH-000021,0.05832211043704681
ACH-000022,0.01988153882822
ACH-000025,0.07218654623912223
ACH-000028,0.13128208816792902
ACH-000030,0.09086766836072732
ACH-000035,0.0868633442759421
ACH-000036,-0.04161727227813915
ACH-000037,0.09731609143878753
ACH-000039,0.2370201830588387
ACH-000040,-0.006113519017194171
ACH-000041,-0.03580124105506542
ACH-000042,0.0030272715601196696
ACH-000045,0.029431084637523437
ACH-000047,0.0929029869711331
ACH-000052,0.11219119468174717
ACH-000053,0.1037629511033398
ACH-000054,0.08084451081271213
ACH-000055,0.12835607096353502
ACH-000060,0.10582491597047572
ACH-000067,0.2106559014942292
ACH-000070,-0.1629733185207407
ACH-000075,0.15646499209832612
ACH-000078,0.05822669216068765
ACH-000082,0.0778139085858288
ACH-000085,0.22384447020854134
ACH-000086,0.0959513600118789
ACH-000087,0.2270587859371777
ACH-000092,0.10793074991894802
ACH-000095,0.10444759508427452
ACH-000097,0.15674102704338005
ACH-000098,0.04869286639460309
ACH-000099,0.06097653851427765
ACH-000108,-0.11485304025333333
ACH-000113,0.04331039604056433
ACH-000116,0.047926205728522464
ACH-000118,0.022574670142897255
ACH-000120,0.03433032406303422
ACH-000123,0.1029183607220527
ACH-000127,0.14261445956320656
ACH-000128,0.13017082520056866
ACH-000132,-0.04495841089696303
ACH-000133,-0.028918946961495263
ACH-000137,-0.0355878688447696
ACH-000138,-0.06314121602506227
ACH-000142,0.2262849146533394
ACH-000143,-0.05701269429309696
ACH-000146,0.045210965413258974
ACH-000148,0.019733152043859628
ACH-000150,0.0659272745897713
ACH-000152,0.1498678424789485
ACH-000153,0.05909197867322581
ACH-000159,0.11209070319251807
ACH-000160,0.006081933573581146
ACH-000163,0.2029608792098672
ACH-000167,0.03060673238854652
ACH-000168,0.17176852814938598
ACH-000169,0.10757676036696362
ACH-000178,0.11683940998755575
ACH-000183,-0.0982686723320974
ACH-000188,0.14845977392937326
ACH-000189,-0.08532239811623861
ACH-000190,0.03436681626146546
ACH-000198,-0.03524877600985557
ACH-000203,0.6681375258692338
ACH-000204,-0.0937918720760412
ACH-000206,0.22557467584628674
ACH-000207,-0.18420329516301656
ACH-000208,-0.07165018710466624
ACH-000210,0.11688950834379218
ACH-000211,0.15568658799661428
ACH-000215,0.11337176454536332
ACH-000221,0.04092407962047875
ACH-000222,0.004670584843717178
ACH-000223,0.09967420081666296
ACH-000226,0.03957678072881073
ACH-000227,0.15088472405200956
ACH-000228,0.10408411091943327
ACH-000231,0.06515474123826766
ACH-000232,0.101876353315387
ACH-000233,0.0632380300319625
ACH-000234,0.17011671762793365
ACH-000235,0.06588648847067942
ACH-000237,0.06094838475415231
ACH-000238,0.1225669370456987
ACH-000242,-0.3000111658927159
ACH-000243,0.058112344923338874
ACH-000244,-0.2094423361299993
ACH-000246,0.1418343216489108
ACH-000248,0.018355765701546997
ACH-000250,0.12084630889122637
ACH-000251,0.01867179692016157
ACH-000252,0.15220368945217938
ACH-000253,0.04768367512973638
ACH-000255,-0.09664675170512924
ACH-000256,-0.12019540214035875
ACH-000257,0.23127715174761135
ACH-000258,0.08512259618222505
ACH-000259,0.01940758598358483
ACH-000260,0.04989887295707699
ACH-000261,0.04156759398774621
ACH-000262,-0.0726203134232692
ACH-000263,-0.04091180831055512
ACH-000264,0.12652760718729505
ACH-000265,0.03181303147682595
ACH-000266,-0.011392121361875193
ACH-000272,0.0541330467736348
ACH-000274,0.059420154629109476
ACH-000277,0.02280518169107941
ACH-000278,0.005121263877823289
ACH-000279,0.07627237934220332
ACH-000280,0.17719587088916727
ACH-000281,-0.019598147616349284
ACH-000288,0.045668238924098964
ACH-000291,0.1295427749530219
ACH-000293,0.008624576143296384
ACH-000294,0.16405559433432668
ACH-000295,0.15695078941758853
ACH-000296,0.12592396280660215
ACH-000302,0.13819054318236762
ACH-000304,0.08517221346978777
ACH-000307,0.08584902804887405
ACH-000308,0.04299724819018146
ACH-000310,0.06534153973481913
ACH-000311,-0.0474443491947233
ACH-000312,-0.041088395490880766
ACH-000315,-0.033530670821239096
ACH-000316,0.1024148124768842
ACH-000317,0.0566603465250163
ACH-000318,0.060646139294384976
ACH-000319,0.037135173180708365
ACH-000320,-0.015285882835137241
ACH-000322,0.23121152546968865
ACH-000323,0.12537927914321412
ACH-000324,0.11288794959395493
ACH-000329,0.0920136264911801
ACH-000330,0.11599007854563813
ACH-000331,0.03424044851162292
ACH-000332,0.028546588689545762
ACH-000334,0.17791453609616853
ACH-000335,0.08444153064413548
ACH-000336,0.3642653524874552
ACH-000337,0.04533294397579133
ACH-000338,-0.15354158600557516
ACH-000339,0.10090130517350253
ACH-000341,0.15786749632035074
ACH-000348,0.2129681457157196
ACH-000350,0.05538428351960899
ACH-000352,0.1597484488541877
ACH-000356,0.19749896858408564
ACH-000361,0.02824125276499889
ACH-000362,0.021638868731687026
ACH-000363,0.08672418439622202
ACH-000364,0.04500291789376076
ACH-000365,0.033364712543893095
ACH-000366,0.1237477894318338
ACH-000368,0.15387322611331314
ACH-000374,0.1091296718111444
ACH-000375,-0.07974387726835194
ACH-000376,-0.00520278675876016
ACH-000381,0.1116314530211827
ACH-000383,0.10890842056327167
ACH-000387,0.15474678251027835
ACH-000389,0.08819408303706806
ACH-000390,0.058015567433403824
ACH-000393,0.046436370559068366
ACH-000395,0.12812996432697327
ACH-000396,-0.001450874295246639
ACH-000397,0.041006482170442976
ACH-000401,0.12720019622263107
ACH-000402,0.14267865369228291
ACH-000403,0.10094440068450262
ACH-000404,0.3017548957429129
ACH-000406,0.09144955129647384
ACH-000407,0.026465361450732496
ACH-000408,0.08360494070197454
ACH-000410,0.02201100088521218
ACH-000411,0.15284022063584596
ACH-000414,-0.018491337731091392
ACH-000415,-0.0031526317721957864
ACH-000416,0.13449696912907652
ACH-000420,-0.07380170879750454
