,KLF16 (83855)
ACH-000004,-0.08486990035820569
ACH-000005,0.23534814552693456
ACH-000007,-0.06315979388543567
ACH-000009,-0.08480663116819051
ACH-000011,-0.25071574732174945
ACH-000012,-0.3228466352074585
ACH-000013,-0.17748538149209506
ACH-000014,-0.17777110429845747
ACH-000015,-0.11255056251530564
ACH-000017,-0.21554586671433693
ACH-000018,-0.431157436105039
ACH-000019,-0.22334595048393016
ACH-000021,-0.2180127293638756
ACH-000022,-0.1383234450250573
ACH-000025,-0.3958830269391405
ACH-000028,-0.4288343249587412
ACH-000030,-0.28284847348720704
ACH-000035,-0.2097085268015847
ACH-000036,-0.435689027121051
ACH-000037,-0.314375649788024
ACH-000039,-0.17598651307713611
ACH-000040,-0.1940962315246942
ACH-000041,-0.29193756354629186
ACH-000042,-0.09003359489362264
ACH-000045,-0.022493468823851056
ACH-000047,-0.16622133547640636
ACH-000052,-0.29666959644513696
ACH-000053,-0.11646429653310868
ACH-000054,-0.4406388239728525
ACH-000055,-0.6315103383592383
ACH-000060,-0.0017017838981678766
ACH-000067,-0.18361718819290154
ACH-000070,-0.09633794289112516
ACH-000075,-0.4029072607634001
ACH-000078,-0.2415130452996665
ACH-000082,-0.1971177583994999
ACH-000085,-0.2014345047279085
ACH-000086,-0.2860383061451372
ACH-000087,-0.15580385036568606
ACH-000092,-0.1771684245799812
ACH-000095,-0.2651348068031379
ACH-000097,-0.20718995804663726
ACH-000098,-0.13389251610631067
ACH-000099,-0.3801065821353522
ACH-000108,-0.1856849067572932
ACH-000113,-0.06797474468455551
ACH-000116,-0.2558386417950444
ACH-000118,-0.2001621077618419
ACH-000120,-0.5113935281745977
ACH-000123,-0.0493480564845279
ACH-000127,-0.1058398065969334
ACH-000128,-0.16930540975494232
ACH-000132,-0.3479120412680021
ACH-000133,-0.20993837755078024
ACH-000137,-0.3187851434388129
ACH-000138,-0.12339133791474613
ACH-000142,-0.3849624913177343
ACH-000143,-0.6626861130689868
ACH-000146,-0.2169247008144084
ACH-000148,-0.30247595164069185
ACH-000150,-0.4868590685047101
ACH-000152,-0.3196152534467201
ACH-000153,-0.3222956632105077
ACH-000159,-0.40068068321093453
ACH-000160,-0.016220438267800404
ACH-000163,-0.2850080859560673
ACH-000167,-0.5047828864758405
ACH-000168,-0.2519873536524197
ACH-000169,-0.22426878875225748
ACH-000178,-0.18787391311428026
ACH-000183,-0.048215515855386894
ACH-000188,-0.20799509990107945
ACH-000189,-0.21646637909007865
ACH-000190,-0.22018624722200547
ACH-000198,-0.14735911720635078
ACH-000203,0.06031702406238165
ACH-000204,-0.2836839926220401
ACH-000206,-0.4776275178963867
ACH-000207,-0.16280258759791252
ACH-000208,-0.31517999003075364
ACH-000210,-0.26229719324962336
ACH-000211,-0.2892543874875341
ACH-000215,-0.1569133183513498
ACH-000221,-0.0954187203962598
ACH-000222,-0.32107931978796445
ACH-000223,-0.27754217281994226
ACH-000226,-0.12876947889584073
ACH-000227,-0.06826244052766953
ACH-000228,-0.0016859110720142407
ACH-000231,-0.40024374709784
ACH-000232,-0.3513714104326963
ACH-000233,-0.11095673884712548
ACH-000234,-0.3473951139335556
ACH-000235,-0.2787626521503089
ACH-000237,-0.40183128438594296
ACH-000238,-0.2647672557329845
ACH-000242,-0.013386782708211541
ACH-000243,-0.4045693732571239
ACH-000244,-0.4471744418749282
ACH-000246,-0.3820789505132367
ACH-000248,-0.12132877031651565
ACH-000250,-0.07195320856125605
ACH-000251,-0.5011781177545748
ACH-000252,-0.6058592512634368
ACH-000253,-0.14901719125037405
ACH-000255,-0.255012567978329
ACH-000256,-0.0750221054848764
ACH-000257,-0.1563062981270649
ACH-000258,-0.5991001892774197
ACH-000259,-0.1702869306949146
ACH-000260,-0.17142908319315425
ACH-000261,-0.4162079994855388
ACH-000262,-0.37190983568376657
ACH-000263,0.23957038084043306
ACH-000264,-0.29490067470704845
ACH-000265,-0.2761648356405394
ACH-000266,-0.1264643045793551
ACH-000272,-0.1857581311437521
ACH-000274,-0.11120618178102554
ACH-000277,-0.30893887940980386
ACH-000278,-0.3472495837703224
ACH-000279,-0.2560651838077229
ACH-000280,-0.1975045533197335
ACH-000281,-0.3821131460603326
ACH-000288,-0.46992188557314
ACH-000291,-0.1352726750441451
ACH-000293,-0.02072143476849151
ACH-000294,-0.051043882492732735
ACH-000295,-0.16789418732836453
ACH-000296,-0.13978032109379673
ACH-000302,-0.3209915836052008
ACH-000304,-0.3355539018415629
ACH-000307,-0.24651697043869614
ACH-000308,-0.17001536846962412
ACH-000310,-0.08955534574971354
ACH-000311,-0.07138790850308313
ACH-000312,-0.2922890085855819
ACH-000315,-0.08231923873579666
ACH-000316,-0.060613310125177865
ACH-000317,-0.2390014000143245
ACH-000318,-0.2335431870964191
ACH-000319,-0.2619261662531942
ACH-000320,-0.31633023881453176
ACH-000322,-0.007342363297851133
ACH-000323,-0.5616752893621121
ACH-000324,-0.3059807339453982
ACH-000329,-0.11101765151412474
ACH-000330,-0.06288732919476189
ACH-000331,-0.272099230039775
ACH-000332,-0.1958485144076098
ACH-000334,-0.21744819056090506
ACH-000335,-0.4921958478784746
ACH-000336,-0.5229194855637901
ACH-000337,0.13498316243214278
ACH-000338,0.06703718394519921
ACH-000339,-0.4214857474843162
ACH-000341,-0.3637072465124479
ACH-000348,-0.1357797862918083
ACH-000350,-0.1288060206437198
ACH-000352,-0.4980368539137208
ACH-000356,-0.2280567454821581
ACH-000361,-0.16081141861763865
ACH-000362,0.12477517921878045
ACH-000363,-0.19871075923772827
ACH-000364,-0.2329014334036421
ACH-000365,0.00200479881405148
ACH-000366,-0.20803734972922872
ACH-000368,-0.5037839823412571
ACH-000374,-0.1111363882053531
ACH-000375,-0.6183565833475696
ACH-000376,-0.2109547031752044
ACH-000381,-0.08156499274950757
ACH-000383,-0.3682156732311252
ACH-000387,-0.011191155815313988
ACH-000389,-0.1799384919775286
ACH-000390,-0.18522085030079066
ACH-000393,-0.2701022185730713
ACH-000395,-0.24491309659120014
ACH-000396,-0.4435772892406169
ACH-000397,-0.3751146410965505
ACH-000401,-0.23187139718497146
ACH-000402,0.08114980966092213
ACH-000403,-0.21945213803069816
ACH-000404,-0.9157069455921256
ACH-000406,-0.10644577036694597
ACH-000407,-0.05453573857219489
ACH-000408,-0.3987182426869215
ACH-000410,-0.3516884648324458
ACH-000411,-0.390628702455044
ACH-000414,-0.08261859584160086
ACH-000415,-0.1655344953988843
ACH-000416,-0.25556304547779346
ACH-000420,-0.4657645222602072
ACH-000421,-0.1744025774804648
ACH-000424,-0.3628502058789228
ACH-000425,-0.477426021342457
ACH-000426,-0.005698571744923686
ACH-000427,-0.3115407773787061
ACH-000433,-0.6009289488416157
ACH-000435,-0.30555510908158146
ACH-000436,-0.16716440748024453
ACH-000444,-0.32620184364945465
ACH-000445,-0.3421462977850629
ACH-000448,-0.20428377362555852
ACH-000450,-0.282438724093466
ACH-000452,-0.22249063385048634
ACH-000454,-0.3753797222787135
ACH-000458,-0.2692598544823641
ACH-000459,-0.3077772561104156
ACH-000460,-0.41046979986441934
ACH-000461,-0.17103229612723225
ACH-000463,-0.19271607781248726
ACH-000464,-0.11104843667246476
ACH-000466,-0.5853903612327066
ACH-000467,-0.30153888578590193
ACH-000468,-0.3487116960623806
ACH-000469,-0.19975535319814655
ACH-000470,-0.05667139183599739
ACH-000471,-0.2254740575236766
ACH-000472,-0.4322166490084477
ACH-000473,-0.1043232881319233
ACH-000475,-0.215266451980087
ACH-000476,-0.3713012222955698
ACH-000477,-0.28068461942198153
ACH-000479,-0.2508138033185396
ACH-000480,-0.14647776655762945
ACH-000481,-0.3312127566776678
ACH-000483,-0.4905611923122022
ACH-000484,-0.16697510074636376
ACH-000485,-0.29998036909859915
ACH-000486,-0.3047280644102291
ACH-000487,-0.6464323093120642
ACH-000488,-0.13159605059195906
ACH-000490,-0.0264362023238608
ACH-000491,0.03373947134670948
ACH-000495,-0.4083482171700655
ACH-000496,-0.2880471367465886
ACH-000499,-0.4481341707285489
ACH-000500,-0.13602645791940515
ACH-000502,-0.15049580712569802
ACH-000503,-0.2849512377535603
ACH-000505,-0.2500142203613268
ACH-000507,-0.2172169045449573
ACH-000510,-0.20938431130952728
ACH-000511,-0.3523115239368779
ACH-000512,0.06860268998822064
ACH-000516,-0.26378765282632544
ACH-000517,-0.1999748812468589
ACH-000518,-0.15394893190790335
ACH-000520,-0.2402843685880749
ACH-000521,-0.18455350465155893
ACH-000522,-0.3298891200405668
ACH-000524,-0.328964291713266
ACH-000527,-0.2537320572887233
ACH-000528,-0.36252654054282396
ACH-000537,-0.04832274667258818
ACH-000541,0.027904412497610224
ACH-000542,-0.4285712647401968
ACH-000544,-0.3268719342272419
ACH-000545,-0.3158498011425945
ACH-000547,-0.39093863792308897
ACH-000548,-0.4064478049602338
ACH-000549,-0.22345312887130944
ACH-000550,-0.0962855102790598
ACH-000552,-0.20431742752047505
ACH-000556,-0.3004317862852675
ACH-000557,-0.1132610545795228
ACH-000569,-0.4413193421715907
ACH-000570,-0.34336054682009165
ACH-000571,-0.2792461011510281
ACH-000573,-0.1899470170974315
ACH-000576,-0.2332400275429909
ACH-000579,-0.1504615084308421
ACH-000580,-0.33364764077461423
ACH-000584,-0.25046862293689753
ACH-000585,-0.2115960288242069
ACH-000588,-0.06149216042873563
ACH-000589,-0.1550776630598491
ACH-000591,-0.29448687338635765
ACH-000593,-0.3697597447333607
ACH-000600,-0.28730123260424484
ACH-000601,-0.5594005266067541
ACH-000605,-0.12112968227101945
ACH-000606,-0.03773167615179331
ACH-000608,-0.2430352232666511
ACH-000614,-0.41989246175050177
ACH-000616,-0.3057093808078273
ACH-000618,-0.2301454298852834
ACH-000619,-0.3679810772805151
ACH-000620,-0.35617591033513113
ACH-000621,-0.042229439906464966
ACH-000622,-0.4000435105334316
ACH-000623,-0.26238434491230234
ACH-000624,-0.2213185454357592
ACH-000627,-0.4936369151451567
ACH-000630,-0.4357453259797493
ACH-000631,-0.4578309275039285
ACH-000632,-0.2723521529326205
ACH-000633,-0.3063025631104433
ACH-000637,-0.06895820581455288
