,OR10AD1 (121275)
ACH-000383,0.03469505227740696
ACH-000387,-0.2289139952779261
ACH-000389,0.27825294854943056
ACH-000390,-0.02427539076559572
ACH-000393,0.022952916118560686
ACH-000395,0.06370895647138712
ACH-000396,-0.04252707610403962
ACH-000397,0.04693859916665871
ACH-000401,-0.026345663069000987
ACH-000402,-0.051418159863765814
ACH-000403,-0.026870555303216144
ACH-000404,-0.1201003183381076
ACH-000406,-0.019915923184113643
ACH-000407,0.07007149565731842
ACH-000408,-0.05593731294212604
ACH-000410,0.004516791896772984
ACH-000411,-0.020522349897949845
ACH-000414,0.005061061492977685
ACH-000415,0.016462287321080814
ACH-000416,-0.03613960010973182
ACH-000420,0.0514586095948545
ACH-000421,-0.07786851098904436
ACH-000424,0.08707085552446926
ACH-000425,0.17095965307451258
ACH-000426,-0.12150502828895968
ACH-000427,0.1249504795285433
ACH-000433,-0.030885503608112937
ACH-000435,0.3221242273892068
ACH-000436,0.0020721117085486136
ACH-000444,0.07764503172060258
ACH-000445,-0.1444884910936513
ACH-000448,-0.10270568451864473
ACH-000450,0.05775293953965145
ACH-000452,-0.07466814952896282
ACH-000454,-0.08734135565027837
ACH-000458,-0.050161345293554635
ACH-000459,-0.032822417475650005
ACH-000460,-0.03126769889834577
ACH-000461,-0.0713373226302682
ACH-000463,0.12000654000301188
ACH-000464,-0.1828086287315104
ACH-000466,0.07645995088884425
ACH-000467,-0.008304165814909559
ACH-000468,-0.03753814790255737
ACH-000469,-0.008433258484327194
ACH-000470,0.010865147043955348
ACH-000471,-0.16241025776250825
ACH-000472,-0.022927277788854082
ACH-000473,-0.05486989007653267
ACH-000475,0.01186500832908428
ACH-000476,0.07078158363248536
ACH-000477,0.12375674860662485
ACH-000479,-0.11287777729520072
ACH-000480,-0.2371353158852592
ACH-000481,-0.0831481623290353
ACH-000483,-0.12504201665503456
ACH-000484,0.15951495381924793
ACH-000485,-0.0061747132426255465
ACH-000486,-0.11736167608719067
ACH-000487,-0.07716787058867251
ACH-000488,-0.08742654707704169
ACH-000490,-0.12506604482076508
ACH-000491,-0.000917228750015784
ACH-000495,0.19851910834356268
ACH-000496,0.030713749291866974
ACH-000499,0.032748157713110015
ACH-000500,0.06943578939765102
ACH-000502,-0.082114951202478
ACH-000503,-0.05624796732086602
ACH-000505,-0.012605956894461229
ACH-000507,0.029858480736036124
ACH-000510,0.056401657434663875
ACH-000511,-0.012284267752159529
ACH-000512,0.007422122532389848
ACH-000516,-0.04546916191951034
ACH-000517,0.002596275588683349
ACH-000518,0.04710351350499873
ACH-000520,-0.17191511718873853
ACH-000521,0.07224249493411412
ACH-000522,0.09098280908768444
ACH-000524,-0.025926876466682416
ACH-000527,-0.051477713122180406
ACH-000528,-0.08102894210541507
ACH-000537,0.012541748992079743
ACH-000541,-0.06339597663411177
ACH-000542,0.07082777957566705
ACH-000544,-0.0033148019310548877
ACH-000545,-0.05523367943843521
ACH-000547,-0.1042648767862094
ACH-000548,-0.07901991303762743
ACH-000549,-0.2397920767932061
ACH-000550,-0.06921019884979046
ACH-000552,0.006875186956093182
ACH-000556,-0.1619376468640976
ACH-000557,0.16940450115255776
ACH-000569,-0.028114085780375542
ACH-000570,-0.08007631940206167
ACH-000571,-0.004768120915864696
ACH-000573,0.021982617260502525
ACH-000576,0.19068352666170094
ACH-000579,-0.0285735975450352
ACH-000580,-0.03525019201122212
ACH-000584,-0.034344802707725344
ACH-000585,0.03719508710425306
ACH-000588,-0.0055588875514754115
ACH-000589,-0.003539502443783861
ACH-000591,0.045497265699809004
ACH-000593,-0.13460179720268178
ACH-000600,-0.03625822045061509
ACH-000601,0.02743276218430514
ACH-000605,0.051281361920739
ACH-000606,0.051773975833708304
ACH-000608,-0.015563275145486744
ACH-000614,0.0414318702097034
ACH-000616,-0.05231804167393172
ACH-000618,-0.042135471488990495
ACH-000619,-0.04171482971468005
ACH-000620,0.034355043426881074
ACH-000621,-0.006605006602936155
ACH-000622,-0.056685993297973775
ACH-000623,0.02206099552634969
ACH-000624,0.038386948503369565
ACH-000627,-0.09844482899228488
ACH-000630,0.0313166199197927
ACH-000631,0.07910267014143273
ACH-000632,0.07433565941024252
ACH-000633,-0.14538249427304978
ACH-000637,-0.07251133013993799
ACH-000638,-0.07475272627796281
ACH-000646,0.0983852841645624
ACH-000647,-0.06236438092665506
ACH-000648,-0.033226099103768066
ACH-000649,0.033321722049854584
ACH-000651,-0.07007529100572735
ACH-000652,-0.04532425607930502
ACH-000653,-0.012218817792487673
ACH-000657,0.009251818395691148
ACH-000658,0.06743132187267963
ACH-000661,-0.11072794256445337
ACH-000662,0.08078847130657113
ACH-000663,0.00990891249091008
ACH-000665,-0.012532583711512404
ACH-000671,-0.0040541385647261535
ACH-000672,0.1028494839816144
ACH-000673,-0.040314621278051695
ACH-000676,-0.08911057992111962
ACH-000677,-0.07237865610928176
ACH-000681,-0.01617558064937777
ACH-000683,0.0442508064250437
ACH-000684,-0.032514293522920304
ACH-000688,-0.004814870311007389
ACH-000693,-0.02180692664099005
ACH-000694,-0.04488389728346204
ACH-000695,-0.016872639542010806
ACH-000696,-0.032503883712509785
ACH-000697,0.10886174410319108
ACH-000699,0.0034298649740957584
ACH-000701,-0.013825702807641036
ACH-000706,0.021793227592893104
ACH-000711,-0.049160935098101766
ACH-000713,0.019298041459425683
ACH-000714,-0.031845191157391574
ACH-000718,0.17119601862968564
ACH-000720,-0.1306635508465155
ACH-000721,0.08874425905948831
ACH-000724,0.014623736154375181
ACH-000725,0.007536227618719294
ACH-000732,-0.08957462931829746
ACH-000734,-0.07217377903024783
ACH-000735,-0.11263476076960535
ACH-000736,-0.028816823117145687
ACH-000738,0.055200463610524095
ACH-000746,0.09210997221899248
ACH-000747,0.002544720567203681
ACH-000748,-0.3324694585446948
ACH-000753,-0.008834206341489107
ACH-000756,-0.02448286602874637
ACH-000757,-0.11876580800953525
ACH-000758,-0.110338278651987
ACH-000760,-0.08177444012288476
ACH-000762,0.035070020379802384
ACH-000763,-0.08054556204695719
ACH-000764,-0.17329298543188576
ACH-000765,-0.06262936334802158
ACH-000766,-0.04461422197922792
ACH-000767,0.11861300719183765
ACH-000768,-0.07333590519979381
ACH-000769,0.060105859322939326
ACH-000770,0.018442022438764662
ACH-000771,0.10661008296257517
ACH-000773,-0.06027897258351929
ACH-000776,-0.08582810251808068
ACH-000777,0.2261366775356138
ACH-000778,0.07335304781061992
ACH-000781,0.02464805727774815
ACH-000782,-0.0076079154360070705
ACH-000783,-0.17432901894594624
ACH-000784,-0.00456493629255793
ACH-000785,0.19506667246157236
ACH-000787,-0.15067612447751105
ACH-000788,-0.02341711181121581
ACH-000791,-0.003879593968527296
ACH-000792,-0.0808042590924614
ACH-000794,0.11975952363276625
ACH-000796,-0.04846634915861925
ACH-000798,0.04236237148735348
ACH-000799,0.04324289046957757
ACH-000800,0.02714438760729257
ACH-000802,0.03155528834793953
ACH-000804,0.09655508556998917
ACH-000805,0.004858292564574356
ACH-000809,0.016510849559769003
ACH-000810,0.2554390786885997
ACH-000811,0.004297264092273965
ACH-000817,-0.12696820844263326
ACH-000819,0.059620194683402086
ACH-000820,0.030544936275761717
ACH-000821,0.014592947056599753
ACH-000822,-0.14287323887470926
ACH-000823,0.057795161160171186
ACH-000824,0.08089180088490626
ACH-000827,-0.10766901270040563
ACH-000829,-0.11969842782840795
ACH-000831,-0.15684876082851218
ACH-000832,0.015651830572242346
ACH-000833,-0.00886358807035037
ACH-000834,-0.044815692262286884
ACH-000835,-0.03644597619390518
ACH-000836,-0.07007131125708219
ACH-000837,-0.045071076822078934
ACH-000838,0.236182131511482
ACH-000839,0.06160748147454784
ACH-000840,0.12860282096028192
ACH-000841,0.021282779350130832
ACH-000843,0.07530784418504805
ACH-000846,-0.24443793751456536
ACH-000847,-0.1516523700615108
ACH-000848,-0.003725646349443746
ACH-000849,-0.14494059170170112
ACH-000851,-0.060843715762681314
ACH-000855,0.1844059018919182
ACH-000856,-0.19014775188431168
ACH-000858,-0.024139308852160063
ACH-000859,-0.1862510654492252
ACH-000861,-0.18148244885467565
ACH-000862,0.04970917148580478
ACH-000865,-0.06974122154084231
ACH-000866,0.07744429206683251
ACH-000867,-0.11836547114690164
ACH-000869,0.0824850506334825
ACH-000872,0.0044920333716286205
ACH-000873,-0.08392631596009834
ACH-000876,0.011533259706256368
ACH-000878,-0.06502295264629879
ACH-000880,-0.08311483906242732
ACH-000881,-0.06780551556748995
ACH-000882,0.021313357647947083
ACH-000884,0.05393072354150669
ACH-000885,-0.025452661415193357
ACH-000887,-0.057748107436888185
ACH-000889,0.014964037410704812
ACH-000896,-0.010083870706595206
ACH-000898,0.0022396653779738493
ACH-000900,0.030248470555587
ACH-000901,-0.03092141405633256
ACH-000905,-0.004069420890973754
ACH-000906,-0.1050904361972822
ACH-000907,0.049610805782587836
ACH-000910,-0.1481388093436348
ACH-000911,-0.07203195199498529
ACH-000912,-0.032017561294968466
ACH-000913,-0.12339567248094815
ACH-000915,-0.06340980060501546
ACH-000916,-0.13289641296543708
ACH-000917,0.0700875301323985
ACH-000920,0.031783456360013236
ACH-000921,-0.1520378229680847
ACH-000924,0.07203694071781938
ACH-000926,-0.012469765337310037
ACH-000928,0.013433226820323977
ACH-000929,-0.049548200947182985
ACH-000932,-0.031819939815264466
ACH-000935,-0.012888616623060251
ACH-000936,0.0218501083497102
ACH-000937,0.032625827912484695
ACH-000938,0.04031878362577165
ACH-000939,0.016494909208771273
ACH-000941,-0.08045238636502977
ACH-000943,-0.07020034274618453
ACH-000946,-0.04661225182410355
ACH-000947,0.021456482988362998
ACH-000948,-0.0067040107781406845
ACH-000950,0.018883047490174262
ACH-000953,-0.044603570055500384
ACH-000954,0.2187607434332153
ACH-000957,-0.016136009245549573
ACH-000958,-0.015299102025456309
ACH-000960,0.013473702418941396
ACH-000963,-0.1247181281532487
ACH-000968,0.013959656766216069
ACH-000969,-0.0551542647624226
ACH-000972,-0.07326082754961259
ACH-000973,0.04944024588090165
ACH-000974,-0.09059479665027484
ACH-000978,0.1723923204714038
ACH-000984,-0.21528389932738698
ACH-000986,0.026485591096400814
ACH-000988,-0.04732141203443667
ACH-000993,-0.10101168370131647
ACH-000994,-0.0020276500150790753
ACH-000996,-0.013196252595126502
ACH-001001,0.08559572499637817
ACH-001020,0.05704545341758005
ACH-001028,-0.12978241747314187
ACH-001031,-0.08140171989957254
ACH-001038,-0.0665522060141984
ACH-001048,0.004760085645078027
ACH-001050,0.03871193768013503
ACH-001053,-0.07003222421577243
ACH-001054,0.022850278169495787
ACH-001061,0.008367947636118181
ACH-001067,0.03768426508543165
ACH-001075,0.10704347842368868
ACH-001096,-0.0015026281795080007
ACH-001111,-0.0978357456536509
ACH-001119,-0.19716045481242495
ACH-001128,-0.014908394799431774
ACH-001134,-0.10920870522899773
ACH-001151,-0.01900192719513858
ACH-001163,-0.11034036345856872
ACH-001164,0.005274779145559828
ACH-001183,-0.020271406479109813
ACH-001192,0.06790570562229079
ACH-001193,0.10556981201488606
ACH-001196,-0.0833192516554156
ACH-001197,0.0060478092866207405
ACH-001205,0.21878708660139215
ACH-001211,-0.02073064029986052
ACH-001212,-0.06392058921771808
ACH-001228,0.04230936257269794
ACH-001232,-0.14390793965592172
ACH-001239,0.0564820202787734
ACH-001270,-0.2765471515109709
ACH-001274,-0.1300036664103592
ACH-001275,-0.07809599964226907
ACH-001277,-0.006696094581837722
ACH-001278,-0.0252998658140474
ACH-001280,-0.05700990788300898
ACH-001283,0.06998180913970993
ACH-001289,-0.017744878744819698
ACH-001300,0.06745430779257079
ACH-001301,0.09069916972233966
ACH-001302,-0.07659606687270823
ACH-001306,0.10754852041203808
ACH-001318,0.0750334051419127
ACH-001322,-0.22424938954335535
ACH-001328,-0.08278039489175727
ACH-001332,-0.3919928656918769
ACH-001336,-0.1629726537241083
ACH-001346,-0.033636643035511164
ACH-001353,-0.016627881635304494
ACH-001354,-0.12986864438423995
ACH-001367,-0.11902497701302008
ACH-001368,0.03519593239860143
ACH-001374,0.17622533546610905
ACH-001377,0.03370171599895948
ACH-001380,0.002528210947748829
ACH-001391,0.1137023261169468
ACH-001408,-0.0635135016465937
ACH-001430,0.07145194192291747
ACH-001431,0.05295069002098105
ACH-001450,0.06951178486770122
ACH-001496,-0.00803699665375065
ACH-001500,0.04846573626532955
ACH-001523,-0.1133873183522352
ACH-001532,-0.13254160338585813
ACH-001550,0.007361349020956487
ACH-001552,0.04240241821283198
ACH-001554,-0.013593138177255385
ACH-001654,0.038993211890756316
ACH-001735,0.10841115947175876
ACH-001736,-0.06523790048547863
ACH-001737,0.03259953562090319
ACH-001740,-0.1727729474651081
ACH-001745,0.15483643439579448
ACH-001765,0.03074234910331957
