,TRIP6 (7205)
ACH-000004,-0.3227512706902651
ACH-000005,-0.1549757205302603
ACH-000007,-0.02614539752538805
ACH-000009,-0.25727334403271146
ACH-000011,-0.33004233770675395
ACH-000012,-0.20769288414368486
ACH-000013,-0.2252879792270955
ACH-000014,-0.3432298959550608
ACH-000015,-0.14354124206577829
ACH-000017,-0.2890003005954753
ACH-000018,-0.27728831034654605
ACH-000019,-0.39686634306391866
ACH-000021,-0.42437215683112384
ACH-000022,-0.1733137367653721
ACH-000025,0.1884167165165187
ACH-000028,-0.2996243010328276
ACH-000030,-0.21898129311081324
ACH-000035,-0.22482751903032175
ACH-000036,-0.25823742697088103
ACH-000037,-0.25315379104005
ACH-000039,-0.25064256312835115
ACH-000040,-0.3855108711072032
ACH-000041,-0.2856584569198969
ACH-000042,-0.3011387637074674
ACH-000045,-0.2747877199699466
ACH-000047,-0.3350030486105923
ACH-000052,-0.25565389679618755
ACH-000053,-0.2228951789550758
ACH-000054,-0.3314265622871181
ACH-000055,-0.11686844513575048
ACH-000060,-0.4320836983319832
ACH-000067,-0.3406912776419461
ACH-000070,-0.2318888453101581
ACH-000075,-0.3110627231195479
ACH-000078,-0.2971270178811198
ACH-000082,-0.4410436634646821
ACH-000085,-0.4992612257686798
ACH-000086,-0.08556519271880901
ACH-000087,-0.4034035977567984
ACH-000092,-0.208028978178934
ACH-000095,-0.4666343035234837
ACH-000097,-0.31955886364367625
ACH-000098,-0.3622166120415522
ACH-000099,-0.30626548995862524
ACH-000108,-0.3593895258267289
ACH-000113,-0.16686057551348593
ACH-000116,-0.37356903736443
ACH-000118,-0.2908505939942648
ACH-000120,-0.1897900939218008
ACH-000123,-0.2641259830875899
ACH-000127,-0.2728414582488615
ACH-000128,-0.30858881877146865
ACH-000132,-0.3373649516044052
ACH-000133,-0.3857545157104413
ACH-000137,-0.31671144115776684
ACH-000138,-0.21667085993061053
ACH-000142,-0.2430654608704475
ACH-000143,-0.23979946568238916
ACH-000146,-0.24055687015669144
ACH-000148,-0.2733154507319183
ACH-000150,-0.19866432353803107
ACH-000152,-0.36782999127505495
ACH-000153,-0.12607446594372718
ACH-000159,-0.3674416637593728
ACH-000160,-0.4039509386342153
ACH-000163,-0.2326174661531533
ACH-000167,-0.3099442027043325
ACH-000168,-0.3546056425985061
ACH-000169,-0.2160200493449015
ACH-000178,-0.2362334351390073
ACH-000183,-0.16981682142603385
ACH-000188,-0.41948760303245297
ACH-000189,-0.4840319013848606
ACH-000190,-0.05483193708892742
ACH-000198,-0.1715855105501561
ACH-000203,-0.17486446146442194
ACH-000204,-0.2295273520709505
ACH-000206,-0.6365956116967658
ACH-000207,-0.1229288155424999
ACH-000208,-0.3349640108062525
ACH-000210,-0.1988429856484018
ACH-000211,-0.3695713495011077
ACH-000215,-0.22979922788305196
ACH-000221,-0.2829369262169184
ACH-000222,-0.05439290292708372
ACH-000223,-0.41220046641921937
ACH-000226,-0.3773556343866847
ACH-000227,-0.3857575466483869
ACH-000228,-0.05544558388372421
ACH-000231,-0.18480911053926286
ACH-000232,-0.4450861259657077
ACH-000233,-0.2692886135466631
ACH-000234,-0.2868440319785363
ACH-000235,-0.2808205016105989
ACH-000237,-0.40415338082265817
ACH-000238,-0.33010306058520084
ACH-000242,-0.0812429357666196
ACH-000243,-0.2843452871594541
ACH-000244,-0.6390629171396865
ACH-000246,-0.3378568123400487
ACH-000248,-0.18754309456441248
ACH-000250,-0.5002268402170128
ACH-000251,-0.22717834179904056
ACH-000252,-0.12548716337597396
ACH-000253,-0.4068113440077023
ACH-000255,-0.4060385825893231
ACH-000256,-0.3266675838001078
ACH-000257,-0.1884193274563204
ACH-000258,-0.3626737432651396
ACH-000259,-0.3837531937736923
ACH-000260,-0.35524342371563955
ACH-000261,-0.2589637894349309
ACH-000262,-0.06934894586337735
ACH-000263,-0.5100790308772388
ACH-000264,-0.2827399175849085
ACH-000265,-0.10946496353337312
ACH-000266,-0.2597505219674897
ACH-000272,-0.3088319795343332
ACH-000274,-0.4084248904995444
ACH-000277,-0.3258511463386595
ACH-000278,-0.3115887838973596
ACH-000279,-0.3679678722129747
ACH-000280,-0.0888498054797035
ACH-000281,-0.2847265785446847
ACH-000288,-0.29451506334035005
ACH-000291,-0.4968277758282667
ACH-000293,-0.3101703054535888
ACH-000294,-0.2820690500495893
ACH-000295,0.016715782783280432
ACH-000296,-0.2136310867441528
ACH-000302,-0.1710117165122491
ACH-000304,-0.34253177385785905
ACH-000307,-0.2415954183800008
ACH-000308,-0.335421011242824
ACH-000310,-0.3284753463456052
ACH-000311,-0.3245136964851496
ACH-000312,-0.30338644240706936
ACH-000315,-0.2885634415364876
ACH-000316,-0.4579265471504477
ACH-000317,-0.4892534863012744
ACH-000318,-0.5081710178185104
ACH-000319,-0.3518165106255278
ACH-000320,-0.43511545944966507
ACH-000322,-0.40753596708140577
ACH-000323,-0.19052254630331605
ACH-000324,-0.29775457671054195
ACH-000329,-0.18848744428935035
ACH-000330,-0.18913100253874227
ACH-000331,-0.22431078691207104
ACH-000332,-0.3739977415406303
ACH-000334,-0.3379201629898438
ACH-000335,-0.26418530326419826
ACH-000336,-0.2065610874429774
ACH-000337,-0.2836890528540066
ACH-000338,-0.06379308042283993
ACH-000339,-0.25449091858946593
ACH-000341,-0.30277788087379703
ACH-000348,-0.2447761436644227
ACH-000350,-0.1888559623016577
ACH-000352,-0.19132024043843496
ACH-000356,-0.1574790643678817
ACH-000361,-0.18451689039122687
ACH-000362,-0.2513232309487966
ACH-000363,-0.2842716662143143
ACH-000364,-0.2929208497397703
ACH-000365,-0.3707156558675503
ACH-000366,-0.3098654846989572
ACH-000368,-0.06760365477372753
ACH-000374,-0.39794167386382506
ACH-000375,-0.2401273102232853
ACH-000376,-0.2946197022037104
ACH-000381,-0.3132578773311228
ACH-000383,-0.368570207957222
ACH-000387,-0.30737870857135474
ACH-000389,-0.17515000484823462
ACH-000390,-0.3927966442753937
ACH-000393,-0.2632937324908752
ACH-000395,-0.26952767696812163
ACH-000396,-0.12158510237759855
ACH-000397,-0.25613758011666504
ACH-000401,-0.15786596489337634
ACH-000402,-0.3886075928786945
ACH-000403,-0.4865437974991945
ACH-000404,-0.4432048337970035
ACH-000406,-0.2133984424601691
ACH-000407,-0.2359166403986161
ACH-000408,-0.5113564463133692
ACH-000410,-0.27048612534330546
ACH-000411,-0.4826298167042958
ACH-000414,-0.3218048958970945
ACH-000415,-0.3947978648143654
ACH-000416,-0.2387867870968717
ACH-000420,-0.4666072646349217
ACH-000421,-0.3544097407785002
ACH-000424,-0.3251769045043863
ACH-000425,-0.2933733964230594
ACH-000426,-0.2872847937732045
ACH-000427,-0.2837816684421825
ACH-000433,-0.2696189837559922
ACH-000435,-0.35988482011318984
ACH-000436,-0.12692479592762887
ACH-000444,-0.30357469689860644
ACH-000445,-0.4206563503954218
ACH-000448,-0.31666015336129744
ACH-000450,-0.4773617779863834
ACH-000452,-0.3704806306183467
ACH-000454,-0.09022125357737283
ACH-000458,-0.2448266646695625
ACH-000459,-0.13775650799552758
ACH-000460,-0.1838619220802517
ACH-000461,-0.23960680484367425
ACH-000463,-0.1886386722471795
ACH-000464,-0.29624947367481536
ACH-000466,-0.11117149806789572
ACH-000467,-0.40278086633376897
