,DLG2 (1740)
ACH-000004,-0.039596903416993685
ACH-000005,-0.0973834033882226
ACH-000007,0.0959680547270762
ACH-000009,0.06620051198575308
ACH-000011,0.15096771961805353
ACH-000012,-0.009045714832323469
ACH-000013,0.023504529037499614
ACH-000014,0.3307570769181981
ACH-000015,0.13114092620045492
ACH-000017,0.14155669367933138
ACH-000018,0.32239769940473234
ACH-000019,-0.16165991168432867
ACH-000021,0.11224408633493453
ACH-000022,0.000835603400745702
ACH-000025,-0.02631342519262249
ACH-000028,0.091990740283748
ACH-000030,0.033926481771793214
ACH-000035,0.1193634610925984
ACH-000036,0.0657167414704337
ACH-000037,-0.009359852110783792
ACH-000039,0.22440268044548267
ACH-000040,0.10918621967601999
ACH-000041,0.0780724382933685
ACH-000042,0.12103570890901452
ACH-000045,0.04316162078555938
ACH-000047,0.011343643968596544
ACH-000052,-0.039325328831430806
ACH-000053,0.06506265406595492
ACH-000054,0.1069926818285596
ACH-000055,-0.045147615473483685
ACH-000060,0.05518447227997315
ACH-000067,0.1804295955222542
ACH-000070,0.09986169217281232
ACH-000075,0.010139279802430859
ACH-000078,0.16281301263515574
ACH-000082,-0.028293920516373406
ACH-000085,0.2800196248654328
ACH-000086,0.06282359128892542
ACH-000087,0.0970553555608554
ACH-000092,0.07392432532263772
ACH-000095,0.10877364066622462
ACH-000097,0.07861143922203657
ACH-000098,0.06420155102722963
ACH-000099,0.04753588069637188
ACH-000108,-0.002028634223809109
ACH-000113,-0.032513752154588856
ACH-000116,0.021271546490557517
ACH-000118,0.07680940046781587
ACH-000120,0.06377846238641978
ACH-000123,0.062467576300157736
ACH-000127,0.14325693193143418
ACH-000128,0.12800689124294565
ACH-000132,-0.010868065289885449
ACH-000133,-0.0034884490448917897
ACH-000137,-0.031057629545767212
ACH-000138,0.17132292913717576
ACH-000142,0.08084579592451267
ACH-000143,0.10968085513004472
ACH-000146,0.036079480037925715
ACH-000148,0.051463227702876105
ACH-000150,0.06611892551676106
ACH-000152,0.09348037288261976
ACH-000153,0.05166051802119468
ACH-000159,0.03877911101162655
ACH-000160,0.08186741752893313
ACH-000163,0.07748527805057527
ACH-000167,-0.08008831741101068
ACH-000168,0.08047715370708518
ACH-000169,0.03280443556953895
ACH-000178,0.05776085332118571
ACH-000183,-0.015619282815273175
ACH-000188,-0.028141166089784786
ACH-000189,-0.01612037677762193
ACH-000190,-0.023508647077467373
ACH-000198,0.08876332817183194
ACH-000203,0.22424083106370665
ACH-000204,-0.21442264354627352
ACH-000206,0.09468679981621987
ACH-000207,0.02135526398908736
ACH-000208,-0.0017276542733372698
ACH-000210,0.15731881435676576
ACH-000211,-0.015003165821738147
ACH-000215,0.08980703177878786
ACH-000221,-0.031165847919955907
ACH-000222,0.09561019099768664
ACH-000223,0.02050942395448581
ACH-000226,0.06856368418517755
ACH-000227,-0.02689681738541442
ACH-000228,-0.046342126846639464
ACH-000231,0.08420175760276373
ACH-000232,0.08344049859679134
ACH-000233,0.0044171916578361605
ACH-000234,0.06983766758226635
ACH-000235,0.0878489126869948
ACH-000237,-0.04377757302238374
ACH-000238,0.09781258037687926
ACH-000242,0.1706128891997687
ACH-000243,0.12874280762890508
ACH-000244,0.08402660999942937
ACH-000246,0.027038845741288026
ACH-000248,0.2420954695495072
ACH-000250,0.049232653847698704
ACH-000251,0.2624195843679788
ACH-000252,0.21212757613057226
ACH-000253,0.0947192907111276
ACH-000255,0.05687677262823861
ACH-000256,0.018771889391421614
ACH-000257,-0.011276942532581541
ACH-000258,0.0604421375133226
ACH-000259,0.08659738023808085
ACH-000260,-0.042873943865624715
ACH-000261,0.04978445497140768
ACH-000262,0.08972307065942409
ACH-000263,0.19382029989883293
ACH-000264,0.01718707962422109
ACH-000265,0.08496786555204484
ACH-000266,0.07894341866346513
ACH-000272,0.10613681070700934
ACH-000274,0.010332007985665876
ACH-000277,0.16034017857010746
ACH-000278,0.0473929852114014
ACH-000279,0.010883057271486052
ACH-000280,0.16888756890220435
ACH-000281,0.1714467283070155
ACH-000288,0.08608556464858491
ACH-000291,0.07613404868860436
ACH-000293,-0.014284550436465747
ACH-000294,-0.10727560506057128
ACH-000295,0.14656857072370594
ACH-000296,0.2249837956475521
ACH-000302,0.035272929170177734
ACH-000304,0.23248973386282534
ACH-000307,0.2052422627296356
ACH-000308,-0.013192365118598923
ACH-000310,0.0390660208283476
ACH-000311,0.08505742568657071
ACH-000312,0.05288690498973017
ACH-000315,-0.0515718910446357
ACH-000316,-0.017810373811047466
ACH-000317,0.09427035820477027
ACH-000318,-0.011798596871510686
ACH-000319,0.032430358790650884
ACH-000320,0.17439788857261446
ACH-000322,0.15053534002794852
ACH-000323,0.02449408714701291
ACH-000324,0.02769998375608645
ACH-000329,0.1797371220625687
ACH-000330,0.14447473305513092
ACH-000331,0.15180654969017104
ACH-000332,0.06384274659902561
ACH-000334,0.05132386554095498
ACH-000335,-0.027358309361978923
ACH-000336,-0.01958758593707863
ACH-000337,-0.141869271628406
ACH-000338,0.14906915226002498
ACH-000339,0.07221099409607032
ACH-000341,0.10995181591294853
ACH-000348,0.12226473745590567
ACH-000350,0.08191322090459698
ACH-000352,0.004201024704107868
ACH-000356,0.0755934748101355
ACH-000361,0.2669351518854609
ACH-000362,-0.009096590063644487
ACH-000363,0.017557305183285476
ACH-000364,-0.004933795090681379
ACH-000365,0.08530184987504051
ACH-000366,0.04847109058214441
ACH-000368,0.18516732983965212
ACH-000374,-0.05846686771438135
ACH-000375,0.10595289308783354
ACH-000376,0.05425214958043738
ACH-000381,0.09730370230942582
ACH-000383,0.049090721933879485
ACH-000387,0.04919641634808036
ACH-000389,0.31970151682228176
ACH-000390,0.08510137536256847
ACH-000393,0.0010941216544618675
ACH-000395,0.06315452814139501
ACH-000396,0.16068941894640612
ACH-000397,0.08474149561087528
ACH-000401,0.10933353021544344
ACH-000402,0.05056560966949046
ACH-000403,-0.007285053672662806
ACH-000404,-0.1178541701524574
ACH-000406,0.01619448620082616
ACH-000407,0.18934267921603312
ACH-000408,0.07901854647894375
ACH-000410,-0.0017762250564528489
ACH-000411,0.047800797402794776
ACH-000414,0.13919646818689962
ACH-000415,0.02181453109409529
ACH-000416,0.045544033877968994
ACH-000420,0.13220187719361615
ACH-000421,0.08468811403657467
ACH-000424,0.06305843276782258
ACH-000425,0.06221846037194709
ACH-000426,0.0895236136389037
ACH-000427,0.11279393997921094
ACH-000433,0.08219341636490313
ACH-000435,0.3167265094673799
ACH-000436,0.06538674624346054
ACH-000444,0.15403756675465194
ACH-000445,0.12226264841971568
ACH-000448,0.07213662527943324
ACH-000450,-0.0327655288015408
ACH-000452,0.031715233952350916
ACH-000454,0.13240800566219862
ACH-000458,0.19516340697837525
ACH-000459,0.032730465959567565
ACH-000460,0.04724608629163048
ACH-000461,-0.07616347964585941
ACH-000463,0.12429763445108565
ACH-000464,-0.10156718246283007
ACH-000466,-0.001156306524487054
ACH-000467,0.040072184801402747
ACH-000468,0.02664886541618785
ACH-000469,0.07148349133221132
