,NMI (9111)
ACH-000004,0.005305045975432055
ACH-000005,-0.16734987588687528
ACH-000007,0.24259848106916446
ACH-000009,0.03229989567198509
ACH-000011,0.025211722161626048
ACH-000012,0.10042688826538908
ACH-000013,0.0010593443298286198
ACH-000014,-0.06505918548132149
ACH-000015,0.055617286581253714
ACH-000017,0.019971742091983383
ACH-000018,-0.03845909726494163
ACH-000019,0.07063601326296673
ACH-000021,0.10445260428925962
ACH-000022,0.0881775748373819
ACH-000025,0.051453114286016635
ACH-000028,-0.16630489562081133
ACH-000030,0.10832967026048804
ACH-000035,-0.04583701000155601
ACH-000036,-0.10319003294264244
ACH-000037,0.041901863250978666
ACH-000039,-0.0341542864738721
ACH-000040,0.05269741247379681
ACH-000041,0.029010241576466995
ACH-000042,0.053236903412263774
ACH-000045,0.07584115503890568
ACH-000047,-0.013692193124454823
ACH-000052,-0.10663123687260427
ACH-000053,0.07882721241367521
ACH-000054,0.10014297106146493
ACH-000055,0.06354896034672029
ACH-000060,0.0029235586865460077
ACH-000067,-0.04344545272038352
ACH-000070,0.010251766654174935
ACH-000075,-0.19761332933154585
ACH-000078,0.10458811224688737
ACH-000082,0.08064625955719758
ACH-000085,0.1303737433281548
ACH-000086,0.08722132351159133
ACH-000087,0.1427780512913344
ACH-000092,-0.20699027733492145
ACH-000095,0.04204306106059152
ACH-000097,0.017004318828407555
ACH-000098,0.029154583217397136
ACH-000099,0.0580153893399767
ACH-000108,-0.00588272853603967
ACH-000113,-0.0870545743093871
ACH-000116,-0.06322505476145758
ACH-000118,0.014363389493743625
ACH-000120,-0.07171812420611796
ACH-000123,0.02752057865534802
ACH-000127,0.04720503351759946
ACH-000128,0.07655942362839141
ACH-000132,-0.021102529062698442
ACH-000133,-0.0024328363853818795
ACH-000137,0.033141572932454816
ACH-000138,0.049866648529450115
ACH-000142,-0.15353194809662465
ACH-000143,0.10240145050678943
ACH-000146,0.11182034650933503
ACH-000148,0.0757846278836034
ACH-000150,0.07500436474077074
ACH-000152,-0.028239657102583464
ACH-000153,0.020053593049626547
ACH-000159,-0.0027487994710093163
ACH-000160,-0.06593023187821279
ACH-000163,0.12264948957029645
ACH-000167,0.0859851251962935
ACH-000168,0.09324389731937327
ACH-000169,0.0061621894092065135
ACH-000178,0.03514467866110929
ACH-000183,0.019267057663353484
ACH-000188,0.10069879743373132
ACH-000189,-0.010401979995521823
ACH-000190,-0.10037805300745804
ACH-000198,0.023759112508105737
ACH-000203,-0.1791390628280171
ACH-000204,-0.23311508572066886
ACH-000206,-0.05953057572167154
ACH-000207,0.04639492786176151
ACH-000208,0.053938248856427284
ACH-000210,-0.08319972951148329
ACH-000211,0.052776216636664486
ACH-000215,0.032892609161461264
ACH-000221,-0.04272454221092572
ACH-000222,0.0651218781413294
ACH-000223,-0.13342500086143033
ACH-000226,-0.10144516428234478
ACH-000227,0.12886363886245736
ACH-000228,0.03374767127249851
ACH-000231,-0.001457896523374638
ACH-000232,0.08937346613357211
ACH-000233,0.01739419941257477
ACH-000234,-0.0715412317592838
ACH-000235,-0.026323497523796903
ACH-000237,-0.06926344774102416
ACH-000238,-0.07508753843996419
ACH-000242,-0.14852266263476818
ACH-000243,-0.0013737571330940267
ACH-000244,-0.007050447790671701
ACH-000246,-0.02779712512043904
ACH-000248,0.15245748482247015
ACH-000250,-0.08282030150083751
ACH-000251,-0.019300774725367682
ACH-000252,-0.032285607802967485
ACH-000253,0.035905426200520126
ACH-000255,-0.03085826947000762
ACH-000256,0.04194619045405426
ACH-000257,0.05630925682215573
ACH-000258,0.06718852808953545
ACH-000259,-0.000711430574838571
ACH-000260,-0.023879734798105828
ACH-000261,0.06954213005321963
ACH-000262,0.13542623762501038
ACH-000263,0.10914620079802437
ACH-000264,0.08346420473148873
ACH-000265,-0.038455104595795785
ACH-000266,-0.015284809713865113
ACH-000272,0.05293164833537373
ACH-000274,-0.06984111371028916
ACH-000277,-0.1583839494495626
ACH-000278,-0.022783507965891982
ACH-000279,0.0027173899052966074
ACH-000280,0.0064469389315394325
ACH-000281,0.1006479260089942
ACH-000288,0.0008844804750573722
ACH-000291,-0.02851701096501685
ACH-000293,-0.021253959413020787
ACH-000294,0.012697636462811229
ACH-000295,0.2246628034536141
ACH-000296,-0.03577955185887767
ACH-000302,-0.08822991400535726
ACH-000304,0.11341207255753813
ACH-000307,0.02936304068888916
ACH-000308,-0.056324787273407874
ACH-000310,0.08052050824752306
ACH-000311,0.08628423415054151
ACH-000312,-0.01182969996468677
ACH-000315,0.2155894931592197
ACH-000316,-0.036550366169428285
ACH-000317,0.08677525973633883
ACH-000318,-0.016928501569007097
ACH-000319,0.129059907951485
ACH-000320,-0.08773065427513531
ACH-000322,0.16280061919550812
ACH-000323,-0.14782772554961815
ACH-000324,0.0019560342425384227
ACH-000329,0.0360622096104975
ACH-000330,0.07383724487657725
ACH-000331,-0.07744754773529912
ACH-000332,-0.01276895616521473
ACH-000334,0.034663213347442316
