,OR8K5 (219453)
ACH-000004,-0.08671694783089921
ACH-000005,0.09185516453380313
ACH-000007,0.02055678042516584
ACH-000009,0.056763597305829576
ACH-000011,0.004022101849043467
ACH-000012,-0.011303574671934165
ACH-000013,-0.014019961909469992
ACH-000014,0.22015811301612712
ACH-000015,-0.004562199711629373
ACH-000017,-0.10420307656343852
ACH-000018,-0.012020368365095988
ACH-000019,-0.049310957545440584
ACH-000021,-0.08495058577416645
ACH-000022,-0.005877340697575022
ACH-000025,-0.03847676967000352
ACH-000028,-0.032978509967820896
ACH-000030,0.019875884685322233
ACH-000035,-0.03841887807135797
ACH-000036,0.006536180534354506
ACH-000037,-0.13994537503049687
ACH-000039,0.12858508267927274
ACH-000040,-0.12500903759569898
ACH-000041,0.014534911036143182
ACH-000042,-0.05603932739667675
ACH-000045,-0.1738846794673552
ACH-000047,-0.006588305166305001
ACH-000052,-0.00421507788343498
ACH-000053,-0.08941567951020729
ACH-000054,-0.08499589054833523
ACH-000055,-0.07986371702734467
ACH-000060,-0.08633031687736421
ACH-000067,0.13429586572174554
ACH-000070,-0.1687142504842487
ACH-000075,-0.12725625501496335
ACH-000078,-0.05817228131647046
ACH-000082,-0.13947806996415846
ACH-000085,-0.05406132159141739
ACH-000086,-0.16011512946543294
ACH-000087,-0.08507522884118318
ACH-000092,-0.08118105752117105
ACH-000095,-0.002556984008727385
ACH-000097,-0.16642303614712264
ACH-000098,-0.11238920435822006
ACH-000099,-0.0783590275549728
ACH-000108,-0.0691325549007077
ACH-000113,-0.19215429597965575
ACH-000116,-0.12314874423890546
ACH-000118,-0.1840636029872667
ACH-000120,-0.162669742764295
ACH-000123,-0.08808574167690611
ACH-000127,0.0032771135923203923
ACH-000128,0.06157668825951185
ACH-000132,-0.2914172851092889
ACH-000133,-0.20716553530702853
ACH-000137,-0.14361956770820278
ACH-000138,-0.01626639209655261
ACH-000142,-0.14227739923666655
ACH-000143,-0.007163433126056634
ACH-000146,-0.07379096249189843
ACH-000148,-0.13906114029981834
ACH-000150,-0.0227837730576482
ACH-000152,-0.049240180300131525
ACH-000153,0.1562576709795214
ACH-000159,-0.02926483773139725
ACH-000160,-0.0652736143338603
ACH-000163,-0.14543107179349513
ACH-000167,-0.08990032080042076
ACH-000168,-0.011180918275928277
ACH-000169,-0.18597998913673133
ACH-000178,-0.05199589130654127
ACH-000183,-0.06911485177433263
ACH-000188,-0.08256089073474339
ACH-000189,-0.2383103773109548
ACH-000190,-0.2155582427899177
ACH-000198,-0.11942562260431985
ACH-000203,0.5193774381174425
ACH-000204,0.022525317343479963
ACH-000206,-0.10424016284573626
ACH-000207,0.16700538908027104
ACH-000208,0.14075450392600886
ACH-000210,0.1939210415491112
ACH-000211,-0.054569421694565384
ACH-000215,0.01740573316893743
ACH-000221,-0.12738919263038986
ACH-000222,-0.2013356833564891
ACH-000223,-0.06888711452766444
ACH-000226,-0.12676541268938754
ACH-000227,-0.057467346852038886
ACH-000228,-0.14381616111499454
ACH-000231,-0.04344924877124567
ACH-000232,0.004707481737556301
ACH-000233,-0.11055442964115413
ACH-000234,-0.08067621786557264
ACH-000235,-0.14239954747613282
ACH-000237,-0.1104177196948708
ACH-000238,-0.06897939003718002
ACH-000242,0.06543072161942201
ACH-000243,-0.054987247844760855
ACH-000244,-0.14177207649222726
ACH-000246,-0.17020611847130582
ACH-000248,-0.06252249711116377
ACH-000250,-0.009464006416456764
ACH-000251,-0.07384995820776735
ACH-000252,-0.07618529723402527
ACH-000253,-0.012760824728058336
ACH-000255,0.08731131363833076
ACH-000256,-0.004396257907547831
ACH-000257,-0.2878644445538541
ACH-000258,-0.1124933693168579
ACH-000259,-0.14050209789341878
ACH-000260,-0.012087226616018592
ACH-000261,-0.0707648619231232
ACH-000262,-0.04946554992793864
ACH-000263,-0.05444898971291166
ACH-000264,-0.048163201655602166
ACH-000265,-0.0011624420022430634
ACH-000266,-0.09453546875818544
ACH-000272,-0.021551509146299247
ACH-000274,0.047570650928201605
ACH-000277,-0.10517362869525276
ACH-000278,0.07658907330331298
ACH-000279,0.038307374214851586
ACH-000280,-0.08726342993158598
ACH-000281,0.04772596694422848
ACH-000288,-0.08636112821910441
ACH-000291,0.048530696816473866
ACH-000293,-0.07813762156946108
ACH-000294,-0.09388805754037116
ACH-000295,-0.03505926997725582
ACH-000296,0.05553512859106596
ACH-000302,-0.00421423230287101
ACH-000304,-0.23692237001174005
ACH-000307,-0.09858129979335516
ACH-000308,-0.1604323299164413
ACH-000310,0.024662657208324505
ACH-000311,-0.15019771963226794
ACH-000312,-0.02708881556730528
ACH-000315,-0.22114999129868174
ACH-000316,0.020543444531867017
ACH-000317,-0.2905617792682921
ACH-000318,-0.27545226399595896
ACH-000319,-0.1523994161494423
ACH-000320,-0.217183848077489
ACH-000322,-0.007403451177087636
ACH-000323,-0.031733439109665425
ACH-000324,-0.03430552971659877
ACH-000329,-0.020496758210318586
ACH-000330,-0.0008924073976316666
ACH-000331,-0.1673355147970536
ACH-000332,-0.06169536553024214
ACH-000334,-0.2841589841547174
ACH-000335,-0.0464184567952921
ACH-000336,-0.023408009477673887
ACH-000337,0.03183736377104986
ACH-000338,-0.4579539331783472
ACH-000339,-0.14508944937774804
ACH-000341,-0.16980538636010556
ACH-000348,0.05605152150754874
ACH-000350,0.09564375344441592
ACH-000352,0.008825555157267956
ACH-000356,-0.1297711667339419
ACH-000361,-0.06392098680005208
ACH-000362,-0.001630893873194951
