,RPE65 (6121)
ACH-000204,-0.12674357792657234
ACH-000206,-0.1541304382849118
ACH-000207,-0.11701741403627194
ACH-000208,-0.3058123164760883
ACH-000210,0.03604187590347619
ACH-000211,-0.13861078783576214
ACH-000215,-0.2338265233482181
ACH-000221,-0.21076242053713784
ACH-000222,-0.22413115557868246
ACH-000223,-0.2535335353417989
ACH-000226,-0.2918538389683331
ACH-000227,-0.08521228547913065
ACH-000228,-0.3058711354532748
ACH-000231,-0.17596984383015926
ACH-000232,-0.2550825999532345
ACH-000233,-0.2235297174411516
ACH-000234,-0.12300065592489065
ACH-000235,-0.19361444328740265
ACH-000237,-0.26278342022146656
ACH-000238,-0.42729038131745867
ACH-000242,-0.27062169543494763
ACH-000243,-0.218580749726388
ACH-000244,-0.384946731829928
ACH-000246,-0.16872725272527414
ACH-000248,-0.3633313839927237
ACH-000250,-0.17797237677657315
ACH-000251,-0.4519084767543978
ACH-000252,-0.08987265075865222
ACH-000253,-0.2805307396110112
ACH-000255,-0.2468308664758589
ACH-000256,-0.2589462578430265
ACH-000257,-0.4260190270221357
ACH-000258,-0.4316922581119971
ACH-000259,-0.21771169920129912
ACH-000260,-0.2650267980428381
ACH-000261,-0.197906147554054
ACH-000262,-0.30240557687322644
ACH-000263,-0.04655607839511115
ACH-000264,-0.2214515250311717
ACH-000265,-0.2431616112041913
ACH-000266,-0.09670074216505133
ACH-000272,-0.2972477295239747
ACH-000274,-0.2266389957537216
ACH-000277,-0.08004924406941129
ACH-000278,-0.26629713354900725
ACH-000279,-0.25538407284026593
ACH-000280,-0.3237291389477821
ACH-000281,0.17474796669092374
ACH-000288,-0.2603239140400897
ACH-000291,-0.21052480368901888
ACH-000293,-0.4201533128223718
ACH-000294,-0.23253132706018845
ACH-000295,-0.1800841447967943
ACH-000296,-0.3069707134617136
ACH-000302,-0.2653054561447296
ACH-000304,-0.0550219815260524
ACH-000307,-0.2541159450391369
ACH-000308,-0.20564126631673965
ACH-000310,-0.3738342086110156
ACH-000311,-0.030519345873970267
ACH-000312,-0.2729206218750164
ACH-000315,-0.16416705165330062
ACH-000316,-0.3179120358554069
ACH-000317,-0.3719459648196836
ACH-000318,-0.07346992648768294
ACH-000319,-0.2946119767292222
ACH-000320,-0.3295043189654823
ACH-000322,-0.2498205411349445
ACH-000323,-0.3794388860949505
ACH-000324,-0.2446487886468948
ACH-000329,-0.1859112042828512
ACH-000330,-0.06490934618061986
ACH-000331,-0.3539952662998024
ACH-000332,-0.208634876381852
ACH-000334,-0.2506652441786225
ACH-000335,-0.4534194803060341
ACH-000336,0.012898051230272321
ACH-000337,-0.1673697474696626
ACH-000338,-0.35327902870029426
ACH-000339,-0.2020058021828266
ACH-000341,-0.05759335126435591
ACH-000348,-0.25206366153591203
ACH-000350,-0.1974428128790912
ACH-000352,-0.24847817899809144
ACH-000356,-0.266410308275863
ACH-000361,-0.30123015667147685
ACH-000362,-0.133861456056759
ACH-000363,-0.2449928956136427
ACH-000364,-0.2962760946194147
ACH-000365,-0.2194822242971911
ACH-000366,-0.2946927894096325
ACH-000368,-0.4155254609763976
ACH-000374,-0.2944520022116485
ACH-000375,-0.13857391197179778
ACH-000376,-0.10068291255996042
ACH-000381,-0.12241047450313525
ACH-000383,-0.19518761834699536
ACH-000387,-0.21972349715319156
ACH-000389,-0.4635871641330923
ACH-000390,-0.2075391336788876
ACH-000393,-0.19981010244233127
ACH-000395,-0.2506348360104744
ACH-000396,-0.3408914912046419
ACH-000397,-0.19441372500641588
ACH-000401,-0.02926383923849807
ACH-000402,-0.5372597157228546
ACH-000403,-0.14622217435112547
ACH-000404,-0.3602146628180954
ACH-000406,-0.1669413703622068
ACH-000407,-0.3430438484317995
ACH-000408,-0.1821520401996961
ACH-000410,-0.22393348092387336
ACH-000411,-0.2808141562675839
ACH-000414,-0.09160405044499632
ACH-000415,-0.22062254416683544
ACH-000416,-0.09897615403384943
ACH-000420,-0.20850284076957012
ACH-000421,-0.0949414608169178
ACH-000424,-0.3329884344593849
ACH-000425,-0.2398538774508936
ACH-000426,-0.1107313429589468
ACH-000427,-0.257370693533998
ACH-000433,-0.08611623636256943
ACH-000435,-0.35141107282505657
ACH-000436,-0.08602253898232252
ACH-000444,-0.5629142609355293
ACH-000445,-0.4159553655796232
ACH-000448,-0.2569862787414995
ACH-000450,-0.3139793388405091
ACH-000452,-0.16929051295886058
ACH-000454,-0.4457367267963676
ACH-000458,-0.3354840199955199
ACH-000459,-0.30822704917832
ACH-000460,-0.09880862163864634
ACH-000461,-0.17217556251475502
ACH-000463,-0.13292590030103146
ACH-000464,-0.2946228787686117
ACH-000466,-0.20002810999596496
ACH-000467,-0.252938013243086
ACH-000468,-0.05429283894486577
ACH-000469,-0.24100851066448534
ACH-000470,-0.034102512883070826
ACH-000471,-0.16649359094109228
ACH-000472,-0.10119212624879008
ACH-000473,-0.2278703078871492
ACH-000475,-0.2339457349159678
ACH-000476,-0.19930781997378108
ACH-000477,-0.17099148143807608
ACH-000479,-0.4622055200359679
ACH-000480,-0.18343428790369026
ACH-000481,-0.17922923286483267
ACH-000483,-0.2296780154709277
ACH-000484,-0.032057621060699384
ACH-000485,-0.2459964140601697
ACH-000486,-0.37520381652408025
ACH-000487,-0.2657237602388289
ACH-000488,-0.27188517009694235
ACH-000490,-0.2614303613244035
ACH-000491,-0.14426198670593113
ACH-000495,-0.0650255044369155
ACH-000496,-0.21965844318608452
ACH-000499,-0.5512456290740716
ACH-000500,-0.08163928202861821
ACH-000502,-0.15044926509246845
ACH-000503,-0.12714872383636078
ACH-000505,-0.15677203288881106
ACH-000507,-0.21192166118733133
ACH-000510,-0.25049977029312576
ACH-000511,-0.43147051256775104
ACH-000512,-0.13872344252570698
ACH-000516,-0.15745083739534124
ACH-000517,-0.2311323645098557
ACH-000518,-0.23832448301034145
ACH-000520,-0.33833198307727275
ACH-000521,-0.17054552267927603
ACH-000522,-0.3935446197807162
ACH-000524,-0.06008694583687526
ACH-000527,-0.2854930186058409
ACH-000528,-0.2105159481424567
ACH-000537,-0.278926511516484
ACH-000541,-0.3809688562715268
ACH-000542,-0.2707993844858677
ACH-000544,-0.3166423599347298
ACH-000545,-0.3572466367450199
ACH-000547,-0.6222485257641304
ACH-000548,-0.12413968107308693
ACH-000549,-0.23808751480134355
ACH-000550,-0.30343902404260026
ACH-000552,-0.22491831513068908
ACH-000556,-0.3220642571518496
ACH-000557,-0.1509913379610769
ACH-000569,-0.14116325798586632
ACH-000570,-0.2339527666600248
ACH-000571,-0.283914152212055
ACH-000573,-0.393783827389623
ACH-000576,-0.2908799661416437
ACH-000579,-0.3801680579372099
ACH-000580,-0.2357082274221208
ACH-000584,-0.14634114197068732
ACH-000585,-0.25864701216218666
ACH-000588,-0.4047245143389708
ACH-000589,-0.18918609062947564
ACH-000591,-0.39351854799850094
ACH-000593,-0.11002529094028994
ACH-000600,-0.16790870016671575
ACH-000601,-0.2987375340354297
ACH-000605,-0.26214830002635336
ACH-000606,-0.4102942394752875
ACH-000608,-0.10587425590318658
ACH-000614,-0.3420692333480011
ACH-000616,-0.2201497701927901
ACH-000618,-0.215659263136906
ACH-000619,-0.1304712025125962
ACH-000620,-0.16592606409991573
ACH-000621,-0.302214117073265
ACH-000622,-0.26080693696903384
ACH-000623,-0.10162135402326952
ACH-000624,-0.2030158359100675
ACH-000627,-0.26848308915741714
ACH-000630,-0.24846854822262565
ACH-000631,-0.5170167926805518
ACH-000632,-0.28219414644712343
ACH-000633,-0.2026824431368421
ACH-000637,-0.2806230341070078
ACH-000638,-0.2445461004632957
ACH-000646,-0.2395854860213747
ACH-000647,-0.07686936481212413
ACH-000648,-0.3576229435296802
ACH-000649,-0.2221033239594847
ACH-000651,-0.28424878352330274
ACH-000652,-0.4713875852773704
ACH-000653,-0.12487117074964885
ACH-000657,-0.3526239350394669
ACH-000658,-0.117742370456876
ACH-000661,-0.1553767530820521
ACH-000662,-0.2364191274490667
ACH-000663,-0.17311847350012075
ACH-000665,-0.23575021787573344
ACH-000671,-0.322515069703188
ACH-000672,-0.5832803654996712
ACH-000673,-0.19265850603311815
ACH-000676,-0.29478985565312404
ACH-000677,-0.17944611915896272
ACH-000681,-0.1787914906833603
ACH-000683,-0.2338606454997041
ACH-000684,-0.16159566292167005
ACH-000688,-0.2841990232671501
ACH-000693,-0.4284338252734392
ACH-000694,-0.2357637304075093
ACH-000695,-0.14639623759496356
ACH-000696,-0.2549827316628249
ACH-000697,-0.14144519470802436
ACH-000699,-0.20608130771375174
ACH-000701,-0.1858702070585568
ACH-000706,-0.30881371536069824
ACH-000711,-0.23150870774390275
ACH-000713,-0.4189083529084269
ACH-000714,-0.22356349091696814
ACH-000718,-0.0948315355726828
ACH-000720,-0.2392752085966097
ACH-000721,-0.17560955186386068
ACH-000724,-0.3953478611993301
ACH-000725,-0.08047613281737011
ACH-000732,-0.27754252954677977
ACH-000734,-0.2365967306697211
ACH-000735,-0.1748935229986845
ACH-000736,-0.4172595029511171
ACH-000738,-0.09766890742355401
ACH-000746,-0.134437423454564
ACH-000747,-0.307255326848145
ACH-000748,-0.3554083501305695
ACH-000753,-0.176170101934691
ACH-000756,-0.24444565956953115
ACH-000757,-0.32491174045104704
ACH-000758,-0.22189067969736426
ACH-000760,-0.27701939701761585
ACH-000762,-0.1457593723113864
ACH-000763,-0.3547827894847062
ACH-000764,-0.1643332225125027
ACH-000765,-0.15015057346740865
ACH-000766,-0.1487862221532736
ACH-000767,-0.14449337112158414
ACH-000768,-0.10029878562470658
ACH-000769,-0.3033147827727278
ACH-000770,-0.16800750155541233
ACH-000771,-0.3178294382897495
ACH-000773,-0.14964527748734308
ACH-000776,-0.2467481329634152
ACH-000777,-0.3686046311849641
ACH-000778,-0.2148602023567056
ACH-000781,-0.0987609850003432
ACH-000782,-0.11505616112545165
ACH-000783,-0.24509137954743146
ACH-000784,-0.20331167723600885
ACH-000785,-0.2939445561039786
ACH-000787,-0.2046154236315633
ACH-000788,-0.342865780894972
ACH-000791,-0.2501489886448741
ACH-000792,-0.23017173293281326
ACH-000794,-0.3167528140261076
ACH-000796,-0.17470926165048675
ACH-000798,-0.2307044175281523
ACH-000799,-0.4687120880262003
ACH-000800,-0.3870118918797917
ACH-000802,-0.2827064695097192
ACH-000804,-0.15956916125759504
ACH-000805,-0.4308406556485688
ACH-000809,-0.15526658720925438
ACH-000810,-0.5012218738993243
ACH-000811,-0.1109839855507909
ACH-000817,-0.29940827112649804
ACH-000819,-0.21960622883631933
ACH-000820,-0.1982366664649459
ACH-000821,-0.14374337921209804
ACH-000822,-0.13858327505885232
ACH-000823,-0.2048337328733296
ACH-000824,-0.2964468247200108
ACH-000827,-0.2626705675623015
ACH-000829,-0.40849713447877495
ACH-000831,-0.2010261734048341
ACH-000832,-0.4191598208137884
ACH-000833,-0.0611146031118745
ACH-000834,-0.16420937129423804
ACH-000835,-0.21110455792699345
ACH-000836,-0.048295063986354164
ACH-000837,-0.16192445497057495
ACH-000838,-0.3216142369326436
ACH-000839,-0.35165419845344664
ACH-000840,-0.3629976716260362
ACH-000841,-0.1858180013112808
ACH-000843,-0.29104642437188977
ACH-000846,-0.2673989931136182
ACH-000847,-0.21559048950075466
ACH-000848,-0.2917174237883974
ACH-000849,-0.27849863971377625
ACH-000851,-0.25539416677757965
ACH-000855,-0.5496887721046102
ACH-000856,-0.15846563415492024
ACH-000858,-0.3291451773239815
ACH-000859,-0.19837820231142386
ACH-000861,-0.11739838613917755
ACH-000862,-0.3081583036744438
ACH-000865,-0.22921656055141865
ACH-000866,-0.2316782920544577
ACH-000867,-0.16868352044503565
ACH-000869,-0.23681382780260204
ACH-000872,-0.5060428887679447
ACH-000873,-0.25117973797481274
ACH-000876,-0.12357410205601922
ACH-000878,-0.2152784808645356
ACH-000880,-0.27681824316482034
ACH-000881,-0.2965107569210881
ACH-000882,-0.18925349990218526
ACH-000884,-0.17316237301423426
ACH-000885,-0.13471967480627836
ACH-000887,-0.4274676741276007
ACH-000889,-0.23000415016729786
ACH-000896,-0.2422072732812569
ACH-000898,-0.1556852577282547
ACH-000900,-0.18997374607760364
ACH-000901,-0.17633919604349213
ACH-000905,-0.1393118219069137
ACH-000906,-0.2459824658769781
ACH-000907,-0.3354629111423875
ACH-000910,-0.13375967138763853
ACH-000911,-0.2143750879835812
ACH-000912,-0.4262858072993322
ACH-000913,-0.19043037757431994
ACH-000915,-0.22157033616254845
ACH-000916,-0.05357221986845842
ACH-000917,-0.20734220973300693
ACH-000920,-0.1845438383969907
ACH-000921,-0.2463185004370709
ACH-000924,-0.1898477275276361
ACH-000926,-0.1478912100983862
ACH-000928,-0.4601378412626814
ACH-000929,-0.17556890016230986
ACH-000932,-0.33667985036571263
ACH-000935,-0.2382668308772328
ACH-000936,-0.3945917444867675
ACH-000937,-0.2552470621892954
ACH-000938,-0.20908231497662344
ACH-000939,0.0932943969681046
ACH-000941,-0.08241232307034195
ACH-000943,-0.21477657232782807
ACH-000946,-0.3673892809355251
ACH-000947,-0.26122152246338
ACH-000948,-0.18487502497395594
ACH-000950,-0.4393771410428624
ACH-000953,-0.16161914660785826
ACH-000954,-0.02143003738046094
ACH-000957,-0.25076766173163856
ACH-000958,-0.4622961193643778
ACH-000960,-0.3798561492774417
ACH-000963,-0.2891838725048177
ACH-000968,-0.2747509122695459
ACH-000969,-0.23388752427353166
ACH-000972,-0.1666116075970553
ACH-000973,-0.22106351994263354
ACH-000974,-0.24939734197968316
ACH-000978,-0.1610632084967309
ACH-000984,-0.20329627507816767
ACH-000986,-0.2617852683280448
ACH-000988,-0.3472511786978162
ACH-000993,-0.3980219100996743
ACH-000994,-0.09989971884612264
ACH-000996,-0.3513696104865523
ACH-001001,-0.25290133700920586
ACH-001020,0.1763113041379662
ACH-001028,-0.20530171697391966
ACH-001031,-0.21480398710255985
ACH-001038,-0.21164645571877932
ACH-001048,-0.2751869268567045
ACH-001050,-0.2950492874143278
ACH-001053,-0.2644826566790854
ACH-001054,-0.28698232176663385
ACH-001061,-0.24224203732949476
ACH-001067,-0.31910499619985105
ACH-001075,-0.22649306029684185
ACH-001096,-0.09058588373622653
ACH-001111,-0.4411476286072154
ACH-001119,-0.048968239647580916
ACH-001128,0.7199239463034691
ACH-001134,-0.2264125853988794
ACH-001151,-0.1744224732677325
ACH-001163,-0.19884090752605527
ACH-001164,-0.3606166337716033
ACH-001183,-0.20535492292676472
ACH-001192,-0.2904416542983637
ACH-001193,-0.09621952719613916
ACH-001196,-0.2810574699543133
ACH-001197,-0.18931359699877198
ACH-001205,-0.1500269614118539
ACH-001211,-0.19774912532673192
ACH-001212,-0.1379057295080542
ACH-001228,-0.3568535470447784
ACH-001232,-0.3399104629604673
ACH-001239,-0.3789449520454597
ACH-001270,-0.18240806543365007
ACH-001274,-0.2255144397544752
ACH-001275,-0.2288990320470385
ACH-001277,-0.2481201141767552
ACH-001278,-0.10317257306823632
ACH-001280,-0.2687462897193147
ACH-001283,-0.1738858912805194
ACH-001289,-0.3415960512152441
ACH-001300,-0.12759364241622273
ACH-001301,-0.34346428178440097
ACH-001302,-0.11465042541816126
ACH-001306,-0.31759636505487737
ACH-001318,-0.4738444288358357
ACH-001322,-0.4135606578401504
ACH-001328,-0.2706370298623011
ACH-001332,-0.3185505440759673
ACH-001336,-0.4365112973504654
ACH-001346,-0.2516889728291237
ACH-001353,-0.19186038840398387
ACH-001354,-0.2809180471114931
ACH-001367,-0.3010761274290243
ACH-001368,-0.3127840686911013
ACH-001374,-0.30704491041103626
ACH-001377,-0.1620668215974317
ACH-001380,-0.2394980657844055
ACH-001391,-0.21001261835376545
ACH-001408,-0.14286096449185232
ACH-001430,-0.4944368597689578
ACH-001431,-0.1837919375155028
ACH-001450,-0.2577602214942965
ACH-001496,-0.18273924230955985
ACH-001500,-0.08374397550021696
ACH-001523,-0.3396754965225057
ACH-001532,-0.4398812607447778
ACH-001550,0.029280815608282024
ACH-001552,-0.38420192912561296
ACH-001554,-0.30970284540386794
ACH-001654,-0.20959755410733366
ACH-001735,-0.13216588734926954
ACH-001736,-0.13011746085206305
ACH-001737,-0.22197011965538052
ACH-001740,-0.41605589755309613
ACH-001745,-0.21067257697516165
ACH-001765,-0.18410125008967693
