,USP17L12 (100287205)
ACH-000580,-0.3796139147128951
ACH-000584,-0.17267705206228462
ACH-000585,-0.2506338394539093
ACH-000588,-0.33762105761424704
ACH-000589,-0.18060833583072444
ACH-000591,-0.2371679355399008
ACH-000593,-0.4554510193053298
ACH-000600,-0.31263632979896383
ACH-000601,-0.16827035797045348
ACH-000605,-0.10298550010128997
ACH-000606,-0.16441500819055685
ACH-000608,-0.17934814879759206
ACH-000614,-0.5609665708369088
ACH-000616,-0.3316287434595671
ACH-000618,-0.14471409676698851
ACH-000619,-0.4244690640114206
ACH-000620,-0.14339822623149742
ACH-000621,-0.11049628499415252
ACH-000622,-0.2936616229816389
ACH-000623,-0.3804507866474387
ACH-000624,-0.2120991615744682
ACH-000627,-0.4061503835433707
ACH-000630,-0.11262293363899208
ACH-000631,-0.3528450208230342
ACH-000632,-0.2270879025542547
ACH-000633,-0.2993470068639585
ACH-000637,-0.4642485296357128
ACH-000638,-0.29600765983988125
ACH-000646,-0.2000301424766672
ACH-000647,-0.1846061479471061
ACH-000648,-0.5037865049206565
ACH-000649,-0.2796180485948956
ACH-000651,-0.06794896772912022
ACH-000652,-0.3857354499286113
ACH-000653,-0.2051695694451716
ACH-000657,-0.2345190064850277
ACH-000658,-0.2712364217632508
ACH-000661,-0.10426004923838188
ACH-000662,-0.7538828184998703
ACH-000663,-0.2271191486329167
ACH-000665,-0.13170937014573908
ACH-000671,-0.12029869911756833
ACH-000672,-0.2567859314703496
ACH-000673,-0.4385819764299956
ACH-000676,-0.16459029014099494
ACH-000677,-0.11174313060570552
ACH-000681,-0.39440480212788215
ACH-000683,-0.3073380241246437
ACH-000684,-0.44329374694706203
ACH-000688,-0.26897293708336434
ACH-000693,-0.2862340370365679
ACH-000694,-0.22440398321159785
ACH-000695,-0.11282873490081632
ACH-000696,-0.2987579962186009
ACH-000697,-0.19946633312274006
ACH-000699,-0.3018177034185026
ACH-000701,-0.3380160429946548
ACH-000706,-0.1316711473200189
ACH-000711,-0.19346747930525385
ACH-000713,-0.2065330079523408
ACH-000714,-0.20337819191783646
ACH-000718,-0.3250785609653014
ACH-000720,-0.3319186333417738
ACH-000721,-0.13376382436652154
ACH-000724,-0.14189175748963448
ACH-000725,-0.008533320179153639
ACH-000732,-0.25071881079480285
ACH-000734,-0.20854443091643987
ACH-000735,-0.2480094254205068
ACH-000736,-0.18253953489011024
ACH-000738,-0.24237092201712224
ACH-000746,-0.19174358364657135
ACH-000747,-0.3325475784024557
ACH-000748,-0.3381799759992048
ACH-000753,-0.005082304099406517
ACH-000756,-0.2743229066442339
ACH-000757,-0.0896397624158319
ACH-000758,-0.2054959347996656
ACH-000760,-0.1087141946085129
ACH-000762,-0.22806894276147954
ACH-000763,-0.1873577035754387
ACH-000764,-0.2777375935736286
ACH-000765,-0.18263789927105886
ACH-000766,-0.16595414399178265
ACH-000767,-0.1460301197720514
ACH-000768,-0.10665892022829578
ACH-000769,-0.20713603788139576
ACH-000770,-0.31267958557301634
ACH-000771,-0.27964244427006385
ACH-000773,-0.3366078507033885
ACH-000776,-0.295051630869641
ACH-000777,0.026682782070293787
ACH-000778,-0.1802756734835136
ACH-000781,-0.21484179865562025
ACH-000782,-0.03792310735771639
ACH-000783,-0.2109360850140529
ACH-000784,-0.12591983866376238
ACH-000785,-0.1927946436140792
ACH-000787,-0.13254221587834186
ACH-000788,-0.11136895867353648
ACH-000791,-0.20764929348016714
ACH-000792,-0.34273307700949496
ACH-000794,-0.2444886536701709
ACH-000796,-0.2110744576852954
ACH-000798,-0.2443891417202376
ACH-000799,-0.3087658558043627
ACH-000800,-0.0714454244569383
ACH-000802,-0.036306482643180406
ACH-000804,-0.4067969286676768
ACH-000805,-0.2717121225457957
ACH-000809,-0.4176221910214297
ACH-000810,-0.4031363592375195
ACH-000811,-0.21288686088122072
ACH-000817,-0.2892302982509078
ACH-000819,-0.20923176211315034
ACH-000820,-0.3653691837970093
ACH-000821,-0.1374051078098991
ACH-000822,-0.22956000890291656
ACH-000823,-0.2145876162024754
ACH-000824,-0.28155309244523424
ACH-000827,-0.24547959070360315
ACH-000829,-0.21502090832571494
ACH-000831,-0.03764782193107773
ACH-000832,-0.2516050809582027
ACH-000833,-0.0022466635380307748
ACH-000834,-0.23327615811580546
ACH-000835,-0.3596492153434456
ACH-000836,-0.5553010809458802
ACH-000837,-0.16541031288033978
ACH-000838,-0.19748804807761336
ACH-000839,-0.1610468071978877
ACH-000840,-0.10161127014927733
ACH-000841,-0.2874883986414504
ACH-000843,-0.2434361581191611
ACH-000846,-0.03343942103128767
ACH-000847,-0.0824685002658292
ACH-000848,-0.2249258355005013
ACH-000849,-0.15223732390655925
ACH-000851,-0.2277200158042081
ACH-000855,-0.08764141167980945
ACH-000856,-0.18100664321717655
ACH-000858,-0.2023926281847201
ACH-000859,-0.2358330756493024
ACH-000861,-0.10459441644621016
ACH-000862,-0.20474771394617555
ACH-000865,-0.2175911460876073
ACH-000866,-0.21597940502231566
ACH-000867,-0.005219747886448076
ACH-000869,-0.2391322559165409
ACH-000872,-0.09099992034769333
ACH-000873,-0.13721153785071133
ACH-000876,-0.07674426114037784
ACH-000878,-0.3284169317908921
ACH-000880,-0.33377618767519684
ACH-000881,-0.3369953019964449
ACH-000882,-0.2841751567603982
ACH-000884,-0.2267841706878903
ACH-000885,-0.4970463505361795
ACH-000887,-0.1208205829294108
ACH-000889,-0.3261736068572781
ACH-000896,-0.2029020035976094
ACH-000898,-0.3795468553929649
ACH-000900,0.02305325921058745
ACH-000901,-0.09566304818312613
ACH-000905,-0.22968644575428776
ACH-000906,-0.2665996559705406
ACH-000907,-0.3432431360484097
ACH-000910,-0.4005959761935635
ACH-000911,-0.2520130936767341
ACH-000912,-0.20862162478210636
ACH-000913,-0.15471376125494268
ACH-000915,-0.05672004677270213
ACH-000916,-0.3975196132931893
ACH-000917,-0.3081849318961704
ACH-000920,-0.27909751438213604
ACH-000921,-0.2557584713540273
ACH-000924,-0.3323685048714356
ACH-000926,-0.3371148402291819
ACH-000928,-0.373031961611756
ACH-000929,-0.18928523923302804
ACH-000932,-0.3797669911313433
ACH-000935,-0.4404257206537035
ACH-000936,-0.2417828984605273
ACH-000937,-0.06398857550951334
ACH-000938,-0.2270063104295341
ACH-000939,-0.17206294095969055
ACH-000941,-0.3940808444306079
ACH-000943,-0.18970232414490806
ACH-000946,-0.10839932603350587
ACH-000947,-0.2371754542192455
ACH-000948,-0.06989923294430123
ACH-000950,-0.148589335593767
ACH-000953,-0.15841692616632866
ACH-000954,-0.1961809253961271
ACH-000957,-0.3923431203748696
ACH-000958,-0.18305583009601775
ACH-000960,-0.5074176780756885
ACH-000963,-0.13962995494284786
ACH-000968,-0.12292219718557874
ACH-000969,-0.0735025612688148
ACH-000972,-0.13425379613943067
ACH-000973,-0.0790667069303964
ACH-000974,-0.15881336333833654
ACH-000978,0.015756982364865408
ACH-000984,-0.2490102424705128
ACH-000986,-0.21953978759148074
ACH-000988,-0.1623235338934141
ACH-000993,-0.3175342769423863
ACH-000994,-0.0589681843240592
ACH-000996,-0.3785907525939399
ACH-001001,-0.11785495375184378
ACH-001020,-0.2490432273916529
ACH-001028,-0.08922137612115832
ACH-001031,-0.34890415554167503
ACH-001038,-0.050990771094682544
ACH-001048,-0.18714469827271105
ACH-001050,-0.24515498250430745
ACH-001053,-0.4150950309121145
ACH-001054,-0.2998929441999695
ACH-001061,-0.036447197703664544
ACH-001067,-0.4783751880044724
ACH-001075,-0.5225205319345753
ACH-001096,-0.10837154633420852
ACH-001111,-0.14044034926277082
ACH-001119,-0.2290270829439524
ACH-001128,-0.2418302628982099
ACH-001134,-0.33433825685725543
ACH-001151,-0.2892059438017916
ACH-001163,-0.2086968652775193
ACH-001164,-0.2301604132233986
ACH-001183,-0.4014312675723209
ACH-001192,-0.20428925361371136
ACH-001193,-0.06960821966225861
ACH-001196,-0.4875887744964281
ACH-001197,-0.22091035947915846
ACH-001205,-0.128449033795253
ACH-001211,-0.1966177569553384
ACH-001212,-0.2613712339272329
ACH-001228,-0.2280174021897567
ACH-001232,-0.21517078655870556
ACH-001239,-0.3440240530143478
ACH-001270,-0.1528014367737812
ACH-001274,-0.19629012127399048
ACH-001275,-0.25296906659149376
ACH-001277,-0.12778556231849242
ACH-001278,-0.26935004574989496
ACH-001280,-0.7427020564556844
ACH-001283,-0.006434305864872
ACH-001289,-0.26548208222879843
ACH-001300,-0.14351187658185438
ACH-001301,-0.3509747818156137
ACH-001302,-0.1937312390936414
ACH-001306,-0.30934045568435325
ACH-001318,-0.14527836292436128
ACH-001322,-0.2896443658495693
ACH-001328,-0.2632320262559506
ACH-001332,-0.3220797936902417
ACH-001336,-0.2744158729738829
ACH-001346,-0.09683455876827576
ACH-001353,-0.3667068983962561
ACH-001354,-0.05822503613614576
ACH-001367,-0.3371188830782981
ACH-001368,-0.2157828111163688
ACH-001374,-0.263889583785552
ACH-001377,-0.24783982078056774
ACH-001380,-0.25428372600924026
ACH-001391,-0.19938864726840436
ACH-001408,-0.09617605097477218
ACH-001430,-0.25452433486075
ACH-001431,-0.13891800126862305
ACH-001450,-0.13027015249583218
ACH-001496,-0.02394464142002896
ACH-001500,-0.15372553185760546
ACH-001523,-0.1935627790232907
ACH-001532,-0.24019873358506494
ACH-001550,-0.1810559058164307
ACH-001552,-0.18177010271417549
ACH-001554,-0.2711787821184545
ACH-001654,-0.2142016205750948
ACH-001735,-0.1749676770485504
ACH-001736,-0.2455824522096557
ACH-001737,0.04348217769382955
ACH-001740,-0.3989852101846331
ACH-001745,-0.2233419079330481
ACH-001765,-0.1759260109387016
