,PUM2 (23369)
ACH-000004,-0.08033776126552311
ACH-000005,0.08496784587043267
ACH-000007,0.04580954578800588
ACH-000009,-0.1985206133448122
ACH-000011,-0.13502431060567208
ACH-000012,-0.005454385738760658
ACH-000013,-0.1141497429949272
ACH-000014,-0.10985677073876247
ACH-000015,0.04150187348362277
ACH-000017,0.014208266308256218
ACH-000018,0.04946468116651387
ACH-000019,-0.15026092725734008
ACH-000021,-0.04843932390875083
ACH-000022,-0.03796280176089982
ACH-000025,-0.11108812603275356
ACH-000028,-0.051949151429135976
ACH-000030,-0.23406950854072814
ACH-000035,-0.10854237988162703
ACH-000036,-0.2680540209607323
ACH-000037,-0.4022321751318785
ACH-000039,0.03662333869035155
ACH-000040,-0.21932932300618
ACH-000041,-0.07931266621716022
ACH-000042,-0.00845262461176568
ACH-000045,0.10532865569428536
ACH-000047,-0.1376893427074952
ACH-000052,-0.1422955817195827
ACH-000053,-0.03733899385282597
ACH-000054,-0.4372874247021839
ACH-000055,-0.20016973808860705
ACH-000060,-0.2447378491201772
ACH-000067,-0.14427046884316752
ACH-000070,-0.1707875733288687
ACH-000075,-0.06270485662589785
ACH-000078,-0.17146014718362976
ACH-000082,-0.2406552922575074
ACH-000085,0.05771954517004639
ACH-000086,-0.024501297723876932
ACH-000087,0.04590271577653037
ACH-000092,-0.2991646274838834
ACH-000095,-0.09078614630065501
ACH-000097,-0.32923010490964866
ACH-000098,-0.12522186848008868
ACH-000099,-0.22732517475215405
ACH-000108,-0.08727704013271073
ACH-000113,-0.17767207198534235
ACH-000116,-0.22834406513752745
ACH-000118,-0.1931110880092737
ACH-000120,-0.0385198511401789
ACH-000123,-0.033330782137345576
ACH-000127,-0.21837361816084366
ACH-000128,-0.14952671820174118
ACH-000132,0.024771232698714132
ACH-000133,-0.059069075488832036
ACH-000137,-0.016209332268804832
ACH-000138,-0.20278683914789966
ACH-000142,-0.2032928165805009
ACH-000143,-0.15989853506908502
ACH-000146,0.01337631279562802
ACH-000148,-0.11562243398278907
ACH-000150,0.052793218325405976
ACH-000152,-0.2786284751628655
ACH-000153,-0.09240013704925808
ACH-000159,-0.12482636937632308
ACH-000160,-0.18937223803076805
ACH-000163,0.03728713791242652
ACH-000167,-0.11436741941052217
ACH-000168,-0.022583307013311026
ACH-000169,-0.06003625377462848
ACH-000178,-0.14394712044803756
ACH-000183,0.049177262717551684
ACH-000188,-0.1827212301630355
ACH-000189,-0.2885829145328685
ACH-000190,-0.2716566863960921
ACH-000198,-0.17907191190318936
ACH-000203,-0.06684953652409906
ACH-000204,-0.11369012832221885
ACH-000206,-0.16349054051328965
ACH-000207,-0.08715695379069642
ACH-000208,-0.08195166558874413
ACH-000210,0.01650738669373698
ACH-000211,-0.17374664582273844
ACH-000215,-0.16112015109700994
ACH-000221,0.05689828153375592
ACH-000222,-0.04450293885484432
ACH-000223,-0.10544084948336774
ACH-000226,-0.243385091028424
ACH-000227,-0.299556635176422
ACH-000228,-0.1456359829828225
ACH-000231,-0.05746340134437289
ACH-000232,-0.2583872053082778
ACH-000233,-0.11275379515362095
ACH-000234,0.02302471280797927
ACH-000235,-0.05479566662717593
ACH-000237,-0.09965643831176987
ACH-000238,-0.13611410746252547
ACH-000242,0.017199617974648546
ACH-000243,-0.3681334641867191
ACH-000244,-0.13868275482235198
ACH-000246,-0.017583242388020264
ACH-000248,-0.2395876467152435
ACH-000250,-0.14597596088933834
ACH-000251,0.04693212901154733
ACH-000252,0.12079802441330915
ACH-000253,-0.03144081733776079
ACH-000255,-0.08677343648843773
ACH-000256,-0.10265769417152093
ACH-000257,-0.024551993322335187
ACH-000258,0.04904376041503205
ACH-000259,-0.2357521087295792
ACH-000260,-0.15188671273900856
ACH-000261,-0.18709693083121148
ACH-000262,-0.06534609102801013
ACH-000263,0.004329775579876189
ACH-000264,-0.09292727636358064
ACH-000265,-0.08293122032533003
ACH-000266,-0.10501367619095822
ACH-000272,-0.07766748512090474
ACH-000274,-0.23526501609813136
ACH-000277,-0.2480416431221124
ACH-000278,-0.0932941808550882
ACH-000279,-0.0353809357703489
ACH-000280,-0.19628347674434374
ACH-000281,0.05388987677839591
ACH-000288,-0.23427152355573774
ACH-000291,-0.2742338462507655
ACH-000293,-0.03269170114987864
ACH-000294,-0.1222948778034933
ACH-000295,-0.2765317144434909
ACH-000296,-0.3884884867020687
ACH-000302,-0.06882468913979509
ACH-000304,-0.0606425488648228
ACH-000307,-0.14326468866294598
ACH-000308,-0.21306220770367984
ACH-000310,-0.02003414362088329
ACH-000311,-0.3149135343605637
ACH-000312,-0.21226865249531532
ACH-000315,-0.1826570397205298
ACH-000316,-0.12323669611640363
ACH-000317,-0.1589468579485705
ACH-000318,-0.20091220457760348
ACH-000319,-0.23912474162075426
ACH-000320,-0.31318966320295244
ACH-000322,-0.24399973524803797
ACH-000323,-0.16313761418463246
ACH-000324,-0.08701791900638117
ACH-000329,-0.17385761045142062
ACH-000330,-0.07240307294915674
ACH-000331,-0.12431430124505267
ACH-000332,-0.09663227708821318
ACH-000334,-0.010250165263739277
ACH-000335,-0.10294052893845793
ACH-000336,-0.283671738334335
ACH-000337,-0.20021983234538607
ACH-000338,-0.16066491373898442
ACH-000339,-0.04508917154945448
ACH-000341,-0.1923880133519298
ACH-000348,-0.14429157016648433
ACH-000350,-0.05040840492716613
ACH-000352,-0.2567801345819832
ACH-000356,-0.0236271658146397
ACH-000361,-0.25698585130271284
ACH-000362,-0.0046801474060620685
ACH-000363,-0.09839081447444784
ACH-000364,-0.15077666334785128
ACH-000365,-0.016493054695516682
ACH-000366,-0.08798442711906328
ACH-000368,-0.2276555405400455
ACH-000374,-0.06234698858963855
ACH-000375,-0.1990317880507503
ACH-000376,-0.07784609456407797
ACH-000381,-0.11840159174524202
ACH-000383,-0.15353587861474194
ACH-000387,-0.05563603296167132
ACH-000389,-0.4117448819908318
ACH-000390,-0.20277109749404534
ACH-000393,-0.2608413578102549
ACH-000395,0.03351520722975685
ACH-000396,-0.032414832314250214
ACH-000397,-0.12841133351719988
ACH-000401,-0.06696583460328685
ACH-000402,0.11345130383330147
ACH-000403,-0.13470970876442895
ACH-000404,0.2923268734497388
ACH-000406,-0.08966882546619957
ACH-000407,-0.14744564884644387
ACH-000408,-0.13573819025025666
ACH-000410,0.02373794024065751
ACH-000411,-0.15754374272680985
ACH-000414,-0.21696327016847047
ACH-000415,-0.06465249697735871
ACH-000416,-0.17259770252662826
ACH-000420,-0.05959431976059715
ACH-000421,-0.047244386068794636
ACH-000424,-0.06858178009709189
ACH-000425,-0.05816771015306519
ACH-000426,-0.07904746947013586
ACH-000427,-0.1457734852766564
ACH-000433,-0.0730171630450074
ACH-000435,0.10165316445811128
ACH-000436,0.023942271868724992
ACH-000444,-0.2307803148526417
ACH-000445,0.0337564074649313
ACH-000448,-0.1667016119221215
ACH-000450,-0.13672724958220742
ACH-000452,-0.027226407314166003
ACH-000454,-0.2675222028592628
ACH-000458,-0.061392612133906274
ACH-000459,-0.17605224640957842
ACH-000460,-0.07033782642136646
ACH-000461,-0.09478377143806743
ACH-000463,-0.2479064404820132
ACH-000464,-0.21420853558673814
ACH-000466,-0.09265764852967738
ACH-000467,-0.2660599096817477
ACH-000468,0.014416486198786556
ACH-000469,0.006505835049578551
ACH-000470,-0.10200788533131004
ACH-000471,-0.12691107573656427
ACH-000472,-0.16620903396922135
ACH-000473,-0.13403650383062993
ACH-000475,-0.1544138075512537
ACH-000476,-0.2349579017255673
ACH-000477,-0.10681428976738233
ACH-000479,-0.1758019608145005
ACH-000480,-0.15451401294532713
ACH-000481,-0.040486122940157424
ACH-000483,-0.04030036779111258
ACH-000484,-0.1609466493876376
ACH-000485,-0.1721917727650665
ACH-000486,-0.11168541260603584
ACH-000487,-0.06366552451066006
ACH-000488,-0.08285006374528464
ACH-000490,-0.0881892099612519
ACH-000491,-0.3148581045124146
ACH-000495,-0.3281787047815717
ACH-000496,-0.025670702911060973
ACH-000499,-0.127482882348752
ACH-000500,-0.9403780871187076
ACH-000502,-0.15213596980233748
ACH-000503,-0.14499128541967787
ACH-000505,-0.1518722134767188
ACH-000507,-0.24255546793585706
ACH-000510,-0.02770216106813164
ACH-000511,-0.18372836615497912
ACH-000512,0.047526107228077485
ACH-000516,-0.07926086195367626
ACH-000517,-0.15298476204066558
ACH-000518,-0.2804403734461729
ACH-000520,-0.13817135868181085
ACH-000521,-0.11847841055484826
ACH-000522,-0.13536067714025954
ACH-000524,-0.059826143393534675
ACH-000527,-0.05092642245870043
ACH-000528,-0.12335359770623758
ACH-000537,-0.2769645774784878
ACH-000541,-0.488268096614307
ACH-000542,-0.2599644050670014
ACH-000544,-0.24436701397652466
ACH-000545,-0.0958833230127218
ACH-000547,-0.13234614531537178
ACH-000548,-0.15072242789753082
ACH-000549,-0.0416302659089519
ACH-000550,-0.15937790991559986
ACH-000552,-0.18851367741947148
ACH-000556,-0.07353981965051395
ACH-000557,0.013677517751743805
ACH-000569,-0.3205560247122242
ACH-000570,-0.29206134770999304
ACH-000571,0.051670795757064736
ACH-000573,-0.00734966088613993
ACH-000576,-0.31781252283439004
ACH-000579,-0.006415207054031304
ACH-000580,-0.2388569575696769
ACH-000584,-0.10717529388482293
ACH-000585,-0.1437566527809083
ACH-000588,-0.32352772093916543
ACH-000589,-0.2899871244230612
ACH-000591,-0.04700898959829844
ACH-000593,-0.13213103429703185
ACH-000600,-0.17211284171985086
ACH-000601,-0.0580496094069169
ACH-000605,-0.051511124332487064
ACH-000606,-0.14388710679795133
ACH-000608,-0.0564332230777097
ACH-000614,-0.17232609550410993
ACH-000616,-0.20248648211962936
ACH-000618,-0.009563493844639531
ACH-000619,-0.19735507885608006
ACH-000620,-0.06671523072235648
ACH-000621,0.02589506144310048
ACH-000622,-0.1832872706440908
ACH-000623,-0.12372225628882492
ACH-000624,-0.15218867447452822
ACH-000627,-0.08038162214475278
ACH-000630,-0.11751968828658425
ACH-000631,-0.13509600618428408
ACH-000632,-0.09716858761033506
ACH-000633,-0.17597044855993146
ACH-000637,0.005912606557933161
ACH-000638,0.08359150338158942
ACH-000646,-0.1804415139702885
ACH-000647,-0.12525954996626235
ACH-000648,-0.2497366554537796
