,CTNNB1 (1499)
ACH-000004,-0.2296505307577868
ACH-000005,0.005881206499298207
ACH-000007,-0.3661287687898137
ACH-000009,-0.5562194079410477
ACH-000011,-0.2616657522588845
ACH-000012,-0.02415984474142157
ACH-000013,-0.048761250362898134
ACH-000014,-0.07840118945896989
ACH-000015,-0.783265210169687
ACH-000017,-0.03407695519094238
ACH-000018,-0.011049946249346307
ACH-000019,-0.053696113676782134
ACH-000021,0.02094060454019345
ACH-000022,-1.3581924888275054
ACH-000025,-0.03706630352159755
ACH-000028,0.20705229581182974
ACH-000030,0.058171010506504035
ACH-000035,0.05939997234344047
ACH-000036,0.11607368989507495
ACH-000037,-0.08603680104744707
ACH-000039,0.16803374825842446
ACH-000040,0.1704647553145558
ACH-000041,-0.03646041534444966
ACH-000042,-0.11846101971558795
ACH-000045,0.09630388017940304
ACH-000047,-0.08365044774417607
ACH-000052,-0.08549216083199293
ACH-000053,-0.0070769266594322595
ACH-000054,-0.19815630575553533
ACH-000055,0.13185447192357927
ACH-000060,-0.2219060354154183
ACH-000067,0.0418123083131794
ACH-000070,-0.11694512759049165
ACH-000075,-0.26798684297525016
ACH-000078,0.005732932322427315
ACH-000082,-0.135111167300754
ACH-000085,-0.1908187349230306
ACH-000086,0.06696197310938741
ACH-000087,0.1617590356764717
ACH-000092,-0.1712894236365918
ACH-000095,-0.026252645369037226
ACH-000097,0.06897804687727284
ACH-000098,-0.024237880223203254
ACH-000099,0.02639804173521736
ACH-000108,0.00362019079804318
ACH-000113,0.010894315681750285
ACH-000116,0.04905378211698312
ACH-000118,0.0071538598783039845
ACH-000120,-0.02070669252928101
ACH-000123,0.061645727605758475
ACH-000127,-0.11119473174528197
ACH-000128,-0.1784133324234127
ACH-000132,0.01691023012081715
ACH-000133,-0.14412678177799038
ACH-000137,-0.10356218219440462
ACH-000138,-0.3459163710773969
ACH-000142,0.01002771738811773
ACH-000143,0.021743482294495648
ACH-000146,0.025793654118554613
ACH-000148,0.000465290280214358
ACH-000150,-0.11217081240825524
ACH-000152,-0.024465544894278945
ACH-000153,-0.1147814416082366
ACH-000159,-0.25821556782788885
ACH-000160,0.10869199705215027
ACH-000163,-0.6067086025489924
ACH-000167,0.08405293439682028
ACH-000168,-0.026678279381062615
ACH-000169,-0.31806245125490584
ACH-000178,-0.2398713344255253
ACH-000183,-0.0613244810117009
ACH-000188,-0.07061341214522042
ACH-000189,-0.08083744374638832
ACH-000190,0.12145320667425505
ACH-000198,0.06861002578438831
ACH-000203,-0.049347625110484336
ACH-000204,-0.04069082552902828
ACH-000206,-0.0014828533999047672
ACH-000207,-0.023443046906777988
ACH-000208,-0.3328689129408371
ACH-000210,-0.10843516843791222
ACH-000211,-0.06796366938466243
ACH-000215,-0.13740264251850515
ACH-000221,-1.0465717499771894
ACH-000222,-0.32547828381264426
ACH-000223,0.005995560582069929
ACH-000226,0.07119101994743922
ACH-000227,0.06295691400486332
ACH-000228,-0.07696089981418114
ACH-000231,-0.114163754801762
ACH-000232,-0.0752902948891055
ACH-000233,0.032543888507794605
ACH-000234,-0.0778818239400051
ACH-000235,-0.8544359913473568
ACH-000237,0.061964641587075125
ACH-000238,-0.029615494504219936
ACH-000242,0.028808129157890036
ACH-000243,0.04565497682616872
ACH-000244,-0.10061783832316064
ACH-000246,-0.13795631533928426
ACH-000248,0.23077185494527835
ACH-000250,-0.1461159164150584
ACH-000251,-0.006268146614510265
ACH-000252,-0.7572113930817589
ACH-000253,-1.2427557843449744
ACH-000255,-0.3576180337034701
ACH-000256,0.07665839836287787
ACH-000257,0.07439134730161315
ACH-000258,-1.4475158721190315
ACH-000259,-0.06086871448116825
ACH-000260,-0.1853525735205664
ACH-000261,-0.12621405985728212
ACH-000262,-0.3161449847949894
ACH-000263,-0.22179591286625994
ACH-000264,-0.1511453678075985
ACH-000265,-0.0355244081155917
ACH-000266,-0.1282140526953307
ACH-000272,-0.03770899024396709
ACH-000274,-0.2362870904332469
ACH-000277,-0.10789418696340686
ACH-000278,0.02477883313198534
ACH-000279,-0.0984680856559807
ACH-000280,0.04585571832609641
ACH-000281,-0.8966300817027532
ACH-000288,0.06822719934600087
ACH-000291,-0.02861988871398112
ACH-000293,-0.017153132488355125
ACH-000294,0.004171161294107229
ACH-000295,-0.07389794368671859
ACH-000296,-0.5615599484304284
ACH-000302,-0.06287675238536329
ACH-000304,-0.0703130982197645
ACH-000307,-0.07332470272005963
ACH-000308,0.043952300753701073
ACH-000310,-0.024982233433754858
ACH-000311,-0.3543562085389689
ACH-000312,0.19331277088716808
ACH-000315,0.10158880092381004
ACH-000316,-0.10004775191176084
ACH-000317,-0.08678469950136318
ACH-000318,0.021958526657678137
ACH-000319,0.12841003974416662
ACH-000320,0.12158055216316385
ACH-000322,-0.04193486063105017
ACH-000323,-0.23500383056705865
ACH-000324,-0.18718055759473776
ACH-000329,-0.1020820435844602
ACH-000330,0.15545247021808084
ACH-000331,-0.2542876343899566
ACH-000332,-0.5655354141062034
ACH-000334,-0.26192634447872554
ACH-000335,-0.13806541139849587
ACH-000336,-0.10178788238910318
ACH-000337,-0.040402948289259236
ACH-000338,0.3087981742061902
ACH-000339,-0.24379224847292205
ACH-000341,-0.007408092485324346
ACH-000348,0.021273164431221764
ACH-000350,-0.9887194094914582
ACH-000352,-0.01766993347088703
ACH-000356,-0.7270979514659103
ACH-000361,-0.0941541213613404
ACH-000362,0.002473045326037613
ACH-000363,-0.008898697629521578
ACH-000364,-0.29657654353474505
ACH-000365,-0.009559596413141322
ACH-000366,-0.00351628484154382
ACH-000368,0.034194652131104314
ACH-000374,-0.019543869540146797
ACH-000375,-0.1792082594854299
ACH-000376,-0.12036595217809255
ACH-000381,-0.7794033659748458
ACH-000383,0.041053210439841295
ACH-000387,-0.10960759955238028
ACH-000389,-0.24834593286463474
ACH-000390,-0.11242355119430322
ACH-000393,-0.3188768050818421
ACH-000395,-0.12550471724958545
ACH-000396,-0.2997343623549243
ACH-000397,0.028868297982185487
ACH-000401,-0.2860275526801745
ACH-000402,-0.18884942391955228
ACH-000403,-0.10027648371721078
ACH-000404,-0.19801037702173666
ACH-000406,0.06552793653016653
ACH-000407,-0.009171433504688834
ACH-000408,0.048393732655025626
ACH-000410,-0.16707051231410036
ACH-000411,-0.1453263678888882
ACH-000414,-0.2094479725611691
ACH-000415,-0.05333659281628975
ACH-000416,-0.04193274795773708
ACH-000420,-0.11212443420701494
ACH-000421,-0.26030343866435
ACH-000424,-0.020829014644211292
ACH-000425,-0.14967492045255967
ACH-000426,-0.14533918374931776
ACH-000427,0.02332703240686059
ACH-000433,0.0543265111261362
ACH-000435,0.08112993263664768
ACH-000436,-0.05231677506122295
ACH-000444,-0.1326024727169837
ACH-000445,-0.36804031495285
ACH-000448,-0.05920070670604904
ACH-000450,-0.11285896602047647
ACH-000452,-0.06210650944312838
ACH-000454,-0.0055996882106545175
ACH-000458,-0.053702368142110296
ACH-000459,-0.0019362210946635683
ACH-000460,0.030481074024850275
ACH-000461,-1.0152558466218198
ACH-000463,0.011064786360635804
ACH-000464,-0.0615598334575076
ACH-000466,-0.029054870180893783
ACH-000467,-0.4200488643934783
ACH-000468,0.014360553042828397
ACH-000469,-0.1879738539109201
ACH-000470,-0.9698991784314304
ACH-000471,-0.19624998326465945
ACH-000472,-0.05765066918262188
ACH-000473,0.14876081197983715
ACH-000475,-0.4051022702294022
ACH-000476,-0.6112547269259361
ACH-000477,-0.24091804150123836
ACH-000479,0.14303348536382424
ACH-000480,-0.5215954821094271
ACH-000481,0.03374519245466927
ACH-000483,-0.27439141876132705
ACH-000484,-0.134029029659754
ACH-000485,-0.9533416244720588
ACH-000486,-0.22602223334875396
ACH-000487,-0.10008271910587542
ACH-000488,-0.08595798505594845
ACH-000490,-0.16518241972065814
ACH-000491,0.02132595281048401
ACH-000495,-0.14334522725745352
ACH-000496,0.05444737061101778
ACH-000499,-0.19467092943054906
ACH-000500,-0.3787202842495879
ACH-000502,-0.03737933087028729
ACH-000503,-0.025527440058652918
ACH-000505,-0.048362310255583116
ACH-000507,-0.8311596746874713
ACH-000510,-0.2094639527046461
ACH-000511,-0.206031741274235
ACH-000512,0.03164620437451095
ACH-000516,-0.13274498701039106
ACH-000517,0.01719677202441166
ACH-000518,0.03821129563650698
ACH-000520,-0.14390786038897074
ACH-000521,0.13128126256097294
ACH-000522,0.019181889322151785
ACH-000524,-0.3871269626357878
ACH-000527,-0.013624733894041759
ACH-000528,0.02837644187739092
ACH-000537,-0.1056381557325352
ACH-000541,-0.09548798049383343
ACH-000542,-0.10998985635024637
ACH-000544,-0.1127124584854561
ACH-000545,-0.0006696921232624844
ACH-000547,-0.7784948877139314
ACH-000548,-0.06007015706446549
ACH-000549,-0.267779751808162
ACH-000550,-0.025440783816824783
ACH-000552,-0.8774500841733254
ACH-000556,-0.11276983737078188
ACH-000557,0.00613383444123712
ACH-000569,-0.17022544445755372
ACH-000570,-0.32414474062577825
ACH-000571,-0.14599335109048586
ACH-000573,0.04117144328768668
ACH-000576,-0.07830454751214147
ACH-000579,-0.021620110866816544
ACH-000580,-0.1613959086726753
ACH-000584,0.008520307821111966
ACH-000585,-0.08403475963478525
ACH-000588,0.08835969299816285
ACH-000589,-0.08726245529300984
ACH-000591,-0.06596852573533743
ACH-000593,-0.08653591903066699
ACH-000600,-0.21308826957498456
ACH-000601,-0.04015380953087695
ACH-000605,-0.010474756233725308
ACH-000606,0.01306366802274793
ACH-000608,-0.1686626698020518
ACH-000614,-0.13597309591978715
ACH-000616,-0.20556513384819156
ACH-000618,-0.023150226388116604
ACH-000619,-0.0918701593094053
ACH-000620,-0.08360620031199911
ACH-000621,0.11971194717649312
ACH-000622,-0.05069463439683825
ACH-000623,-0.06994110282985765
ACH-000624,0.026787165914619045
ACH-000627,-0.04658436554817312
ACH-000630,-0.04988997099763285
ACH-000631,-0.12605033710014368
ACH-000632,-0.18774764803270785
ACH-000633,-0.0576889331328844
