,MAPT (4137)
ACH-000521,-0.2845925610715902
ACH-000522,-0.10568626268386047
ACH-000524,-0.014422831033419022
ACH-000527,-0.008673833059935217
ACH-000528,-0.10908266299007058
ACH-000537,-0.003957373270734628
ACH-000541,0.15035561471792647
ACH-000542,-0.006856942054211624
ACH-000544,-0.10401322270260807
ACH-000545,-0.13268091542057026
ACH-000547,-0.11143066956390926
ACH-000548,-0.19747918644447301
ACH-000549,-0.0801603767355263
ACH-000550,-0.09617266052258724
ACH-000552,-0.1976850602860432
ACH-000556,-0.3196853439356943
ACH-000557,-0.02567085994869605
ACH-000569,-0.1135716366292633
ACH-000570,-0.13136642021523864
ACH-000571,-0.02498583552276493
ACH-000573,-0.0636881614657658
ACH-000576,-0.022663057959813045
ACH-000579,0.15736701832614575
ACH-000580,-0.25238811835579306
ACH-000584,-0.11220100160885876
ACH-000585,-0.04863043799698978
ACH-000588,-0.10669269901442327
ACH-000589,-0.015101360692123976
ACH-000591,-0.09971789190030504
ACH-000593,-0.14899677337435085
ACH-000600,-0.21212705854274927
ACH-000601,-0.08758931199743497
ACH-000605,-0.019460179386653124
ACH-000606,-0.23915630829526605
ACH-000608,-0.05494650993947792
ACH-000614,0.045049732281668635
ACH-000616,-0.01753324362444729
ACH-000618,-0.16972975068727034
ACH-000619,-0.07977745372362813
ACH-000620,-0.11082649163407013
ACH-000621,-0.06608591819528425
ACH-000622,-0.0564404064522224
ACH-000623,-0.1401760482060044
ACH-000624,-0.11019962201949714
ACH-000627,-0.221836584523918
ACH-000630,-0.2641866680907978
ACH-000631,-0.0020196757041502497
ACH-000632,-0.094214019140687
ACH-000633,-0.2155310683963413
ACH-000637,-0.16962584101972733
ACH-000638,-0.14572083794292334
ACH-000646,-0.3324429113633477
ACH-000647,-0.2083012421108358
ACH-000648,-0.08623767028961082
ACH-000649,-0.15233389738444345
ACH-000651,-0.09441519486543347
ACH-000652,0.006378877699472068
ACH-000653,0.06697493621794254
ACH-000657,-0.09959891599116827
ACH-000658,-0.0057033793235930046
ACH-000661,0.00377853615504923
ACH-000662,-0.2806790210948687
ACH-000663,-0.2073346713859583
ACH-000665,0.023974589118660645
ACH-000671,-0.15967033044978568
ACH-000672,-0.4711160122295605
ACH-000673,-0.2000816599688388
ACH-000676,-0.14385176327301827
ACH-000677,-0.08651680031741868
ACH-000681,-0.056531002669283986
ACH-000683,-0.10726364154631772
ACH-000684,-0.048763087324119284
ACH-000688,-0.10388269648089364
ACH-000693,-0.13115093446554754
ACH-000694,-0.13034414182613416
ACH-000695,-0.11019352824871817
ACH-000696,-0.15241645230922005
ACH-000697,-0.3536896004369836
ACH-000699,-0.17341711400906315
ACH-000701,-0.14034191599832485
ACH-000706,-0.03769655674917992
ACH-000711,-0.10701182130813766
ACH-000713,-0.2531795697218464
ACH-000714,-0.03812381210865977
ACH-000718,-0.02308451477976858
ACH-000720,-0.1446853181196461
ACH-000721,-0.16484486178897212
ACH-000724,-0.1842370833917874
ACH-000725,-0.05449091941313466
ACH-000732,-0.25597168287979793
ACH-000734,0.033056657264653205
ACH-000735,-0.27624370777217977
ACH-000736,-0.09994128400971414
ACH-000738,-0.07044086062547225
ACH-000746,-0.2904128874288166
ACH-000747,-0.1665356201476842
ACH-000748,-0.19696098640286727
ACH-000753,-0.06701517046310683
ACH-000756,-0.12634837343743385
ACH-000757,-0.004720137652393426
ACH-000758,-0.3326933549776303
ACH-000760,0.04425744225849943
ACH-000762,-0.3046266221585517
ACH-000763,0.04567443692404682
ACH-000764,0.06530721374947067
ACH-000765,-0.05005517838697837
ACH-000766,-0.16585927471716175
ACH-000767,-0.19813294854458707
ACH-000768,-0.11480118412543065
ACH-000769,-0.07933838738537699
ACH-000770,-0.07556144608937593
ACH-000771,-0.16939481405226745
ACH-000773,-0.26368947819427285
ACH-000776,-0.2626942275379061
ACH-000777,-0.06999711401481826
ACH-000778,-0.1543675939022746
ACH-000781,-0.03237468252184632
ACH-000782,-0.14372488906707048
ACH-000783,-0.05584217915316818
ACH-000784,-0.2362547894469423
ACH-000785,-0.10011580968823873
ACH-000787,-0.06814102084251876
ACH-000788,-0.09647171918661014
ACH-000791,-0.05464538672994285
ACH-000792,0.05487369931586771
ACH-000794,-0.1412017089245348
ACH-000796,-0.07774726319486806
ACH-000798,-0.0652920250651089
ACH-000799,-0.12148350341702235
ACH-000800,-0.15478151687977218
ACH-000802,-0.15327283383293752
ACH-000804,0.02934901546641663
ACH-000805,0.052236184123440214
ACH-000809,-0.13735931996485062
ACH-000810,-0.05865240802187763
ACH-000811,-0.2135341818810824
ACH-000817,-0.2038994712669281
ACH-000819,0.07904118040334315
ACH-000820,-0.16060579997458627
ACH-000821,-0.04679200809642827
ACH-000822,-0.08121225640706647
ACH-000823,-0.1190055444868349
ACH-000824,-0.11432000186855396
ACH-000827,0.0679162058077503
ACH-000829,-0.19857944342291867
ACH-000831,-0.12810808789813052
ACH-000832,-0.12041001826588693
ACH-000833,0.0505489582711592
ACH-000834,-0.10214691427753693
ACH-000835,-0.07988557617475261
ACH-000836,-0.07399194597684944
ACH-000837,-0.19985211233382155
ACH-000838,-0.1749736629354085
ACH-000839,-0.27470840180139144
ACH-000840,-0.19183508604152652
ACH-000841,0.03000558232885973
ACH-000843,-0.11140727538535523
ACH-000846,0.013967756043562915
ACH-000847,-0.15016800720868018
ACH-000848,-0.3196326464091669
ACH-000849,-0.04352840464699547
ACH-000851,-0.2732195755183972
ACH-000855,0.11593526663751533
ACH-000856,-0.14093358298353534
ACH-000858,-0.17538916240945066
ACH-000859,-0.2953348363009741
ACH-000861,0.01408778405558972
ACH-000862,0.044534522791181384
ACH-000865,-0.03773880330316317
ACH-000866,-0.09972885133418696
ACH-000867,-0.020715596819391502
ACH-000869,-0.05179698219111365
ACH-000872,0.023015041688247438
ACH-000873,-0.19684273288693765
ACH-000876,-0.09907338663120896
ACH-000878,-0.04959776671211221
ACH-000880,-0.10305252331044858
ACH-000881,-0.15835042729475654
ACH-000882,-0.12602659942744002
ACH-000884,-0.021182727537356668
ACH-000885,-0.021718038545843203
ACH-000887,-0.21942499852481412
ACH-000889,-0.08525821072635761
ACH-000896,-0.08377892932829352
ACH-000898,-0.047373452750964336
ACH-000900,-0.2346185374945249
ACH-000901,-0.16205479446222842
ACH-000905,-0.07749093561912175
ACH-000906,-0.007769220988780349
ACH-000907,-0.2750975730522873
ACH-000910,-0.025660375455904043
ACH-000911,-0.15722637254670607
ACH-000912,-0.1881099438520308
ACH-000913,-0.2297822259196754
ACH-000915,-0.11104013052550678
ACH-000916,-0.031052270472945974
ACH-000917,-0.06592511089426256
ACH-000920,0.18722254581149889
ACH-000921,-0.14347648175192046
ACH-000924,-0.13612196523074935
ACH-000926,-0.15575330271871587
ACH-000928,0.026755966657969
ACH-000929,-0.2315448618659361
ACH-000932,-0.16216710324550634
ACH-000935,-0.17318658539597884
ACH-000936,-0.038990171999378175
ACH-000937,-0.18524468579250136
ACH-000938,0.08449882943119337
ACH-000939,-0.2291920821643441
ACH-000941,-0.09580469290270556
ACH-000943,-0.07075615872590793
ACH-000946,-0.025558665863273683
ACH-000947,-0.02688113193874369
ACH-000948,-0.0110604985045155
ACH-000950,0.061425269815189164
ACH-000953,-0.013897563147819664
ACH-000954,-0.2849956674581113
ACH-000957,-0.08391656268658239
ACH-000958,0.009404047849334723
ACH-000960,0.018888132222974453
ACH-000963,0.0071220741544734895
ACH-000968,-0.013077199554241872
ACH-000969,0.07500767837395701
ACH-000972,-0.1713262734319438
ACH-000973,-0.034875534916024964
ACH-000974,-0.06324883700405681
ACH-000978,0.02617211849743388
ACH-000984,-0.2840209583791079
ACH-000986,-0.07642828608842211
ACH-000988,-0.11160682402284353
ACH-000993,-0.2849240343568533
ACH-000994,-0.10490879000180883
ACH-000996,-0.09716933121405563
ACH-001001,-0.03996046322320608
ACH-001020,-0.15728241480760305
ACH-001028,-0.07008784581421461
ACH-001031,-0.1317576170372251
ACH-001038,-0.10154052118002144
ACH-001048,-0.0682068734986354
ACH-001050,-0.2045458880635336
ACH-001053,-0.21569543945563133
ACH-001054,-0.2458422257511394
ACH-001061,-0.08090904235743998
ACH-001067,-0.10574566744894304
ACH-001075,-0.10610606448767933
ACH-001096,-0.1397230240201272
ACH-001111,-0.3556356646338997
ACH-001119,0.06375929209335697
ACH-001128,0.0002360960817387659
ACH-001134,-0.017151435852600445
ACH-001151,-0.15434486955771204
ACH-001163,-0.22246969592165408
ACH-001164,-0.1487623523268012
ACH-001183,-0.012423408982418921
ACH-001192,-0.17795430058093145
ACH-001193,-0.15581909445932987
ACH-001196,-0.14986079031140562
ACH-001197,-0.366670818765644
ACH-001205,0.0664447101986557
ACH-001211,0.0886603199166814
ACH-001212,0.040748949001741495
ACH-001228,-0.22414509070815752
ACH-001232,-0.2543894356790219
ACH-001239,-0.08253162590512456
ACH-001270,-0.17298540762264358
ACH-001274,-0.07076727469715978
ACH-001275,-0.10424149598809612
ACH-001277,-0.2669324997838671
ACH-001278,-0.175610130956057
ACH-001280,-0.1750662385210637
ACH-001283,-0.004038098351349427
ACH-001289,-0.17421451131601728
ACH-001300,-0.02584878736600974
ACH-001301,0.0018769288621645946
ACH-001302,-0.02295598953177681
ACH-001306,-0.05320804284986758
ACH-001318,-0.16095627687886024
ACH-001322,-0.20592656495947576
ACH-001328,-0.2720228515927768
ACH-001332,-0.19104929790287736
ACH-001336,-0.19891468477711355
ACH-001346,-0.21141923278672414
ACH-001353,-0.13881330188055127
ACH-001354,-0.011124048220987216
ACH-001367,-0.20724309446684067
ACH-001368,-0.18131821346823904
ACH-001374,-0.250834251449488
ACH-001377,-0.14021002577148128
ACH-001380,-0.1384445830952819
ACH-001391,-0.19284101001233
ACH-001408,-0.1335737290255859
ACH-001430,-0.04980227550634026
ACH-001431,-0.053275729900293264
ACH-001450,-0.2475408952707478
ACH-001496,-0.0029555579728145825
ACH-001500,-0.2732427797901437
ACH-001523,-0.3104097325467587
ACH-001532,-0.05304591904619537
ACH-001550,-0.11583508349603673
ACH-001552,0.0076568021874217984
ACH-001554,-0.060607966230949675
ACH-001654,-0.04540080549811497
ACH-001735,-0.03352790582041019
ACH-001736,0.052297780470950586
ACH-001737,-0.2811391763712541
ACH-001740,-0.13222468065421214
ACH-001745,-0.01889763384519048
ACH-001765,0.010296040384903105
