,TNFRSF18 (8784)
ACH-000004,-0.05981924208959946
ACH-000005,0.3864854780608256
ACH-000007,-0.15046725932998348
ACH-000009,-0.18838747618424076
ACH-000011,0.016644894746305847
ACH-000012,-0.09209058340553934
ACH-000013,-0.09311602338685544
ACH-000014,-0.21826035340935912
ACH-000015,0.03107103504175087
ACH-000017,-0.1097991791675241
ACH-000018,-0.05346435669033218
ACH-000019,-0.09099576744665386
ACH-000021,-0.1735277526743942
ACH-000022,-0.015066003213571709
ACH-000025,-0.07907863843007522
ACH-000028,-0.11349156816950474
ACH-000030,-0.03028617055472918
ACH-000035,-0.1189938740027782
ACH-000036,-0.10408240353120107
ACH-000037,-0.14591155543096926
ACH-000039,0.04848771261270295
ACH-000040,-0.25114725401794546
ACH-000041,-0.12374086445441992
ACH-000042,-0.0813800853612696
ACH-000045,-0.09996135411882524
ACH-000047,-0.030093468350866143
ACH-000052,-0.22921862726910586
ACH-000053,0.0007870120705566394
ACH-000054,-0.09903762706373977
ACH-000055,-0.34775958730883705
ACH-000060,-0.09103619181655624
ACH-000067,-0.19953931176131828
ACH-000070,-0.06752489085520287
ACH-000075,0.054717894076269966
ACH-000078,-0.27375693298549
ACH-000082,-0.11755464508694935
ACH-000085,-0.2237776521102804
ACH-000086,-0.05157182228292363
ACH-000087,-0.07608425385295288
ACH-000092,-0.07448344663815451
ACH-000095,-0.14693572860462292
ACH-000097,-0.05543534615624751
ACH-000098,-0.06883519339347678
ACH-000099,-0.09734026090721344
ACH-000108,-0.16200639816328832
ACH-000113,-0.025127408578731955
ACH-000116,-0.07318117986307192
ACH-000118,-0.10979629698941626
ACH-000120,-0.12834955842339213
ACH-000123,-0.11073765080334444
ACH-000127,0.0017190535245144097
ACH-000128,-0.2057603548304981
ACH-000132,-0.13791628097015934
ACH-000133,-0.04738097625303645
ACH-000137,-0.1036157922669928
ACH-000138,-0.049606453224045964
ACH-000142,-0.05067977453089703
ACH-000143,-0.08013973322759786
ACH-000146,-0.0545191228467667
ACH-000148,-0.2224309358638944
ACH-000150,-0.3686663812528987
ACH-000152,-0.018797597044812386
ACH-000153,-0.05279829947104466
ACH-000159,-0.107218277593348
ACH-000160,-0.19326666356496347
ACH-000163,-0.0803391748933801
ACH-000167,0.19371024804222287
ACH-000168,0.06416124539984118
ACH-000169,-0.15126057204715468
ACH-000178,-0.098491568528562
ACH-000183,-0.09220394210015738
ACH-000188,-0.19118892731540085
ACH-000189,0.06260586550036452
ACH-000190,-0.12798902958398511
ACH-000198,-0.1720697863745948
ACH-000203,0.4748301868836271
ACH-000204,0.18235699026865773
ACH-000206,-0.3165241284860633
ACH-000207,-0.2320945473429495
ACH-000208,-0.3449705718623478
ACH-000210,-0.4379386388227265
ACH-000211,-0.10065602759744408
ACH-000215,-0.1770469172257252
ACH-000221,-0.18124681656481886
ACH-000222,-0.2290197771239255
ACH-000223,-0.14066976756082678
ACH-000226,0.010415217401950954
ACH-000227,-0.029887836569050412
ACH-000228,-0.16872564368588064
ACH-000231,-0.12526575214440158
ACH-000232,-0.06391630480313984
ACH-000233,-0.07184762279847942
ACH-000234,-0.03290241545850373
ACH-000235,-0.02617346495544554
ACH-000237,-0.115047650683895
ACH-000238,-0.11407448281664052
ACH-000242,-0.1190818680317081
ACH-000243,-0.0610620354397337
ACH-000244,-0.2492116282626796
ACH-000246,-0.2306291271669933
ACH-000248,0.0004654308845735472
ACH-000250,-0.07829933092489144
ACH-000251,-0.1857064370532757
ACH-000252,-0.15555876057071585
ACH-000253,-0.17206325897742394
ACH-000255,-0.08052602726854699
ACH-000256,-0.3710225731132832
ACH-000257,-0.3213777577387557
ACH-000258,-0.13121471454434558
ACH-000259,-0.06441950911210809
ACH-000260,-0.18080914130978692
ACH-000261,-0.04024506351766265
ACH-000262,-0.1617654019799527
ACH-000263,-0.0597653767920082
ACH-000264,-0.057044406985641075
ACH-000265,-0.12455337026978205
ACH-000266,-0.09962741997142717
ACH-000272,-0.12468292163807812
ACH-000274,-0.10184983948797446
ACH-000277,-0.00819836956093136
ACH-000278,-0.017908617303389652
ACH-000279,-0.18878362443390434
ACH-000280,-0.1922012550340387
ACH-000281,-0.21212310581855745
ACH-000288,-0.18005408651607313
ACH-000291,-0.23111488659476065
ACH-000293,-0.08377234825349925
ACH-000294,0.14047664594923048
ACH-000295,-0.02352464931948933
ACH-000296,-0.14439554913853225
ACH-000302,-0.01597096217078281
ACH-000304,-0.02116413204484541
ACH-000307,-0.11207802714435992
ACH-000308,-0.06583446132055015
ACH-000310,-0.1022530570807388
ACH-000311,-0.20421627653990507
ACH-000312,-0.18609197993476276
ACH-000315,0.007619513481832242
ACH-000316,-0.11607975892147793
ACH-000317,-0.3732880671401155
ACH-000318,-0.02818668600906108
ACH-000319,-0.027138381001476426
ACH-000320,-0.1468863060623035
ACH-000322,-0.07671629758157272
ACH-000323,-0.1769307812790062
ACH-000324,-0.06041472614416778
ACH-000329,-0.11399211585224052
ACH-000330,-0.13517245436944295
ACH-000331,-0.1214793219264453
ACH-000332,-0.10721597492794796
ACH-000334,-0.05537626225827162
ACH-000335,0.0684667895838926
ACH-000336,-0.5935232755567036
ACH-000337,-0.22487373725384588
ACH-000338,0.18622741176279228
ACH-000339,-0.03674868999807456
ACH-000341,-0.13231143199570666
ACH-000348,0.04110387811012494
ACH-000350,-0.06648699443252867
ACH-000352,-0.1281539167317422
ACH-000356,-0.0045861923510953076
ACH-000361,0.08113899786412143
