,KDM2A (22992)
ACH-000348,-0.3162637719525093
ACH-000350,-0.6341898011747913
ACH-000352,-1.0483272764078768
ACH-000356,-0.6311323805755904
ACH-000361,-0.22182637196430924
ACH-000362,-0.6986383030083396
ACH-000363,-0.2762375028623621
ACH-000364,-0.9533580079650398
ACH-000365,-0.935725814783978
ACH-000366,-1.0283667663140783
ACH-000368,-0.9002443199444833
ACH-000374,-0.8250042579631133
ACH-000375,-0.3500150915361059
ACH-000376,-0.22393747491441332
ACH-000381,-0.497858457789691
ACH-000383,-0.2854785629634187
ACH-000387,-0.3695271712544052
ACH-000389,-0.5935933204632031
ACH-000390,-0.5527518855780236
ACH-000393,-0.5495401206961088
ACH-000395,-0.4599707170496716
ACH-000396,-0.5138920259241283
ACH-000397,-0.6737632784978012
ACH-000401,-0.7319573324452341
ACH-000402,-0.1719494308854535
ACH-000403,-0.4689530584602215
ACH-000404,-0.8128353917380583
ACH-000406,-0.2107458182471281
ACH-000407,-0.7128975086024756
ACH-000408,-0.5571802785148428
ACH-000410,-1.0830873663480405
ACH-000411,-0.6436150921799576
ACH-000414,-0.3620927593906441
ACH-000415,-0.4765097030580106
ACH-000416,-0.3178622041263257
ACH-000420,-0.3389942047290477
ACH-000421,-0.5750413543109701
ACH-000424,-0.3730396837571153
ACH-000425,-0.3959463037151744
ACH-000426,-0.1869354557723321
ACH-000427,-0.3774430378855419
ACH-000433,-0.4376001955350641
ACH-000435,-0.5648467391318129
ACH-000436,-0.4110740300158859
ACH-000444,-0.4811298459750339
ACH-000445,-0.6287823136031498
ACH-000448,-0.6875865023481662
ACH-000450,-0.3371894147330716
ACH-000452,-0.7556833487123843
ACH-000454,-0.7573225658633187
ACH-000458,-0.7360369436306571
ACH-000459,-1.0028207494241412
ACH-000460,-0.7419848503169187
ACH-000461,-0.5416644338725036
ACH-000463,-0.3569705590087399
ACH-000464,-0.3746588683146842
ACH-000466,-0.5173444411370638
ACH-000467,-0.5669663642142103
ACH-000468,-0.8461094611838533
ACH-000469,-0.3382453828036381
ACH-000470,-0.5164726278987593
ACH-000471,-0.3467614669912077
ACH-000472,-0.9703787828648656
ACH-000473,-0.5543876303295618
ACH-000475,-0.5600593840562021
ACH-000476,-0.6366021646198546
ACH-000477,-0.4856046916332344
ACH-000479,-0.5549517896462981
ACH-000480,-0.6913375452107534
ACH-000481,-0.6474317693907012
ACH-000483,-0.7690914179121227
ACH-000484,-0.769737572321842
ACH-000485,-0.2719774228463948
ACH-000486,-0.9692964104321812
ACH-000487,-1.0032113391169224
ACH-000488,-0.5158317761280345
ACH-000490,-0.7968908582192294
ACH-000491,-0.5373417715815376
ACH-000495,-0.8130638715107018
ACH-000496,-0.7900829796127483
ACH-000499,-0.7217189887974185
ACH-000500,-0.15858202076132738
ACH-000502,-0.5411719464343723
ACH-000503,-0.6699657949865236
ACH-000505,-0.2631081924412135
ACH-000507,-0.5835987468354215
ACH-000510,-0.2014645066842752
ACH-000511,-0.5107451369637879
ACH-000512,-0.5503131019727077
ACH-000516,-0.5721745138601004
ACH-000517,-0.5509811264358736
ACH-000518,-0.6978018152275742
ACH-000520,-0.2773258506863426
ACH-000521,-0.7948236012650901
ACH-000522,-0.2302113224078647
ACH-000524,-0.6359809205613927
ACH-000527,-1.2323688509450144
ACH-000528,-0.7986773030005031
ACH-000537,-0.3672542227761365
ACH-000541,-0.8781000047349178
ACH-000542,-0.21769584305854034
ACH-000544,-0.8863607629038467
ACH-000545,-0.7182771663130871
ACH-000547,-0.8711837583294721
ACH-000548,-0.4239709875676828
ACH-000549,-0.8795720757740295
ACH-000550,-0.3709278193656629
ACH-000552,-0.3704158307952795
ACH-000556,-0.4101238870806453
ACH-000557,-0.4997360482684018
ACH-000569,-0.5865254045191272
ACH-000570,-0.7720360744735405
ACH-000571,-0.7181072181451794
ACH-000573,-0.4738469853717916
ACH-000576,-0.5987389179908914
ACH-000579,-0.5237377994245056
ACH-000580,-0.2362925140300592
ACH-000584,-0.6136441814155593
ACH-000585,-0.7149635710688005
ACH-000588,-0.7039871499337369
ACH-000589,-0.7525257509804854
ACH-000591,-0.6418360726860228
ACH-000593,-0.3009521204394803
ACH-000600,-0.8014416500226195
ACH-000601,-0.8337983508266791
ACH-000605,-0.4528603805060725
ACH-000606,-0.5991637925574366
ACH-000608,-0.12328968900067608
ACH-000614,-0.4913614147145892
ACH-000616,-0.6435030368270281
ACH-000618,-0.4667048308345171
ACH-000619,-0.7463691936199236
ACH-000620,-0.5865985061327913
ACH-000621,-1.1308373614038072
ACH-000622,-0.7561203230960851
ACH-000623,-0.3250385643419433
ACH-000624,-0.14099899139958114
ACH-000627,-0.306891191594432
ACH-000630,-0.7953540133116396
ACH-000631,-0.461326189235736
ACH-000632,-0.6393006142164723
ACH-000633,-0.8282913723486549
ACH-000637,-0.4499122526188312
ACH-000638,-0.5962649646339201
ACH-000646,-0.5325656129057027
ACH-000647,-0.35675197544624804
ACH-000648,-0.8401905253978457
ACH-000649,-0.3886272737013176
ACH-000651,-0.3415087421954829
ACH-000652,-0.4994039644452642
ACH-000653,-0.6153710484800516
ACH-000657,-0.6308914533035423
ACH-000658,-0.294137561871739
ACH-000661,-1.107900246996648
ACH-000662,-0.3452824001558691
ACH-000663,-0.5382461101623052
ACH-000665,-0.3364947746560029
ACH-000671,-0.4461420483902073
ACH-000672,-0.7890984590186753
ACH-000673,-0.2750703672266279
ACH-000676,-0.42619101694210665
ACH-000677,-0.1775504118798813
ACH-000681,-0.4182062588011871
ACH-000683,-0.6025006256521819
ACH-000684,-0.7190158189270165
ACH-000688,-0.6100731686208576
ACH-000693,-0.5243340255037154
ACH-000694,-0.9492157536889821
ACH-000695,-0.4087826510562105
ACH-000696,-0.4075170931431085
ACH-000697,-0.7669188147171491
ACH-000699,-0.6447424712274507
ACH-000701,-0.7397219638544468
ACH-000706,-0.6220972600141847
ACH-000711,-0.5352878252667317
ACH-000713,-0.6894804370569543
ACH-000714,-0.5649845811447953
ACH-000718,-0.5939181133420052
ACH-000720,-0.653633005829672
ACH-000721,-0.456078897595544
ACH-000724,-0.8836808043965396
ACH-000725,-0.4104049793106612
ACH-000732,-0.4807090028574023
ACH-000734,-0.5790040589079936
ACH-000735,-0.9026299810054942
ACH-000736,-0.6992297641245941
ACH-000738,-0.36311453271686783
ACH-000746,-0.5093155624203929
ACH-000747,-0.5903932267705221
ACH-000748,-0.4889107034898189
ACH-000753,-0.8537922464209146
ACH-000756,-0.9069799981140516
ACH-000757,-0.3878157934203868
ACH-000758,-0.5184649809562721
ACH-000760,0.0025770431908047164
ACH-000762,-0.7996345141737667
ACH-000763,-0.7166675711388871
ACH-000764,-0.5005196376593217
ACH-000765,-0.6366380186315882
ACH-000766,-0.09542809746174304
ACH-000767,-0.5061900957887242
ACH-000768,-0.296448086364024
ACH-000769,-0.6730379344896312
ACH-000770,-0.4036362435798778
ACH-000771,-0.8212637038602717
ACH-000773,-0.21831557876294092
ACH-000776,-0.6040065102302584
ACH-000777,-0.5629789248388231
ACH-000778,-0.7095313168988547
ACH-000781,-0.04442826847088488
ACH-000782,-0.7993688235324841
ACH-000783,-1.0417244056872037
ACH-000784,-0.009378911145995731
ACH-000785,-0.6581016443204064
ACH-000787,-0.6104662956499425
ACH-000788,-0.35216040538936433
ACH-000791,-0.6035230404025889
ACH-000792,-0.4819390940712124
ACH-000794,-0.9633176438887198
ACH-000796,-0.2996547442847489
ACH-000798,-0.6728144129865464
ACH-000799,-0.5610461733411222
ACH-000800,-0.41189651160247226
ACH-000802,-0.8918396953718734
ACH-000804,-0.4767027196612793
ACH-000805,-0.6035007430345627
ACH-000809,-0.6883957298617889
ACH-000810,-0.8645299845972853
ACH-000811,-0.4219666148071817
ACH-000817,-0.6769055357298247
ACH-000819,-0.4221192138071575
ACH-000820,-0.36992932914256893
ACH-000821,-0.528022322848626
ACH-000822,-1.0289939615057322
ACH-000823,-0.5474991509719844
ACH-000824,-0.6606988147035502
ACH-000827,-0.9118476394160993
ACH-000829,-0.2794536644965167
ACH-000831,-0.3081007490588106
ACH-000832,-0.6357410923515789
ACH-000833,-0.17869237260946338
ACH-000834,-0.6844679595702617
ACH-000835,-0.5724629228560892
ACH-000836,-0.41925311898129103
ACH-000837,-0.6425598899493606
ACH-000838,-0.3896568534984982
ACH-000839,-0.5644164498376981
ACH-000840,-0.9390535496429746
ACH-000841,-0.33936259345307923
ACH-000843,-0.7722691832450826
ACH-000846,-0.6227006915641076
ACH-000847,-0.2726609249207685
ACH-000848,-0.5339998426311479
ACH-000849,-0.6234756936450268
ACH-000851,-0.5570358676062175
ACH-000855,-0.15744919672571106
ACH-000856,-0.8168597374722628
ACH-000858,-0.38024783998148337
ACH-000859,-0.393750994306179
ACH-000861,-0.7630555028727732
ACH-000862,-0.18428976767759284
ACH-000865,-0.59911912399267
ACH-000866,-0.8969026541562332
ACH-000867,-0.4768845314921604
ACH-000869,-0.8845911693600763
ACH-000872,-0.8270249107501979
ACH-000873,-0.5145622009666624
ACH-000876,-0.5082172337017848
ACH-000878,-0.3184017060671521
ACH-000880,-0.5943335065410567
ACH-000881,-0.764532712857721
ACH-000882,-0.5303100480416788
ACH-000884,-0.8110189005959407
ACH-000885,-0.7743098324182255
ACH-000887,-0.2367447428449801
ACH-000889,-0.3976150752520985
ACH-000896,-0.6127678208944082
ACH-000898,-0.3792953222674643
ACH-000900,-0.4795115361627234
ACH-000901,-0.5180255417414845
ACH-000905,-0.7318749834450436
ACH-000906,-0.2923815039463669
ACH-000907,-0.7607643708101617
ACH-000910,-0.5131907585595937
ACH-000911,-0.4697631023346861
ACH-000912,-0.8155587710890599
ACH-000913,-0.907858763803822
ACH-000915,-0.1666610824270361
ACH-000916,-0.621474478412822
ACH-000917,-0.945805733773632
ACH-000920,-0.7104718788489388
ACH-000921,-0.5350410695981345
ACH-000924,-0.29591932111432684
ACH-000926,-0.2678732489482693
ACH-000928,-1.0395178776030072
ACH-000929,-0.5089603233122048
ACH-000932,-0.5709133412000178
ACH-000935,-0.6780620021897359
ACH-000936,-0.7805470151988929
ACH-000937,-0.3486733155408733
ACH-000938,-0.6713525961680366
ACH-000939,-0.5205584328806936
ACH-000941,-0.7981178188453021
ACH-000943,-0.3110415647037469
ACH-000946,-0.6901370911116395
ACH-000947,-0.5760554222807716
ACH-000948,-0.7676794470004019
ACH-000950,-0.6957970719712719
ACH-000953,-0.3181830205137245
ACH-000954,-0.34070566012826803
ACH-000957,-0.5352454165852272
ACH-000958,-0.4359563999956786
ACH-000960,-0.5474526598414684
ACH-000963,-0.5637158693111051
ACH-000968,-0.8152103435624839
ACH-000969,-0.5142103017371299
ACH-000972,-0.3135686716393397
ACH-000973,-0.4105950547659349
ACH-000974,-0.3543462901255885
ACH-000978,-0.852031982666385
ACH-000984,-0.5131205450838113
ACH-000986,-0.8234843120841691
ACH-000988,-0.5054745215429784
ACH-000993,-0.7760043419027768
ACH-000994,-0.5511198060923639
ACH-000996,-0.6142895087618565
ACH-001001,-0.1977366159512117
ACH-001020,-0.3756203708503555
ACH-001028,-0.5431385487015697
ACH-001031,0.008594440588636997
ACH-001038,-0.6248368193659801
ACH-001048,-0.7389846652889769
ACH-001050,-0.7010973686918016
ACH-001053,-0.22231319388139525
ACH-001054,-0.3428505129599871
ACH-001061,-0.8795907498122041
ACH-001067,-0.5957296196669433
ACH-001075,-0.5846371330234472
ACH-001096,-0.591576606614903
ACH-001111,-0.3887509310138002
ACH-001119,-0.3477369510153365
ACH-001128,-0.05791595709345634
ACH-001134,-0.323908265747766
ACH-001151,-0.5508600233279004
ACH-001163,-0.6374632607517559
ACH-001164,-0.7005499494991343
ACH-001183,-0.7063035907531006
ACH-001192,-0.7841247093437826
ACH-001193,-0.5999948062174302
ACH-001196,-0.5524936127458839
ACH-001197,-0.7610858189051738
ACH-001205,-0.6676419833874632
ACH-001211,-0.4192716001148457
ACH-001212,-0.49014467244389204
ACH-001228,-0.4457178734016423
ACH-001232,-0.8329874112226535
ACH-001239,-0.31049206810524504
ACH-001270,-0.371303997893033
ACH-001274,-0.17040914631149298
ACH-001275,-0.7346324882247611
ACH-001277,-0.41854578192896796
ACH-001278,-0.4876663101428829
ACH-001280,-0.7699033152719985
ACH-001283,-0.7872445892305127
ACH-001289,-0.7466317322394861
ACH-001300,-0.9055365946559408
ACH-001301,-0.5588256547715481
ACH-001302,-0.3859321213660299
ACH-001306,-0.5909028699945879
ACH-001318,-0.6448486067662351
ACH-001322,-0.5749299734758989
ACH-001328,-0.5754935957980784
ACH-001332,-0.7559726908091309
ACH-001336,-0.7175883108676793
ACH-001346,-0.8521273525543981
ACH-001353,-0.46807310300831706
ACH-001354,-0.516058455701698
ACH-001367,-0.8274433976653832
ACH-001368,-0.7787290767222247
ACH-001374,-0.7236558657050401
ACH-001377,-0.3961139511671133
ACH-001380,-0.6348435143397337
ACH-001391,-0.5176626842217116
ACH-001408,-0.7389589034884391
ACH-001430,-0.40935066584752977
ACH-001431,-0.6426732562956334
ACH-001450,-0.8479992579660326
ACH-001496,-0.6694954108957588
ACH-001500,-0.4200844722833976
ACH-001523,-0.5811478657618825
ACH-001532,-0.6087294890863107
ACH-001550,-0.6479038202515149
ACH-001552,-0.5697149069107181
ACH-001554,-0.6831520555421671
ACH-001654,-0.29018534234890425
ACH-001735,-0.7135577663771934
ACH-001736,-0.8794036649830205
ACH-001737,-0.2668764519713089
ACH-001740,-0.7411942553058399
ACH-001745,-0.7103544887620864
ACH-001765,-0.5066571403054256
