,NOP14 (8602)
ACH-000004,-0.9094348014778668
ACH-000005,-0.27043219785265393
ACH-000007,-1.0911913626129517
ACH-000009,-0.7572036915929893
ACH-000011,-0.9580538665475112
ACH-000012,-0.8825056321661346
ACH-000013,-0.7755755674005579
ACH-000014,-0.8372697194306388
ACH-000015,-0.7817551393968933
ACH-000017,-0.9026702923599365
ACH-000018,-0.5300368047836125
ACH-000019,-0.7280625999252553
ACH-000021,-0.6808148950261917
ACH-000022,-0.6287918035608405
ACH-000025,-1.0302966937234752
ACH-000028,-0.7401916566255643
ACH-000030,-0.7842097375858842
ACH-000035,-0.8181269512559789
ACH-000036,-0.8916981828304504
ACH-000037,-0.7986867360888764
ACH-000039,-0.8409586157597031
ACH-000040,-0.8962695246098557
ACH-000041,-1.1373362345390603
ACH-000042,-0.7496667915659259
ACH-000045,-0.8017572438589226
ACH-000047,-0.967640255854305
ACH-000052,-0.9515929057875558
ACH-000053,-0.8924518588985095
ACH-000054,-1.0127158548087063
ACH-000055,-1.1877159271508508
ACH-000060,-0.44853837212490855
ACH-000067,-0.8244172557060613
ACH-000070,-0.7341113763079525
ACH-000075,-0.8648679638842895
ACH-000078,-0.8773668872058521
ACH-000082,-0.6900745723219321
ACH-000085,-0.8693585526630345
ACH-000086,-0.9238145543767616
ACH-000087,-0.945660346014218
ACH-000092,-0.759636370225625
ACH-000095,-0.9184968194205252
ACH-000097,-0.8106809192935118
ACH-000098,-0.8097673037335774
ACH-000099,-0.8230748874787118
ACH-000108,-0.8997914974212969
ACH-000113,-0.7288986331997521
ACH-000116,-0.9478874595450932
ACH-000118,-0.9932999144519892
ACH-000120,-0.6412292391125485
ACH-000123,-0.8230102527726542
ACH-000127,-0.6790656468122455
ACH-000128,-0.9879522688499566
ACH-000132,-0.8314925321907154
ACH-000133,-0.7240921164254178
ACH-000137,-0.9577877106677026
ACH-000138,-0.8550567704070036
ACH-000142,-0.8361615639534267
ACH-000143,-0.8566349873998823
ACH-000146,-0.9492104726811936
ACH-000148,-0.8979597787847646
ACH-000150,-0.8568495991005378
ACH-000152,-0.8606732928638872
ACH-000153,-0.9697557624943012
ACH-000159,-0.8529322158867793
ACH-000160,-1.0881598566644168
ACH-000163,-0.8251640528581204
ACH-000167,-1.147816230576173
ACH-000168,-0.8010386522344712
ACH-000169,-0.8080687983410453
ACH-000178,-0.7547223062334846
ACH-000183,-0.869633115516199
ACH-000188,-0.9350202533310322
ACH-000189,-0.8153323016217087
ACH-000190,-0.9460650844251124
ACH-000198,-0.5577873189266686
ACH-000203,-0.975439459785626
ACH-000204,-0.751224941259374
ACH-000206,-0.6905583372158548
ACH-000207,-0.6590532185251778
ACH-000208,-0.8842532479198111
ACH-000210,-0.9873502556415772
ACH-000211,-0.7158234392444259
ACH-000215,-0.913586839240934
ACH-000221,-0.8531150830726241
ACH-000222,-0.8346999865160301
ACH-000223,-0.9465485439847472
ACH-000226,-0.7728104067789641
ACH-000227,-0.7462507556754664
ACH-000228,-0.9306977179666864
ACH-000231,-0.7807415501169287
ACH-000232,-0.7356775710362787
ACH-000233,-0.8928045038236846
ACH-000234,-0.586547542990141
ACH-000235,-0.7723728455601255
ACH-000237,-0.9136559466198676
ACH-000238,-0.7833467700984684
ACH-000242,-0.4204049715782725
ACH-000243,-0.9094403810662356
ACH-000244,-0.9333486145225808
ACH-000246,-0.9655699127551624
ACH-000248,-0.8520243258433388
ACH-000250,-0.6889361675123706
ACH-000251,-0.7253647489027507
ACH-000252,-1.0578597682169213
ACH-000253,-0.7232828188023339
ACH-000255,-0.8991728250757924
ACH-000256,-0.7886637319152427
ACH-000257,-0.5845014446391755
ACH-000258,-0.9291420719071524
ACH-000259,-1.0341816610879058
ACH-000260,-0.8955871610251983
ACH-000261,-0.8321539536630379
ACH-000262,-1.28255098446339
ACH-000263,-0.8517874111086688
ACH-000264,-0.8205970982938491
ACH-000265,-0.7900898883972611
ACH-000266,-0.7640399623565655
ACH-000272,-0.9345337122034488
ACH-000274,-0.44379104418451215
ACH-000277,-0.8010099394728328
ACH-000278,-0.7336444219761952
ACH-000279,-0.7700770256564446
ACH-000280,-0.8629695870841441
ACH-000281,-0.8080724681654129
ACH-000288,-0.8637996849888699
ACH-000291,-0.8439436928950023
ACH-000293,-0.7282989685311405
ACH-000294,-0.6572080705389645
ACH-000295,-1.145040334356093
ACH-000296,-1.0633544387059406
ACH-000302,-1.0556927089985968
ACH-000304,-0.8154092377912747
ACH-000307,-0.6760441658094056
ACH-000308,-0.8868615586539319
ACH-000310,-0.8884819496130654
ACH-000311,-0.7192492403115528
ACH-000312,-0.8345626985728848
ACH-000315,-0.6611762824263705
ACH-000316,-1.0258481598897318
ACH-000317,-0.8504458256644721
ACH-000318,-0.8973867876557297
ACH-000319,-0.9274110664262712
ACH-000320,-0.7974501827790925
ACH-000322,-1.0623147036200349
ACH-000323,-1.0177128750861075
ACH-000324,-0.8859189124606767
ACH-000329,-0.7854770830275792
ACH-000330,-1.12190044943293
ACH-000331,-0.9754676100867312
ACH-000332,-0.7927380453224762
ACH-000334,-0.7251294474050229
ACH-000335,-0.4917690584935307
ACH-000336,-0.6013207583522467
ACH-000337,-0.8925479217762481
ACH-000338,-1.7124466906697389
ACH-000339,-0.7859397501647378
ACH-000341,-0.976260925630932
ACH-000348,-0.8069085221763441
ACH-000350,-0.7399021248343343
ACH-000352,-0.9891626080620808
ACH-000356,-1.005315452707229
ACH-000361,-0.9638811824044397
ACH-000362,-0.8654601419906127
ACH-000363,-0.8290329326441325
ACH-000364,-0.9182519406025864
ACH-000365,-0.49042033768291493
ACH-000366,-0.8864819928792468
ACH-000368,-0.8869892425721209
ACH-000374,-0.7408753628756969
ACH-000375,-0.6436000192334097
ACH-000376,-0.9290521318509946
ACH-000381,-0.7944975674016287
ACH-000383,-0.6334455379644263
ACH-000387,-0.8694128367915175
ACH-000389,-0.6428899937653412
ACH-000390,-0.793759076059514
ACH-000393,-0.760414633289995
ACH-000395,-0.9137431897615792
ACH-000396,-1.1302025989190814
ACH-000397,-0.8246372830211564
ACH-000401,-1.1574312385442436
ACH-000402,-0.471907310901808
ACH-000403,-0.9487760952180696
ACH-000404,-0.8546907401770543
ACH-000406,-0.8614477416629793
ACH-000407,-0.7426337979404231
ACH-000408,-0.9769225822912582
ACH-000410,-0.8864763625082259
ACH-000411,-0.5501643010062474
ACH-000414,-0.8044394145662237
ACH-000415,-0.9319264741468004
ACH-000416,-0.9853255552382292
ACH-000420,-0.8442951133186727
ACH-000421,-0.8610318555623684
ACH-000424,-0.7966270607758941
ACH-000425,-0.9094295923142792
ACH-000426,-0.473942196888877
ACH-000427,-0.7128268282424791
ACH-000433,-0.7191372010678755
ACH-000435,-0.7369306293822816
ACH-000436,-0.7768640103289219
ACH-000444,-1.0329907812295969
ACH-000445,-0.974716822354142
ACH-000448,-0.6662784342696787
ACH-000450,-0.7780425968152962
ACH-000452,-0.9361251713098876
ACH-000454,-0.6799841067224152
ACH-000458,-0.9462311311265618
ACH-000459,-0.6187199124644005
ACH-000460,-0.7790190465224799
ACH-000461,-0.6903730483693206
ACH-000463,-0.8168592807087649
ACH-000464,-0.9171536094569744
ACH-000466,-0.7376061825564967
ACH-000467,-0.8677035693024973
ACH-000468,-0.6025534057559475
ACH-000469,-0.9927066946063252
ACH-000470,-0.8612372096641685
ACH-000471,-0.7854592656656076
ACH-000472,-0.8076586517801809
ACH-000473,-0.8777954820260627
ACH-000475,-0.8309457842944469
ACH-000476,-0.7560220711760545
ACH-000477,-0.65372711272473
ACH-000479,-0.9484624822510428
ACH-000480,-0.6667628251183223
ACH-000481,-0.6799284618498797
ACH-000483,-0.7769475107683763
ACH-000484,-0.684149409850278
ACH-000485,-0.8077092385899344
ACH-000486,-0.7473743989466572
ACH-000487,-0.7106581071617545
ACH-000488,-0.8753621512319282
ACH-000490,-0.9492535379529488
ACH-000491,-0.9400570575313872
ACH-000495,-0.7193971383370684
ACH-000496,-0.7529538909054153
ACH-000499,-0.8016768417763191
ACH-000500,-1.0218353589267652
ACH-000502,-0.7903046309926701
ACH-000503,-0.7827086290348602
ACH-000505,-0.9346158023877059
ACH-000507,-0.7248079188855941
ACH-000510,-0.6449717390983836
ACH-000511,-1.0260055009095228
ACH-000512,-0.6856321027459531
ACH-000516,-0.7720635974186958
ACH-000517,-1.0171964416886667
ACH-000518,-0.9208668769564984
ACH-000520,-0.8437440097270374
ACH-000521,-0.9043457199373276
ACH-000522,-0.8272581175557395
ACH-000524,-0.9308616741638734
ACH-000527,-0.9395139230495824
ACH-000528,-0.8028633922910919
ACH-000537,-0.7688487781423519
ACH-000541,-0.6107803958800565
ACH-000542,-0.9007489931688168
ACH-000544,-0.5336159454475056
ACH-000545,-0.9045336320579324
ACH-000547,-1.099141034988428
ACH-000548,-0.7394237899666737
ACH-000549,-0.7976163618534092
ACH-000550,-1.0358963049874743
ACH-000552,-0.7494329402245957
ACH-000556,-0.7589928161937833
ACH-000557,-0.6947264283392428
ACH-000569,-0.7388657852493917
ACH-000570,-0.8049550091821212
ACH-000571,-0.7564779813799704
ACH-000573,-0.7359905842123785
ACH-000576,-0.7929107097233656
ACH-000579,-0.8417092758492642
ACH-000580,-0.7201361341870425
ACH-000584,-0.8422209156422364
ACH-000585,-0.939662760575416
ACH-000588,-0.8420032009032885
ACH-000589,-0.8958467330684979
ACH-000591,-0.8284089807644432
ACH-000593,-0.9600977897985324
ACH-000600,-0.8913205244812419
ACH-000601,-0.9307389120709436
ACH-000605,-1.0005834477804725
ACH-000606,-1.2066020450723385
ACH-000608,-0.7715017221286775
ACH-000614,-0.7272986399813057
ACH-000616,-0.7938272800738277
ACH-000618,-1.0582789181190109
ACH-000619,-0.9882303044059282
ACH-000620,-0.8352327158036746
ACH-000621,-0.8465990908558674
ACH-000622,-0.7810246556261787
ACH-000623,-0.8649042498568968
ACH-000624,-0.9727798343496952
ACH-000627,-0.9831391538124968
ACH-000630,-0.7683634795786304
ACH-000631,-1.0052642803423786
ACH-000632,-0.7250485876144214
ACH-000633,-0.53183490828654
ACH-000637,-0.7232942648303956
ACH-000638,-0.8059686291583946
ACH-000646,-0.8244608933069308
ACH-000647,-0.8453809048264226
ACH-000648,-0.8325277327644149
ACH-000649,-0.9413935865371816
ACH-000651,-0.9477033636101344
ACH-000652,-0.7761194155816734
ACH-000653,-0.7956452227401224
ACH-000657,-0.7557869894821556
ACH-000658,-0.642795670271508
ACH-000661,-0.8748291150979891
ACH-000662,-1.1726921111727902
ACH-000663,-0.7878828006394181
