,AP1M1 (8907)
ACH-000004,-0.06462206014749679
ACH-000005,-0.4460246820200299
ACH-000007,-0.09600391362515424
ACH-000009,0.05113716952932293
ACH-000011,-0.06720686372482948
ACH-000012,-0.006681477592958989
ACH-000013,-0.07673879617198477
ACH-000014,0.1218114406175813
ACH-000015,-0.13889269924254996
ACH-000017,-0.038668821230167585
ACH-000018,-0.21371040447534287
ACH-000019,-0.01589930754271274
ACH-000021,-0.16580511790067404
ACH-000022,-0.04682778225262057
ACH-000025,-0.3447156582732196
ACH-000028,-0.007984759175009895
ACH-000030,-0.03955905335815065
ACH-000035,-0.02195222495552878
ACH-000036,-0.16959787784781516
ACH-000037,-0.03809564500363003
ACH-000039,0.06260124424173548
ACH-000040,-0.2975207926042943
ACH-000041,0.010972006962452657
ACH-000042,-0.12630811691335053
ACH-000045,-0.2309620331910063
ACH-000047,-0.10150503453470763
ACH-000052,-0.263515831441019
ACH-000053,-0.07493301633678963
ACH-000054,0.07821402387858448
ACH-000055,0.2125218697959564
ACH-000060,0.032758429160052616
ACH-000067,-0.4165483254904993
ACH-000070,-0.39571066493638907
ACH-000075,-0.1806013215499907
ACH-000078,0.12625673251954989
ACH-000082,-0.25786563123934353
ACH-000085,0.049749059150372615
ACH-000086,-0.21700757706079365
ACH-000087,-0.10219186016685113
ACH-000092,-0.2494399315529973
ACH-000095,-0.1635528461880788
ACH-000097,-0.06395427403794164
ACH-000098,-0.1825803070860714
ACH-000099,-0.07823423548718103
ACH-000108,-0.3670126858431708
ACH-000113,-0.011701382860217508
ACH-000116,-0.10496853813598724
ACH-000118,-0.2759858599886115
ACH-000120,-0.2476734520390873
ACH-000123,0.03455448888989213
ACH-000127,-0.35678604194897784
ACH-000128,-0.046469834301647577
ACH-000132,-0.2213441410299393
ACH-000133,-0.37025888196718393
ACH-000137,-0.2302701542233867
ACH-000138,-0.10014185748178113
ACH-000142,-0.1176425670996568
ACH-000143,0.030682824449308286
ACH-000146,-0.2382020739850873
ACH-000148,-0.13037762595124702
ACH-000150,-0.3023566522384571
ACH-000152,-0.34427315042985457
ACH-000153,-0.09246586343716068
ACH-000159,-0.07021645914169278
ACH-000160,-0.027146540870023377
ACH-000163,-0.3448057487487753
ACH-000167,-0.17582134571277916
ACH-000168,-0.4802333838349925
ACH-000169,-0.08417320879709934
ACH-000178,-0.3223291964996945
ACH-000183,-0.19280229592367187
ACH-000188,-0.10693079801777282
ACH-000189,-0.15643809948387458
ACH-000190,-0.0981648936700378
ACH-000198,0.006640846167397828
ACH-000203,-0.25498250374566644
ACH-000204,-0.2646225511650941
ACH-000206,-0.22809070374583665
ACH-000207,-0.02716805418692496
ACH-000208,-0.09821029214350699
ACH-000210,0.04955480563682778
ACH-000211,-0.06523099323573266
ACH-000215,-0.05557591552112109
ACH-000221,0.029593552982451057
ACH-000222,-0.2948952125852498
ACH-000223,-0.07053708299204221
ACH-000226,-0.0754114517514562
ACH-000227,-0.07248106260532756
ACH-000228,-0.08984934091091963
ACH-000231,-0.11200851444805036
ACH-000232,-0.2763627375489384
ACH-000233,-0.16806603757665595
ACH-000234,-0.23954731389651665
ACH-000235,-0.05982940751683664
ACH-000237,-0.08593893338673125
ACH-000238,0.0080902240799525
