,ASIP (434)
ACH-000324,-0.11846222746919614
ACH-000329,-0.1557066128908727
ACH-000330,0.03392889645038801
ACH-000331,-0.062146874619190426
ACH-000332,-0.13537520575708895
ACH-000334,-0.21312569116947516
ACH-000335,0.08790006510127746
ACH-000336,-0.10812498786891576
ACH-000337,-0.1234272442477026
ACH-000338,0.1123374528394456
ACH-000339,-0.03132694615941673
ACH-000341,-0.17179711889954666
ACH-000348,-0.07503802439397722
ACH-000350,-0.04337856866672032
ACH-000352,-0.09884470048255263
ACH-000356,-0.04366817516233749
ACH-000361,0.13405644167296213
ACH-000362,-0.1999358169021556
ACH-000363,-0.1639635952016912
ACH-000364,-0.06554239056749155
ACH-000365,-0.13928214785465814
ACH-000366,0.018614195374787125
ACH-000368,-0.23107062224961636
ACH-000374,-0.2689856998397119
ACH-000375,-0.0904595708837595
ACH-000376,-0.11402908337345735
ACH-000381,-0.07203687385969858
ACH-000383,-0.13355580174657436
ACH-000387,-0.0077788723003518545
ACH-000389,-0.010947507214277223
ACH-000390,0.09347224413415844
ACH-000393,-0.05048856713441238
ACH-000395,-0.2936618206501732
ACH-000396,-0.06282180244511255
ACH-000397,-0.117172326073706
ACH-000401,-0.14736813993598805
ACH-000402,-0.1769424234779218
ACH-000403,-0.19281915190010634
ACH-000404,0.023403216568537676
ACH-000406,-0.008343387469381614
ACH-000407,-0.012083389337199232
ACH-000408,0.011381695781134456
ACH-000410,-0.1851415626422466
ACH-000411,-0.09441532245467696
ACH-000414,-0.12088440442554188
ACH-000415,-0.18792663912543264
ACH-000416,-0.055351424289478666
ACH-000420,-0.018468282552038924
ACH-000421,-0.024715454253180655
ACH-000424,-0.21995748176303745
ACH-000425,-0.3767027160119916
ACH-000426,-0.030572711311609088
ACH-000427,-0.19300247503636625
ACH-000433,0.06049301336390942
ACH-000435,-0.058040101745521676
ACH-000436,0.0428751985983193
ACH-000444,0.1074095730015381
ACH-000445,-0.2391296024566237
ACH-000448,-0.19023076858448204
ACH-000450,-0.10242373236095004
ACH-000452,0.008348359962021755
ACH-000454,0.18177937040594
ACH-000458,-0.13214460266214986
ACH-000459,-0.07573572758939595
ACH-000460,-0.05090103070661834
ACH-000461,-0.0069391422581346575
ACH-000463,-0.13952021835778758
ACH-000464,-0.14181320163039604
ACH-000466,-0.19735436908556592
ACH-000467,-0.1428694755912517
ACH-000468,-0.08212772751894422
ACH-000469,-0.2882378358822798
ACH-000470,-0.036489809969656915
ACH-000471,-0.06739165391426759
ACH-000472,-0.18583852601253992
ACH-000473,-0.06523325612044892
ACH-000475,-0.1760491052293643
ACH-000476,-0.11182665355571393
ACH-000477,-0.15010983719358498
ACH-000479,-0.5798389209681606
ACH-000480,-0.2992437592371368
ACH-000481,-0.06530088017591247
ACH-000483,-0.01897615071768034
ACH-000484,-0.09683170254026376
ACH-000485,0.0076755763489214455
ACH-000486,-0.07849713251224623
ACH-000487,-0.12607369206475347
ACH-000488,-0.12979404322939994
ACH-000490,-0.07546068213636811
ACH-000491,-0.060146034192792214
ACH-000495,-0.0929907739738323
ACH-000496,-0.2917244288653649
ACH-000499,-0.1114261527805611
ACH-000500,-0.18653074728401264
ACH-000502,-0.08951014511953008
ACH-000503,0.11685394778286627
ACH-000505,-0.01442633253645222
ACH-000507,-0.11415206319492385
ACH-000510,-0.2586692366155254
ACH-000511,-0.19919991528169434
ACH-000512,-0.013448232625816564
ACH-000516,-0.18859190189240627
ACH-000517,-0.19465424568413295
ACH-000518,-0.12422515902705784
ACH-000520,-0.21280753938757546
ACH-000521,-0.20104546954859034
ACH-000522,-0.15896943100867494
ACH-000524,-0.05898601848678828
ACH-000527,-0.23825509700422495
ACH-000528,0.02934209490053039
ACH-000537,0.038240220227781084
ACH-000541,-0.4879483394968207
ACH-000542,-0.0005346388609274512
ACH-000544,-0.09372393072273563
ACH-000545,-0.13140453704134264
ACH-000547,-0.10034229255410522
ACH-000548,0.10210351585032933
ACH-000549,0.1042159100593786
ACH-000550,0.014560438116385915
ACH-000552,0.07730852113293482
ACH-000556,-0.16951502094237264
ACH-000557,-0.2470337113653662
ACH-000569,-0.2016639852740238
ACH-000570,-0.12467767265010915
ACH-000571,-0.028150063768281438
ACH-000573,-0.04386919841642615
ACH-000576,-0.15375808223003878
ACH-000579,-0.21082004597963927
ACH-000580,-0.12887775049843656
ACH-000584,0.07008647058535893
ACH-000585,-0.01715515597241821
ACH-000588,-0.05279468949700885
ACH-000589,-0.14789415843199333
ACH-000591,-0.1668220732366037
ACH-000593,-0.09524142455855496
ACH-000600,-0.16029646143603407
ACH-000601,-0.1193980234926173
ACH-000605,-0.14959976862994734
ACH-000606,-0.221242640673146
ACH-000608,-0.16557504224911726
ACH-000614,-0.4535452392319483
ACH-000616,-0.25640058410890953
ACH-000618,-0.08214824239191024
ACH-000619,-0.042912321051416534
ACH-000620,-0.10578855883548027
ACH-000621,-0.14034223929104533
ACH-000622,-0.048660952524456784
ACH-000623,-0.15495173227903622
ACH-000624,-0.08229898566069495
ACH-000627,-0.11182958380464204
ACH-000630,-0.06478094099088244
ACH-000631,-0.003220673660389032
ACH-000632,-0.07999097108156751
ACH-000633,-0.10463568325169252
ACH-000637,-0.06040584955240325
ACH-000638,-0.1077428976016133
ACH-000646,0.08374575730912874
ACH-000647,-0.11201166769343128
ACH-000648,-0.3239456979057306
ACH-000649,-0.10987094854946483
ACH-000651,-0.10876186559206023
ACH-000652,-0.05354358250103175
ACH-000653,-0.11770781280148228
ACH-000657,-0.13828904110496193
ACH-000658,-0.16352585359417632
ACH-000661,-0.17503791170261246
ACH-000662,-0.1661341123954718
ACH-000663,-0.1418074116888206
ACH-000665,-0.27475065175226604
ACH-000671,-0.02334826568141863
ACH-000672,-0.3745071291530359
ACH-000673,-0.2911253345476789
ACH-000676,-0.07982605412783493
ACH-000677,-0.12329209660432802
ACH-000681,-0.04582765736313455
ACH-000683,-0.02739260838150729
ACH-000684,-0.18124760219422087
ACH-000688,-0.1149362835407724
ACH-000693,0.003976885719502382
ACH-000694,-0.14216924949169485
ACH-000695,-0.3232158059944833
ACH-000696,-0.10050069652034684
ACH-000697,0.09111687242534908
ACH-000699,-0.07010984949039016
ACH-000701,0.0003021585970211359
ACH-000706,-0.028966383128672068
ACH-000711,-0.21968221082823744
ACH-000713,-0.18134361322622947
ACH-000714,-0.06889971650645016
ACH-000718,-0.36131127881997216
ACH-000720,-0.2850425164457079
ACH-000721,-0.42316359774952417
ACH-000724,-0.027018445550976062
ACH-000725,-0.027214082516094487
ACH-000732,-0.2874975998121553
ACH-000734,0.02899824435198588
ACH-000735,-0.16753059570061346
ACH-000736,-0.14144184093103274
ACH-000738,-0.07579681210031541
ACH-000746,-0.03085893712570265
ACH-000747,-0.1755827324485158
ACH-000748,-0.16682929230392055
ACH-000753,-0.10780558487514384
ACH-000756,0.04258486810293232
ACH-000757,-0.050024149080758466
ACH-000758,-0.4245759151033569
ACH-000760,0.03432367627813228
ACH-000762,-0.475705598515672
ACH-000763,-0.03821590713013386
ACH-000764,-0.016366217085816957
ACH-000765,0.02092305512106121
ACH-000766,-0.16421321243788214
ACH-000767,-0.07744732093550848
ACH-000768,-0.23393064866975266
ACH-000769,-0.10733694893472903
ACH-000770,-0.0076028994280447045
ACH-000771,-0.11063147479015677
ACH-000773,-0.06738210066629567
ACH-000776,-0.12710754379133982
ACH-000777,0.00610998144462429
ACH-000778,-0.23456335350437724
ACH-000781,-0.08113202433090723
ACH-000782,0.06067143113672066
ACH-000783,-0.0718465328701062
ACH-000784,-0.12210718665030988
ACH-000785,-0.21003543836631816
ACH-000787,-0.13865620807132445
ACH-000788,-0.2362461950542845
ACH-000791,-0.21804139840238332
ACH-000792,-0.0464453728802939
ACH-000794,-0.09908017632710654
ACH-000796,-0.10090436387805199
ACH-000798,0.0405886973732093
ACH-000799,-0.13697963336747873
ACH-000800,0.0007912562886759474
ACH-000802,-0.0907131258109247
ACH-000804,-0.12267164290287767
ACH-000805,-0.20605796984286234
ACH-000809,0.08186805620820369
ACH-000810,0.3309101218305354
ACH-000811,-0.15990984908726966
ACH-000817,0.0197996667331524
ACH-000819,0.0656530290069867
ACH-000820,-0.4068836151287543
ACH-000821,-0.029784614996457542
ACH-000822,-0.2735247611791781
ACH-000823,-0.14712699678979366
ACH-000824,0.08872797108414512
ACH-000827,-0.17343844484814486
ACH-000829,0.07251274254996068
ACH-000831,-0.0520458506795432
ACH-000832,-0.18093326299813908
ACH-000833,-0.007499563750759043
ACH-000834,-0.1244472269886424
ACH-000835,-0.06910835649587424
ACH-000836,-0.214070870816718
ACH-000837,-0.10398367648076877
ACH-000838,-0.006625888015162276
ACH-000839,-0.11661868657623395
ACH-000840,-0.033622012213075245
ACH-000841,-0.059094640477016486
ACH-000843,0.04081025303436929
ACH-000846,-0.10625006582906137
ACH-000847,-0.16695594386498053
ACH-000848,-0.2228822559213006
ACH-000849,0.05694915584126225
ACH-000851,-0.181215704434494
ACH-000855,-0.06472660259567302
ACH-000856,-0.16883260253454466
ACH-000858,-0.318386444071492
ACH-000859,-0.2336000277269657
ACH-000861,-0.12503620244750413
ACH-000862,-0.1191692279171244
ACH-000865,-0.04402909963678372
ACH-000866,-0.18563938757195084
ACH-000867,-0.2204215585674084
ACH-000869,0.01758922679507995
ACH-000872,0.06457440928168758
ACH-000873,0.1991810244422712
ACH-000876,-0.09812623472908953
ACH-000878,-0.03444897536910908
ACH-000880,0.014182184350124404
ACH-000881,-0.13073005693787496
ACH-000882,-0.1842675338157451
ACH-000884,0.04790385067924595
ACH-000885,-0.1324833420577591
ACH-000887,-0.05470737842357401
ACH-000889,0.1544934006625754
ACH-000896,-0.022802061986909195
ACH-000898,-0.15923518522097302
ACH-000900,-0.225410180753315
ACH-000901,-0.05582252115132628
ACH-000905,-0.07980139972730725
ACH-000906,-0.048206987068231316
ACH-000907,-0.22166671300386884
ACH-000910,0.07577949177532786
ACH-000911,-0.2808968012094085
ACH-000912,-0.2654090630837775
ACH-000913,-0.08086209050576952
ACH-000915,0.06240420966954435
ACH-000916,-0.3365746364462279
ACH-000917,0.028037418794075657
ACH-000920,0.014198041897292743
ACH-000921,-0.2601398679679174
ACH-000924,-0.18007151447450934
ACH-000926,-0.1385166857878959
ACH-000928,-0.253565771618785
ACH-000929,-0.05493158652175513
ACH-000932,-0.055094647763221184
ACH-000935,0.00015463695225591192
ACH-000936,-0.06409833212477284
ACH-000937,-0.2350589528056584
ACH-000938,0.03584689249621514
ACH-000939,-0.1206657834418019
ACH-000941,-0.18087489542912788
ACH-000943,-0.10763332555177588
ACH-000946,-0.1893513398610301
ACH-000947,0.0368564102275307
ACH-000948,-0.12773679212100347
ACH-000950,-0.17380324688719845
ACH-000953,-0.14910513328667033
ACH-000954,-0.3330207234691582
ACH-000957,-0.01636466117039249
ACH-000958,-0.08282141270072976
ACH-000960,-0.18234786480567536
ACH-000963,-0.299895380435679
ACH-000968,-0.07811217755449494
ACH-000969,-0.10583834540958184
ACH-000972,-0.35248437943485283
ACH-000973,-0.24431402751407744
ACH-000974,-0.10257629269942428
ACH-000978,0.3155364819513314
ACH-000984,-0.13809942743659978
ACH-000986,-0.033637553470922996
ACH-000988,-0.19996987742425032
ACH-000993,-0.14279388013098285
ACH-000994,-0.1870608515990132
ACH-000996,-0.12345825899397485
ACH-001001,-0.06712660136725733
ACH-001020,-0.12222205333834205
ACH-001028,-0.2256004317338512
ACH-001031,-0.04278644299086465
ACH-001038,-0.10613826900969474
ACH-001048,0.0004144502125256012
ACH-001050,-0.08714947777196058
ACH-001053,0.144723417190082
ACH-001054,-0.03895816448814101
ACH-001061,-0.1940572771802651
ACH-001067,-0.07792064866430344
ACH-001075,-0.04455310638067059
ACH-001096,-0.06437176044060397
ACH-001111,0.008294686195741986
ACH-001119,-0.08899510511385425
ACH-001128,-0.12485276618078753
ACH-001134,-0.1332825199206574
ACH-001151,-0.0850070282803654
ACH-001163,-0.16694543169875442
ACH-001164,-0.029051249005803807
ACH-001183,-0.025562126485453054
ACH-001192,-0.04277195143463418
ACH-001193,-0.1089736694916481
ACH-001196,-0.1408370711383205
ACH-001197,-0.15714905942404042
ACH-001205,-0.1634245248959697
ACH-001211,-0.3308375903169765
ACH-001212,0.008709600784466188
ACH-001228,-0.046054968602918966
ACH-001232,-0.2776491440967936
ACH-001239,-0.2437501103984117
ACH-001270,-0.049076485862312766
ACH-001274,0.02046758406306221
ACH-001275,-0.027615661419307425
ACH-001277,-0.2693937457509103
ACH-001278,-0.060334327221249026
ACH-001280,-0.061311107377622576
ACH-001283,-0.01888984338670973
ACH-001289,-0.056552260632334435
ACH-001300,-0.027807874135568025
ACH-001301,0.07948279427489045
ACH-001302,0.14454533980472892
ACH-001306,-0.1370400357120836
ACH-001318,-0.02194503366043376
ACH-001322,-0.15589440069612556
ACH-001328,-0.04958050441576549
ACH-001332,-0.18971872339795712
ACH-001336,-0.039498386008778336
ACH-001346,0.07270177506021283
ACH-001353,-0.1428416453992672
ACH-001354,-0.19749721125299613
ACH-001367,-0.1301377194524151
ACH-001368,-0.2460155350860887
ACH-001374,0.13653370449344915
ACH-001377,-0.15482045553554555
ACH-001380,-0.07374364388266275
ACH-001391,-0.22258556144365704
ACH-001408,-0.06273220491427133
ACH-001430,-0.230148531924714
ACH-001431,-0.135831753234923
ACH-001450,-0.12431060639425545
ACH-001496,-0.009677519173956128
ACH-001500,-0.11196132464473084
ACH-001523,-0.2071214061727612
ACH-001532,-0.09341247525388983
ACH-001550,-0.12501631596536547
ACH-001552,-0.3326880372608565
ACH-001554,-0.1222553256610302
ACH-001654,-0.1510831968815015
ACH-001735,-0.03577122717829393
ACH-001736,-0.14853558338901104
ACH-001737,-0.1316016454141605
ACH-001740,-0.12885072520454674
ACH-001745,0.037879814925653635
ACH-001765,-0.13135595284058388
