,NPPC (4880)
ACH-000004,-0.05228778370429887
ACH-000005,0.1005837292780973
ACH-000007,-0.18192248369484945
ACH-000009,-0.16907584939617962
ACH-000011,-0.16753219639530947
ACH-000012,-0.1150157776900394
ACH-000013,-0.055374692278925344
ACH-000014,-0.09049482721887656
ACH-000015,0.0645510358834726
ACH-000017,-0.05590854415707485
ACH-000018,0.006709528966017371
ACH-000019,-0.2425925512690497
ACH-000021,-0.03013472495089132
ACH-000022,0.014618994316054009
ACH-000025,-0.0013931867704449427
ACH-000028,-0.06258877390202856
ACH-000030,-0.13924417475211834
ACH-000035,0.2250310692486046
ACH-000036,-0.033915059972212974
ACH-000037,-0.05915961477261913
ACH-000039,-0.2612064861885811
ACH-000040,-0.04948831355170719
ACH-000041,0.0031406663831541988
ACH-000042,-0.0850947735115413
ACH-000045,-0.08310344008880148
ACH-000047,-0.17960863497401866
ACH-000052,-0.04509144068178192
ACH-000053,0.0505210241385367
ACH-000054,-0.11958552768868976
ACH-000055,-0.23781783192723002
ACH-000060,0.030017238703224473
ACH-000067,0.00873575891056138
ACH-000070,-0.14190001293171484
ACH-000075,-0.2889334051482225
ACH-000078,-0.1817561709903416
ACH-000082,-0.14018781244492615
ACH-000085,-0.09354594909870928
ACH-000086,0.0172999893704346
ACH-000087,0.05885670131974902
ACH-000092,0.01584691031431001
ACH-000095,-0.11817620810843338
ACH-000097,-0.07892976998391442
ACH-000098,-0.17613984512447975
ACH-000099,-0.2543982618390053
ACH-000108,-0.06958581366954204
ACH-000113,-0.1595491319621571
ACH-000116,-0.020033908269089292
ACH-000118,0.0036840514058608296
ACH-000120,-0.2274256538754219
ACH-000123,-0.03571314594191405
ACH-000127,-0.07669570948909822
ACH-000128,-0.2287975330364221
ACH-000132,-0.056040707160864685
ACH-000133,0.015049746521235571
ACH-000137,-0.14253363711941608
ACH-000138,-0.06304047409332802
ACH-000142,-0.2612335378724162
ACH-000143,-0.24848165482182816
ACH-000146,-0.09089629953908697
ACH-000148,-0.2027437478371741
ACH-000150,-0.1678599541950433
ACH-000152,-0.0930837058668299
ACH-000153,0.2533653476258985
ACH-000159,-0.012483103539423756
ACH-000160,0.015924248291143576
ACH-000163,-0.165301415375815
ACH-000167,-0.2269179371320213
ACH-000168,-0.09656945626258626
ACH-000169,-0.13844136283695552
ACH-000178,-0.2095971802490518
ACH-000183,0.04064303409548525
ACH-000188,-0.10549295687128844
ACH-000189,0.03313210492577893
ACH-000190,-0.2564927959065962
ACH-000198,-0.11008148941439032
ACH-000203,-0.13748344472082402
ACH-000204,-0.28624347996952504
ACH-000206,-0.08234371081345726
ACH-000207,0.03165924337927902
ACH-000208,-0.06354130394089351
ACH-000210,0.11848570761114978
ACH-000211,-0.0701690379371299
ACH-000215,-0.054130466669056944
ACH-000221,0.07974014294899755
ACH-000222,0.05949360575377555
ACH-000223,-0.15287455860756693
ACH-000226,-0.0867504047136577
ACH-000227,0.021620672564020612
ACH-000228,-0.04796785550045239
ACH-000231,-0.02743610289596426
ACH-000232,-0.005136925078886155
ACH-000233,-0.02253927979942319
ACH-000234,-0.2737140476705971
ACH-000235,-0.06110795369637442
ACH-000237,-0.11347649221677494
ACH-000238,-0.07457430027078951
ACH-000242,-0.7143077644258575
ACH-000243,-0.058603126562204524
ACH-000244,-0.22113438114394648
ACH-000246,0.0018463554734881274
ACH-000248,-0.058997288400238684
ACH-000250,-0.105449454379176
ACH-000251,-0.09288472618832344
ACH-000252,0.03712016775220337
ACH-000253,-0.0029324405310701897
ACH-000255,-0.14769542562547416
ACH-000256,0.0210609977156992
ACH-000257,-0.09409237973928758
ACH-000258,-0.2508641741815875
ACH-000259,-0.02112635494701109
ACH-000260,-0.0638332179192732
ACH-000261,-0.020286508159976676
ACH-000262,-0.03602168169239025
ACH-000263,-0.04103181105258717
ACH-000264,-0.08654958781225648
ACH-000265,-0.026568503629398443
ACH-000266,-0.11164518459549776
ACH-000272,-0.09572393759124287
ACH-000274,-0.011403369136280605
ACH-000277,-0.2403888055927824
ACH-000278,-0.09717551873283158
ACH-000279,0.048150063668462265
ACH-000280,0.09912591852150003
ACH-000281,-0.15379779481188124
ACH-000288,-0.039319519806689296
ACH-000291,-0.09809257083207146
ACH-000293,-0.10228118302076687
ACH-000294,0.060981613599016174
ACH-000295,-0.1183070300351812
ACH-000296,-0.010450809334162904
ACH-000302,-0.047463533020300416
ACH-000304,0.11075272684481237
ACH-000307,-0.12486371599214675
ACH-000308,-0.1876667705230026
ACH-000310,-0.118308026654245
ACH-000311,-0.002407567089506137
ACH-000312,-0.06439019327829702
ACH-000315,-0.09093026023738582
ACH-000316,-0.1223277428480666
ACH-000317,-0.18441678908585865
ACH-000318,0.08098954884428733
ACH-000319,-0.03932578749594736
ACH-000320,0.026017700020101144
ACH-000322,0.1716775012179997
ACH-000323,-0.0454246455889528
ACH-000324,-0.12503675414583046
ACH-000329,-0.1905081695188096
ACH-000330,-0.09159657879673493
ACH-000331,-0.06337550961557968
ACH-000332,-0.17038879936202828
ACH-000334,0.017720624998044998
ACH-000335,-0.02364091630231972
ACH-000336,-0.12067690904107575
ACH-000337,-0.0914684357251259
ACH-000338,-0.3933762659238346
ACH-000339,-0.10969452509439613
ACH-000341,-0.10841370854024987
ACH-000348,-0.057396695298679815
ACH-000350,-0.13896262137008242
ACH-000352,-0.046272120265465545
ACH-000356,-0.07824446437582804
ACH-000361,0.0562065300005463
ACH-000362,-0.05633270984500746
ACH-000363,-0.1623056491777952
ACH-000364,0.2167707675914841
ACH-000365,0.05225808822843371
ACH-000366,-0.12230985543625048
ACH-000368,-0.02340278562608105
ACH-000374,-0.032581592958600136
ACH-000375,-0.049188843359021975
ACH-000376,-0.06406709655715241
ACH-000381,-0.1561376483326185
ACH-000383,-0.12435200027941605
ACH-000387,-0.10136380861831604
ACH-000389,0.26345013378544874
ACH-000390,-0.029576055646694768
ACH-000393,-0.2953928041941946
ACH-000395,0.07009630576098964
ACH-000396,0.1217604897541895
ACH-000397,-0.06711321596846953
ACH-000401,0.0405557355672896
ACH-000402,-0.0362591568355001
ACH-000403,-0.11234650428371357
ACH-000404,0.2654993716304945
ACH-000406,-0.028118215427888525
ACH-000407,0.022395933702088304
ACH-000408,-0.2573934393480257
ACH-000410,-0.11268074595915267
ACH-000411,-0.04557312912020939
ACH-000414,-0.03687264487958683
ACH-000415,0.006621400526768239
ACH-000416,-0.0331177467578083
ACH-000420,-0.2370856121770545
ACH-000421,-0.18070036673316345
ACH-000424,0.11038444333301914
ACH-000425,0.030376394652540824
ACH-000426,0.04771971000448847
ACH-000427,0.1849306305317337
ACH-000433,-0.11856756252519693
ACH-000435,0.05371770641910878
ACH-000436,0.0938417340013712
ACH-000444,-0.009766420348704357
ACH-000445,0.07862828307725787
ACH-000448,-0.027102604266184962
ACH-000450,-0.3352359636776702
ACH-000452,-0.04511761587187027
ACH-000454,-0.13269010851799926
ACH-000458,0.00799865833432
ACH-000459,-0.028430777979345963
ACH-000460,-0.06467071501543753
ACH-000461,-0.010421988368919331
ACH-000463,-0.13874121482459575
ACH-000464,0.011600629294013974
ACH-000466,-0.0762959398680961
ACH-000467,-0.07119195120028153
ACH-000468,-0.08198126376152055
ACH-000469,0.0004883716436408578
ACH-000470,-0.1122055602522557
ACH-000471,0.15663190908000085
ACH-000472,-0.07953903675448418
ACH-000473,-0.103560540994328
ACH-000475,-0.010594114544069872
ACH-000476,-0.2268790329629292
ACH-000477,-0.3121999692978184
ACH-000479,0.13558171971260305
ACH-000480,-0.10883755459173457
ACH-000481,-0.03860516835201146
ACH-000483,-0.03170994187731942
ACH-000484,-0.09240806574099096
ACH-000485,-0.1326846603478505
ACH-000486,0.1089241376683285
ACH-000487,-0.026694833089791342
ACH-000488,-0.17488177709033553
ACH-000490,0.010228374846349359
ACH-000491,0.03167220759705214
ACH-000495,-0.02113125374077785
ACH-000496,-0.10144791661411733
ACH-000499,0.1089478456393511
ACH-000500,-0.0559403457661807
ACH-000502,-0.041551941052757634
ACH-000503,0.14644939450172895
ACH-000505,0.02318623955471642
ACH-000507,-0.15925925674593974
ACH-000510,-0.0912349156762571
ACH-000511,-0.05612050949071564
ACH-000512,-0.3398847514305402
ACH-000516,0.0137696244511845
ACH-000517,-0.15266508989899866
ACH-000518,-0.16400510099829527
ACH-000520,-0.07325956176518526
ACH-000521,-0.07237980750956187
ACH-000522,0.020394791817910436
ACH-000524,-0.13317550945119844
ACH-000527,-0.0860863691967255
ACH-000528,-0.13618185278183215
ACH-000537,-0.15877132715494627
ACH-000541,-0.16307148924663267
ACH-000542,-0.05321922671281993
ACH-000544,-0.041653541578449936
ACH-000545,-0.10928656042482687
ACH-000547,-0.1080814016085365
ACH-000548,-0.038498598115238127
ACH-000549,-0.034091897629421566
ACH-000550,-0.16196765017737866
ACH-000552,-0.09806139576473896
ACH-000556,-0.046955823556355636
ACH-000557,-0.110446063235131
ACH-000569,-0.15574983749183108
ACH-000570,-0.02229074339435772
ACH-000571,0.009488961116673666
ACH-000573,-0.17155785547172875
ACH-000576,0.12477224377290087
ACH-000579,-0.12572017105966546
ACH-000580,-0.038737605390073516
ACH-000584,-0.022468181915413308
ACH-000585,-0.05973383527691901
ACH-000588,0.049785679771759135
ACH-000589,0.022898577526810397
ACH-000591,-0.00039206753007172036
ACH-000593,-0.07027356438434589
ACH-000600,-0.029286000952760505
ACH-000601,-0.022523708879137717
ACH-000605,0.051797462346961934
ACH-000606,0.0028501269018047183
ACH-000608,-0.13830249962284175
ACH-000614,-0.17679667386169706
ACH-000616,-0.012108876037956108
ACH-000618,-0.04863234993845614
ACH-000619,0.06105540645203979
ACH-000620,-0.06861361554087406
ACH-000621,-0.1749305334364135
ACH-000622,-0.0853483272492288
ACH-000623,-0.013028035148113064
ACH-000624,-0.16345004271738206
ACH-000627,-0.10699887507891603
ACH-000630,0.0032606030791454336
ACH-000631,-0.0797994683348512
ACH-000632,-0.07850728771140021
ACH-000633,-0.19277979923696945
ACH-000637,-0.09480074668821256
ACH-000638,0.11681094554975828
ACH-000646,-0.0658542589961542
ACH-000647,-0.060324747304785015
ACH-000648,-0.08901480960189463
ACH-000649,-0.01687894969489851
ACH-000651,-0.01620734090046906
ACH-000652,-0.16916223350965956
ACH-000653,-0.02843036811424656
ACH-000657,0.0848053839123351
ACH-000658,-0.051087947929920205
ACH-000661,-0.002737570214953109
ACH-000662,-0.228240536017504
ACH-000663,-0.041842182484827684
ACH-000665,-0.06276919675156242
ACH-000671,-0.12787892422366398
ACH-000672,0.1748028645930894
ACH-000673,-0.122926996287916
ACH-000676,-0.02369822498611364
ACH-000677,0.0043535090885622055
ACH-000681,-0.03359341155752714
ACH-000683,-0.1037843424007282
ACH-000684,-0.05894984408098292
ACH-000688,0.08260651476352641
ACH-000693,-0.07622815585508896
ACH-000694,0.009668678107239913
ACH-000695,-0.10725803924717828
ACH-000696,-0.13921165789080714
ACH-000697,-0.03168055497332984
ACH-000699,-0.22316137050547732
ACH-000701,-0.2701705374059725
ACH-000706,-0.03602336471079287
ACH-000711,-0.00712271230486169
ACH-000713,-0.11952427477095408
ACH-000714,0.02761376162727781
ACH-000718,-0.1863755699260472
ACH-000720,0.028027149064658016
ACH-000721,-0.12182868493222325
ACH-000724,-0.19821191693176807
ACH-000725,-0.08948432704463986
ACH-000732,0.09958653822075147
ACH-000734,-0.033240064213326384
ACH-000735,0.00861440154460549
ACH-000736,0.03318065003873185
ACH-000738,0.011113841309720995
ACH-000746,-0.049504323308796616
ACH-000747,0.07651769145080703
ACH-000748,-0.04843757853298762
ACH-000753,-0.1107514652262378
ACH-000756,-0.0014778958516963453
ACH-000757,0.119520699582922
ACH-000758,-0.20873017535504607
ACH-000760,-0.20149498754722894
ACH-000762,-0.1234552292814088
ACH-000763,-0.17861103413677626
ACH-000764,-0.06310461642268965
ACH-000765,-0.15749415562275496
ACH-000766,0.030406362644415718
ACH-000767,-0.03777644260438473
ACH-000768,-0.011678321637331592
ACH-000769,-0.26813436446937394
ACH-000770,-0.08892205495331948
ACH-000771,0.0072615457956687465
ACH-000773,-0.053362400844719514
ACH-000776,-0.017058885706045142
ACH-000777,-0.12033554509710186
ACH-000778,0.04257015369080612
ACH-000781,-0.045646636283989385
ACH-000782,-0.05072896987631778
ACH-000783,-0.06227360347893536
ACH-000784,0.011135648871424536
ACH-000785,-0.02229997943832488
ACH-000787,-0.06363620922478637
ACH-000788,-0.020298636321226974
ACH-000791,-0.0993097998239236
ACH-000792,-0.09647415567120354
ACH-000794,0.03397805193603542
ACH-000796,-0.049333961603416236
ACH-000798,0.05237850204306764
ACH-000799,-0.06494424329106945
ACH-000800,-0.2935540374444717
ACH-000802,0.020238922836590064
ACH-000804,-0.19387793801697364
ACH-000805,-0.06665127496887123
ACH-000809,-0.0518174053570685
ACH-000810,0.0014930219785726454
ACH-000811,-0.04854052877659239
ACH-000817,0.024201495127010232
ACH-000819,-0.004037871642706657
ACH-000820,0.030736063129546312
ACH-000821,0.06547787403184246
ACH-000822,-0.17388407788010984
ACH-000823,0.01975343517126159
ACH-000824,-0.15339060600984786
ACH-000827,-0.1332586494865717
ACH-000829,0.04912966547629871
ACH-000831,-0.1968848805161415
ACH-000832,0.13060976357350546
ACH-000833,0.022540514642629867
ACH-000834,-0.10643603060299203
ACH-000835,0.06808712263555985
ACH-000836,-0.04281477890644905
ACH-000837,-0.11532295288509553
ACH-000838,0.07000852995982358
ACH-000839,-0.018762524100412074
ACH-000840,-0.2220533333818254
ACH-000841,0.07581269552423915
ACH-000843,0.0340106093093494
ACH-000846,-0.0048821499269810715
ACH-000847,0.07304562795144061
ACH-000848,-0.07535284492737075
ACH-000849,-0.11652713143017103
ACH-000851,-0.1633845974024861
ACH-000855,0.0067162323445388574
ACH-000856,-0.044055897836320065
ACH-000858,-0.16374169561710467
ACH-000859,0.036216298799305886
ACH-000861,-0.1385496472746552
ACH-000862,-0.06402921489283231
ACH-000865,-0.07308835175414041
ACH-000866,-0.01550876443556159
ACH-000867,-0.12676013252030505
ACH-000869,-0.11647096188052435
ACH-000872,0.02951349737943905
ACH-000873,0.1428451286822385
ACH-000876,-0.026181792708088587
ACH-000878,-0.14080634034689105
ACH-000880,-0.1022500079693668
ACH-000881,-0.021103406639531055
ACH-000882,-0.2073399970864316
ACH-000884,-0.13856569820522374
ACH-000885,0.007335841188096117
ACH-000887,-0.07159302786954601
ACH-000889,-0.07649866201966725
ACH-000896,-0.12294919207969447
ACH-000898,-0.03270435713827834
ACH-000900,0.016843829997198245
ACH-000901,-0.10667996619176226
ACH-000905,-0.04271207476965717
ACH-000906,-0.1254323955092073
ACH-000907,-0.09790046884628448
ACH-000910,0.0599746444447127
ACH-000911,-0.008545967419707055
ACH-000912,0.02304200818203849
ACH-000913,-0.1754286291068856
ACH-000915,-0.029706270262852313
ACH-000916,0.1279351776806772
ACH-000917,-0.06812882907956193
ACH-000920,-0.7887799589526551
ACH-000921,-0.16396769323100965
ACH-000924,-0.2801563160363271
ACH-000926,-0.05088644076464067
ACH-000928,0.004470195990349835
ACH-000929,0.11116839705393586
ACH-000932,0.028950513157617583
ACH-000935,-0.16507847866838574
ACH-000936,-0.04238020841768706
ACH-000937,0.007271146887429075
ACH-000938,-0.03039159210558597
ACH-000939,-0.03851269602953885
ACH-000941,0.016454912645672278
ACH-000943,-0.06295028157278025
ACH-000946,0.015099772908698713
ACH-000947,-0.13653483928097726
ACH-000948,-0.011582629799369307
ACH-000950,0.04949494345677955
ACH-000953,0.06984976405486358
ACH-000954,0.1263900795472683
ACH-000957,0.0962276573530195
ACH-000958,0.13599835638997315
ACH-000960,0.1125964768364062
ACH-000963,0.029935871969282924
ACH-000968,-0.044145671939074566
ACH-000969,-0.11212334663388254
ACH-000972,-0.2811237994198758
ACH-000973,-0.0901360781325936
ACH-000974,-0.052336829098418004
ACH-000978,-0.2598822975583368
ACH-000984,0.0427082809362476
ACH-000986,-0.0644979564510815
ACH-000988,-0.12187689507394787
ACH-000993,-0.2391769757003267
ACH-000994,-0.0054095876258142975
ACH-000996,-0.09469975444574777
ACH-001001,-0.003196245072802456
ACH-001020,-0.03968824325341543
ACH-001028,0.029977665702232124
ACH-001031,-0.04861717536268534
ACH-001038,-4.27779665265867e-05
ACH-001048,-0.04937054640308583
ACH-001050,-0.2014580267012698
ACH-001053,0.012965475545995959
ACH-001054,-0.10565631926820157
ACH-001061,0.04172965133623114
ACH-001067,-0.2210921798230753
ACH-001075,0.0491645503534992
ACH-001096,0.057781795073018616
ACH-001111,-0.18555431829550065
ACH-001119,-0.0904623239722549
ACH-001128,-0.12176672211654158
ACH-001134,-0.02021391860506358
ACH-001151,-0.05542043510842789
ACH-001163,0.005121058385334295
ACH-001164,0.23524511123857805
ACH-001183,0.015085928346919852
ACH-001192,0.1051008518603798
ACH-001193,-0.10269308793649434
ACH-001196,-0.06321609607810091
ACH-001197,-0.07582643468242199
ACH-001205,-0.10060397340580744
ACH-001211,-0.2258202114718805
ACH-001212,-0.0833152430759281
ACH-001228,-0.131590297099345
ACH-001232,-0.1170270885091809
ACH-001239,-0.025838015872011882
ACH-001270,0.072932937027595
ACH-001274,-0.06535371560214605
ACH-001275,-0.017226976329668485
ACH-001277,0.08292323261173526
ACH-001278,-0.03629045843255843
ACH-001280,0.09158674425493522
ACH-001283,-0.09738629543025193
ACH-001289,-0.1501810445030594
ACH-001300,-0.12113210240898087
ACH-001301,-0.05405228122354195
ACH-001302,-0.14995389140754334
ACH-001306,0.007351276441210188
ACH-001318,-0.08699525478069413
ACH-001322,0.20828702787926912
ACH-001328,-0.03203306369940099
ACH-001332,-0.1352549707897436
ACH-001336,0.07678739094241513
ACH-001346,-0.10533034843053568
ACH-001353,-0.00919653912842917
ACH-001354,-0.16965722238321634
ACH-001367,-0.15567376355186435
ACH-001368,-0.05094652133523984
ACH-001374,0.02782169326483281
ACH-001377,-0.20898969640571666
