,CTDSPL (10217)
ACH-000004,0.13025450673857467
ACH-000005,-0.0574573396457195
ACH-000007,0.30282064952720394
ACH-000009,0.2128424539742744
ACH-000011,0.2271874547149524
ACH-000012,0.17893595639101667
ACH-000013,0.2387379734543947
ACH-000014,0.25208479804928674
ACH-000015,0.20413713476736794
ACH-000017,0.2074109131985476
ACH-000018,0.2893023418970813
ACH-000019,0.23456832827018045
ACH-000021,0.22964456217656698
ACH-000022,0.1811148783058256
ACH-000025,0.16584478871261638
ACH-000028,0.2601326832383035
ACH-000030,0.3003041699262254
ACH-000035,0.33461929989599865
ACH-000036,0.20711001463648185
ACH-000037,0.2300817055745888
ACH-000039,0.2381253004514962
ACH-000040,0.24557599363060076
ACH-000041,0.20596313205969266
ACH-000042,0.1800936713897622
ACH-000045,0.1820493483726237
ACH-000047,0.1864655821110217
ACH-000052,0.14884105533326752
ACH-000053,0.14851741984944966
ACH-000054,0.14064204212157394
ACH-000055,0.3362872920543029
ACH-000060,0.2221278565845249
ACH-000067,0.4093269581818696
ACH-000070,0.42776144134096056
ACH-000075,0.1287788000817406
ACH-000078,0.2240305476253716
ACH-000082,0.32678632642611416
ACH-000085,0.202454093799437
ACH-000086,0.2590434912154304
ACH-000087,0.4922895810638949
ACH-000092,0.2104792463952841
ACH-000095,0.25228096376400894
ACH-000097,0.21186641822463845
ACH-000098,0.17549388448500133
ACH-000099,0.19385874783960647
ACH-000108,0.2589999396409632
ACH-000113,0.15649334297580028
ACH-000116,0.19808494603040755
ACH-000118,0.2237405296857892
ACH-000120,0.287319796805152
ACH-000123,0.3356263657659632
ACH-000127,0.16248200641886584
ACH-000128,0.25726884285366164
ACH-000132,0.3464669049045349
ACH-000133,0.2351713494639628
ACH-000137,0.28216996183006604
ACH-000138,0.2402552522977019
ACH-000142,0.1841889984676761
ACH-000143,0.14805925641215578
ACH-000146,0.2821454822652371
ACH-000148,0.2505343433602973
ACH-000150,0.21630649920728207
ACH-000152,0.2439852333773009
ACH-000153,0.3708626638471063
ACH-000159,0.32575955141483426
ACH-000160,0.20004436243828166
ACH-000163,0.1835808283166412
ACH-000167,0.16591550023524745
ACH-000168,0.061687037106611525
ACH-000169,0.2336414632886521
ACH-000178,0.2802151301231431
ACH-000183,0.15509379177759364
ACH-000188,0.2799653328397978
ACH-000189,0.3298639442561273
ACH-000190,0.3699105905987891
ACH-000198,0.2558928051103303
ACH-000203,-0.18247864942495412
ACH-000204,0.29459625637236364
ACH-000206,0.23193282467118195
ACH-000207,0.35456561518752144
ACH-000208,0.23824244537118855
ACH-000210,0.11768324948652865
ACH-000211,0.2809874254184015
ACH-000215,0.2875498469690303
ACH-000221,0.11916029117164947
ACH-000222,0.051946054560621416
ACH-000223,0.07790647429113308
ACH-000226,0.19664549084220284
ACH-000227,0.18349662730017446
ACH-000228,0.16129917356008192
ACH-000231,0.2306939979194125
ACH-000232,0.2892418428703067
ACH-000233,0.21269295669602867
ACH-000234,0.2036909454421923
ACH-000235,0.16457466693938005
ACH-000237,0.17129429541142252
ACH-000238,0.2000581875168515
ACH-000242,-0.16477236179033805
ACH-000243,0.2843318451431355
ACH-000244,0.2710823452722041
ACH-000246,0.34308035308425944
ACH-000248,0.3703544250897257
ACH-000250,0.19662142721493725
ACH-000251,0.18349501437491594
ACH-000252,0.16446550291554293
ACH-000253,0.2887231795343477
ACH-000255,0.26481082445439924
ACH-000256,0.26241802070532544
ACH-000257,0.16050220689336722
ACH-000258,0.2776665219616209
ACH-000259,0.2295368416215408
ACH-000260,0.27942809705230515
ACH-000261,0.25173334276531706
ACH-000262,0.25697896083135824
ACH-000263,0.07623047388530575
ACH-000264,0.2096070613086639
ACH-000265,0.19931205357317114
ACH-000266,0.18434917152313526
ACH-000272,0.274840611057682
ACH-000274,0.14848745886601586
ACH-000277,0.271055416194465
ACH-000278,0.21257584272081764
ACH-000279,0.16990793157046238
ACH-000280,0.026150476488377844
ACH-000281,0.05016578950254103
ACH-000288,0.2767749566640407
ACH-000291,0.16785383672286425
ACH-000293,0.2408418459060836
ACH-000294,0.17179149357631873
ACH-000295,0.12865437825091658
ACH-000296,0.14218749581916568
ACH-000302,0.2187922614496596
ACH-000304,0.3454099212233526
ACH-000307,0.2409314896072256
ACH-000308,0.2994233414431443
ACH-000310,0.23682518948215844
ACH-000311,0.32290280315964875
ACH-000312,0.2444020511617011
ACH-000315,0.4248474635175327
ACH-000316,0.2687431893333846
ACH-000317,0.30241094321442874
ACH-000318,0.2193085706015456
ACH-000319,0.3702662688800539
ACH-000320,0.2430250788064319
ACH-000322,0.18578342979495532
ACH-000323,0.3381782574177777
ACH-000324,0.2469216072035493
ACH-000329,0.1454135905657275
ACH-000330,0.15249313518160576
ACH-000331,0.15304431027162435
ACH-000332,0.21562138885193272
ACH-000334,0.2686990755827154
ACH-000335,0.3951205061927944
ACH-000336,0.3405999056672531
ACH-000337,0.24569718566902496
ACH-000338,0.1919963846089556
ACH-000339,0.2439009024642599
ACH-000341,0.19750660454995014
ACH-000348,0.2516872813988994
ACH-000350,0.26053183653414497
ACH-000352,0.3954910859965286
ACH-000356,0.5127293314235164
ACH-000361,0.2610246161003403
ACH-000362,0.285966656584604
ACH-000363,0.16139070581004736
ACH-000364,0.25602990017913985
ACH-000365,0.24435383732637764
ACH-000366,0.2860123578063722
ACH-000368,0.4442318665320164
ACH-000374,0.15860316151909631
ACH-000375,0.3929218719712452
ACH-000376,0.12759869173969302
ACH-000381,0.043554088311335136
ACH-000383,0.19234391751644608
ACH-000387,0.26067787612198834
ACH-000389,0.2658837441015249
ACH-000390,0.3037092251551985
ACH-000393,0.2378470514282531
ACH-000395,0.1520957744241689
ACH-000396,0.303035111748478
ACH-000397,0.3329469603032658
ACH-000401,-0.09062200526855532
ACH-000402,0.3021023317484245
ACH-000403,0.2176869325795048
ACH-000404,-0.08161352176091634
ACH-000406,0.23354906365241715
ACH-000407,0.4202838024628167
ACH-000408,0.5123729884716469
ACH-000410,0.14553596903820226
ACH-000411,0.2915009791238389
ACH-000414,0.3319426332392879
ACH-000415,0.21160803939998796
ACH-000416,0.20944476082795135
ACH-000420,0.23474009244962196
ACH-000421,0.2747497304081102
ACH-000424,0.07431457559393423
ACH-000425,0.28301261637989394
ACH-000426,0.2521510942587488
ACH-000427,0.2575266874165504
ACH-000433,0.4901101196185166
ACH-000435,0.3067665574121655
ACH-000436,0.1994112624855356
ACH-000444,0.1285059142924871
ACH-000445,0.254033360121156
ACH-000448,0.18233326344628425
ACH-000450,0.14101307554580186
ACH-000452,0.16965964164776787
ACH-000454,-0.046942481288023724
ACH-000458,0.20913677483496104
ACH-000459,0.2691787229518751
ACH-000460,0.229368456074085
ACH-000461,0.2843580856238603
ACH-000463,0.17833473676111866
ACH-000464,0.36831929854902573
ACH-000466,0.08802710653745477
ACH-000467,0.1297010950697237
ACH-000468,0.2534992950845444
ACH-000469,0.3622948520882762
ACH-000470,0.2524793924059872
ACH-000471,0.25797513621885776
ACH-000472,0.2601358223317792
ACH-000473,0.2921469691884768
ACH-000475,0.2573692872871436
ACH-000476,0.29345093835257424
ACH-000477,0.1314499495261715
ACH-000479,0.08167188202310599
ACH-000480,0.25135444837010795
ACH-000481,0.2654239206585752
ACH-000483,0.2864369578951507
ACH-000484,0.10159571133516344
ACH-000485,0.23745428762753384
ACH-000486,0.2120639054180584
ACH-000487,0.17808406824388384
ACH-000488,0.2689558824636053
ACH-000490,0.17701946470295502
ACH-000491,0.32076114507103176
ACH-000495,0.3449012808924045
ACH-000496,0.09911498058120294
ACH-000499,0.298965317459567
ACH-000500,0.207589186895815
ACH-000502,0.21586871747656192
ACH-000503,0.3005344336151633
ACH-000505,0.2412676942984136
ACH-000507,0.26125016794900124
ACH-000510,0.2356780242865712
ACH-000511,0.2981461046737779
ACH-000512,0.3201170264102438
ACH-000516,0.2520836581502699
ACH-000517,0.16779920700726536
ACH-000518,0.4708290066728814
ACH-000520,0.23807022187006385
ACH-000521,0.18008546690013796
ACH-000522,0.1807254705001582
ACH-000524,0.1884463720018077
ACH-000527,0.2172051396813182
ACH-000528,0.23058126007747345
ACH-000537,0.18531730960740234
ACH-000541,0.22611493307869446
ACH-000542,0.1309287376412085
ACH-000544,0.4129755542194957
ACH-000545,0.29831684336670794
ACH-000547,0.4327760703208012
ACH-000548,0.5564496184516868
ACH-000549,0.2161085805378569
ACH-000550,0.06948106444641755
ACH-000552,0.3155450663627825
ACH-000556,0.20691405620941425
ACH-000557,0.23669979894873755
ACH-000569,0.16165406541792762
ACH-000570,0.2252995744978169
ACH-000571,0.3268118482418141
ACH-000573,0.24712336063927856
ACH-000576,0.1250402332397538
ACH-000579,0.10616661596977556
ACH-000580,0.47386138125846206
ACH-000584,0.27117516422215154
ACH-000585,0.1698004451364575
ACH-000588,0.30655502212355124
ACH-000589,0.20166468758083506
ACH-000591,0.2834539764975843
ACH-000593,0.1836126944378
ACH-000600,0.3395359267425279
ACH-000601,0.1309840685519852
ACH-000605,0.21603109120863834
ACH-000606,0.2900909318643333
ACH-000608,0.25322133422593496
